bgg_id,name,year,kennerspiel_score
2539,Urland,2001,0.9999999999999987
878,Wyatt Earp,2001,9.708710691634969e-05
2698,Frachtexpress,2001,0.014399751806163
5065,Fubi,2001,1.6460532423571128e-16
1317,Auf falscher Fährte,2001,0.7427226223804385
2353,Muscat,2001,0.9990467667908307
3307,Wallenstein,2002,1.0
25213,30 Seconds,2002,4.779449810501982e-13
8195,Viva Topo!,2002,1.2081264848765061e-26
3228,Pueblo,2002,0.09379537192952453
3955,BANG!,2002,5.1121755748184994e-06
5867,10 Days in Europe,2002,9.539849737417608e-17
2955,Mexica,2002,0.9999999969559983
4098,Age of Steam,2002,1.0
17922,Anno Domini: Deutschland,2002,0.6731910144281266
5178,Marrakesh,2002,4.014971027675775e-22
3421,StreetSoccer,2002,0.061654802933543605
3318,Heave Ho!,2002,2.614823564364216e-08
2987,Pirate's Cove,2002,0.999952029603948
4396,Odin's Ravens,2002,0.00032401750652108984
3243,Wooly Wars,2002,9.056952184138916e-17
5711,Squad Seven,2002,8.957948424496989e-10
3452,Emerald,2002,0.9999820042904739
4218,O Zoo le Mio,2002,0.0393215514158295
5694,Highly Suspect,2002,5.0605908012318375e-21
4099,Keythedral,2002,0.9999999964782382
4522,The Ladybug's Costume Party,2002,1.3313344710028608e-34
5707,Cuckoo Zoo,2002,1.8789092117466482e-26
3632,Foodie Forest,2002,2.129514143549312e-10
6118,Discovery,2002,0.9988289146040139
3139,Goldland,2002,0.9999999211892567
7805,Fearsome Floors,2003,0.1050234215179733
16986,Ubongo,2003,2.8192915620517286e-11
12346,Spooky Stairs,2003,2.130466434021955e-24
6351,Gulo Gulo,2003,1.9015163563451307e-29
6539,Formula Dé Mini,2003,3.2972904490099424e-07
8125,Santiago,2003,0.9999999551354672
8147,Maka Bana,2003,0.9998739196083468
6137,Drive,2003,4.403462480445957e-16
13926,Froschkönig,2003,4.278035687311669e-25
8924,Dancing Eggs,2003,6.01708914992509e-19
7865,10 Days in Africa,2003,3.1907820642173934e-16
15290,R-Eco,2003,3.5161456597117715e-10
10551,Pyramidos,2003,4.3869608495244544e-20
19427,Gemblo,2003,1.29943120433885e-21
17925,Anno Domini: Im Namen des Gesetzes,2003,2.511505641855746e-13
8069,Clue FX,2003,8.343698494690075e-11
7866,10 Days in the USA,2003,6.362639251947646e-16
12171,Le Passe-Trappe,2003,1.9413940695643475e-19
6263,King's Breakfast,2003,2.307392433216303e-10
8552,I Go!,2003,4.3336810272886625e-12
7483,Schatz der Drachen,2003,0.001064928696333059
6955,Reiner Knizia's Decathlon,2003,1.016954282349397e-07
8017,Feurio!,2003,4.177053604001682e-08
8166,Anno 1503,2003,0.9999999953607444
7976,Fantasy Pub,2003,0.9999999241213631
13004,The Downfall of Pompeii,2004,2.938696758972187e-09
10630,Memoir '44,2004,3.2315605586731777e-06
16747,Tumblin' Dice,2004,6.526716028515671e-12
9216,Goa: A New Expedition,2004,0.9999999999999984
10547,Betrayal at House on the Hill,2004,0.9999999986972059
14054,Akaba,2004,5.753217500736833e-06
9220,Saboteur,2004,7.541144392868985e-08
9441,Ribbit,2004,3.0449571216860417e-19
12589,Razzia!,2004,0.9999999986896797
10206,Make 'n' Break,2004,8.937745057948237e-08
8989,Hansa,2004,0.0023288362985062552
13551,Oltre Mare,2004,0.9999999815341546
17162,The Little Orchard,2004,6.679639607920471e-28
10947,Master Thieves,2004,0.9998252156154096
11104,Who's the Ass?,2004,6.280280497515577e-12
11081,Familienbande,2004,1.3458794974882578e-09
17991,TAC,2004,0.00011698189200425724
12291,Animal Party,2004,1.4104876318071371e-25
12962,Reef Encounter,2004,1.0
12761,Ys,2004,0.9999999999999993
39332,Tasso,2004,1.624197444537094e-16
17994,Anno Domini: VIP,2004,1.3935514958580407e-11
17235,Mago Magino,2004,4.5126762697275505e-19
13359,Leapfrog,2004,4.336462328601075e-27
9028,Tongiaki: Journey into the Unknown,2004,4.703219865239155e-05
15818,Pickomino,2005,4.039426009363041e-13
17133,Railways of the World,2005,0.9999999999999898
19996,Nacht der Magier,2005,1.3946712396670454e-17
20100,Wits & Wagers,2005,4.16632539986408e-15
17329,Animal Upon Animal,2005,7.882920575027983e-24
15817,Manila,2005,0.999999911967191
16992,Tsuro,2005,1.280182973852331e-22
16142,Geisterwäldchen,2005,7.285230217526316e-27
19237,Ca$h 'n Gun$,2005,1.7936655648260472e-10
16366,Funny Friends,2005,0.993099683497462
20082,Pecunia non olet: Geld stinkt nicht,2005,6.377371690436935e-19
17027,Sitting Ducks Gallery,2005,9.083589454820672e-20
15364,Vegas Showdown,2005,0.9999761310363188
19526,Elasund: The First City,2005,0.9999994107134615
13642,Louis XIV,2005,1.0
19100,Hacienda,2005,0.9999997481212811
15511,Fjords,2005,1.762125578232197e-05
12333,Twilight Struggle,2005,1.0
16149,Up And Down,2005,1.994938209938629e-18
16369,Das Kleine Gespenst,2005,2.5443477430772626e-24
15157,Amazonas,2005,0.00018757774403945981
19600,Antike,2005,1.0
20000,Anno Domini: Gesundheit und Ernährung,2005,8.746201173609894e-07
19081,Skyline of the World,2005,0.9956660038121926
16373,Techno Witches,2005,1.3938511601621624e-05
21763,Mr. Jack,2006,0.964577522788767
26156,Ausgerechnet Uppsala,2006,2.747070056920436e-22
20551,Shogun,2006,1.0
21985,Giro Galoppo,2006,1.2401324461947108e-15
24508,Taluva,2006,0.00028730383778285593
21550,Blokus Trigon,2006,1.5297963164668718e-17
24773,On the Underground,2006,0.9998014848523428
23890,Der schwarze Pirat,2006,1.1131262269460161e-20
21854,Los Mampfos,2006,9.856185759252375e-16
57660,Time's Up! Edición Azul,2006,0.00038654400407963556
28565,Save the Treasure of Fairy Tales,2006,3.8754604568060127e-13
21791,Masons,2006,3.26891270118509e-05
22141,Cleopatra and the Society of Architects,2006,0.9999999968967876
18297,Experiment,2006,0.004268314450273015
24417,Factory Fun,2006,0.9999489200739076
29017,Dschungelschatz,2006,6.909435536223367e-24
22245,Royal Visit,2006,0.03902174767589115
27225,Bananagrams,2006,1.325853025541317e-19
19995,Canal Mania,2006,0.9999999999999993
28086,Risk Express,2006,9.816562757763112e-15
21920,Leonardo da Vinci,2006,0.9999999999999378
23827,Millionen von Schwalben,2006,0.9999999913050529
23604,The World Cup Game,2006,0.9999998494646283
21635,Number Chase,2006,7.185141315339632e-15
26147,Split Personality,2006,2.29037398701037e-16
28720,Brass: Lancashire,2007,1.0
27162,Kingsburg,2007,1.0
27746,Colosseum,2007,1.0
56692,Parade,2007,1.752909003352836e-13
30380,Cuba,2007,1.0
27708,1960: The Making of the President,2007,1.0
34219,Biblios,2007,7.333328235379852e-07
31479,Ubongo Extreme,2007,6.933857647475078e-05
31853,Black Box +,2007,0.0025556264921389156
30957,Tribune: Primus Inter Pares,2007,0.9999999999693365
31497,Oregon,2007,0.46802746490822894
32405,Alles Tomate!,2007,5.754690687162338e-18
30381,Hamburgum,2007,1.0
22398,10 Days in Asia,2007,7.071690586892957e-16
32125,Felicity: The Cat in the Sack,2007,5.348786905250273e-06
29773,Cheeky Monkey,2007,3.563223947625725e-22
33643,Whoowasit?,2007,5.710178067304317e-15
22545,Age of Empires III: The Age of Discovery,2007,1.0
27172,Ponte del Diavolo,2007,0.8550189629221174
32465,Didi Dotter,2007,6.503511808820838e-29
31730,Wabash Cannonball,2007,0.9999982937736769
27356,Portobello Market,2007,0.06855422844416859
33024,Mapominoes: Europe,2007,0.09001215796127583
93594,Keezbord,2007,1.1142647449746943e-14
28436,Deutschland: Finden Sie Minden,2007,4.5821845282289413e-07
91666,Crossboule,2008,6.779039917688654e-20
35677,Le Havre,2008,1.0
38054,Snow Tails,2008,0.10511232814941274
37904,Formula D,2008,0.9999454439852397
36648,Pyramid of Pengqueen,2008,1.4172006654071417e-08
38548,Fast Flowing Forest Fellers,2008,5.420224588736011e-05
37400,Sushizock im Gockelwok,2008,9.517041129192021e-09
34969,Ubongo: Duel,2008,0.05691134850052145
35865,"Treasure, Ready, Go!",2008,1.8438370064635377e-27
38531,Powerboats,2008,0.023702662286245565
34297,The Climbers,2008,0.0010309394834004497
36553,Time's Up! Title Recall!,2008,0.0015157799951235418
41763,Le Passe-Trappe Grande,2008,6.514633713447467e-21
35570,Tinners' Trail,2008,1.0
37046,Ghost Stories,2008,1.0
39088,Hoppladi Hopplada!,2008,1.303225219651011e-11
37111,Battlestar Galactica: The Board Game,2008,1.0
47046,Gambit 7,2008,3.150248283488276e-20
36708,Leader 1,2008,0.9999999999999825
38032,Byzanz,2008,2.1200676629016933e-12
38944,Via Romana,2008,0.003091662304391013
33154,Wasabi!,2008,1.557275758088455e-08
34320,Shanghaien,2008,0.0003323208551507913
33604,Say Anything,2008,1.4580522134385043e-16
38713,Time's Up! Edición Amarilla,2008,6.221429841966497e-09
46213,Telestrations,2009,7.16591454307125e-17
34119,Tales of the Arabian Nights,2009,0.999999999999936
27833,Steam,2009,1.0
41114,The Resistance,2009,0.9400807418940273
46396,Ubongo 3D,2009,0.05696012044271207
41916,The Magic Labyrinth,2009,1.6193626446333385e-09
55427,Mr. Jack in New York,2009,0.9999999999967715
39683,At the Gates of Loyang,2009,1.0
43443,Castle Panic,2009,3.045462465309387e-08
41185,"Europa: Paris ist ja klar, aber wo liegt Córdoba?",2009,7.410021184329344e-13
144955,Murder in Greenrock: Village Theatre,2009,0.9999999999996505
63268,Spot it!,2009,1.81758114265468e-19
58421,Egizia,2009,0.9999999999945086
40935,Zoowaboo,2009,2.669885703878789e-26
56885,The Werewolves of Miller's Hollow: The Village,2009,0.023987668898097173
55253,Atlantis,2009,5.3983892851988084e-08
60574,Mausgeflippt,2009,1.2845036200588604e-22
44163,Power Grid: Factory Manager,2009,0.9999999999999938
41052,Loco Motive,2009,4.73080667544095e-21
40793,Dice Town,2009,0.9527304014469749
60435,Rallyman,2009,0.9999999984971064
41002,Vasco da Gama,2009,1.0
79413,Wer war's?: Mitbringspiel,2009,1.1739231401165644e-29
59223,Diego Drachenzahn,2009,8.215031776950336e-23
55670,Macao,2009,1.0
66589,Navegador,2010,1.0
65515,Nuns on the Run,2010,0.9999996983664139
77361,Photo Party,2010,7.512833840869562e-21
83157,"Engine, Engine No. 9",2010,1.7368597558028192e-05
66362,Glen More,2010,0.9999999999956202
73439,Troyes,2010,1.0
20437,Lords of Vegas,2010,0.9999999563108489
85256,Timeline: Inventions,2010,9.56336003061946e-16
72287,Mr. Jack Pocket,2010,0.0020496811359143625
73664,Cabo,2010,1.6699669661449708e-12
66505,The Speicherstadt,2010,0.011111972039197724
63706,11 nimmt!,2010,0.01325367863652075
80006,Mord im Arosa,2010,8.763606785590764e-10
75449,Firenze,2010,0.9999999997855329
48726,Alien Frontiers,2010,0.9999999999999984
88126,Time's Up! Family,2010,2.7043462480656236e-10
66797,Heckmeck Junior,2010,6.057190571005906e-19
65781,London,2010,0.9999999734119198
82424,Bangkok Klongs,2010,0.9991666195709511
82702,Funfair,2010,2.382204353495174e-16
66798,Heckmeck Barbecue,2010,0.9999579204326908
65590,Bumbesi,2010,1.9981400616032482e-10
84464,Animal Upon Animal: Balancing Bridge,2010,1.584205693849619e-26
87893,Take It or Leave It,2010,0.4842856327294854
93997,1000 and One Treasures,2010,3.6013481454871614e-20
100901,Flash Point: Fire Rescue,2011,0.9999766829352128
70919,Takenoko,2011,0.9855453467457955
59959,Letters from Whitechapel,2011,0.9999999999333127
85325,Kolejka,2011,2.6172632028755886e-05
92644,Schnappt Hubi!,2011,2.2467652251952357e-26
70323,King of Tokyo,2011,2.5322257998593743e-09
153016,Telestrations: 12 Player Party Pack,2011,5.579711930951142e-14
91671,Da ist der Wurm drin,2011,5.013559324074629e-24
135779,A Fake Artist Goes to New York,2011,6.535849718453009e-15
102680,Trajan,2011,0.020653909987887263
91514,Rhino Hero,2011,7.610711569348035e-24
97842,Last Will,2011,0.9999999992052129
130176,Tales & Games: The Hare & the Tortoise,2011,2.6247962160849314e-13
113401,Timeline: Events,2011,2.003828560444828e-12
92591,Das große Kullern,2011,4.588442030655638e-24
90040,Pergamon,2011,0.9984513086574444
98122,Monster Trap,2011,8.923789478345441e-24
91425,Map It! World Edition,2011,7.335786024476554e-19
97207,Dungeon Petz,2011,1.0
104347,Santiago de Cuba,2011,0.9999917523413877
72125,Eclipse,2011,1.0
99975,Timeline: Discoveries,2011,1.2185380439397429e-14
91312,Discworld: Ankh-Morpork,2011,0.9999999808883727
103883,Electronic Labyrinth,2011,0.15506024866211557
99875,Martian Dice,2011,1.506185431898908e-12
128882,The Resistance: Avalon,2012,0.9999999795738066
121921,Robinson Crusoe: Adventures on the Cursed Island,2012,1.0
110327,Lords of Waterdeep,2012,0.9999999999985854
123260,Suburbia,2012,0.9999996625344798
123540,Tokaido,2012,0.0007411981438377271
122515,Keyflower,2012,0.9999999999999547
118247,Lucky Numbers,2012,9.785168103552475e-25
122298,Morels,2012,0.0036003323022826966
113924,Zombicide,2012,0.9913286610013899
117663,Piraten kapern,2012,2.758047842949132e-05
124708,Mice and Mystics,2012,0.9999999999954894
127997,Qin,2012,3.2046064928670337e-09
118000,Africana,2012,0.4256525798017093
119432,Snowdonia,2012,0.9999999976292844
123570,Strike,2012,3.3308621725201134e-10
131325,Timeline: General Interest,2012,7.716135441047927e-13
118568,Ubongo! Junior,2012,1.269672123625429e-19
111148,Würfel Bohnanza,2012,0.00041680903288447533
121041,Pluckin' Pairs,2012,0.026724251372755307
128664,Timeline,2012,2.196719921172099e-18
131357,Coup,2012,8.538012646351574e-07
131366,Eight-Minute Empire,2012,0.0016020977593475723
118293,Mondo Sapiens,2012,1.2323798076369018e-09
126792,Myrmes,2012,1.0
63628,The Manhattan Project,2012,0.9999999999999998
113997,Tajemnicze Domostwo,2013,2.1542099912553122e-09
133473,Sushi Go!,2013,8.228850600547551e-16
128621,Viticulture,2013,0.997522241677604
145639,Coconuts,2013,2.615562588240309e-21
146312,Ghost Fightin' Treasure Hunters,2013,1.7856252075431463e-06
143515,Coal Baron,2013,0.9710171996405106
150145,Skull King,2013,5.0181748145975306e-05
134453,The Little Prince: Make Me a Planet,2013,3.626021659544684e-08
140620,Lewis & Clark: The Expedition,2013,1.0
186279,Finska Mini,2013,2.257501161091898e-18
149863,Castro,2013,1.942622024979925e-13
119506,Freedom: The Underground Railroad,2013,0.9999999999999993
143741,BANG! The Dice Game,2013,7.462657147628176e-12
140933,Blueprints,2013,0.9937982592992525
147920,Das Labyrinth des Pharao,2013,7.34556014410529e-06
158600,Hanamikoji,2013,0.0002840372779785285
97903,Terror in Meeple City,2013,2.5417251259146844e-08
137480,Gold am Orinoko,2013,1.791417023329526e-15
147707,Mush! Mush!: Snow Tails 2,2013,0.000216007404013428
126042,Nations,2013,1.0
143693,Glass Road,2013,0.9999999999996363
121410,Steam Park,2013,0.9999999921244095
137154,Auf Teufel komm raus,2013,1.4286412039684074e-12
137330,Cube Quest,2013,3.909716489704595e-10
127024,Room 25,2013,1.0634859627791497e-13
155426,Castles of Mad King Ludwig,2014,0.9999999999920319
169654,Deep Sea Adventure,2014,6.367849609351175e-17
156009,Port Royal,2014,0.017534330437956852
157354,Five Tribes,2014,1.0
150376,Dead of Winter: A Crossroads Game,2014,1.0
153065,Linko!,2014,2.448709872758685e-10
161970,Alchemists,2014,1.0
155362,Ca$h 'n Guns: Second Edition,2014,1.0721128587684927e-15
156129,Deception: Murder in Hong Kong,2014,0.543514734641977
141572,Paperback,2014,0.9532578581639379
172931,Outfoxed!,2014,3.106776484049596e-25
155703,Evolution,2014,0.254801796929053
132531,Roll for the Galaxy,2014,0.9999999999999996
147020,Star Realms,2014,2.635356718537065e-06
157403,Black Fleet,2014,0.9745622401040185
165950,Beasty Bar,2014,2.785582908148445e-14
160499,King of New York,2014,0.3106763616341011
160477,Onitama,2014,2.4665728747167075e-14
164265,Witness,2014,7.629587022066793e-08
148443,Talo,2014,1.0712102719208992e-11
167270,Medina (Second Edition),2014,0.8085673557388945
162114,Hamsterbacke,2014,4.986674687848172e-08
146886,La Granja,2014,1.0
161417,Red7,2014,2.2141292416068764e-07
153004,Lemminge,2014,9.996493914956804e-11
181304,Mysterium,2015,0.00190921563648353
172081,Burgle Bros.,2015,0.9999999999999984
180974,Potion Explosion,2015,2.8437336430335117e-05
182874,Grand Austria Hotel,2015,1.0
175117,Celestia,2015,0.00027175747769248075
172818,Above and Below,2015,0.9999999999999944
168435,Between Two Cities,2015,0.005543766398265796
169124,Flick 'em Up!,2015,2.8567353360064753e-13
171273,FUSE,2015,0.00016200816575549372
173092,Träxx,2015,9.197309162596596e-17
140934,Arboretum,2015,0.007547920652685607
182028,Through the Ages: A New Story of Civilization,2015,1.0
204135,Skyjo,2015,7.190233855474786e-14
182694,Watson & Holmes,2015,0.9988723073035174
161614,Stockpile,2015,0.2461554540606533
160610,Thunderbirds,2015,0.9999999764508624
191894,Imagine,2015,2.1256975837574017e-17
171129,Spinderella,2015,7.35685802393209e-11
176920,Mission: Red Planet (Second Edition),2015,0.0003283541385243452
176189,Zombicide: Black Plague,2015,1.0
181959,Gipfelkraxler,2015,0.009342433158953157
160851,Lanterns: The Harvest Festival,2015,4.599600886922714e-17
177639,Raptor,2015,1.0269760847701802e-08
181955,Sarkophag,2015,2.747349075929571e-07
181345,Dr. Eureka,2015,6.072719517027188e-19
199478,Flamme Rouge,2016,2.638884522722442e-13
192291,Sushi Go Party!,2016,1.5958835368419991e-18
169786,Scythe,2016,1.0
188834,Secret Hitler,2016,0.9999931897173564
177736,A Feast for Odin,2016,1.0
188866,Awkward Guests,2016,0.9999999811979784
193042,Junk Art,2016,8.920953902510755e-20
216201,Robo Rally,2016,0.9999956263480685
209010,Mechs vs. Minions,2016,0.9999999999999998
194626,Happy Salmon,2016,2.307113239161486e-27
176396,Quadropolis,2016,0.0004601026353111333
191538,Leo,2016,2.3198543015097186e-30
204801,Kneipenquiz: Das Original,2016,4.64483973584474e-16
205059,Mansions of Madness: Second Edition,2016,1.0
206931,Encore!,2016,2.4179983862144264e-13
199042,Harry Potter: Hogwarts Battle,2016,0.9994095801871775
204027,Cottage Garden,2016,0.00045521061873478286
203416,Exit: The Game – The Pharaoh's Tomb,2016,0.9999999999971292
182134,Evolution: Climate,2016,0.9999994026648285
194880,Dream Home,2016,8.159068012263564e-05
200147,Kanagawa,2016,2.7666659070448718e-05
204836,Escape Room: The Game,2016,0.9999999995075357
196340,Yokohama,2016,1.0
191925,Bandido,2016,2.9737669611958904e-19
177524,ICECOOL,2016,1.6264174596765413e-20
199561,Sagrada,2017,0.9999999683305832
219513,Bärenpark,2017,3.6270708444990656e-10
220877,Rajas of the Ganges,2017,0.999999999996539
218603,Photosynthesis,2017,0.99999240641421
209685,Century: Spice Road,2017,1.226788379510494e-05
216132,Clans of Caledonia,2017,1.0
190082,Whitehall Mystery,2017,0.967316805957773
218333,Rhino Hero: Super Battle,2017,3.921672082225192e-16
226522,Exit: The Game – Dead Man on the Orient Express,2017,0.9999999999999996
234487,Altiplano,2017,1.0
197443,Fugitive,2017,0.0006087388240437242
180263,The 7th Continent,2017,1.0
184921,Bunny Kingdom,2017,0.9999999971103555
217449,NMBR 9,2017,6.11890279428186e-19
241590,Smart10,2017,3.6400344138551823e-06
195421,Near and Far,2017,1.0
204472,Sub Terra,2017,0.00038976861304708724
194594,Dice Forge,2017,0.9999998399723632
206718,Ethnos,2017,1.7024647578463589e-06
221194,Dinosaur Island,2017,0.9999999999998617
226320,My Little Scythe,2017,0.9999995440748817
234277,Nusfjord,2017,0.999999999999398
193214,Meeple Circus,2017,1.6963748866624003e-09
216459,The Lost Expedition,2017,0.0001524556663972628
224272,Hellapagos,2017,2.0375571178404125e-15
225694,Decrypto,2018,0.9980489192521301
233867,Welcome To...,2018,0.001419608031149565
224517,Brass: Birmingham,2018,1.0
199792,Everdell,2018,1.0
239188,Chronicles of Crime,2018,0.2161024572774461
245476,CuBirds,2018,1.208843796749766e-13
244916,Drop It,2018,5.002531700317494e-17
244608,Menara,2018,2.978354730037201e-08
242302,Space Base,2018,0.9999999999999798
245654,Railroad Ink: Deep Blue Edition,2018,6.244940822308899e-09
246761,Cahoots,2018,1.889167517618404e-10
167355,Nemesis,2018,1.0
237182,Root,2018,1.0
244995,Illusion,2018,1.6635253970385183e-11
246192,Gizmos,2018,0.9999999991508024
231733,Obsession,2018,0.9999999999998608
251678,Railroad Ink: Blazing Red Edition,2018,2.5820582312356154e-09
242639,Treasure Island,2018,0.9998731245670492
256788,Detective Club,2018,1.7332302542098363e-10
243430,Dealt!,2018,1.4558965815995624e-07
251658,Sprawlopolis,2018,4.680867693829073e-11
245487,Orchard: A 9 card solitaire game,2018,2.189521537458435e-13
240225,Roll to the Top!,2018,7.229762693734782e-11
218121,Dice Hospital,2018,1.0
232405,Western Legends,2018,0.9999999999999996
266524,PARKS,2019,0.9993907683501688
282524,Horrified,2019,0.9999998087370784
269207,The Taverns of Tiefenthal,2019,1.0
281259,The Isle of Cats,2019,0.9999999995097357
265736,Tiny Towns,2019,0.9999859125890778
276459,Kensington,2019,3.294957356379163e-07
261114,Men at Work,2019,3.644541704259122e-13
304847,Hidden Games Crime Scene: The New Haven Case,2019,0.9999999999970861
274364,Watergate,2019,0.9999963881184732
264241,Mandala,2019,0.017543861373315938
262543,Wavelength,2019,8.339160765184699e-12
275467,Letter Jam,2019,0.999998486569536
270673,Silver & Gold,2019,7.841619685777545e-16
251412,On Tour,2019,9.930458705845061e-09
283864,Trails of Tucana,2019,5.2593412354282985e-17
285894,Bravo!,2019,5.918719612165955e-05
271324,It's a Wonderful World,2019,0.9999999784376767
269144,Hadara,2019,0.9733592328481894
276498,Paris: La Cité de la Lumière,2019,5.572917436614248e-06
267813,Adventure Games: The Dungeon,2019,2.1664874685478693e-08
268620,Similo,2019,2.65810613423621e-13
277597,Fast Sloths,2019,0.006272474046441997
269205,Overload,2019,6.6066911634072e-12
269595,Copenhagen,2019,2.6250173191264697e-12
265683,Second Chance,2019,2.1786958296239765e-15
317434,Exit: The Game – Advent Calendar: The Mystery of the Ice Cave,2020,0.000698197734089093
279537,The Search for Planet X,2020,0.9999999996930498
283155,Calico,2020,0.999488876837905
295949,Adventure Games: The Grand Hotel Abaddon,2020,1.0315760242685228e-10
306735,Under Falling Skies,2020,0.9999999956629082
300877,New York Zoo,2020,0.9678474097907368
227224,The Red Cathedral,2020,1.0
299172,The Key: Murder at the Oakdale Club,2020,1.0787278715482496e-11
303057,Pan Am,2020,0.2497201230140296
309917,Hidden Games Crime Scene: The Midnight Crown,2020,0.9992678675114053
293141,King of Tokyo: Dark Edition,2020,8.170438657681342e-07
260180,Project L,2020,5.778499448393721e-11
324157,Hidden Games Crime Scene: Green Poison,2020,0.9999999996392785
293014,Nidavellir,2020,0.9999936608177896
300753,Cross Clues,2020,4.6038033182222795e-29
300442,Trekking the World,2020,0.0025495067408166754
299171,The Key: Theft at Cliffrock Villa,2020,0.005120976645870378
300327,The Castles of Tuscany,2020,9.53882507978513e-05
297978,Mariposas,2020,0.9999999999816787
288513,Tranquility,2020,3.154772668673933e-10
301767,Mysterium Park,2020,8.634773833037047e-08
300322,Hallertau,2020,1.0
317985,Beyond the Sun,2020,1.0
318084,Furnace,2020,0.9999732797456402
300010,Dragomino,2020,1.3734443102880145e-25
314491,Meadow,2021,0.9999999905064788
341583,Exit: The Game – The Return to the Abandoned Cabin,2021,0.0005195567445247077
337690,Escape Room: The Game – Puzzle Adventures: Secret of The Scientist,2021,0.9999999997790723
343322,Exit: The Game – Advent Calendar: The Hunt for the Golden Book,2021,2.2689089909641055e-09
255984,Sleeping Gods,2021,1.0
346482,Voll verplant,2021,5.373199948053381e-10
306173,Lisbon Tram 28,2021,0.30132994180593115
341416,High Score,2021,2.420838838195788e-11
290236,Canvas,2021,0.6582629050220874
341919,Magic Mountain,2021,6.502236842925074e-35
339484,Savannah Park,2021,2.6601680221244273e-07
340722,Smart10: Family,2021,1.1416172997812746e-10
351488,Six Second Scribbles,2021,7.030797848527782e-22
339789,Welcome to the Moon,2021,0.999948317562876
344290,Kneipenquiz: Family & Friends Spezial,2021,2.63559531474074e-09
352687,"Escape Room: The Game – Puzzle Adventures: The Baron, The Witch & The Thief",2021,0.9999999990230737
338628,Trails,2021,1.8932612564565402e-06
327831,Lost Cities: Roll & Write,2021,5.480956192913609e-09
346995,Kings & Creatures,2021,1.4979662083191709e-12
341048,Free Ride,2021,0.9999999999999829
334314,Alien on Board,2021,4.533092193420006e-22
330038,Llamaland,2021,0.17883080467660373
344039,Sneaky Bastard,2021,1.004414972326542e-13
306881,Railroad Ink Challenge: Lush Green Edition,2021,0.999998884056044
330602,Inspektor Nase,2021,6.676475227968328e-23
