num_games,num_games_ranked,num_votes_total,avg_rating,num_votes_dummy,min_mse,commit,datetime
95349,19258,16063080,7.032395369059983,1618.5584243444737,2.934064740915035,88af9f59020e8f57705645952406dbc2b88c9b13,2020-08-10 03:45:53+00:00
95345,19259,16056239,7.032387609145578,1618.3073285966657,2.9337102592702973,38cdb72236faef66b4394d25057c50c0071fa365,2020-08-09 03:17:39+00:00
95348,19258,16053058,7.03245599730718,1618.033030257311,2.932649958295786,6bc551b9f92e94ee00a21a2ae9f74540f1fcf48f,2020-08-08 03:03:43+00:00
95250,19249,16043209,7.032078527853125,1617.774143814995,2.931609989296109,c0f09fe60d5c33a6fafbbf6a14f7d9b289a468af,2020-08-07 02:58:39+00:00
95244,19248,16041659,7.032096728903165,1617.4109669401787,2.9309631599737265,cc2a7cf77b206cf0c5e838a2e2e4dd577949ab90,2020-08-06 02:47:09+00:00
95231,19240,15994485,7.031512790716926,1611.932528018906,2.933124882672283,fce2011f6fde9f1c80b3f9777c2c6a99af8b1784,2020-08-05 02:26:50+00:00
95226,19235,15983072,7.031744447860212,1608.7393090142996,2.940460492628007,9474a81e160fb93e365aaf932b558e091090b760,2020-08-04 03:16:51+00:00
95219,19231,15980965,7.0317921691431025,1607.884775102093,2.939015833457827,f621670b265b087db34006af59c2f201d668c2e2,2020-08-03 02:56:39+00:00
95184,19221,15975865,7.031587709019824,1607.5107797979854,2.9376352080990964,df8d0ac5ca317f76ff18ab948e72c8849137d0dc,2020-08-02 02:56:09+00:00
95181,19208,15975148,7.0316409058038145,1607.3527754283987,2.93153717624054,e866fcea7fa8eb29573e46d05c7fdec2267d938b,2020-08-01 02:46:22+00:00
95179,19207,15974818,7.031672395264223,1607.3532514288217,2.9314144794142067,29ba96537b5db5056a579ecdeabf8202d571f0da,2020-07-31 02:30:22+00:00
95139,19205,15973987,7.031703305770813,1607.3253959416888,2.931171341061041,16245f9ffc011ccc5afde6942c61b360612994f8,2020-07-30 02:52:58+00:00
95111,19204,15968578,7.031607614136963,1607.1204058825515,2.9294369529718387,0af7ba7d9be5ad4e1132a182edcdfec4fa9573f7,2020-07-29 03:07:25+00:00
95061,19201,15960144,7.031361727816491,1606.9755021482251,2.9286787085891284,6026caf391111de4745f5950f3aecc3d7a72b072,2020-07-28 03:32:51+00:00
95051,19193,15958474,7.031397823655948,1606.8753398947138,2.9271241836214785,54384dbbe3a069bceadeec5e113aa41d32a266d0,2020-07-27 03:23:26+00:00
95050,19176,15957626,7.031450332055031,1606.8290326743863,2.925295945091576,451a28d79de3cd086e3e204310d3759e09d99a25,2020-07-26 03:03:32+00:00
95048,19171,15957174,7.031483305229361,1606.7500052973173,2.9202767953814046,fe8c0af571c41a6fce0ec0663e8852bd6a25de89,2020-07-25 02:42:20+00:00
94999,19163,15952506,7.0314052960124265,1606.6404640655946,2.91924284434242,b6a05f92b2815419b1dead2ab2166b1653d43c36,2020-07-23 02:36:31+00:00
94948,19152,15947371,7.031266394095929,1606.5971374976925,2.918545277422687,25b54a700843d9141f57b5d5f3d3535742a06c99,2020-07-22 02:21:16+00:00
94946,19146,15947128,7.031281411269792,1606.596392160236,2.9185401602115046,5e3373cd895d2ed95a19f9990566d3c3fe2e4ecf,2020-07-20 01:58:05+00:00
94945,19145,15946821,7.031287461129714,1606.5945953101163,2.9185268009448033,48b03fd9ce364900a93bfa3e8d0507bb83914526,2020-07-19 01:38:48+00:00
94851,19142,15934380,7.030665488713713,1606.5171718596957,2.91747788207865,caeff18bfaa14a2cd67d7d71829b4f64ca892e13,2020-07-18 02:14:14+00:00
94838,19133,15933668,7.03069389812942,1606.4891993999026,2.91689881792895,73633a844631197325aa4e9d47747e79b6da7bec,2020-07-17 02:11:19+00:00
94833,19131,15924914,7.030490279352215,1606.2929690349392,2.916251978647014,41627441f9305589c3a6ac41c25ee8d06927e782,2020-07-16 02:13:24+00:00
94822,19131,15912874,7.030543076905531,1605.4680526259745,2.9132628441427335,f5c2d71f9d38b910180bed948ed5cf70046361d6,2020-07-15 05:38:04+00:00
94811,19128,15906234,7.030530753120443,1604.5879067849,2.905319274809433,b8cfff5815fbf4eb8e4023f223af27c668b9beee,2020-07-14 03:34:43+00:00
94801,19121,15903898,7.030600747853136,1604.4187653818426,2.903847162892354,9997869e2326ac6a8967900be1629397805c37f2,2020-07-13 03:15:16+00:00
94793,19108,15904202,7.0306576578755715,1604.6433091154086,2.9087385988196512,aa0afb6e6d8bfa95e4a7f4ff718a6529ac6c73f7,2020-07-12 03:03:51+00:00
94780,19101,15903612,7.03074999629078,1604.5717418660843,2.9067258887970695,61fe4dc818d7594a65b9ccc5614daa28216ed4c1,2020-07-11 02:57:49+00:00
94777,19102,15903924,7.030729726962981,1604.5707121492796,2.9067153647025066,44d658fca21c2356afef6992f37cf2086a198296,2020-07-10 03:10:32+00:00
94758,19108,15903656,7.030724686163357,1604.5315980910793,2.9068249804059576,d7f4d54063119ad57a93a46593da1bdaedde0640,2020-07-09 04:46:18+00:00
94727,19101,15833107,7.028425942522211,1603.8512258789979,2.9050988129131428,333acfce754de7504ad69214ddb05b95c9b46a82,2020-07-08 03:50:12+00:00
94691,19092,15795044,7.027844046121049,1599.2001950507529,2.9152801977416214,92b964d319e6ad0a072a69dfd1c4e7bbd634c815,2020-07-07 02:49:04+00:00
94695,19100,15833921,7.0296293061042805,1594.677478098265,2.9235879675056435,7d93df416eaf0507fa260ed5949a8cfc53e52aa2,2020-07-06 03:16:12+00:00
94691,19095,15831667,7.029678140624736,1593.6701044439815,2.9232201278232735,a877d3baf23aed08d4a3bbc9177661e2c1163f90,2020-07-05 02:51:32+00:00
94684,19086,15830822,7.029694819565276,1593.4325858921056,2.9220575424079667,813e64429a00d6a7c3568bf9a232ed8a4d17ced6,2020-07-04 02:14:44+00:00
94679,19082,15830257,7.029732304123048,1593.3835864066623,2.922757072176779,c34e5954c57673ea5a80528c587b9949447419ff,2020-07-03 02:00:51+00:00
94677,19080,15829919,7.029753483907276,1593.286836892321,2.9244568328499585,72aa7de4aaaae946568e458149407296bdcff1fe,2020-07-02 02:07:54+00:00
94660,19079,15829696,7.0297533421153515,1593.287777889008,2.9244784752354476,79fa609fa04c0898485dca7e2fc7ed670eedcb4c,2020-07-01 17:09:50+00:00
94657,19078,15824918,7.029660248146626,1592.8114421665214,2.9237671614933913,dd1b24f0bf4412ff637d1b6a128b38967b6830e6,2020-07-01 02:20:48+00:00
94617,19076,15815704,7.029492549779006,1592.4498736857913,2.9200098831811574,b9f8557f6b843ef083abc55e209f5d42590bbf84,2020-06-30 02:18:00+00:00
94619,19059,15813970,7.029506957585604,1592.342771636276,2.918486531992078,7460381d48c25d27e97a39d4ed7ba25560620daa,2020-06-29 02:19:20+00:00
94618,19040,15813170,7.02955950712539,1592.3195302485965,2.917610059358281,0d509be7e0340ed908c7fe0b1417ff1c5ae763f9,2020-06-28 02:16:14+00:00
94616,19039,15812949,7.029575818763471,1592.3115201293967,2.917569084098404,dfa1df9b721ad66b5716992e1961c812e16a1549,2020-06-27 01:49:34+00:00
94582,19038,15812070,7.029584990082892,1592.260836809828,2.9170972551878878,acc1b74671e3338c83619eb374c614774c16fdc8,2020-06-26 01:25:46+00:00
94525,19032,15803543,7.02954314314075,1591.6980955749295,2.9145866638251112,d84f6c12974a1e282d22b9504c6ca28518758a3f,2020-06-25 03:15:14+00:00
94526,19030,15803349,7.029542343619697,1591.6974075603775,2.914582315282322,32be16a8264b9f4faff07feef3ba1a149838ef2e,2020-06-24 03:09:46+00:00
94474,19024,15797266,7.02927607016809,1591.5762901305698,2.912340777371051,1f033c11584f3b975ccdd068e394252aecc333ca,2020-06-22 03:14:21+00:00
94471,19022,15796868,7.029286065366248,1591.5760871022485,2.9123875437002136,b5598fc6db6f93240884bf7b8d2c18867031d8e6,2020-06-21 03:08:23+00:00
94379,19019,15785260,7.028663027004308,1591.4474636315845,2.910828483000858,4f7bdda82c47cb06f19dc82f8c2148990a1cf165,2020-06-19 14:42:27+00:00
94378,19019,15785260,7.028663027004308,1591.4474636315845,2.910828483000858,dc08a847dd071d6d5a25532d9528a328d8afb0f6,2020-06-18 14:49:43+00:00
94356,19020,15783172,7.028619497948827,1591.2307292222522,2.9121811565489524,d1a89283d872ec86db4a12f77e4e17f8a4227e17,2020-06-18 01:21:43+00:00
94375,19017,15785040,7.028662938814855,1591.4504960180686,2.910694609421242,f345038c428b1c576b662f418ef42634a46c863d,2020-06-17 14:51:04+00:00
94345,19018,15771258,7.028475405625854,1590.7793371006392,2.9099906177708235,c8bc7a4e7bb75bf5f726ff5259b9e3f9c6b0fdad,2020-06-17 01:12:06+00:00
94374,19017,15785043,7.028662933367366,1591.4504960180686,2.910694609421242,4fb2ba60d4fb99bd540145c32049aab907b98b7c,2020-06-16 14:40:43+00:00
94351,19016,15765707,7.028445925661944,1590.5228972434543,2.9091569082758375,d26c5f95bdd8f6c2a68ec863a62280c266821fe2,2020-06-16 01:05:37+00:00
94368,19009,15784667,7.028669979423703,1591.4269506943583,2.9100927631402107,b0cc3cc2d70b78ddae3a9285f87d0b81d12f5b4a,2020-06-15 14:50:36+00:00
94363,19009,15763259,7.028427652787408,1590.2745813130878,2.908559927732301,6379c6257bf39a3dc7dca8db26d03cfe38b72ef4,2020-06-15 01:02:00+00:00
94364,19008,15774306,7.028396229726366,1591.196838021233,2.9096428420388962,d59a63e539f9b1f2c9004e543ed0c3ddffa26915,2020-06-14 15:18:42+00:00
94362,19008,15763156,7.028431318636954,1590.2637109159969,2.9084993576842053,a41e5f808a283f258351093a67aea6dcb1a4e2ea,2020-06-14 00:58:43+00:00
94360,19005,15763008,7.028432491175543,1590.2867734431766,2.908561201238542,9ec6cb5a17d7d126c47612ee3f446a364dccfc30,2020-06-13 14:58:11+00:00
94346,19003,15759224,7.028448135002713,1589.7241115569614,2.906596049621097,f5933963213dc244b5c54fbc3ad40a1b641c82b5,2020-06-13 00:59:52+00:00
94256,19004,15751744,7.027992772986914,1589.8136913805047,2.9062795074706522,b000d4725840d28f55643dd57271b1adfebf45e6,2020-06-12 14:52:54+00:00
94231,19003,15750394,7.027983540140648,1589.6323993801616,2.905509677796557,a40ec79947a3201f194e0ec29ad704082b65d62a,2020-06-12 00:53:46+00:00
94237,19003,15749800,7.027991864323355,1589.5649582147144,2.9046776011344044,f9a76c8322dba6a0b48a34a2d307f73bfce74b63,2020-06-11 11:50:54+00:00
94230,19004,15749239,7.028000381740986,1589.507877780079,2.90394760643671,1df2171e75150cb370f668d5f0c311bdf7b238b6,2020-06-10 21:28:04+00:00
94226,18998,15748681,7.028018713768474,1589.4663438200496,2.9032237646473247,461881ad0b18a17d6066a24ba3ff500a2e08d8a2,2020-06-10 00:37:35+00:00
94218,18985,15748313,7.02803766554678,1589.4351482390903,2.9023212145850805,3a229b9793efd2baf85fbfc40156c83aa5178486,2020-06-09 01:01:52+00:00
94214,18983,15747928,7.028051732011983,1589.388026297047,2.9031061056634497,625efd0d807a3082378e3bd70c778bd76ff1377d,2020-06-08 01:19:58+00:00
94213,18981,15746801,7.028063699899427,1589.2581149935268,2.9031704795828026,dea027cb74afe5e93f501c4f025fa32baa123924,2020-06-06 22:02:46+00:00
94148,18965,15733498,7.027651162797364,1588.0508918314717,2.905201875672226,be8f73baaf7c0ba16963f92781d5a42820e3fc6a,2020-06-05 02:42:50+00:00
94149,18964,15703026,7.027373313269684,1580.187320709183,2.929129654365656,d54fefe7c776917674396af6b227d648aad4fb5f,2020-06-04 02:19:52+00:00
94154,18964,15696447,7.027478699650946,1575.990623235657,2.93941344170301,7993af9e62dce3b17c04e4ea13e66395108c1348,2020-06-03 02:15:38+00:00
94151,18960,15693900,7.027535971236595,1574.9170061200402,2.938026013506538,29e0df8ac1f8e247ded65df605702ac6352c1a83,2020-06-02 01:59:11+00:00
94145,18932,15692441,7.027588752359177,1574.6337749048962,2.9365342178518645,89aae75e54db7ee84b6728105f723bacdd2fa6f5,2020-06-01 01:57:27+00:00
94138,18923,15691714,7.027642618583922,1574.608206748917,2.9347676421016513,fedc022f6ab7db132c7fbeacd5df6087e57cb423,2020-05-31 01:43:21+00:00
94135,18921,15691218,7.027656864898569,1574.6095955371402,2.934755402298639,7275ecb55d48cd62e110ef7f6f63eb0c056aa588,2020-05-30 01:21:10+00:00
94009,18917,15673342,7.026712025314703,1574.4476854800723,2.932620758262648,86041857966882fcf9f5899d3477530a6b8a266a,2020-05-29 01:23:31+00:00
94008,18917,15673340,7.026711773512857,1574.4476854800723,2.932620758262648,44288100c7760f352081caa7b46809257eb9c08c,2020-05-28 01:17:25+00:00
94007,18917,15673353,7.026711304742514,1574.4476854800723,2.932620758262648,5ad73702a94ccaed34bcbea3d5d6bbe639728abe,2020-05-27 01:10:10+00:00
94006,18916,15673103,7.02671768389578,1574.4352698325656,2.932604041910203,ab6dd4dac0db1edd9fda6106a8aa344823ee4cf4,2020-05-26 01:04:44+00:00
94000,18910,15672100,7.026728073406244,1574.3761155746597,2.9321747304088484,9aeb5b2cbcd674561abdeacdbcf39b84773af1b9,2020-05-25 01:08:00+00:00
93994,18898,15669210,7.026721061305581,1574.1524234413646,2.9283272873477717,e03f9e091238a57ed6b311a5165a9a4ca5d39245,2020-05-24 01:00:06+00:00
93983,18898,15649863,7.026313566546876,1573.551559640282,2.9272446398710237,dc4f3e80db78936d4855183e2519791dee4cf063,2020-05-23 01:59:52+00:00
93988,18898,15636946,7.026421203406982,1572.574427723839,2.9237580592813335,8e54f4f8687eb190cbd830f9ed4bc55642bdc0e8,2020-05-22 01:52:35+00:00
93979,18897,15631584,7.02647979638212,1571.7374868908792,2.916914425068178,a9e8f88633137041bdcbd99814cc1efb023e8115,2020-05-21 01:24:58+00:00
93973,18895,15629208,7.026482256835408,1571.3685028247255,2.913059919411316,d46f06946409f96f338a13052f4b4c8befb91f16,2020-05-20 01:10:56+00:00
93965,18882,15628036,7.026474153842492,1571.22420072551,2.9104676994568197,15b850a234d6be2103836d9a4fc120751e52f56b,2020-05-19 00:53:52+00:00
93955,18863,15627337,7.02650177590718,1571.1478054523013,2.9068524804618043,bdb3f8df2f5c2d48746eb22f7d85528c23286572,2020-05-18 00:48:35+00:00
93951,18860,15627271,7.0264789084146555,1571.148370205583,2.906927119376426,6a7ac1961ff438379d852b7b739787f50673b778,2020-05-17 00:05:02+00:00
93926,18859,15626472,7.026445554869326,1571.062165498688,2.9069498031063272,2808abc2f0797458d7d93c94f52e3fce9b6f1436,2020-05-16 09:38:12+00:00
93836,18855,15621886,7.026006811324189,1570.982432365372,2.9057654728225093,fac47ba32d3da45d92e976e1faf788d8690e7f97,2020-05-14 03:15:57+00:00
93779,18850,15610809,7.024900802427983,1570.8831105380796,2.9041949364161272,665cc004e79c589315d6d39f8689fbdb5c37643b,2020-05-13 03:02:26+00:00
93775,18850,15610583,7.024627308049931,1570.6929057836078,2.902553506595166,c735b65551eac168bad3d874d1aa78c18485dbbf,2020-05-12 02:56:07+00:00
93776,18846,15608912,7.024614765858761,1570.004448294594,2.901757084370904,88e6569b714007a5bcfeb1266035973e7e292a3d,2020-05-11 02:50:57+00:00
93756,18845,15585637,7.024223237564816,1566.7819557711027,2.9084489088674417,41225aff89a62262a6776d95de25a325f2d22cfb,2020-05-10 01:33:17+00:00
93754,18843,15574901,7.024377997708621,1561.4247292221535,2.9228556920296733,da9d2ce04f6fd2d5f433f9a06530117d206f9b53,2020-05-09 02:08:16+00:00
93745,18842,15571417,7.024398565278292,1560.005730297371,2.922695521236323,a1b1c51f63919a31d890378b89bc7fc866baecbf,2020-05-08 01:34:49+00:00
93741,18834,15569526,7.0244187101392805,1559.4949282708967,2.9209189526560055,d844c90437c5adc3fdede4da6e7e31b86784ceea,2020-05-07 01:23:25+00:00
93735,18817,15568684,7.02448760921604,1559.4073541461967,2.9221876757654224,aa997d7b2b9d3867a290b13d62e299062cc8232e,2020-05-06 01:08:40+00:00
93732,18815,15568226,7.024527085564534,1559.3299686442606,2.9236648627382684,afd9d4e4bfac9e7085bcf415d7d7d25cd5917f86,2020-05-05 01:07:53+00:00
93717,18811,15567435,7.0245329697589876,1559.1070607304118,2.9247451830401916,fb4c1329cb21c9c445587ff360e94e6699f2084a,2020-05-04 00:37:34+00:00
93589,18811,15550116,7.023681399022362,1557.718570530369,2.925106039528249,0c32fa2e34447ae2beb74e95503c3daec4c96be6,2020-05-02 01:30:56+00:00
93587,18811,15549835,7.023680920761539,1557.7004343267163,2.9249569094518195,c61b279920f6f065080b35d01578f60bfa77bb99,2020-05-01 01:27:23+00:00
93551,18796,15548113,7.023685231108111,1557.603579765373,2.9233845474628315,d7d93b252006e67cf9e3d3ee40d3e78224295ff0,2020-04-30 01:15:09+00:00
93549,18796,15531539,7.023398359413061,1557.058975845166,2.9224553359779843,2fbd20f179f867cb7e3f2bf8ac72e517e94fa04f,2020-04-29 00:47:20+00:00
93541,18795,15522139,7.023451309743458,1556.1797022760857,2.9174487254834047,a69650fc7360035a2733659d86531694148e56d4,2020-04-28 00:39:21+00:00
93538,18792,15518753,7.023474815439746,1555.7526931166194,2.9118821143876543,7581468837efb4ffb08b89a047f3935701c8a38b,2020-04-27 01:20:32+00:00
93534,18790,15517127,7.023506891137772,1555.5853754277905,2.9088822680314874,69a1c6b04e58fb205c7019d69190486d65721711,2020-04-26 00:53:48+00:00
93531,18777,15516255,7.023564712028772,1555.5543370515352,2.9076340005382737,ecc3b708f59ef889b37c579b138a21e4cead02dd,2020-04-25 00:37:43+00:00
93532,18774,15515739,7.0236179519409285,1555.5524230004721,2.907181476470653,f6e7b0ce28a064523c21841e42916abf68a7c40f,2020-04-24 01:10:02+00:00
93530,18771,15515252,7.0236430750908845,1555.5525451927224,2.907149886412682,baf59c2ec80ec4e97b34d5d0c76b22242db72ac2,2020-04-23 00:38:39+00:00
93417,18760,15502003,7.022998189788121,1555.442892759993,2.9051153370393332,0aa70a8974ed150effb76746a6256b37db42980f,2020-04-22 02:42:25+00:00
