bgg_id,name,year,kennerspiel_score
3611,Backgammon 4,1980,0.007448626342811053
12997,Red Seven,1980,0.019652208228610645
29093,Een Reis Door Nederland,1980,0.12514397743301078
7481,Itinerary,1980,0.06362067423391926
4118,Slide 5,1980,0.04279755856810196
18859,Wunderwatschler,1981,0.002183312484409328
1982,Black Spy,1981,0.3146409821061268
30,Dark Tower,1981,0.7034620744776239
5082,Rush Hour,1981,0.009300827038477106
2952,Trivial Pursuit: Genus Edition,1981,0.835699351357689
477,The Broadway Game,1981,0.9875351208398594
9177,Armchair Cricket,1981,0.17492786197562415
39850,Sympathie,1981,0.004150300743238468
193,Fill or Bust,1981,0.02129402341666163
6983,Jungle,1981,0.002321260354268985
139,Hoax,1981,0.2231718432998613
98,Axis & Allies,1981,0.9999973038116073
6044,Attila: The Huns Invasion,1981,0.9999999950210468
721,Oregon Trail,1981,0.9952117517788701
6937,1829 Northern Board,1981,0.9999999996828268
9681,Nosey Neighbor Card Game,1981,0.0003387785489624075
1323,Cry Havoc,1981,0.999911631631745
6053,Little Big Horn,1981,0.9999999996789852
10651,Deflection,1981,0.003790952574767164
6054,Norge: the first battle between the Germans and the Allies,1981,0.9999999980449268
30640,Rio,1981,0.0007169171774863676
2572,Quicksand,1981,0.009508265781237672
6238,Beware of the Wolf!,1981,0.00029136854627826646
7104,Ace of Aces: Powerhouse Series,1981,0.21017718528124021
61292,Achtung Hexe!,1981,0.0008633083568852501
2653,Survive: Escape from Atlantis!,1982,0.1889503576765127
37391,Scotland Yard,1982,0.01542797048836336
1515,Upwords,1982,0.07018252035817486
7289,Bike About,1982,0.00013968258109782946
168,Empire Builder,1982,0.9998752799383566
17735,Jailbreak,1982,0.008230648129089451
1705,Slapshot,1982,0.01759668815871949
1452,Mhing,1982,0.6448810946507483
11924,Struggle,1982,0.0030998612051768245
3229,"The Game of Medici: Arms, Loves and Betrayals in XVth Century Europe",1982,0.9997219748748779
2375,Sequence,1982,0.006616756689831999
10403,Ascension,1982,0.006884868639896715
170,Family Business,1982,0.003738660385470503
1190,Continuo,1982,0.0012736036402292638
10898,Tricky Fingers,1982,0.0003663011797202728
2590,Temptation Poker,1982,0.16659372330245772
1640,Blockbusters,1982,0.0035419115729790813
1952,Long Short,1982,0.39456197844523944
13042,Chex,1982,0.4639825833380346
1226,Babuschka,1982,0.018828199083717457
614,Rubik's Race,1982,0.0012357432412010772
3582,Rennfieber,1982,0.9991628620894447
2681,Countdown,1982,0.0005329782679632831
13025,10 Sec. Quiz,1982,0.9292678632926061
6661,Corda,1982,0.5182597767710597
568,Rage,1983,0.02738189496314229
11629,Guillotine,1983,0.6876068222510241
2996,Dodge City,1983,0.824871103529753
5266,Scorpion,1983,0.9496930835135357
2730,Quadwrangle,1983,0.0017172627801629056
714,Talisman,1983,0.9999720845382497
15267,Des chiffres et des lettres,1983,0.14994566438859114
28905,Dostihy a sázky,1983,0.32055320781763386
17420,"Rette sich, wer kann!",1983,0.0007679695214166539
2280,Marco Polo,1983,0.0700331600968428
3702,Topple,1983,0.00034765767008141594
4114,Ipswich,1983,0.14461327478318778
14870,Aéropostale,1983,0.06854477245783301
6647,Ökolopoly,1983,0.8741741013286538
4598,Word Rummikub,1983,0.04836935266280922
14095,Wahlspiel,1983,0.9019870282836339
5571,Siege,1983,0.9997962450683039
17315,Ping Win,1983,0.0001898920651410455
32128,Wat ben ik?,1983,0.0010509521734639426
2129,Crossbows and Catapults,1983,0.002630544279015295
22139,Citadella,1983,0.21448718570076208
3835,Turbo,1983,0.0005949102122724486
7103,Ace of Aces: Flying Machines,1983,0.16163929415970474
6879,Super Rack-O,1983,0.022279752408159405
16682,Magnus Magnusson the Quizmaster,1983,0.6917717515970958
1465,Wizard,1984,0.18473629036714423
934,Die Kette von Saba,1984,0.024944610405096306
5078,End of the Line,1984,0.0008821812110413965
9063,Brettfußball,1984,0.9079421532861496
2401,Globetrotters,1984,0.6023581429010468
1815,Spanish Main,1984,0.9869187350687284
1021,Harun,1984,0.6948003222690257
13893,Quizwrangle,1984,0.030778040334968525
1712,Showbiz,1984,0.29311505491466067
2689,British Rails,1984,0.9998397910059108
8983,I.Q. 2000,1984,0.06430242116026011
11628,Trivial Pursuit: Young Players Edition Master Game,1984,0.14096986166756717
4282,Greed,1984,0.0026097040205218074
1225,Quest,1984,0.4961326101325577
11882,3-A-Side,1984,0.07189902519434425
163,Balderdash,1984,0.10259185850017065
3514,Game of Knowledge,1984,0.1860273377795897
2515,Pirate Island,1984,0.2397414203080481
1548,Libero,1984,0.421908136291068
5281,Octiles,1984,0.06933994237376206
1523,Pharao,1984,0.008633315393078943
16727,Play on Wordz,1984,0.07490060369199705
10868,5 Star,1984,0.13158332792130784
6685,Arbora,1984,0.0006213346829650812
19592,Winner's Circle,1984,0.2153383400268485
2554,Auf Fotosafari in Ombagassa,1985,0.0022603826887619633
772,Ausbrecher AG,1985,0.022035860855736975
2281,Pictionary,1985,0.41718306810493283
18794,SuperGang,1985,0.9978862183006423
1070,Shadows in the Forest,1985,0.0005972990369223899
23831,Ruck Zuck,1985,0.0006914255229506455
788,Tales of the Arabian Nights,1985,0.9984907942686204
10527,Gyges,1985,0.25006782791950294
8895,Wyatt Earp,1985,0.38379262551548177
3568,Stage II,1985,0.7556254799424759
1193,The Bottom Line,1985,0.4971061213816786
2767,Snail's Pace Race,1985,0.00012457042239145093
3033,Bus Boss,1985,0.8353271213295821
4435,Pirate Inc.,1985,0.19279306771828145
15066,Cat & Mouse,1985,0.001068352212586449
14370,Speechless,1985,0.40027126457789375
488,Stake Your Claim,1985,0.0003088065616861522
20111,The Golf Game: Par Excellence,1985,0.12801062682007772
3031,Flightplan: The Airline Game,1985,0.0013143922220713333
46953,Go Bang Plus,1985,0.13287738360656629
7713,Dingo,1985,0.00024170201074452628
5033,Incognito: The Game of Charades,1985,0.39602245741496417
10895,Libertas,1985,0.24466670350805544
472,DungeonQuest,1985,0.8785237717171372
10011,Goju,1985,0.688524858281057
414,Around the World in 80 Days,1986,0.11131883590268805
24037,Escape from Atlantis,1986,0.11074541904939207
16719,Manhattan,1986,0.4053826131401576
4862,Outburst!,1986,0.9690909894523765
2145,Domination,1986,0.9999430558882453
5770,Orchard,1986,4.7460202924081465e-05
9272,Jade König,1986,0.7271859606953353
515,6-Tage Rennen,1986,0.047785532838881296
2801,Goldraub in London,1986,0.8761407026018585
4637,Max,1986,4.5937853479480324e-05
4355,Therapy,1986,0.7609063349159687
4427,Super Cluedo Challenge,1986,0.8363987824828607
1144,The Warlock of Firetop Mountain,1986,0.977173634989593
22283,Der Räuber Hotzenplotz,1986,0.0001607534748446729
221,Ikusa,1986,0.9999999901778828
380,Polarity,1986,0.006148638900993384
1398,Chicago,1986,0.996631724893294
20841,Turmbau zu Babel,1986,0.14000075768726114
2378,Drachenfels,1986,0.1352057612370545
7491,Princess,1986,7.77626992372228e-05
1768,Fireball Island,1986,0.0013960134394648447
3778,Cannae,1986,0.9999973548823815
4764,Casino Yahtzee,1986,0.011903193370551748
563,Doolittle & Waite,1986,0.4339957001656355
11632,Gute Nachbarn,1986,0.001756765449560318
1396,Ben Hur,1987,0.4172539922204433
1744,Monster Mash,1987,0.00021283322082420555
2203,Suppenkasper,1987,0.05521081443231099
2230,Ayanu,1987,0.48701197986439754
1950,The Mysteries of Peking,1987,0.0024222927947343425
7256,Digit,1987,0.0018882569079277484
6660,Cubus,1987,0.04034035002838229
1073,Der Schatz der Inka,1987,0.025398421266879006
756,Black Vienna,1987,0.9400467519004521
11459,Scoozie,1987,0.04781757458999545
3898,Glebdo,1987,0.7582153511264453
2546,Elixir,1987,0.013151187562359255
9170,Aladdins Erbe,1987,0.9645589763002239
2963,Stockmarket,1987,0.9787572574738169
2858,Mathable,1987,0.23312291409033825
15589,Money,1987,0.9999581081585456
6414,Genius Rules,1987,0.0015080927105074555
2731,Upthrust,1987,0.0015762540163182233
1184,Zug nach Westen,1987,0.2720837406034888
2354,Scan,1987,0.09127098142253973
1004,Der Feuersalamander,1987,0.5869198460292092
8775,Bremer Stadtmusikanten,1987,0.010809248256801303
1303,The Squirrel Game,1987,0.0001512576318990571
498,Sufferin' Spirits,1987,0.8373409128094091
2945,Teufel nochmal!,1987,0.0014364397502262568
1924,Maloney's Inheritance,1988,0.5787124745845925
362,Elefantenparade,1988,0.01080519885475862
602,Career Poker,1988,0.09524276292410949
2350,Eureka,1988,0.10188034467584081
5155,Dorada,1988,0.003527402183276323
11836,Code Stack!,1988,0.005953302535954371
15505,The Last Straw,1988,6.931965428322111e-05
1029,Lieber bairisch sterben,1988,0.9999989530960727
1252,Pyramidis,1988,0.1382637499508479
28266,Das Spiele-Buch,1988,0.21654745201600104
20,Full Metal Planète,1988,0.9997647397931378
1211,Race Through Space,1988,0.0009900482904380164
8899,Rimini,1988,0.0027456196653042274
820,Axiom,1988,0.7893530450697626
128214,Wege,1988,0.0008739434181141598
900,City,1988,0.018109580568128905
18464,White Rabbit,1988,7.044378819958763e-05
943,Ligretto,1988,0.0017448366781585975
7683,Ronda Magica,1988,0.0017945294544817554
2381,Scattergories,1988,0.1335534691015375
15520,Kids On Stage,1988,4.831108760799156e-05
1001,Vendetta,1988,0.01046392424183122
20924,The Guinness Game of Records,1988,0.015793492649981537
17909,PS,1988,0.41906469734989255
2349,Inspector Higgins,1988,0.0006912668947001827
167,Dicke Kartoffeln,1989,0.9999281477437534
494,Ave Caesar,1989,0.014468933981528173
126,The Really Nasty Horse Racing Game,1989,0.5417511986701579
6,Mare Mediterraneum,1989,0.999998743234303
4957,Timberland,1989,0.016238114999293774
7973,My Haunted Castle,1989,0.00023965497029495103
699,HeroQuest,1989,0.9995664905820054
501,Dschungelrennen,1989,0.00669735626287042
4485,Hotel Life,1989,0.980378545515857
462,Esels-Rennen,1989,0.0007338247939849957
2089,Das Letzte Kamel,1989,0.009367717741915261
1325,Wild Pirates,1989,0.011543434560566694
14277,Einfalls-Pinsel,1989,0.2791113955300524
3329,Hans Dampf,1989,0.016293106584323157
8939,Der wahre Walter,1989,0.05524238047370626
12574,Images,1989,0.11864390028267774
2003,Spectrangle,1989,0.01241704673829117
23954,Pictionary: Party Edition,1989,0.002279431907354635
1046,Max.X,1989,0.2505281800669209
18857,Cluedo: Magnetic Pocket Edition,1989,0.007287527854135234
406,Meteo,1989,0.8616970922188819
3619,Chain Reaction,1989,0.09616662067593627
30951,Nanu?,1989,0.0001898920651410455
19693,Was is es?,1989,0.9621886579510925
9016,Treasure Hunt,1989,0.40372617056218374
95,Igel Ärgern,1990,0.0038417152595289724
561,Flußpiraten,1990,0.5199348665261115
940,Karawane,1990,0.24216982692476885
8790,Activity,1990,0.4783279577110433
157,Eurorails,1990,0.9999629647760357
12539,Amnesia,1990,0.012728667063015649
2310,Cash,1990,0.008675399337809137
3085,Gang of Four,1990,0.0415067436869891
719,Tyranno Ex,1990,0.9986583665032226
3104,Chamäleon,1990,0.0036363658339280476
3182,Vanished!,1990,0.1984668496312392
8906,Licht und Schatten,1990,0.31637315907460145
3569,Robin Hood,1990,0.012065766455509087
661,Where's Bob's Hat?,1990,0.2198686089364657
12157,Unanimo,1990,0.0032629297849055285
3198,Hecht im Karpfenteich,1990,0.5740362282336452
1160,Boom Town,1990,0.06635045176752918
430,Asterix: Das Kartenspiel,1990,0.009578197246248246
1940,Sindbad,1990,0.28746860642749705
352,Trumpet,1990,0.03135207416580267
10637,Husky,1990,0.002711783377136149
290,Gold Digger,1990,0.0028477881778309856
2944,Halli Galli,1990,0.0002785952252704663
1066,Zargos,1990,0.999904772849803
30446,Bockige Esel,1990,0.08435237955713945
277,Res Publica,1991,0.5608730954203388
215,Tichu,1991,0.8215071261702606
449,The Great Balloon Race,1991,0.010172470101433058
3147,Mandarin,1991,0.013397599321808817
2092,Elfengold,1991,0.6719299334138872
104,Extrablatt,1991,0.998503413481452
454,Tante Tarantel,1991,0.013908516475883741
2217,Columbus,1991,0.15097114347141144
2535,Valley of the Mammoths,1991,0.999875532689468
1038,Tantrix,1991,0.10384672110704593
2864,Automania: The Game of the Motor Giants,1991,0.6730645351807809
751,Minos,1991,0.9999684693028585
224,History of the World,1991,0.9999956315220427
9619,Ex Libris,1991,0.31599334646271
11573,Celebrity Taboo,1991,0.6840822259189746
1484,Clue: The Great Museum Caper,1991,0.07661999625180665
2981,Breaking Away,1991,0.8924459199906822
1855,Hedbanz for Adults!,1991,0.006021926224367371
64897,Formule Dé,1991,0.9864804873863445
1402,Neolithibum,1991,0.04621132906466376
574,Devil Take the Hindmost,1991,0.007101760209086457
2179,Musketeers,1991,0.0018212447934127182
6604,Flotte Krabbe,1991,0.002498122781386205
458,Sherlock Holmes: The Card Game,1991,0.08786636992283356
1400,Columbus,1991,0.32281213194762404
305,Der Fliegende Holländer,1992,0.9451034295255031
308,Santa Fe,1992,0.9128303171726105
201,The Rose King,1992,0.04027440868472871
327,Loopin' Louie,1992,4.019867908885771e-05
9759,Outta Control,1992,0.000686447583099843
2792,Coco Crazy,1992,0.00033601063985960603
8829,Nobody Is Perfect,1992,0.39583714734875836
416,A to Z,1992,0.047583803874445246
14553,Times,1992,0.615677780367266
485,Galloping Pigs,1992,0.004379099253322533
303,Koalition,1992,0.9950132429443039
10813,Aya,1992,0.0022177087448622917
2189,Pfusch,1992,0.02490871369938313
211,Times to Remember,1992,0.014343906551024103
312,Landlord!,1992,0.015269551887439904
571,Papua,1992,0.2652083919366689
4,Tal der Könige,1992,0.9685537991030942
366,Viva Pamplona!,1992,0.04162689184782793
2312,Ringgeister,1992,0.9562756953354263
1243,Split Second,1992,0.0017813300487707834
25196,Rummikub XP,1992,0.0007886765347045922
11085,Packen Wir's!,1992,0.024228460975652257
198,Buried Treasure,1992,0.054004138519063945
770,Loot,1992,0.007486950096131667
1036,Speculation,1992,0.6835255491644621
249,Lifeboats,1993,0.8043816765095816
459,Ausgebremst,1993,0.08499531741385402
1234,Once Upon a Time: The Storytelling Card Game,1993,0.0046165041809532945
169,En Garde,1993,0.013437939445747544
1419,Pylos,1993,0.017538481219883103
317,The Mob,1993,0.37393623356491373
1912,World Cup Tournament Football,1993,0.3590977610243241
332,Vernissage,1993,0.9982287320481965
354,Stick 'Em,1993,0.2737468354406083
1053,Orbit,1993,0.7470414050741209
1007,Die Hanse,1993,0.6782849311559226
39089,Tiku,1993,0.04401046680562246
29,Terrain Vague,1993,0.9985038392897924
1448,Freight Train,1993,0.9730005445647161
1702,Klondike,1993,0.0006531074257366296
465,Zankapfel,1993,0.49440798068415764
3293,König Artus Tafelrunde,1993,0.11455268272825499
1899,13 Dead End Drive,1993,0.009370014878484637
1946,Ali Baba,1993,0.9063493151761531
4272,Punk sucht Lady,1993,0.23288715464893445
2626,Das Phantom,1993,0.013970571773569375
21942,Camp,1993,0.17781644980656705
3100,Backpacks and Blisters,1993,0.10944044469195192
2001,Trivial Pursuit: Family Edition,1993,0.8486649062923607
605,Banana Republic,1993,0.047577477651668615
18,RoboRally,1994,0.9826237800265124
2095,Waldmeister,1994,0.9275417348571967
313,Big Boss,1994,0.9589469724308793
280,Neue Spiele im alten Rom,1994,0.6707977887263961
109,Wettstreit der Baumeister,1994,0.31113921194171806
119,Kingdoms,1994,0.23408902598070058
1459,Sharp Shooters,1994,0.01609086199013622
8897,Kennen Sie Traxenbichl ?,1994,0.08061930159949615
398,Wildlife Safari,1994,0.005819998763611734
1586,The Hobbit Adventure Boardgame,1994,0.668953028951882
137,Pass the Bomb,1994,0.14948145328991908
1003,Das Regeln Wir Schon!,1994,0.9592117716712624
2304,Knock Out,1994,0.8649774515623826
13094,Category Game,1994,0.06524118323444526
261,Olympia 2000 (v. Chr.),1994,0.053441355170860474
404,Worm Up!,1994,0.0014016751764371865
1936,Paparazzo,1994,0.4729068956691113
993,An den Ufern des Nils,1994,0.9651837871484532
3252,Beziehungskisten,1994,0.0035719654004442466
1008,Die Schlangen von Delhi,1994,0.00812983591569282
1411,"Fugger, Welser, Medici",1994,0.9999999969864601
4855,Crazy Race,1994,0.08877784372580874
2200,Falsche FuFFziger,1994,0.9802101671573229
6573,Husch Husch kleine Hexe,1994,0.0003606087813894
114,Ransom,1994,0.172016581282272
541,Das Motorsportspiel,1995,0.9613600282361394
915,Mystery of the Abbey,1995,0.68266831545253
220,High Society,1995,0.05153263640765369
619,The Bottle Imp,1995,0.2801699362818552
668,Sternenhimmel,1995,0.47629669675153663
929,The Great Dalmuti,1995,0.013498044786673392
471,Totem,1995,0.9042106964439849
1162,Burp,1995,0.11819979088906095
3837,Rat-a-Tat Cat,1995,0.0005354006297004188
9194,Personality,1995,0.002895424300310427
3034,Cluedo: Super Sleuth,1995,0.10982460877718288
415,Espresso,1995,0.0014597817786335353
350,Hattrick,1995,0.0838731426477049
3190,Quixo,1995,0.0032776565869192275
27928,Maillot Jaune,1995,0.9597173677320632
24803,Speed,1995,0.0002653394592420265
5953,Karambolage,1995,0.0016200606496326502
2978,Stratego 4,1995,0.030155106961643023
3984,Tahiti,1995,0.26496831064816745
3485,Anno Domini,1995,0.5918855806824701
373,Wrott & Swindlers,1995,0.5961472670176997
1942,Foppen,1995,0.015185683339524424
144,Elfenwizards,1995,0.9591041876401336
1504,Bakschisch,1995,0.08728578499962246
910,Kunst Stücke,1995,0.940337994973952
200,Entdecker,1996,0.6938239849085206
344,Members Only,1996,0.576809067303216
1177,Die Ritter von der Haselnuss,1996,0.00033495323399868206
232,Serenissima,1996,0.9996490632013494
293,Bamboleo,1996,0.0007669308844284129
1367,Grand National Derby,1996,0.3687307687899182
16,MarraCash,1996,0.8500751507726221
434,Yucata',1996,0.02145291958752467
473,Olé!,1996,0.003472491816142779
272,Downtown,1996,0.7034751892333094
1439,Penguin Pile-Up,1996,0.00017641716125041173
2604,Compatibility,1996,0.020833218560290814
1974,Das GROSSE und das kleine A,1996,0.030507032232658847
146,Buy Low Sell High,1996,0.8116461844409215
9597,Vier zu mir!,1996,0.0005357303648024177
257,Kill Doctor Lucky,1996,0.06879463132325478
1171,Ricochet,1996,0.020984842822488917
2563,Hot Dog,1996,0.08495752883570318
381,X Pasch,1996,0.9776585493735495
5590,Hallo Dachs!,1996,0.0016323280976505582
10645,Mutabor: Im Irrgarten des Kalifen,1996,0.1950059372184345
886,Der Garten des Sonnenkönigs,1996,0.9364445405769971
1299,Trivial Pursuit: Genus IV,1996,0.9283047737693741
10612,Schampus,1996,3.4522288930595716e-05
343,Twins,1996,0.005141277400954692
172,For Sale,1997,0.01195380259422455
3119,Haste Worte?,1997,0.002754036718169364
124,Primordial Soup,1997,0.9994064954577977
3570,Chicken Cha Cha Cha,1997,7.710250654543995e-05
624,Quoridor,1997,0.01017107379898974
173,Formula Dé,1997,0.9065804781726773
686,Dr. Jekyll & Mr. Hyde,1997,0.8736897219525273
2629,Ramses II,1997,0.007555479543165114
2633,DOG,1997,0.019992100509802952
2114,"Duck, Duck, Bruce",1997,0.001886080490426922
219,Volle Hütte,1997,0.4792538840553778
10508,Leinen los!,1997,0.0002265814725362396
1163,"Ciao, Ciao...",1997,0.019837614667528435
8098,Jungle Speed,1997,0.0017198908980004507
1051,Mutternland,1997,0.9864629567843329
105,Colossal Arena,1997,0.7479595141192811
178,Mole Hill,1997,0.0396653640426288
1130,Halali,1997,0.19205817048457224
1027,Konzern,1997,0.8300672173844946
400,Shanghai,1997,0.0754371785798963
389,Die Mauer,1997,0.001946148515267107
349,Halunken & Spelunken,1997,0.04077595761529739
2839,Fair Play,1997,0.005936703903612586
858,Blindes Huhn,1997,0.0017202663953181756
547,Flohzirkus,1997,0.0003101054854169289
3,Samurai,1998,0.6436630343599166
374,Colorado County,1998,0.6745367071283009
1028,Kraut & Rüben,1998,0.0038687203909297356
6191,Xe Queo!,1998,0.009508265781237672
206,Jalape-NO!,1998,0.20146204164536854
8902,Das Quiz des 20. Jahrhunderts,1998,0.7629115868826253
429,Magalon,1998,0.819687694622453
338,Bargain Hunter,1998,0.40734351178938105
337,Circus Flohcati,1998,0.003470149052798138
461,Freibeuter,1998,0.09609440053296453
564,Die Seidenstraße,1998,0.19920639681999391
651,Zero Down,1998,0.013409153345251142
296,Medieval Merchant,1998,0.9987477925857559
1002,Cosmic Eidex,1998,0.9914270061979777
440,Zoff in Buffalo,1998,0.6865593884177869
8560,Make 5,1998,0.002147441387817384
2843,Absacker,1998,0.0024938833421807327
457,Jumbo Grand Prix,1998,0.03407862364571089
116,Guillotine,1998,0.0857155624725053
3302,Machu Picchu,1998,0.10458988082389083
61,Fossil,1998,0.06972723978629418
2733,Stimmvieh,1998,0.8919314433778444
5888,Schlauer Bauer,1998,0.051198420091987974
625,Business,1998,0.09975709328279196
5338,Ocean,1998,0.6311124170203559
51,Ricochet Robots,1999,0.7502544897576032
372,Schotten Totten,1999,0.034665380063080044
1353,Time's Up!,1999,0.7210179269907728
12,Ra,1999,0.962885784330296
70,Big City,1999,0.7814170316318775
8651,Pi mal Daumen,1999,0.0508740023865005
141,Andromeda,1999,0.8847170849823245
525,Pisa,1999,0.6130915698174901
48,Krieg und Frieden,1999,0.9829339169607234
831,Schrille Stille,1999,0.6225475326946301
74,Apples to Apples,1999,0.039754896204969185
111,Rheinländer,1999,0.9191623038517872
148,Die Glücksritter,1999,0.05770453133231079
210,Don Pepe,1999,0.004915329701337672
1237,Autoscooter,1999,0.293885420595337
113,"Plotters, Inc.",1999,0.44333016628028477
368,Relationship Tightrope,1999,0.012132782063918325
348,Merchants of the Middle Ages,1999,0.999567299086138
632,Cloud 9,1999,0.00873085947437211
3586,Sherlock,1999,0.0010717731754977821
765,Space Walk,1999,0.028623398185409963
479,Bambuti,1999,0.9559225287532267
102,Klunker,1999,0.455888886471376
190,Dolce Vita,1999,0.22169171985609037
192,Nicht die Bohne!,1999,0.04261757451623163
555,The Princes of Florence,2000,0.9997431088525346
5222,Old Town,2000,0.37070896273480836
492,Aladdin's Dragons,2000,0.9877091431928989
760,Battle Line,2000,0.5448295554055094
904,Dream Factory,2000,0.841647587375577
855,Java,2000,0.9998408636058301
941,Turbo Taxi,2000,0.005388854779544713
2655,Hive,2000,0.27595275964249805
903,Hamsterrolle,2000,0.000891506194871179
531,Merchants of Amsterdam,2000,0.9770509292378322
660,Riffifi,2000,0.007691479398988517
2857,Jungle Jam,2000,0.0009819590878395194
869,Bongo!,2000,0.009093407071816528
8295,Secrets of the Pyramids,2000,9.150603605300166e-05
556,7 Safari,2000,0.0021364329952977238
557,Laguna,2000,0.05422332988757516
854,Doge,2000,0.8989437929447514
562,Silberzwerg,2000,0.8151900645606656
1404,Strand-Cup,2000,0.023275537196968253
827,Attila,2000,0.9242224017475064
768,Keytown,2000,0.9900865067593358
1105,Titus,2000,0.08186756444093118
3749,Sumo!,2000,0.019561767345002184
872,M,2000,0.09222986687568491
497,Vampire,2000,0.035072097802765
25821,The Werewolves of Miller's Hollow,2001,0.10919492024411682
1261,Medina,2001,0.9319135382319749
1334,Entdecker: Exploring New Horizons,2001,0.9482454168619486
2338,Starship Catan,2001,0.9983806639451465
2569,Pick Picknic,2001,0.008467819471430644
1159,Evo,2001,0.9992815189519149
2353,Muscat,2001,0.8304366898269365
6830,Zendo,2001,0.7166480490788402
1205,Luxor,2001,0.010209551003534096
1315,Africa,2001,0.3816804850195917
2344,Titicaca,2001,0.9966496357911395
2555,Vom Kap bis Kairo,2001,0.12156737282246012
1352,Bali,2001,0.9599710473981691
1309,Die Magier von Pangea,2001,0.9173267263686026
1042,Dragon's Gold,2001,0.3703926307674945
1245,Isis & Osiris,2001,0.0008003894977112975
2940,A Dog's Life,2001,0.4233826471228312
2543,Pompeji,2001,0.08680294044047511
2698,Frachtexpress,2001,0.3282544129261802
2476,Industrial Waste,2001,0.9570206964415338
18056,Anno Domini: Kunst,2001,0.04639402796513119
2539,Urland,2001,0.9981793054080708
878,Wyatt Earp,2001,0.042382570693163334
1545,Flowerpower,2001,0.022366121560492787
1877,Pig Pile,2001,0.0021500411137991486
3955,BANG!,2002,0.08501883969334562
3228,Pueblo,2002,0.4670974207901667
3307,Wallenstein,2002,0.9999897293324967
4396,Odin's Ravens,2002,0.21807856677743173
2955,Mexica,2002,0.9751246111251495
2987,Pirate's Cove,2002,0.7866777338793134
5867,10 Days in Europe,2002,0.003997230184102777
3139,Goldland,2002,0.8867484201000088
4218,O Zoo le Mio,2002,0.17606665002740013
3452,Emerald,2002,0.7717160327781328
3201,Lord of the Rings: The Confrontation,2002,0.8934212264346595
4106,Moderne Zeiten,2002,0.8651820904614739
4375,Krone & Schwert,2002,0.967774123885815
10989,ConHex,2002,0.8672318274708124
25213,30 Seconds,2002,0.04339606213180284
3243,Wooly Wars,2002,0.002878989074228098
3632,Too Many Cooks,2002,0.048303252389554956
3231,Die Sieben Weisen,2002,0.9967385582226176
4099,Keythedral,2002,0.9761741296010275
3318,Heave Ho!,2002,0.051459947219793585
3421,StreetSoccer,2002,0.10148072987912272
5711,Squad Seven,2002,0.01982100195850788
8195,Viva Topo!,2002,9.617473359780778e-05
3230,Tyros,2002,0.9391647120186628
4437,Gaudí,2002,0.017939799825929206
16986,Ubongo,2003,0.008031227852582713
7805,Fearsome Floors,2003,0.204129044127629
8069,Clue FX,2003,0.007364787068956666
6351,Gulo Gulo,2003,0.00011712039129557062
8147,Maka Bana,2003,0.6757004369948774
8166,Anno 1503,2003,0.9271475312976891
6263,King's Breakfast,2003,0.004431529660400311
8125,Santiago,2003,0.9666887575706207
6539,Formula Dé Mini,2003,0.05707788250478996
6472,A Game of Thrones,2003,0.9999990617149848
15290,R-Eco,2003,0.016419589851918708
8017,Feurio!,2003,0.14801503987929232
7865,10 Days in Africa,2003,0.004553894786789399
6137,Drive,2003,0.002858082761342567
