bgg_id,len,p_games
329082,10445,0.000397537921
112,10438,0.000397271501
127060,10432,0.000397043140
172242,10414,0.000396358058
22545,10407,0.000396091637
367220,10403,0.000395939397
2398,10370,0.000394683413
19237,10354,0.000394074451
207830,10337,0.000393427429
209418,10330,0.000393161008
27833,10325,0.000392970707
249259,10291,0.000391676663
373106,10241,0.000389773658
296912,10224,0.000389126636
82222,10216,0.000388822155
193037,10171,0.000387109449
30869,10079,0.000383607919
63628,10055,0.000382694476
394,10030,0.000381742973
260180,9992,0.000380296689
244228,9964,0.000379231005
163968,9954,0.000378850404
296151,9945,0.000378507863
891,9887,0.000376300376
88,9864,0.000375424994
180593,9839,0.000374473491
140,9769,0.000371809282
83195,9762,0.000371542862
16986,9730,0.000370324938
327,9710,0.000369563736
55690,9672,0.000368117451
33160,9639,0.000366861467
2719,9604,0.000365529363
234190,9596,0.000365224882
233398,9584,0.000364768161
266507,9519,0.000362294253
122298,9481,0.000360847969
257499,9473,0.000360543488
285967,9469,0.000360391247
20963,9451,0.000359706165
59946,9441,0.000359325564
66362,9424,0.000358678542
66589,9424,0.000358678542
25417,9422,0.000358602422
5404,9420,0.000358526302
27708,9420,0.000358526302
175155,9394,0.000357536739
169124,9340,0.000355481492
51,9309,0.000354301629
274637,9308,0.000354263569
189932,9297,0.000353844907
21348,9294,0.000353730727
162082,9289,0.000353540426
234487,9286,0.000353426246
7854,9283,0.000353312066
200147,9263,0.000352550863
269210,9243,0.000351789661
310873,9241,0.000351713541
163602,9236,0.000351523240
144344,9214,0.000350685918
2083,9145,0.000348059769
250458,9139,0.000347831409
1234,9128,0.000347412747
10,9120,0.000347108267
27746,9113,0.000346841846
228341,9087,0.000345852283
13823,9046,0.000344291818
30933,9045,0.000344253758
128671,9034,0.000343835096
15363,9016,0.000343150014
24068,9006,0.000342769413
171273,8998,0.000342464932
298069,8980,0.000341779850
72287,8965,0.000341208948
14105,8952,0.000340714167
308765,8951,0.000340676107
258779,8936,0.000340105205
13308,8909,0.000339077582
24508,8899,0.000338696981
24181,8897,0.000338620860
135779,8871,0.000337631297
24310,8858,0.000337136516
266083,8856,0.000337060396
1269,8853,0.000336946215
284435,8846,0.000336679794
131366,8842,0.000336527554
371942,8830,0.000336070833
624,8815,0.000335499931
2389,8793,0.000334662608
21882,8787,0.000334434248
17329,8769,0.000333749165
227789,8763,0.000333520805
283355,8735,0.000332455122
300877,8677,0.000330247635
204027,8644,0.000328991651
105134,8641,0.000328877471
285192,8633,0.000328572990
27173,8614,0.000327849847
590,8613,0.000327811787
85256,8605,0.000327507306
121408,8601,0.000327355066
1293,8599,0.000327278946
188866,8532,0.000324728918
13004,8502,0.000323587114
7717,8488,0.000323054273
46,8485,0.000322940092
138788,8478,0.000322673671
30380,8448,0.000321531868
329839,8444,0.000321379627
265188,8436,0.000321075147
31730,8433,0.000320960966
2987,8432,0.000320922906
137297,8424,0.000320618425
12002,8423,0.000320580365
345972,8418,0.000320390064
7805,8413,0.000320199764
59294,8412,0.000320161704
105551,8392,0.000319400501
182631,8368,0.000318487059
270673,8365,0.000318372878
11170,8361,0.000318220638
2952,8360,0.000318182578
2842,8344,0.000317573616
2281,8323,0.000316774353
929,8262,0.000314452686
915,8241,0.000313653424
304783,8238,0.000313539243
22345,8237,0.000313501183
36946,8207,0.000312359380
155695,8204,0.000312245199
305096,8202,0.000312169079
128271,8184,0.000311483997
232918,8168,0.000310875035
21523,8167,0.000310836975
182134,8157,0.000310456374
681,8146,0.000310037713
56692,8135,0.000309619051
247367,8135,0.000309619051
175324,8124,0.000309200390
329465,8104,0.000308439188
79828,8069,0.000307107084
826,8068,0.000307069024
232219,8022,0.000305318258
173,8008,0.000304785416
245934,7996,0.000304328695
2392,7973,0.000303453312
101721,7966,0.000303186892
475,7957,0.000302844351
391163,7952,0.000302654050
316377,7952,0.000302654050
526,7935,0.000302007028
40793,7915,0.000301245826
295374,7909,0.000301017465
217449,7891,0.000300332383
148951,7887,0.000300180142
195539,7852,0.000298848038
66056,7833,0.000298124896
20437,7823,0.000297744295
201921,7800,0.000296868912
193042,7780,0.000296107710
2093,7768,0.000295650988
143519,7767,0.000295612928
284378,7759,0.000295308447
294484,7718,0.000293747983
314040,7716,0.000293671862
40628,7714,0.000293595742
242574,7707,0.000293329321
241724,7703,0.000293177081
97903,7674,0.000292073337
2394,7665,0.000291730796
96913,7656,0.000291388255
176229,7649,0.000291121835
125678,7648,0.000291083774
22827,7641,0.000290817354
233312,7620,0.000290018091
71,7617,0.000289903911
166669,7599,0.000289218829
55670,7590,0.000288876288
245476,7578,0.000288419566
2448,7577,0.000288381506
159508,7561,0.000287772544
270844,7544,0.000287125522
90419,7527,0.000286478500
216459,7483,0.000284803855
194880,7482,0.000284765795
224783,7477,0.000284575494
283948,7471,0.000284347134
269144,7434,0.000282938909
311193,7402,0.000281720986
222509,7390,0.000281264264
39938,7388,0.000281188144
291572,7354,0.000279894100
105,7354,0.000279894100
161614,7340,0.000279361258
357563,7331,0.000279018717
251678,7326,0.000278828417
257,7316,0.000278447816
244711,7315,0.000278409755
110277,7311,0.000278257515
271055,7310,0.000278219455
332772,7286,0.000277306012
1829,7286,0.000277306012
134726,7235,0.000275364946
146278,7231,0.000275212706
203417,7214,0.000274565684
253284,7207,0.000274299263
54625,7185,0.000273461940
170416,7181,0.000273309700
2407,7179,0.000273233580
229220,7172,0.000272967159
236191,7168,0.000272814918
36932,7162,0.000272586558
319966,7139,0.000271711175
3201,7130,0.000271368634
227935,7072,0.000269161147
192457,7066,0.000268932786
192458,7065,0.000268894726
233247,7043,0.000268057404
127024,7035,0.000267752923
171233,7029,0.000267524562
175640,7028,0.000267486502
191977,7022,0.000267258141
220520,7015,0.000266991720
140933,7003,0.000266534999
356123,6995,0.000266230518
102548,6989,0.000266002157
54138,6974,0.000265431256
109276,6972,0.000265355135
322289,6969,0.000265240955
202408,6957,0.000264784234
162007,6956,0.000264746173
414317,6946,0.000264365572
216600,6945,0.000264327512
248562,6927,0.000263642430
770,6871,0.000261511064
318184,6865,0.000261282703
200077,6845,0.000260521500
30539,6835,0.000260140899
4143,6823,0.000259684178
29387,6821,0.000259608058
213893,6819,0.000259531937
66356,6817,0.000259455817
203416,6813,0.000259303577
112686,6798,0.000258732675
232414,6793,0.000258542374
339789,6786,0.000258275954
58281,6771,0.000257705052
124172,6768,0.000257590871
71836,6751,0.000256943849
304420,6741,0.000256563248
201825,6738,0.000256449068
283393,6732,0.000256220707
156858,6725,0.000255954286
27710,6719,0.000255725926
72321,6703,0.000255116964
2593,6696,0.000254850543
258036,6692,0.000254698303
8051,6689,0.000254584122
34585,6685,0.000254431882
284742,6678,0.000254165461
22141,6678,0.000254165461
136991,6675,0.000254051281
213460,6675,0.000254051281
218121,6664,0.000253632619
65781,6648,0.000253023657
374173,6646,0.000252947537
230080,6609,0.000251539313
143986,6609,0.000251539313
180020,6606,0.000251425133
234277,6603,0.000251310952
295770,6586,0.000250663930
38054,6559,0.000249636307
155624,6543,0.000249027345
18833,6543,0.000249027345
91872,6542,0.000248989285
242639,6531,0.000248570624
146439,6514,0.000247923602
238992,6503,0.000247504940
303057,6496,0.000247238520
228504,6486,0.000246857919
15364,6468,0.000246172836
174660,6466,0.000246096716
559,6464,0.000246020596
328479,6460,0.000245868355
50750,6454,0.000245639995
246684,6444,0.000245259394
277659,6443,0.000245221333
163,6441,0.000245145213
266830,6421,0.000244384011
137269,6417,0.000244231770
33604,6397,0.000243470568
260428,6389,0.000243166087
156566,6383,0.000242937726
41916,6379,0.000242785486
345584,6375,0.000242633246
49,6373,0.000242557125
39953,6372,0.000242519065
156546,6363,0.000242176524
356033,6357,0.000241948163
239464,6357,0.000241948163
181530,6349,0.000241643682
137408,6341,0.000241339202
233020,6321,0.000240577999
176734,6301,0.000239816797
299252,6294,0.000239550376
264241,6286,0.000239245895
139976,6279,0.000238979474
302723,6265,0.000238446633
272738,6261,0.000238294392
167400,6247,0.000237761551
203427,6245,0.000237685430
365717,6243,0.000237609310
193621,6238,0.000237419009
42452,6227,0.000237000348
1345,6211,0.000236391386
15817,6186,0.000235439883
323612,6176,0.000235059282
10093,6165,0.000234640621
253664,6154,0.000234221960
212402,6148,0.000233993599
163166,6138,0.000233612998
385761,6138,0.000233612998
12995,6130,0.000233308517
121410,6127,0.000233194337
47185,6126,0.000233156276
5716,6117,0.000232813735
191925,6115,0.000232737615
204305,6111,0.000232585375
44163,6108,0.000232471194
216734,6107,0.000232433134
262215,6096,0.000232014473
134253,6094,0.000231938353
25021,6083,0.000231519691
2955,6081,0.000231443571
194626,6080,0.000231405511
321608,6079,0.000231367451
196326,6078,0.000231329391
245655,6065,0.000230834609
181810,6063,0.000230758489
193214,6053,0.000230377888
256916,6029,0.000229464445
268620,6025,0.000229312205
258210,6014,0.000228893543
1353,6011,0.000228779363
21050,6008,0.000228665183
3699,6008,0.000228665183
363622,6006,0.000228589062
170561,6003,0.000228474882
226320,5969,0.000227180838
297030,5967,0.000227104718
121,5957,0.000226724117
300322,5952,0.000226533816
366161,5935,0.000225886794
370591,5927,0.000225582313
199,5925,0.000225506193
195314,5906,0.000224783051
17223,5906,0.000224783051
16395,5901,0.000224592750
307002,5889,0.000224136029
242,5885,0.000223983788
102104,5880,0.000223793488
40765,5868,0.000223336766
103886,5864,0.000223184526
9446,5863,0.000223146466
206941,5858,0.000222956165
198454,5852,0.000222727804
218417,5849,0.000222613624
2136,5842,0.000222347203
39351,5836,0.000222118842
1,5828,0.000221814362
149155,5827,0.000221776301
181687,5814,0.000221281520
157809,5803,0.000220862859
904,5787,0.000220253897
176165,5782,0.000220063596
148575,5779,0.000219949416
108687,5771,0.000219644935
168584,5768,0.000219530755
1382,5767,0.000219492694
240980,5766,0.000219454634
154246,5766,0.000219454634
157526,5758,0.000219150153
301880,5724,0.000217856109
252929,5724,0.000217856109
712,5707,0.000217209087
157403,5705,0.000217132967
421,5693,0.000216676246
134352,5683,0.000216295645
126792,5678,0.000216105344
815,5673,0.000215915043
244536,5657,0.000215306082
714,5653,0.000215153841
144592,5650,0.000215039661
152162,5629,0.000214240398
160069,5597,0.000213022475
25071,5588,0.000212679933
205359,5587,0.000212641873
181521,5586,0.000212603813
13642,5575,0.000212185152
218333,5573,0.000212109032
340466,5566,0.000211842611
65532,5560,0.000211614250
310100,5557,0.000211500070
58421,5555,0.000211423950
359970,5553,0.000211347829
145659,5551,0.000211271709
299169,5539,0.000210814988
163745,5527,0.000210358266
302260,5527,0.000210358266
204472,5523,0.000210206026
286749,5517,0.000209977665
293141,5508,0.000209635124
36345,5505,0.000209520944
197443,5497,0.000209216463
113997,5496,0.000209178403
29223,5491,0.000208988102
8125,5487,0.000208835862
187617,5460,0.000207808239
219215,5455,0.000207617938
177478,5432,0.000206742555
142379,5425,0.000206476134
251412,5417,0.000206171653
2346,5414,0.000206057473
1897,5412,0.000205981353
54137,5393,0.000205258211
179572,5388,0.000205067910
120,5383,0.000204877610
153065,5372,0.000204458948
121297,5371,0.000204420888
351040,5367,0.000204268648
206931,5361,0.000204040287
554,5356,0.000203849986
230253,5354,0.000203773866
142326,5350,0.000203621626
331106,5343,0.000203355205
155969,5338,0.000203164904
5894,5317,0.000202365642
193558,5314,0.000202251461
256952,5312,0.000202175341
304051,5305,0.000201908920
140603,5302,0.000201794740
4636,5291,0.000201376079
217861,5288,0.000201261898
91,5285,0.000201147718
244331,5282,0.000201033538
8989,5279,0.000200919357
295895,5275,0.000200767117
10640,5275,0.000200767117
221,5274,0.000200729057
28,5261,0.000200234275
297978,5261,0.000200234275
12962,5258,0.000200120095
410201,5249,0.000199777554
18803,5246,0.000199663373
105593,5244,0.000199587253
217085,5229,0.000199016352
207336,5227,0.000198940231
2386,5225,0.000198864111
151347,5225,0.000198864111
179172,5221,0.000198711871
66505,5220,0.000198673810
244995,5215,0.000198483510
241451,5215,0.000198483510
284653,5199,0.000197874548
42776,5199,0.000197874548
276498,5189,0.000197493947
226522,5183,0.000197265586
270970,5179,0.000197113346
256730,5177,0.000197037225
70512,5175,0.000196961105
113401,5159,0.000196352143
343905,5157,0.000196276023
9440,5151,0.000196047662
43528,5147,0.000195895422
4095,5140,0.000195629001
28259,5140,0.000195629001
227072,5137,0.000195514821
233961,5136,0.000195476761
104710,5132,0.000195324520
82168,5129,0.000195210340
67877,5121,0.000194905859
5048,5114,0.000194639438
143515,5109,0.000194449137
379078,5101,0.000194144657
202426,5100,0.000194106596
119432,5100,0.000194106596
334065,5097,0.000193992416
351913,5096,0.000193954356
350933,5091,0.000193764055
211534,5091,0.000193764055
32125,5085,0.000193535695
336794,5084,0.000193497635
119,5082,0.000193421514
244115,5078,0.000193269274
170771,5075,0.000193155093
119788,5070,0.000192964793
158900,5065,0.000192774492
171669,5060,0.000192584192
353545,5057,0.000192470011
276894,5054,0.000192355831
234,5050,0.000192203591
154809,5048,0.000192127470
275467,5046,0.000192051350
27364,5045,0.000192013290
230244,5032,0.000191518508
205597,5025,0.000191252088
62227,5021,0.000191099847
198740,5018,0.000190985667
397598,5017,0.000190947607
169255,5012,0.000190757306
87890,4999,0.000190262525
4324,4994,0.000190072224
175621,4989,0.000189881923
1403,4984,0.000189691623
42052,4984,0.000189691623
235488,4983,0.000189653563
293296,4976,0.000189387142
231581,4976,0.000189387142
2165,4968,0.000189082661
150999,4968,0.000189082661
240196,4957,0.000188664000
5432,4945,0.000188207278
111341,4941,0.000188055038
33154,4933,0.000187750557
43868,4929,0.000187598316
346965,4921,0.000187293835
494,4901,0.000186532633
17053,4877,0.000185619190
26990,4874,0.000185505010
129948,4874,0.000185505010
254386,4873,0.000185466950
361,4873,0.000185466950
245643,4867,0.000185238589
172933,4859,0.000184934108
197070,4859,0.000184934108
137988,4848,0.000184515447
925,4843,0.000184325146
271518,4822,0.000183525884
116998,4812,0.000183145283
9203,4810,0.000183069163
297562,4794,0.000182460201
16747,4791,0.000182346020
154458,4787,0.000182193780
124,4785,0.000182117660
191051,4782,0.000182003479
248490,4782,0.000182003479
223770,4761,0.000181204217
19600,4760,0.000181166157
42487,4759,0.000181128097
6887,4758,0.000181090036
943,4758,0.000181090036
355093,4757,0.000181051976
322708,4754,0.000180937796
35497,4752,0.000180861676
19777,4751,0.000180823616
16496,4749,0.000180747495
170624,4746,0.000180633315
35815,4741,0.000180443014
45358,4729,0.000179986293
283864,4726,0.000179872113
172931,4726,0.000179872113
202670,4722,0.000179719872
314503,4722,0.000179719872
30957,4721,0.000179681812
244271,4720,0.000179643752
257614,4716,0.000179491512
191231,4715,0.000179453451
160010,4712,0.000179339271
151022,4708,0.000179187031
3737,4706,0.000179110910
132,4696,0.000178730309
350316,4695,0.000178692249
121288,4694,0.000178654189
148319,4674,0.000177892987
144553,4671,0.000177778806
104347,4670,0.000177740746
37628,4669,0.000177702686
177590,4648,0.000176903424
224,4630,0.000176218341
106217,4626,0.000176066101
176083,4622,0.000175913861
230914,4621,0.000175875800
553,4618,0.000175761620
301767,4613,0.000175571319
41002,4611,0.000175495199
265402,4609,0.000175419079
195043,4609,0.000175419079
352515,4609,0.000175419079
145639,4600,0.000175076538
119506,4599,0.000175038478
5737,4599,0.000175038478
1041,4598,0.000175000418
18100,4579,0.000174277275
315767,4573,0.000174048915
95527,4570,0.000173934734
104363,4563,0.000173668314
205610,4563,0.000173668314
2338,4555,0.000173363833
12902,4545,0.000172983232
94362,4541,0.000172830991
284760,4540,0.000172792931
13122,4540,0.000172792931
155873,4531,0.000172450390
1159,4526,0.000172260089
41010,4504,0.000171422767
353288,4502,0.000171346646
298065,4498,0.000171194406
180511,4490,0.000170889925
176558,4483,0.000170623504
287084,4470,0.000170128723
316412,4464,0.000169900362
1117,4454,0.000169519761
34887,4449,0.000169329460
528,4443,0.000169101100
52461,4438,0.000168910799
165950,4436,0.000168834679
1339,4436,0.000168834679
197831,4429,0.000168568258
131325,4429,0.000168568258
