phase,commit,commit_date,elo_snapshot_date,n_results_fixed,commit_subject,team_id,team_name,model_p_winner,market_p_winner
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,AT,Austria,0.000944,0.004373
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,UY,Uruguay,0.005899,0.010204
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,SE,Sweden,0.000022,0.004373
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,CI,Ivory Coast,0.000009,0.004373
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,MX,Mexico,0.007981,0.014091
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,US,United States,0.001166,0.011176
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,JP,Japan,0.008709,0.020894
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,BE,Belgium,0.007935,0.021866
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,NO,Norway,0.009371,0.024781
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,MA,Morocco,0.001314,0.018950
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,NL,Netherlands,0.018947,0.038387
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,FR,France,0.127057,0.156948
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,DE,Germany,0.013897,0.051992
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,BR,Brazil,0.039400,0.081147
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,EN,England,0.061272,0.106414
pre_tournament,2c8115e1,2026-06-09T01:10:13+03:00,2026-06-08T18:46:05Z,,Add Polymarket-based model-vs-market comparison,PT,Portugal,0.035940,0.095724
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",ES,Spain,0.349300,0.155005
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",AR,Argentina,0.229873,0.083090
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",CO,Colombia,0.033514,0.018950
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",EC,Ecuador,0.015539,0.008260
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",PA,Panama,0.000048,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",UZ,Uzbekistan,0.000025,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",JO,Jordan,0.000006,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",TN,Tunisia,0.000001,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",ZA,South Africa,0.000000,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",QA,Qatar,0.000000,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",HT,Haiti,0.000000,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",CW,Curaçao,0.000000,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",NZ,New Zealand,0.000000,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",CV,Cape Verde,0.000000,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",SA,Saudi Arabia,0.000000,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",IQ,Iraq,0.000000,0.000486
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",PY,Paraguay,0.001463,0.002430
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",IR,Iran,0.000317,0.001458
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",AU,Australia,0.000283,0.001458
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",HR,Croatia,0.007872,0.009232
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",DZ,Algeria,0.000096,0.001458
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",CD,DR Congo,0.000003,0.001458
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",BA,Bosnia and Herzegovina,0.000000,0.001458
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",GH,Ghana,0.000000,0.001458
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",SQ,Scotland,0.000332,0.002430
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",TR,Turkey,0.009960,0.012148
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",CZ,Czech Republic,0.000152,0.002430
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",CA,Canada,0.001087,0.003401
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",EG,Egypt,0.000024,0.002430
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",CH,Switzerland,0.007635,0.010204
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",KR,South Korea,0.000223,0.003401
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",AT,Austria,0.000967,0.004373
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",SN,Senegal,0.002895,0.006317
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",UY,Uruguay,0.005886,0.010204
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",SE,Sweden,0.000026,0.004373
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",CI,Ivory Coast,0.000019,0.004373
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",MX,Mexico,0.007907,0.014091
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",US,United States,0.001232,0.011176
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",JP,Japan,0.008501,0.020894
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",BE,Belgium,0.007725,0.021866
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",NO,Norway,0.009424,0.024781
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",MA,Morocco,0.001261,0.018950
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",NL,Netherlands,0.018797,0.038387
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",FR,France,0.127050,0.156948
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",DE,Germany,0.013845,0.051992
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",BR,Brazil,0.039124,0.081147
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",EN,England,0.061421,0.106414
pre_tournament,1d5a38af,2026-06-09T09:59:39+03:00,2026-06-08T18:46:05Z,,"Fix Poisson saturation: pin underdog floor, renormalise truncated grid",PT,Portugal,0.036167,0.095724
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,ES,Spain,0.353596,0.154181
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,AR,Argentina,0.227869,0.084582
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,CO,Colombia,0.033208,0.018850
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,EC,Ecuador,0.015304,0.008217
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,PA,Panama,0.000051,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,UZ,Uzbekistan,0.000022,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,JO,Jordan,0.000006,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,ZA,South Africa,0.000000,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,QA,Qatar,0.000000,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,HT,Haiti,0.000000,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,CW,Curaçao,0.000000,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,TN,Tunisia,0.000000,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,NZ,New Zealand,0.000000,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,CV,Cape Verde,0.000000,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,SA,Saudi Arabia,0.000000,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,IQ,Iraq,0.000000,0.000483
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,PY,Paraguay,0.001546,0.002417
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,IR,Iran,0.000331,0.001450
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,AU,Australia,0.000275,0.001450
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,DZ,Algeria,0.000099,0.001450
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,HR,Croatia,0.007776,0.009183
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,EG,Egypt,0.000026,0.001450
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,CD,DR Congo,0.000004,0.001450
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,BA,Bosnia and Herzegovina,0.000003,0.001450
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,GH,Ghana,0.000000,0.001450
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,SQ,Scotland,0.000353,0.002417
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,CZ,Czech Republic,0.000156,0.002417
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,TR,Turkey,0.009769,0.012083
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,CA,Canada,0.001002,0.003383
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,KR,South Korea,0.000236,0.003383
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,SN,Senegal,0.002996,0.006283
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,SE,Sweden,0.000022,0.003383
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,AT,Austria,0.000896,0.004350
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,CH,Switzerland,0.007281,0.011116
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,UY,Uruguay,0.005902,0.010150
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,CI,Ivory Coast,0.000014,0.004350
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,MX,Mexico,0.007816,0.014500
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,JP,Japan,0.008340,0.017883
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,US,United States,0.001197,0.011116
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,BE,Belgium,0.007766,0.021750
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,NO,Norway,0.009238,0.024650
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,MA,Morocco,0.001185,0.016916
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,NL,Netherlands,0.019967,0.038183
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,FR,France,0.126830,0.156114
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,DE,Germany,0.013725,0.051716
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,BR,Brazil,0.039040,0.081682
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,EN,England,0.060532,0.105848
pre_tournament,2d330d24,2026-06-09T21:38:44+03:00,2026-06-09T18:08:31Z,,Updated market comparison,PT,Portugal,0.035621,0.102948
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,ES,Spain,0.352890,0.160019
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,AR,Argentina,0.229990,0.083171
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,CO,Colombia,0.032920,0.017996
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,EC,Ecuador,0.015330,0.008268
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,PY,Paraguay,0.001490,0.001459
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,PA,Panama,0.000050,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,UZ,Uzbekistan,0.000020,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,JO,Jordan,0.000010,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,TN,Tunisia,0.000000,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,CV,Cape Verde,0.000000,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,IQ,Iraq,0.000000,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,SA,Saudi Arabia,0.000000,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,NZ,New Zealand,0.000000,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,HT,Haiti,0.000000,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,ZA,South Africa,0.000000,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,CW,Curaçao,0.000000,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,QA,Qatar,0.000000,0.000486
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,IR,Iran,0.000310,0.001459
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,AU,Australia,0.000250,0.001459
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,HR,Croatia,0.007950,0.009241
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,DZ,Algeria,0.000110,0.001459
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,CD,DR Congo,0.000000,0.001459
pre_tournament,6f9b2599,2026-06-10T23:00:14+03:00,2026-06-10T19:50:31Z,,Updated data and predictions,BA,Bosnia and Herzegovina,0.000000,0.001459
