rank,bgg_id,avg_rating,bayes_rating,num_ratings
188,59959,7.56216,7.23856,37
189,37111,7.43750,7.23801,60
190,110327,7.37663,7.23749,86
191,266192,7.30590,7.23715,174
192,1,7.56389,7.23247,36
193,330038,7.67407,7.23224,27
194,146886,7.61613,7.23147,31
195,39856,7.29721,7.23062,179
196,121921,7.45878,7.22970,52
197,1513,7.63793,7.22765,29
198,170216,7.36075,7.22711,89
199,295486,7.74348,7.22651,23
200,172386,7.43571,7.22373,56
201,10630,7.42982,7.22180,57
202,119890,7.50976,7.22072,41
203,265188,7.54054,7.22034,37
204,311193,7.72957,7.21581,23
205,269385,7.68320,7.21168,25
206,199561,7.39587,7.20905,63
207,17226,7.54000,7.20459,35
208,98778,7.28921,7.19985,131
209,97207,7.47857,7.19985,42
210,276025,7.43728,7.19855,49
211,5404,7.41296,7.19659,54
212,9217,7.31604,7.19448,96
213,177478,7.59310,7.19143,29
214,269207,7.55396,7.19021,32
215,143693,7.53235,7.19003,34
216,316377,7.61852,7.18797,27
217,246192,7.35404,7.18578,69
218,39463,7.42041,7.18376,49
219,92828,7.31099,7.18358,91
220,150376,7.28469,7.17771,108
221,39683,7.47179,7.17586,39
222,66362,7.47895,7.17533,38
223,475,7.45610,7.17478,41
224,253344,7.63600,7.17467,25
225,66188,7.43636,7.17430,44
226,19857,7.46923,7.17368,39
227,77130,7.46684,7.17165,39
228,31481,7.34179,7.17012,67
229,463,7.32575,7.16836,73
230,175640,7.55000,7.16726,30
231,266524,7.36517,7.16721,58
232,3201,7.70619,7.16136,21
233,30549,7.20586,7.15958,247
234,172,7.24125,7.15905,139
235,3,7.36250,7.15854,56
236,281259,7.41230,7.15848,45
237,191862,7.41111,7.15745,45
238,271324,7.41364,7.15465,44
239,198773,7.31739,7.15246,69
240,270970,7.45946,7.15198,37
241,240980,7.58769,7.15051,26
242,282524,7.58692,7.14990,26
243,42052,7.55357,7.14819,28
244,233371,7.49091,7.14716,33
245,260605,7.35273,7.14655,55
246,227224,7.55000,7.14532,28
247,124742,7.40000,7.14286,44
248,194655,7.25833,7.14064,96
249,156129,7.28333,7.13865,78
250,108745,7.28377,7.13733,77
251,310100,7.64545,7.13396,22
252,350184,7.52069,7.13291,29
253,27833,7.35600,7.13131,50
254,283155,7.38523,7.13009,44
255,13,7.16631,7.12215,253
256,66589,7.49333,7.12118,30
257,46213,7.29831,7.12110,63
258,24480,7.44000,7.12104,35
259,317985,7.43810,7.11944,35
260,66505,7.41622,7.11552,37
261,155703,7.38366,7.11276,41
262,54,7.33400,7.11197,50
263,265736,7.27708,7.10683,65
264,176494,7.32353,7.10658,51
265,125618,7.56667,7.10586,24
266,262712,7.31840,7.10574,52
267,21241,7.56250,7.10263,24
268,159508,7.52692,7.10247,26
