country_code,rank,bgg_id,avg_rating,bayes_rating,num_ratings
co,239,274364,8.07500,7.53614,12
co,240,181279,7.75000,7.53462,30
co,241,54043,7.62424,7.52672,66
co,242,463,7.65400,7.52536,50
co,243,175155,7.92500,7.52338,16
co,244,108745,7.70000,7.52166,36
co,245,233867,7.63636,7.51974,55
co,246,760,7.73103,7.51083,29
co,247,329954,7.93333,7.50816,15
co,248,43111,7.88235,7.50736,17
co,249,158600,7.78261,7.50567,23
co,249,176396,7.78261,7.50567,23
co,251,54998,7.66098,7.50562,41
co,252,5,7.65476,7.50328,42
co,253,197831,8.02500,7.49660,12
co,254,154203,7.69062,7.49285,32
co,255,51,7.66765,7.48247,34
co,256,198773,7.58333,7.47861,60
co,257,252526,7.96154,7.47826,13
co,258,285967,8.00000,7.47683,12
co,258,350184,8.00000,7.47683,12
co,260,98229,7.69310,7.47664,29
co,261,228341,7.86875,7.47645,16
co,262,128271,8.10000,7.47331,10
co,263,6830,7.74348,7.47129,23
co,264,371972,7.99167,7.47024,12
co,265,231733,8.03636,7.46814,11
co,266,195539,7.74545,7.46220,22
co,267,306735,7.87333,7.45865,15
co,268,40765,7.90000,7.45624,14
co,269,126792,7.76500,7.45463,20
co,270,192458,7.86667,7.45315,15
co,271,271324,7.66552,7.45178,29
co,272,171499,7.66276,7.44929,29
co,273,54,7.66207,7.44867,29
co,274,128621,7.71739,7.44836,23
co,275,150376,7.57040,7.44675,50
co,276,72125,7.73810,7.44409,21
co,276,218121,7.73810,7.44409,21
co,278,97207,7.68077,7.44339,26
co,279,181304,7.53636,7.44288,66
co,280,4098,7.70870,7.44072,23
co,281,249259,8.00000,7.43993,11
co,281,269144,8.00000,7.43993,11
co,283,127023,7.63548,7.43704,31
co,284,231218,8.05000,7.43537,10
co,285,307002,7.60857,7.43316,35
co,286,13,7.46647,7.42977,167
co,287,9209,7.51216,7.42936,74
co,288,37111,7.61875,7.42746,32
co,289,171668,7.60000,7.42530,35
co,290,183840,7.58883,7.42371,37
co,291,158899,7.49818,7.41701,75
co,292,432,7.51550,7.41418,60
co,293,31481,7.55762,7.41297,42
co,294,156858,7.91667,7.41094,12
co,294,218479,7.91667,7.41094,12
co,296,21241,7.84286,7.40966,14
co,297,219513,7.62963,7.40550,27
co,298,142379,7.95455,7.40465,11
co,298,214000,7.95455,7.40465,11
co,300,140620,7.78125,7.40344,16
co,301,6249,7.58545,7.40238,33
co,302,37046,7.62593,7.40219,27
co,303,159508,7.67576,7.40130,22
co,304,233398,7.90222,7.39952,12
co,305,163967,7.56054,7.39766,37
co,306,239472,7.94545,7.39760,11
co,307,170771,8.00000,7.39742,10
co,308,19857,7.76875,7.39301,16
co,308,299169,7.76875,7.39301,16
co,310,358504,7.82143,7.39220,14
co,311,139898,7.90909,7.36938,11
co,312,245934,7.71765,7.36858,17
co,313,37904,7.49710,7.36813,46
co,314,124708,7.71176,7.36362,17
co,315,218603,7.48936,7.36345,47
co,316,123260,7.65000,7.35538,20
co,317,25554,7.60870,7.35286,23
co,318,209719,7.67778,7.35117,18
co,319,188,7.73333,7.34311,15
co,319,9609,7.73333,7.34311,15
co,319,148319,7.73333,7.34311,15
co,322,266524,7.63033,7.33841,20
co,323,232043,7.53793,7.33678,29
co,324,293014,7.67647,7.33388,17
co,325,176734,7.72178,7.33357,15
co,326,256226,7.53103,7.33057,29
co,327,43528,7.66941,7.32793,17
co,328,100423,7.49143,7.32576,35
co,329,172308,7.76923,7.32371,13
co,330,132531,7.48857,7.32314,35
co,331,229220,7.73571,7.32233,14
co,332,314503,7.90000,7.32152,10
co,333,1,7.79167,7.31210,12
co,334,45315,7.56818,7.30729,22
co,335,15987,7.47758,7.30397,33
co,336,118,7.43409,7.30389,44
co,337,298069,7.57619,7.30346,21
co,338,193558,7.87067,7.29926,10
co,339,59294,7.73846,7.29898,13
co,340,223321,7.81818,7.29884,11
co,341,147151,7.43095,7.29521,42
co,342,156129,7.45714,7.29433,35
co,343,272738,7.73077,7.29280,13
co,344,162082,7.57500,7.29066,20
co,345,254640,7.44054,7.28715,37
co,346,209778,7.39615,7.28702,52
co,347,298638,7.61765,7.28432,17
co,348,140603,7.85000,7.28357,10
co,348,193739,7.85000,7.28357,10
co,348,265402,7.85000,7.28357,10
co,351,119788,7.68714,7.28274,14
co,352,100901,7.44286,7.28123,35
co,353,233371,7.75000,7.27915,12
co,353,329082,7.75000,7.27915,12
co,355,63268,7.38462,7.27614,52
co,356,203420,7.62500,7.27307,16
co,357,171879,7.48148,7.27294,27
co,358,204583,7.35070,7.27147,71
co,359,171,7.38542,7.26841,48
co,360,11,7.34857,7.26834,70
co,361,163968,7.73333,7.26597,12
co,362,43570,7.41667,7.26129,36
co,363,317457,7.72500,7.25938,12
co,364,59959,7.52381,7.25796,21
co,365,262543,7.48000,7.25683,25
co,366,291453,7.62667,7.25508,15
co,367,180974,7.41765,7.25383,34
co,368,87890,7.49565,7.25353,23
co,369,200147,7.45926,7.25306,27
co,370,193042,7.43333,7.24826,30
co,371,176494,7.52500,7.24751,20
co,372,101721,7.70833,7.24620,12
co,372,271055,7.70833,7.24620,12
co,374,346965,7.80000,7.24562,10
co,375,212402,7.61200,7.24298,15
co,376,95527,7.74545,7.24241,11
co,377,163602,7.66154,7.23716,13
co,378,157969,7.32881,7.23540,59
co,379,298047,7.43333,7.22986,27
co,380,224037,7.49048,7.22900,21
