country_code,rank,bgg_id,name,year,avg_rating,bayes_rating,num_ratings
th,1,224517,Brass: Birmingham,2018,8.97136,8.90484,214
th,2,377651,Moody Bear Kingdom,2023,9.43182,8.80397,22
th,3,200680,Agricola (Revised Edition),2016,8.71990,8.59192,101
th,4,174430,Gloomhaven,2017,8.63808,8.49097,85
th,5,28720,Brass: Lancashire,2007,8.58232,8.45744,99
th,6,175914,Food Chain Magnate,2015,8.58703,8.45144,91
th,7,316554,Dune: Imperium,2020,8.52324,8.40420,102
th,8,291457,Gloomhaven: Jaws of the Lion,2020,8.56228,8.39641,73
th,9,205637,Arkham Horror: The Card Game,2016,8.51152,8.38709,97
th,10,342942,Ark Nova,2021,8.48784,8.37939,111
th,11,154825,Arkwright,2014,9.05882,8.35639,17
th,12,162886,Spirit Island,2017,8.41413,8.32596,134
th,13,182028,Through the Ages: A New Story of Civilization,2015,8.51452,8.32409,62
th,14,161936,Pandemic Legacy: Season 1,2015,8.48273,8.30505,66
th,15,180263,The 7th Continent,2017,8.57023,8.29818,43
th,16,251247,Barrage,2019,8.44938,8.27115,65
th,17,115746,War of the Ring: Second Edition,2011,8.63548,8.26289,31
th,18,167791,Terraforming Mars,2016,8.29426,8.24793,248
th,19,164928,Orléans,2014,8.32718,8.23974,131
th,20,185343,Anachrony,2017,8.36758,8.22517,80
th,21,31260,Agricola,2007,8.29387,8.21055,136
th,22,321608,Hegemony: Lead Your Class to Victory,2023,8.68870,8.19825,23
th,23,255668,Trickerion: Collector's Edition,2019,8.92667,8.17979,15
th,24,255984,Sleeping Gods,2021,8.63333,8.16850,24
th,25,246900,Eclipse: Second Dawn for the Galaxy,2020,8.55080,8.16642,29
th,26,96848,Mage Knight Board Game,2011,8.35370,8.14865,54
th,27,163839,Feudum,2018,8.55556,8.14588,27
th,28,4098,Age of Steam,2002,8.33860,8.14463,57
th,29,84876,The Castles of Burgundy,2011,8.21481,8.13664,141
th,30,192135,Too Many Bones,2017,8.53148,8.12503,27
th,31,187645,Star Wars: Rebellion,2016,8.34240,8.12308,50
th,32,12333,Twilight Struggle,2005,8.26757,8.11958,74
th,33,310100,Nemesis: Lockdown,2022,8.63905,8.11789,21
th,34,167355,Nemesis,2018,8.25733,8.11175,75
th,35,237182,Root,2018,8.19911,8.11108,124
th,36,312484,Lost Ruins of Arnak,2020,8.22663,8.10297,88
th,37,249259,War Chest,2018,8.41935,8.07244,31
th,38,126163,Tzolk'in: The Mayan Calendar,2012,8.16791,8.07191,112
th,39,253344,Cthulhu: Death May Die,2019,8.55091,8.06373,22
th,40,72125,Eclipse: New Dawn for the Galaxy,2011,8.27255,8.06249,51
th,41,102794,Caverna: The Cave Farmers,2013,8.19420,8.06197,81
th,42,182874,Grand Austria Hotel,2015,8.18165,8.05594,85
th,43,205059,Mansions of Madness: Second Edition,2016,8.15046,8.05169,108
th,44,283948,Marco Polo II: In the Service of the Khan,2019,8.39000,8.03653,30
th,45,256960,Pax Pamir: Second Edition,2019,8.27697,8.03601,44
th,46,120677,Terra Mystica,2012,8.10636,8.03078,140
th,47,177736,A Feast for Odin,2016,8.23000,8.02685,52
th,48,380607,Great Western Trail: New Zealand,2023,8.78088,8.02645,14
th,49,220308,Gaia Project,2017,8.13685,8.02103,91
th,50,216132,Clans of Caledonia,2017,8.12030,8.01615,101
th,51,264220,Tainted Grail: The Fall of Avalon,2019,8.71467,8.01400,15
th,52,124361,Concordia,2013,8.13793,8.00996,82
th,53,93,El Grande,1995,8.20389,8.00960,54
th,54,146508,T.I.M.E Stories,2015,8.26439,8.00860,41
th,55,193738,Great Western Trail,2016,8.11156,8.00258,96
th,56,59294,Runewars,2010,8.62813,7.98010,16
th,57,218479,Cerebria: The Inside World,2018,8.62500,7.97763,16
th,58,18602,Caylus,2005,8.09368,7.97476,87
th,59,184267,On Mars,2020,8.21571,7.96987,42
th,60,277659,Final Girl,2021,8.57000,7.96405,17
th,61,173346,7 Wonders Duel,2015,8.01439,7.96341,202
th,62,160069,Ticket to Ride: 10th Anniversary,2014,8.69286,7.95866,14
th,63,121921,Robinson Crusoe: Adventures on the Cursed Island,2012,8.07838,7.94721,78
th,64,256916,Concordia Venus,2018,8.57667,7.93931,16
th,65,108687,Puerto Rico,2011,8.56813,7.93253,16
th,66,126042,Nations,2013,8.17756,7.92980,41
th,67,284378,Kanban EV,2020,8.23303,7.92573,33
th,68,183394,Viticulture Essential Edition,2015,7.99473,7.91925,134
th,69,266810,Paladins of the West Kingdom,2019,8.03253,7.89882,75
th,70,73439,Troyes,2010,7.99680,7.89661,100
th,71,356123,Turing Machine,2022,8.27462,7.89028,26
th,72,82222,Xia: Legends of a Drift System,2014,8.28720,7.88789,25
