rank,bgg_id,avg_rating,bayes_rating,num_ratings
187,119890,7.87143,7.41600,7
188,2511,7.65462,7.41013,13
189,286096,7.59706,7.41010,17
190,37046,7.72500,7.40760,10
191,70149,8.04200,7.40729,5
192,21348,8.04000,7.40579,5
193,227224,7.93333,7.40504,6
194,30380,7.66667,7.40282,12
195,206718,7.64615,7.40263,13
196,157354,7.55000,7.39950,21
197,171131,7.56316,7.39703,19
198,40834,7.60667,7.39631,15
199,323612,7.91667,7.39199,6
200,172386,7.70000,7.38616,10
200,306735,7.70000,7.38616,10
202,251658,7.64750,7.38599,12
203,90137,7.64167,7.38087,12
204,51,8.00000,7.37578,5
204,1231,8.00000,7.37578,5
204,65781,8.00000,7.37578,5
204,258210,8.00000,7.37578,5
204,296151,8.00000,7.37578,5
209,198994,7.72222,7.37549,9
210,140620,7.65455,7.37146,11
211,39683,7.81429,7.36983,7
212,159675,7.88333,7.36589,6
212,306040,7.88333,7.36589,6
214,266524,7.46867,7.36522,30
215,169426,7.53667,7.36433,18
216,174660,7.98000,7.36077,5
217,350316,7.87500,7.35937,6
218,463,7.54000,7.35813,17
219,322289,7.63636,7.35567,11
220,77423,7.50950,7.35516,20
221,125153,7.59231,7.35490,13
222,216600,7.78571,7.34674,7
223,202408,7.96000,7.34577,5
224,27162,7.60000,7.34428,12
225,84876,7.44828,7.34256,29
226,242302,7.54667,7.34231,15
227,182134,7.57692,7.34126,13
228,333255,7.95000,7.33826,5
229,128882,7.59167,7.33696,12
230,199561,7.46957,7.33669,23
231,104006,7.50556,7.33585,18
232,271896,7.77143,7.33520,7
233,21050,7.71375,7.33259,8
234,138161,7.94000,7.33076,5
235,205059,7.46818,7.32979,22
236,66362,7.58333,7.32964,12
237,158600,7.66667,7.32860,9
237,184267,7.66667,7.32860,9
239,226522,7.83333,7.32675,6
239,283948,7.83333,7.32675,6
239,285967,7.83333,7.32675,6
242,160477,7.54286,7.32585,14
243,127398,7.44231,7.32548,26
244,220877,7.70000,7.32121,8
245,24508,7.62000,7.31757,10
246,281259,7.50625,7.31727,16
247,372,7.59091,7.31619,11
248,105551,7.81667,7.31370,6
249,118,7.53846,7.30716,13
250,27364,7.90000,7.30075,5
250,96913,7.90000,7.30075,5
250,260605,7.90000,7.30075,5
253,555,7.63333,7.30047,9
254,6472,7.71429,7.28903,7
254,147949,7.71429,7.28903,7
254,161417,7.71429,7.28903,7
257,30869,7.78333,7.28760,6
258,125618,7.61111,7.28171,9
259,14996,7.35024,7.27973,42
260,40692,7.35385,7.27799,39
261,258036,7.69714,7.27518,7
262,216132,7.48357,7.27287,14
263,161970,7.63875,7.27051,8
264,146508,7.39130,7.26371,23
265,150,7.75000,7.26151,6
265,59959,7.75000,7.26151,6
265,128721,7.75000,7.26151,6
265,269210,7.75000,7.26151,6
269,161533,7.55000,7.25756,10
269,194879,7.55000,7.25756,10
271,182874,7.50000,7.25645,12
272,221194,7.74167,7.25498,6
273,246784,7.47308,7.24919,13
274,48726,7.54000,7.24899,10
275,47185,7.73333,7.24846,6
276,287954,7.56667,7.24420,9
277,201808,7.35385,7.24234,26
278,173,7.71667,7.23541,6
278,21523,7.71667,7.23541,6
280,229853,7.49545,7.23327,11
281,58421,7.64286,7.23132,7
282,178900,7.29149,7.23024,47
283,220308,7.40937,7.22952,16
284,254640,7.39706,7.22793,17
285,181304,7.32333,7.22752,30
286,129622,7.33333,7.22691,27
287,223040,7.39471,7.22579,17
288,40209,7.80000,7.22572,5
288,245487,7.80000,7.22572,5
288,319966,7.80000,7.22572,5
291,54,7.38333,7.22397,18
292,232405,7.40250,7.22329,16
293,105037,7.70000,7.22236,6
293,291572,7.70000,7.22236,6
295,233867,7.33750,7.21837,24
296,2655,7.34091,7.21147,22
297,52461,7.78000,7.21071,5
298,73761,7.61429,7.20824,7
299,30549,7.25426,7.20768,61
300,311193,7.56250,7.20739,8
301,171499,7.52222,7.20669,9
302,22345,7.49000,7.20612,10
303,284435,7.51778,7.20294,9
304,9674,7.40000,7.19817,14
305,181279,7.55000,7.19704,8
306,217449,7.66667,7.19626,6
307,170771,7.54375,7.19186,8
308,27708,7.54375,7.19186,8
309,822,7.22902,7.18311,61
310,148949,7.31476,7.18153,21
311,38054,7.74000,7.18070,5
311,180511,7.74000,7.18070,5
313,50,7.26364,7.17898,33
314,257499,7.57143,7.17361,7
315,245654,7.45000,7.17183,10
316,233371,7.38077,7.16736,13
317,367220,7.47111,7.16356,9
318,314491,7.46667,7.15981,9
319,103343,7.40909,7.15826,11
319,283155,7.40909,7.15826,11
321,42215,7.61667,7.15712,6
322,171668,7.38333,7.15399,12
323,15062,7.35000,7.15348,14
323,187645,7.35000,7.15348,14
325,255675,7.70000,7.15069,5
326,25417,7.54286,7.15053,7
327,103885,7.31937,7.14799,16
328,150658,7.37500,7.14667,12
329,54043,7.24630,7.14493,27
330,245638,7.39091,7.14246,11
331,332772,7.44444,7.14105,9
332,228341,7.48125,7.14012,8
333,92415,7.30000,7.13953,17
334,144592,7.52857,7.13898,7
334,247367,7.52857,7.13898,7
334,298047,7.52857,7.13898,7
337,12902,7.68000,7.13568,5
337,137269,7.68000,7.13568,5
339,2453,7.58333,7.13102,6
340,1465,7.33846,7.12985,13
341,554,7.46250,7.12460,8
342,53093,7.66000,7.12067,5
342,362986,7.66000,7.12067,5
344,100901,7.50000,7.11590,7
344,180974,7.50000,7.11590,7
346,39856,7.17500,7.11397,44
347,12002,7.41111,7.11292,9
348,18,7.33333,7.11008,12
349,27833,7.37400,7.10667,10
350,276498,7.55000,7.10493,6
351,155068,7.40000,7.10354,9
352,183251,7.34545,7.10298,11
353,155703,7.43125,7.09873,8
354,282414,7.54167,7.09840,6
355,62219,7.28571,7.09603,14
355,262712,7.28571,7.09603,14
357,29368,7.38889,7.09416,9
357,215311,7.38889,7.09416,9
359,351913,7.62400,7.09366,5
360,183394,7.21364,7.09314,22
361,1261,7.62000,7.09066,5
362,126042,7.53167,7.09057,6
363,25821,7.29231,7.08894,13
364,77130,7.30833,7.08813,12
365,21763,7.22000,7.08790,20
366,478,7.18519,7.08736,27
367,229220,7.46429,7.08705,7
367,265402,7.46429,7.08705,7
369,356123,7.35000,7.08609,10
370,297030,7.52500,7.08535,6
371,9209,7.18148,7.08387,27
372,503,7.41250,7.08321,8
372,21882,7.41250,7.08321,8
374,20551,7.28462,7.08212,13
375,128621,7.45714,7.08127,7
376,25292,7.31818,7.07929,11
377,265736,7.22222,7.07649,18
378,31563,7.60000,7.07565,5
378,159473,7.60000,7.07565,5
378,167270,7.60000,7.07565,5
378,253635,7.60000,7.07565,5
378,280480,7.60000,7.07565,5
383,38992,7.44286,7.06973,7
384,59294,7.50000,7.06578,6
384,180593,7.50000,7.06578,6
384,195539,7.50000,7.06578,6
384,199383,7.50000,7.06578,6
384,244228,7.50000,7.06578,6
384,264647,7.50000,7.06578,6
384,300300,7.50000,7.06578,6
391,45,7.22500,7.06251,16
392,63628,7.58000,7.06065,5
393,176189,7.42857,7.05819,7
394,298065,7.57600,7.05765,5
395,8051,7.48333,7.05273,6
396,3,7.37500,7.05217,8
396,15363,7.37500,7.05217,8
396,203416,7.37500,7.05217,8
399,153938,7.19444,7.05107,18
400,300531,7.28182,7.04771,11
401,361,7.56000,7.04564,5
401,40765,7.56000,7.04564,5
403,31594,7.30000,7.04322,10
404,148228,7.12188,7.04171,32
405,236191,7.46667,7.03969,6
406,296912,7.32222,7.03790,9
407,97842,7.40000,7.03511,7
408,140934,7.23077,7.03438,13
409,13,7.09000,7.03331,45
410,31627,7.54200,7.03214,5
411,170042,7.18750,7.02854,16
412,234487,7.34375,7.02630,8
413,201825,7.30556,7.02383,9
414,171623,7.14286,7.02224,21
415,135779,7.33750,7.02113,8
416,176494,7.13043,7.02044,23
417,176396,7.30000,7.01914,9
418,17226,7.27000,7.01750,10
419,25554,7.52000,7.01563,5
420,42,7.15824,7.01040,17
421,129437,7.23636,7.00822,11
422,133038,7.21667,7.00762,12
423,2397,7.50000,7.00062,5
423,116998,7.50000,7.00062,5
423,175155,7.50000,7.00062,5
423,279869,7.50000,7.00062,5
427,43528,7.41667,7.00054,6
427,75449,7.41667,7.00054,6
427,104363,7.41667,7.00054,6
427,195421,7.41667,7.00054,6
427,284742,7.41667,7.00054,6
432,270971,7.35714,7.00048,7
433,25613,7.31250,7.00043,8
433,46213,7.31250,7.00043,8
435,27746,7.27778,7.00039,9
435,250458,7.27778,7.00039,9
437,300877,7.25000,7.00036,10
438,155987,7.19231,7.00028,13
439,11971,7.17857,7.00026,14
440,66188,7.21818,6.99243,11
441,43570,7.24000,6.99178,10
442,113924,7.26667,6.99101,9
442,129736,7.26667,6.99101,9
444,221965,7.30000,6.99008,8
445,66356,7.40000,6.98749,6
445,222509,7.40000,6.98749,6
447,143741,7.19167,6.98567,12
448,27173,7.48000,6.98562,5
449,131357,7.13750,6.98325,16
450,287084,7.28125,6.97456,8
451,162082,7.38333,6.97445,6
452,184921,7.32143,6.97162,7
453,167513,7.46000,6.97061,5
454,147151,7.14286,6.96834,14
455,92828,7.09474,6.96633,19
456,160499,7.15385,6.96619,13
457,334065,7.31429,6.96585,7
458,198773,7.16667,6.96371,12
459,287589,7.45000,6.96311,5
459,314088,7.45000,6.96311,5
461,97207,7.18182,6.96085,11
462,140603,7.30000,6.95431,7
463,22545,7.25625,6.95386,8
464,131260,7.22222,6.95350,9
465,11,7.03571,6.94957,28
466,15987,7.08333,6.94936,18
467,5,7.25000,6.94869,8
467,91536,7.25000,6.94869,8
467,256788,7.25000,6.94869,8
467,350184,7.25000,6.94869,8
471,432,7.04783,6.94341,23
472,176920,7.28571,6.94277,7
473,224037,7.23750,6.93834,8
474,171669,7.27857,6.93700,7
475,216459,7.17500,6.93605,10
476,8147,7.33333,6.93530,6
476,168435,7.33333,6.93530,6
476,183840,7.33333,6.93530,6
476,230085,7.33333,6.93530,6
480,225694,7.13333,6.93444,12
481,438,7.17000,6.93177,10
482,559,7.22500,6.92799,8
483,172,7.12500,6.92712,12
484,22827,7.40000,6.92559,5
484,163968,7.40000,6.92559,5
484,165722,7.40000,6.92559,5
484,206939,7.40000,6.92559,5
484,338957,7.40000,6.92559,5
484,353545,7.40000,6.92559,5
490,163967,7.18889,6.92537,9
491,158899,7.02000,6.92515,25
492,200147,7.13636,6.92136,11
493,93,7.06875,6.92098,16
494,256,7.25714,6.91968,7
494,1219,7.25714,6.91968,7
496,133473,7.07333,6.91624,15
497,270673,7.38000,6.91059,5
498,36932,7.30000,6.90920,6
499,108906,7.37600,6.90758,5
500,218603,7.01905,6.90752,21
501,9446,7.16667,6.90661,9
502,260180,7.03333,6.90359,18
503,70323,6.95750,6.89929,40
504,70919,6.98846,6.89894,26
505,172818,7.18750,6.89695,8
505,203417,7.18750,6.89695,8
507,153065,7.36000,6.89558,5
507,156336,7.36000,6.89558,5
509,6249,6.98148,6.89548,27
510,156009,7.02941,6.89306,17
511,113294,7.08333,6.89053,12
511,295486,7.08333,6.89053,12
513,107529,6.99545,6.89030,22
514,193037,7.17500,6.88660,8
515,31730,7.21429,6.88506,7
515,200954,7.21429,6.88506,7
515,275913,7.21429,6.88506,7
518,157969,7.06154,6.88435,13
518,239188,7.06154,6.88435,13
520,204583,6.95806,6.88379,31
521,209685,7.13889,6.88317,9
522,104347,7.26667,6.88311,6
523,37904,7.09091,6.88188,11
523,213460,7.09091,6.88188,11
525,317311,7.34000,6.88057,5
526,329465,7.16250,6.87626,8
527,108745,7.03571,6.87258,14
528,123260,7.10000,6.87175,10
529,166384,7.25000,6.87006,6
529,359970,7.25000,6.87006,6
