country_code,rank,bgg_id,avg_rating,bayes_rating,num_ratings
cl,53,371031,8.70370,8.11664,27
cl,54,199792,8.22210,8.11147,143
cl,55,230914,8.50667,8.11122,40
cl,56,157354,8.23541,8.10601,122
cl,57,146021,8.21338,8.10236,142
cl,58,110327,8.23675,8.10203,117
cl,59,31260,8.19690,8.08656,142
cl,60,350992,8.33871,8.08604,62
cl,61,341169,8.66296,8.08336,27
cl,62,244521,8.19517,8.06565,120
cl,63,3076,8.13063,8.04935,190
cl,64,2651,8.13070,8.04729,185
cl,65,175914,8.35388,8.03988,49
cl,66,339790,8.43333,8.03897,39
cl,67,185343,8.26707,8.03445,66
cl,68,124742,8.30821,8.03409,56
cl,69,295947,8.17879,8.02433,99
cl,70,126163,8.15930,8.01929,109
cl,71,276025,8.36500,8.01829,44
cl,72,35677,8.19500,8.00530,80
cl,73,144733,8.21723,7.98559,65
cl,74,371942,8.50000,7.98162,29
cl,75,18602,8.20269,7.97859,67
cl,76,288276,8.35897,7.97460,39
cl,77,251247,8.19477,7.96504,65
cl,78,229853,8.19410,7.95073,61
cl,79,374982,8.34865,7.94788,37
cl,80,104162,8.08713,7.93357,96
cl,81,521,8.40645,7.93134,31
cl,82,164153,8.17392,7.91705,57
cl,83,316377,8.28718,7.91246,39
cl,84,182874,8.14984,7.91046,61
cl,85,171623,8.04509,7.90751,106
cl,86,88,8.14576,7.89941,59
cl,87,193037,8.38067,7.89671,30
cl,88,127060,8.36452,7.89626,31
cl,89,14996,7.95365,7.89373,242
cl,90,230802,7.93454,7.89277,347
cl,91,184267,8.27368,7.89232,38
cl,92,150145,8.13559,7.89019,59
cl,93,120677,8.03588,7.88682,97
cl,94,171908,8.54273,7.88580,22
cl,95,205896,8.05904,7.88497,83
cl,96,203993,8.15094,7.87903,53
cl,97,227224,7.97382,7.87900,152
cl,98,209418,8.36897,7.87323,29
cl,99,236457,8.03425,7.86928,87
cl,100,172386,8.20952,7.86799,42
cl,101,54,7.99880,7.85608,100
cl,102,109276,8.24000,7.85451,37
cl,103,163068,8.21846,7.85298,39
cl,104,188,8.16444,7.84832,45
cl,105,191189,8.15435,7.84547,46
cl,106,175640,8.52000,7.84388,21
cl,107,121921,8.07767,7.84129,60
cl,108,68448,7.89015,7.83732,268
cl,109,34635,7.91057,7.83251,181
cl,110,216132,8.14222,7.82874,45
cl,111,374895,8.18974,7.82813,39
cl,112,159675,8.45000,7.81309,22
cl,112,230253,8.45000,7.81309,22
cl,114,254640,7.89129,7.79665,147
cl,115,73439,7.96525,7.79172,80
cl,116,262712,8.03857,7.79077,56
cl,117,301880,8.47500,7.78339,20
cl,118,324856,8.37826,7.77823,23
cl,119,349067,8.43333,7.77662,21
cl,120,221107,8.32800,7.77641,25
cl,121,260605,8.06522,7.76672,46
cl,122,9209,7.82057,7.76390,242
cl,123,291453,8.13243,7.76208,37
cl,124,209010,8.04681,7.75603,47
cl,125,156129,8.11784,7.74954,37
cl,126,155068,7.97049,7.74732,61
cl,127,220877,7.99722,7.74534,54
cl,128,215,8.17742,7.73975,31
cl,129,147020,7.82201,7.73679,159
cl,130,304783,8.32174,7.73349,23
cl,131,323612,8.01458,7.73280,48
cl,132,2511,8.11543,7.72955,35
cl,133,244522,7.88640,7.72936,86
cl,134,233867,7.85235,7.72851,109
cl,135,293296,7.97753,7.72764,54
cl,136,148228,7.77575,7.72756,280
cl,137,93,7.88780,7.72354,82
cl,138,170042,7.92621,7.72225,66
cl,139,31627,8.26000,7.72167,25
cl,140,188834,7.92239,7.72153,67
cl,141,314491,7.95000,7.71085,56
cl,142,294484,8.34762,7.71009,21
cl,143,395309,8.11515,7.70955,33
cl,144,161970,7.86276,7.70895,87
cl,145,161533,8.24000,7.70557,25
cl,146,12493,8.19630,7.70221,27
cl,147,317985,8.12645,7.69711,31
cl,148,271324,8.10000,7.69675,33
cl,149,163412,7.72979,7.68580,301
cl,150,296151,8.19231,7.68356,26
cl,151,217372,7.92364,7.68318,55
cl,152,188920,7.91509,7.68308,57
cl,153,36218,7.75556,7.67839,171
cl,154,263918,7.90586,7.67835,58
cl,155,225694,7.85781,7.67714,73
cl,156,9217,8.19600,7.67015,25
cl,157,284435,7.96379,7.66563,44
