rank,bgg_id,page_views
1,171,461883
2,2223,409772
3,10816,227403
4,1406,227099
5,2397,179160
6,2093,131602
7,2181,120393
8,463,117065
9,29351,103820
10,2243,103084
11,2162,97293
12,25821,96679
13,811,92365
14,13,79062
15,320,75547
16,2425,65746
17,1294,64120
18,50381,61755
19,181,61639
20,5072,57634
21,2136,56650
22,27443,56486
23,3886,51494
24,11733,41150
25,822,39944
26,6819,37238
27,2392,37116
28,4192,35262
29,39856,33049
30,2398,32333
31,2952,31559
32,2386,30344
33,2719,29237
34,73664,28434
35,29316,26564
36,2921,26506
37,5432,25528
38,1917,25240
39,2086,25043
40,18011,24885
41,2785,23861
42,13713,23600
43,1258,22312
44,3955,21479
45,1269,21372
46,188834,21175
47,28,20762
48,2407,20671
49,1111,20320
50,9209,20065
51,36218,19379
52,6887,19083
53,1602,18194
54,30549,17378
55,2281,17348
56,483,17321
57,178900,17036
58,2399,16796
59,41114,16168
60,5894,15559
61,45,15318
62,2932,14216
63,9364,13733
64,255613,13472
65,34848,13406
66,28302,12688
67,98,12043
68,68448,12019
69,1293,11771
70,521,11669
71,26952,11455
72,11634,11442
73,17530,11349
74,4112,11242
75,432,11070
76,174430,10723
77,2375,10316
78,215,10270
79,2381,10206
80,4143,10066
81,6974,10045
82,8098,9995
83,1465,9897
84,590,9889
85,38950,9888
86,34,9881
87,172225,9389
88,55763,9341
89,29146,9012
90,699,8960
91,478,8639
92,205637,8606
93,2593,8594
94,714,8469
95,10547,8437
96,4001,8377
97,2453,8171
98,1198,7727
99,526,7720
100,3737,7596
101,3720,7397
102,170586,7373
103,63268,7341
104,7688,7327
105,74,7227
106,4040,7088
107,5339,7068
108,230802,7030
109,57409,6947
110,1887,6758
111,12745,6697
112,712,6659
113,4815,6584
114,11930,6502
115,1931,6491
116,31260,6429
117,943,6364
118,98778,6292
119,2679,6261
120,2163,6191
121,40398,6078
122,5895,6043
123,12493,6028
124,25669,5947
125,163,5945
126,2405,5886
127,123417,5884
128,169786,5738
129,7108,5679
130,5130,5664
131,891,5600
132,129622,5476
133,1219,5402
134,124742,5395
135,2655,5335
136,4031,5294
137,624,5290
138,146021,5271
139,2728,5181
140,1502,5167
141,33701,5112
142,12333,5046
143,14186,5035
144,1353,5019
145,1410,4919
146,2944,4907
147,3076,4776
148,11,4762
149,167791,4688
150,159655,4675
151,55690,4610
152,6472,4608
153,21488,4547
154,681,4534
155,56796,4531
156,3818,4498
157,2322,4478
158,140,4404
158,11464,4404
158,29741,4404
161,1301,4359
162,197405,4356
163,113924,4286
164,17226,4184
165,83330,4104
166,3072,3959
167,258,3891
168,19432,3872
169,1797,3864
170,209010,3733
171,5217,3696
172,143884,3658
173,181304,3622
174,929,3557
175,3967,3504
176,1500,3501
177,26947,3499
178,4386,3489
178,22392,3489
180,20806,3485
181,148228,3475
182,3565,3426
183,8790,3395
184,127398,3391
185,15818,3326
186,1899,3321
187,2651,3320
188,10213,3283
189,121,3245
190,40692,3242
191,5,3188
192,157507,3101
193,26067,3073
194,1634,3053
195,7314,2951
196,18803,2948
197,655,2938
197,8909,2938
199,77423,2936
200,15,2905
201,54672,2785
202,22303,2733
203,110327,2727
204,26920,2711
205,3495,2654
206,9220,2617
207,938,2606
208,1295,2600
209,315,2597
210,1568,2576
211,255664,2563
212,33112,2529
213,96848,2514
214,71,2509
215,2511,2499
216,1038,2492
217,204583,2479
218,18,2452
219,174182,2438
220,1117,2401
221,19841,2343
222,25213,2274
223,4148,2232
224,1515,2215
225,147020,2211
226,36799,2193
227,6278,2172
228,70323,2135
229,4378,2105
230,6249,2088
231,11168,2080
232,65244,2073
233,254640,2036
234,11022,2022
235,3837,2009
236,153938,2004
237,10630,1996
238,1730,1975
239,11104,1974
240,949,1959
241,120677,1951
242,1035,1904
243,244521,1903
244,158899,1891
245,10653,1889
246,472,1887
247,2821,1885
248,2795,1840
249,28143,1835
250,6380,1833
251,29234,1802
252,173,1781
253,278,1778
254,1604,1777
255,12856,1776
256,2125,1765
257,13714,1761
258,764,1754
259,3768,1736
260,19967,1732
261,823,1729
262,361,1715
263,9206,1671
264,1339,1663
265,146508,1660
266,103885,1658
267,715,1657
268,242,1623
269,115746,1616
270,327,1614
271,120,1603
272,32441,1596
273,15162,1589
274,2635,1583
275,107529,1581
276,21790,1514
277,700,1513
278,1275,1510
279,31821,1504
280,1768,1502
280,3464,1502
282,6862,1498
282,11182,1498
284,5588,1495
285,22847,1493
286,1589,1483
287,16991,1481
288,7450,1478
289,147151,1441
290,41,1434
291,2294,1426
292,37589,1424
293,10453,1420
294,42,1418
294,568,1418
296,8392,1407
297,34635,1401
298,16986,1395
299,244992,1381
300,1829,1379
301,18602,1378
302,156776,1368
303,33690,1367
304,5255,1362
305,25613,1361
306,30,1358
307,28805,1347
308,36550,1345
309,11971,1344
310,227,1336
311,102652,1332
312,54,1323
313,72125,1320
314,12692,1310
315,194655,1300
316,46213,1299
317,2471,1296
318,1915,1277
319,1099,1272
320,12747,1269
321,131260,1252
322,2653,1243
323,4934,1240
324,150376,1238
325,40270,1223
326,93,1208
327,1563,1205
328,6275,1204
329,2557,1203
330,11229,1192
331,1860,1191
332,103886,1179
333,713,1167
334,3656,1165
335,10640,1161
336,34585,1160
337,77130,1154
338,62871,1146
339,18723,1118
340,2285,1094
341,50,1091
342,16992,1086
343,1501,1082
344,39271,1080
345,1897,1075
346,24396,1072
347,31481,1070
348,4862,1069
349,6366,1066
350,17223,1064
351,427,1059
352,10,1055
353,21241,1049
354,148949,1047
355,6283,1039
356,2516,1033
357,1475,1028
358,88,1008
359,2238,1005
360,15062,1002
361,100423,998
362,13715,996
363,6830,992
364,3099,986
365,339,983
366,170216,982
367,175,979
368,22895,971
369,27588,966
370,527,965
371,382,959
372,1234,952
373,257,949
374,9674,948
375,173090,945
376,19679,942
377,214,935
378,286,933
378,4102,933
380,7,929
380,550,929
382,466,918
383,14423,913
384,37111,911
385,22827,910
386,2680,907
386,6535,907
388,5242,906
389,789,905
389,987,905
391,14808,901
392,110,899
393,35677,898
394,240,894
395,9079,891
396,4779,884
397,219215,880
398,5322,879
399,2759,877
400,10884,876
401,4052,875
402,3825,874
402,84876,874
404,196,872
405,1421,867
406,4888,866
407,224,858
407,3699,858
409,2346,856
410,160477,847
411,9296,845
412,8304,842
413,205359,837
414,51,836
414,53953,836
