rank,bgg_id,page_views
1,171,537324
2,1406,213480
3,2223,179318
4,29351,174023
5,10816,165194
6,2397,162650
7,2093,134697
8,2162,114421
9,2181,105330
10,1294,103361
11,463,98191
12,27443,74939
13,181,74568
14,320,71099
15,50381,70553
16,2243,69862
17,13,69040
18,2425,62946
19,25821,57940
20,822,47942
21,2719,46715
22,5072,45381
23,811,44008
24,2136,43866
25,2952,37657
26,2392,35834
26,3886,35834
28,6819,33858
29,2398,31553
30,5432,30884
31,39856,30403
32,1258,29518
33,2921,28905
34,2386,26274
35,1111,25495
36,18011,25026
37,30549,24002
38,2785,23096
39,483,22852
40,28,22625
41,1917,22607
42,4192,21944
43,5894,21459
44,36218,21170
45,2407,21036
46,9209,19739
47,41114,19689
48,2281,19570
49,3955,19561
50,2399,19235
51,26952,18982
52,13713,18237
53,11733,16813
54,11634,16644
55,29146,15628
56,1293,15214
57,98,15184
58,4112,15023
59,9364,14730
60,34848,14383
61,17530,14345
62,68448,12455
63,2381,12260
64,2375,12212
65,1269,12130
66,891,12108
67,178900,11122
68,74,11062
69,4001,11045
70,526,10875
71,712,10844
71,12745,10844
73,34,10788
74,28302,10565
75,38950,10525
76,55763,10311
77,45,10240
78,521,9867
79,2453,9858
80,714,9788
81,2086,9695
82,699,9613
83,3720,9554
84,188834,8666
85,1887,8326
86,4143,8066
87,56796,7966
88,10547,7886
89,31260,7865
90,2932,7742
91,8098,7549
92,478,7544
93,590,7518
94,2679,7464
95,7108,7427
96,3737,7412
97,157507,7383
98,11930,7266
99,163,7152
100,124742,6880
101,6472,6863
102,57409,6836
103,7688,6648
104,26920,6455
105,432,6254
106,255613,6190
107,1602,6161
108,2163,6107
109,1465,6105
110,2593,5935
111,2405,5856
112,1353,5831
113,5895,5804
114,1410,5752
115,25669,5713
116,3076,5703
117,215,5517
118,12333,5445
119,19432,5266
120,172225,5261
121,123417,5189
122,3072,5021
123,5339,5005
124,1931,4779
125,98778,4702
126,1797,4659
127,159655,4652
128,17226,4612
129,2728,4543
130,3565,4500
131,258,4494
132,40398,4477
133,2322,4457
134,6974,4444
135,2655,4423
