rank,bgg_id,page_views
1,171,476449
2,2398,341977
3,2223,246893
4,1406,229435
5,10816,167608
6,2397,147902
7,2093,122880
8,463,120969
9,2181,119455
10,2162,95843
11,2136,89825
12,25821,83815
13,2425,79354
14,29351,78763
15,13,78500
16,320,74110
17,2243,70255
18,1294,69018
19,811,67712
20,50381,65040
21,181,60721
22,5072,52233
23,3886,46123
24,27443,45452
25,2392,38899
26,822,34292
27,6819,33988
28,2719,32770
29,39856,32201
30,2952,31978
31,4192,30818
32,2921,30463
33,2386,27844
34,5432,25895
35,18011,25521
36,2785,24370
37,13713,22205
38,1917,21946
39,28,21268
40,2407,20199
41,36218,19774
42,2399,19747
43,9209,19359
44,1111,19255
45,1258,18951
46,2281,18621
47,188834,18319
48,483,17861
49,1269,17683
50,178900,17675
51,30549,16912
52,5894,16867
53,3955,16587
54,6887,16533
55,11733,15633
56,4815,15158
57,4001,15019
58,9364,13873
59,2086,13795
60,4112,13513
61,34848,13421
62,41114,13261
63,1602,13125
64,73664,12685
65,255613,12336
66,98,12037
67,4143,11955
68,28302,11704
69,3737,11648
70,1293,11222
71,7688,11072
72,68448,10882
73,45,10770
74,432,10697
75,174430,10664
76,34,10575
77,17530,10186
78,38950,10172
79,172225,10073
80,12745,10069
81,26952,9962
82,521,9883
83,2932,9865
84,55763,9526
85,2381,9441
86,10547,9424
87,11634,9408
88,2375,8818
89,1465,8715
90,57409,8639
91,205637,8359
92,2453,8318
93,3720,8300
94,714,8177
95,699,8072
96,1198,7934
97,590,7884
98,526,7873
98,2593,7873
100,2679,7851
101,8098,7770
102,712,7637
103,74,7541
104,209010,7493
105,478,7246
106,29146,7244
107,230802,7227
108,5130,6827
109,29316,6789
110,11930,6705
111,1887,6703
112,5895,6476
113,1931,6450
114,98778,6446
115,163,6444
116,215,6437
117,63268,6279
118,2728,6245
119,31260,6211
120,129622,6193
121,146021,5981
122,167791,5900
123,1219,5854
124,681,5841
125,943,5804
126,891,5790
127,5339,5628
128,2163,5521
129,254640,5491
130,4040,5453
130,169786,5453
132,2944,5441
133,12493,5404
134,25669,5191
135,7108,5131
136,2322,5105
137,124742,5014
138,3818,4988
139,624,4977
140,197405,4948
141,40398,4931
142,2655,4920
143,123417,4911
144,2405,4873
145,29223,4792
146,71,4761
147,12333,4707
148,3076,4658
149,4031,4624
150,6472,4592
151,83330,4551
152,1353,4504
153,1410,4414
154,56796,4376
155,1502,4334
156,11464,4319
157,55690,4318
158,14186,4281
159,140,4248
160,11,4215
161,6974,4192
162,266192,4187
163,8790,4140
164,157507,4037
165,181304,4012
166,113924,4002
167,21488,3972
168,26067,3903
169,121,3897
169,11971,3897
171,1797,3846
172,20806,3792
173,19432,3661
174,33701,3658
175,127398,3614
176,1899,3594
177,31821,3543
178,2651,3449
179,170586,3434
180,3072,3403
181,143884,3399
182,1500,3382
183,148228,3329
184,18803,3324
185,17226,3297
186,159655,3281
187,258,3269
188,1301,3257
189,29741,3230
190,3967,3228
191,5,3196
192,4386,3163
193,10213,3160
194,4102,3158
195,15,3142
196,11104,3135
197,40692,3102
198,3565,2954
199,204583,2945
200,3495,2941
201,315,2884
202,9220,2878
203,929,2865
204,938,2797
205,25213,2701
206,1634,2681
207,5217,2639
208,65244,2621
209,1295,2618
210,70323,2610
211,22392,2607
212,4148,2602
212,33112,2602
214,7314,2601
215,19841,2586
216,36799,2585
217,8909,2552
218,26947,2523
219,18,2494
219,110327,2494
221,77423,2487
222,11022,2480
223,1035,2469
224,2511,2442
225,175,2441
226,13714,2417
227,96848,2356
228,3837,2347
229,54672,2344
230,26920,2317
231,1568,2310
232,15818,2308
233,655,2298
234,22303,2277
235,174182,2247
236,6249,2215
237,764,2202
238,158899,2182
239,1038,2181
240,153938,2164
241,472,2152
242,6278,2098
243,120677,2066
244,4378,2046
245,1099,2035
246,29234,2014
247,173,2003
248,327,1990
249,949,1988
250,2125,1979
251,244521,1973
252,10653,1953
253,4934,1902
254,146508,1896
255,3768,1894
256,103885,1883
257,11168,1879
258,1730,1873
259,1515,1865
260,255664,1862
261,19967,1858
262,823,1856
263,1117,1844
264,1829,1798
265,244992,1778
266,361,1775
267,715,1764
268,2821,1763
269,107529,1749
270,147020,1746
271,42,1716
272,10453,1715
273,278,1708
274,9206,1701
275,8392,1698
276,1604,1691
277,16986,1686
278,2795,1679
279,242,1675
280,12856,1664
281,22847,1653
282,115746,1639
283,28143,1603
284,2635,1589
285,21790,1569
286,1275,1532
286,32441,1532
288,6862,1530
289,3464,1517
290,120,1516
291,147151,1509
292,700,1481
293,5255,1473
294,1897,1452
294,150376,1452
296,5588,1445
296,33690,1445
298,3570,1437
299,25613,1432
300,16991,1431
301,1589,1428
301,18602,1428
303,2471,1409
304,34635,1401
305,10630,1394
306,41,1389
307,6275,1384
308,1339,1378
309,15162,1367
310,1915,1359
311,11229,1342
311,13715,1342
313,22895,1340
314,227,1327
315,77130,1324
316,54,1321
317,12692,1298
318,10,1292
319,15512,1275
320,194655,1268
321,40270,1263
322,568,1260
323,2653,1258
324,34585,1257
325,30,1249
326,1501,1245
327,69,1241
328,46213,1232
329,93,1231
330,1768,1229
331,16992,1222
332,2285,1221
333,102652,1219
334,4862,1201
335,219215,1192
336,6535,1187
337,3656,1186
338,24396,1175
338,72125,1175
340,148949,1174
341,28805,1169
342,10640,1168
343,62871,1163
344,6283,1152
345,2516,1151
346,2294,1144
347,936,1134
348,12747,1120
349,1563,1089
350,131260,1088
351,110,1076
352,205359,1075
353,339,1059
353,39271,1059
355,37111,1055
356,2633,1049
357,28720,1033
358,88,1031
359,382,1015
360,7450,1013
360,9079,1013
362,15062,1004
363,100423,991
364,50,990
365,5322,986
366,466,977
367,199,973
368,214,972
369,550,969
369,170216,969
371,9354,967
372,9296,957
373,7694,956
374,5717,950
374,266083,950
376,4888,948
377,257,947
378,427,946
379,1475,945
380,22827,940
381,7,939
382,31481,936
383,789,935
384,4052,929
385,6366,927
386,173090,924
387,27588,916
388,3699,914
389,14808,910
390,2816,909
390,36550,909
392,156776,907
393,2238,903
394,2557,900
395,1860,897
396,18723,895
397,3633,893
398,147859,892
399,1950,891
400,1234,889
400,7854,889
402,84876,888
403,2290,882
404,51,879
404,103886,879
406,6830,872
407,421,869
408,14423,866
409,527,857
409,12168,857
411,8304,852
411,20281,852
413,5242,848
414,987,847
414,19679,847
414,37589,847
417,8964,846
418,91312,837
419,2680,830
420,224,820
421,6380,817
422,2129,815
423,3825,814
424,2346,813
425,221,812
425,855,812
427,2759,808
428,13308,806
428,25433,806
430,38453,796
431,1499,794
432,32674,793
433,17,791
434,11182,789
434,17223,789
436,9385,780
436,70919,780
438,5454,777
438,21241,777
440,10884,774
440,38545,774
442,3099,772
443,66056,771
444,116,769
445,105593,768
446,1421,765
446,153004,765
448,11670,762
449,118,759
450,1513,754
451,286,749
452,2596,748
453,3988,742
454,460,740
455,136063,733
456,815,732
457,8863,729
458,103,728
459,4779,727
460,9138,723
461,3851,722
462,1923,721
462,165722,721
464,196,719
464,5195,719
466,47185,711
467,12646,705
468,1302,703
469,156714,702
470,160477,701
471,2891,700
472,551,696
472,15617,696
474,240,695
475,13657,692
476,97,685
477,2266,677
477,24181,677
479,748,676
479,104006,676
481,14247,672
482,24480,667
483,19,662
484,37628,659
485,3487,658
486,2866,647
486,4746,647
488,35677,639
489,237,637
490,254,633
491,1431,630
492,39373,623
493,177,617
494,2750,613
495,2259,609
495,197831,609
497,18683,608
498,53953,607
499,20100,604
500,6471,600
501,29368,596
502,321,595
502,12942,595
504,713,593
505,21763,585
506,22,584
506,209685,584
508,335,582
508,1962,582
508,2060,582
508,2808,582
512,2115,580
512,8217,580
514,5782,578
515,475,577
516,10383,574
517,420,571
517,18699,571
519,5034,570
520,99,569
521,798,568
521,5168,568
523,187645,567
524,1190,564
525,520,560
525,9217,560
527,66,558
528,9674,554
528,20551,554
530,31999,553
531,1613,550
531,22469,550
531,43022,550
534,21523,549
535,66188,548
535,176494,548
537,586,547
537,11730,547
539,1197,546
540,2639,543
541,3,542
542,25337,541
543,6647,540
544,2607,536
545,1149,533
546,128,532
547,1032,531
547,5251,531
547,269526,531
550,256,529
551,31383,527
552,230,525
553,12002,521
554,2767,519
555,100901,518
556,9160,515
557,3685,512
558,3655,511
559,25988,508
560,14105,504
560,17526,504
560,209778,504
563,117959,502
564,4390,501
565,2956,495
566,1419,493
567,12,489
567,826,489
567,2363,489
567,172386,489
