rank,bgg_id,page_views
1,171,526423
2,1406,180446
3,2223,176175
4,2397,155089
5,10816,153384
6,2093,151145
7,29351,141477
8,50381,113944
9,2162,108131
10,463,106670
11,2181,103199
12,181,78017
13,320,74287
14,2243,72661
15,13,69855
16,1294,67532
17,2425,63025
18,25821,61445
19,2719,50808
20,27443,50665
21,2136,45125
22,822,45001
23,811,44381
24,5072,42020
25,6819,37960
26,2392,35371
27,2398,33279
28,5432,33232
29,2952,32496
30,3886,31397
31,2921,31396
32,39856,31226
33,2785,26826
34,2386,26513
35,1111,26418
36,18011,25289
37,30549,24021
38,2281,23833
39,36218,23804
40,5894,23479
41,483,21999
42,41114,21227
43,1917,20544
44,1258,20339
45,4192,20315
46,28,19157
47,2399,19008
48,13713,18786
49,3955,18645
50,2407,18241
51,9364,17844
52,9209,17440
53,11733,17100
54,4112,16491
55,1293,16419
56,1269,16401
57,891,15164
58,11634,14294
59,98,14234
60,34848,13549
61,29146,13192
62,74,12996
63,3737,12909
64,68448,12870
65,255613,12813
66,55763,12583
67,17530,12471
68,2381,12286
69,521,12024
70,10547,11857
71,4143,11660
72,4001,11580
73,34,10905
74,28302,10872
75,26952,10715
76,38950,10682
77,712,10614
78,2163,10439
79,526,10250
80,5242,10153
81,45,10131
82,2375,9965
83,178900,9958
84,714,9955
85,699,9335
86,31260,8881
87,3720,8651
88,2679,8301
89,590,8232
90,2086,7975
91,6472,7876
92,12745,7769
93,2932,7669
94,11930,7510
95,7108,7490
96,478,7445
97,215,7357
98,1602,7280
99,8098,7275
100,124742,7249
101,1465,7199
102,2453,7176
103,1887,6976
104,163,6954
105,56796,6886
106,1353,6492
107,7688,6354
108,1410,6251
109,3565,6170
110,3076,6158
111,2593,5931
112,26920,5898
113,2728,5849
114,2405,5628
115,32674,5564
116,1797,5448
117,172225,5406
118,123417,5371
119,57409,5306
119,188834,5306
121,1219,5261
122,12333,5155
123,943,5044
124,2655,4998
125,5895,4977
126,3818,4937
127,258,4898
128,3967,4812
129,17226,4782
130,19432,4678
131,1931,4669
132,2651,4643
133,2322,4634
134,98778,4604
135,3072,4570
136,40692,4564
137,1301,4517
138,5339,4515
139,4031,4484
140,40398,4446
141,25669,4438
142,681,4346
143,5130,4312
143,6974,4312
145,432,4210
146,1502,4178
147,8790,4041
148,4040,3996
149,71,3939
150,140,3911
151,4386,3874
152,11,3814
153,26067,3657
154,624,3655
155,12493,3641
156,11464,3640
157,73664,3616
158,29316,3614
159,5,3557
160,715,3470
161,146021,3428
162,159655,3407
163,21488,3403
164,157507,3294
165,3495,3187
166,103885,3167
167,1899,3160
168,6249,3132
169,1634,3080
170,6887,3050
171,18,2993
172,6278,2989
172,33112,2989
174,113924,2982
175,170586,2965
176,1295,2945
177,96848,2937
178,8909,2936
179,1568,2932
180,15,2916
181,22392,2893
182,2944,2869
183,10213,2862
184,315,2832
185,127398,2758
186,11022,2757
187,22303,2755
188,1198,2738
189,63268,2725
190,764,2714
191,4148,2653
192,929,2556
193,1500,2550
194,36799,2527
195,4102,2514
196,242,2467
197,2821,2439
198,11168,2377
199,150376,2362
200,26947,2345
201,1038,2324
202,938,2323
203,153938,2312
204,9220,2305
205,18803,2287
206,174182,2238
207,70323,2237
208,110327,2199
209,19841,2196
210,120677,2185
211,327,2178
212,25213,2167
213,107529,2163
214,22847,2122
