rank,bgg_id,page_views
1,171,428550
2,2223,245270
3,10816,174872
4,1406,166175
5,2397,144405
6,2093,109950
7,2162,101138
8,29351,100607
9,463,100258
10,25821,95812
11,2181,90122
12,2243,80741
13,1294,67019
14,13,65060
15,320,60328
16,2425,58786
17,50381,54848
18,181,53746
19,811,51529
20,27443,45074
21,5072,43731
22,2136,42515
23,3886,37839
24,822,33630
25,2398,30318
26,11733,29537
27,6819,29455
28,39856,29410
29,2407,29390
30,2392,29130
31,5432,28742
32,1258,28419
33,2719,27229
34,2952,27194
35,2386,26332
36,124742,24861
37,2921,24719
38,1602,23769
39,18011,23420
40,2785,22083
41,1111,21145
42,41114,19730
43,3955,19703
44,1917,19346
45,2399,19329
46,4192,18976
47,45,18170
48,2281,17714
49,13713,17693
50,5894,17304
51,483,16366
52,36218,16317
53,1269,16134
54,28,15911
55,9209,15687
56,30549,15675
57,2375,14668
58,68448,14486
59,188834,13972
60,178900,13950
61,4112,13482
62,1293,11835
63,521,11826
64,34848,11746
65,2086,11516
66,17530,11168
67,11634,11142
68,98,10983
69,28302,10767
70,9364,10653
71,3720,10433
72,2453,10376
73,12745,10263
74,26952,10109
75,1301,9522
76,174430,9280
77,2932,9162
78,73664,9034
79,2381,8774
80,4143,8713
81,34,8625
82,4001,8620
83,172225,8424
84,38950,8077
85,3737,7998
86,74,7953
87,714,7886
88,55763,7878
89,526,7865
90,2679,7837
91,1887,7571
92,5339,7351
93,10547,7297
94,699,7029
95,478,6962
96,712,6887
97,590,6877
98,7688,6862
99,891,6709
100,29146,6577
101,11930,6309
102,8098,6215
103,2163,6143
104,1465,5977
105,169786,5975
106,31260,5968
107,57409,5943
108,2593,5900
109,432,5845
110,123417,5567
111,163,5493
112,3072,5414
113,2405,5346
114,205637,5281
115,56796,5249
116,1353,5233
117,1410,5167
118,7108,5119
119,6472,5016
120,2655,4962
121,624,4938
122,40398,4712
123,12493,4697
124,4815,4675
124,29316,4675
126,63268,4547
127,12333,4515
128,215,4496
129,1931,4482
129,5130,4482
131,170586,4469
132,4040,4400
133,129622,4316
134,4031,4305
135,1797,4199
136,5895,4191
137,25669,4163
138,11464,4079
139,681,3972
140,1219,3966
141,98778,3913
142,8909,3902
143,943,3901
144,3076,3832
145,3818,3786
146,4386,3785
147,258,3764
148,6974,3689
149,21488,3669
150,2944,3663
151,19432,3659
152,146021,3654
153,11,3651
154,17226,3608
155,255613,3586
156,113924,3575
157,8790,3536
158,33701,3535
159,5217,3484
160,3565,3462
161,55690,3413
162,157507,3359
163,159655,3353
164,40692,3331
165,2728,3236
166,29741,3189
167,26067,3148
168,2651,3127
169,14186,3077
170,140,3073
171,148228,3047
172,2821,3014
173,230802,3000
174,22303,2942
175,83330,2917
176,5,2914
177,2322,2908
178,10213,2882
179,22392,2874
180,1568,2864
181,6887,2841
182,18803,2838
183,1500,2781
183,20806,2781
185,1634,2779
186,1502,2775
187,174182,2735
188,197405,2724
189,929,2669
190,3967,2668
191,33112,2663
192,110327,2603
193,143884,2560
194,181304,2508
194,209010,2508
196,9220,2493
197,1295,2474
198,1198,2470
199,6278,2428
200,96848,2381
201,26920,2303
202,26947,2240
203,255664,2189
204,3495,2184
205,36799,2183
206,15,2142
207,315,2134
208,11022,2129
209,1899,2108
210,1038,2076
211,203401,2072
212,102652,2067
213,19967,2065
214,4148,2016
215,13714,1951
216,18,1887
217,70323,1880
218,16991,1853
219,1035,1841
220,167791,1839
221,204583,1826
222,127398,1807
223,71,1804
224,25213,1774
225,19841,1772
226,4378,1766
227,7314,1733
227,103885,1733
229,949,1707
230,2795,1704
231,22847,1691
232,10653,1684
233,29234,1679
234,65244,1677
235,115746,1661
235,153938,1661
237,12856,1658
238,11168,1634
239,6249,1628
240,1515,1620
241,120677,1592
242,2294,1574
243,33690,1571
244,10630,1562
245,147151,1541
246,77423,1528
247,3768,1519
248,1589,1516
249,9206,1506
250,3464,1500
251,764,1492
252,150376,1491
253,5255,1489
254,4102,1479
254,6275,1479
256,25613,1467
257,327,1461
258,54672,1451
259,1275,1432
260,2511,1421
261,31821,1419
262,938,1410
263,30,1399
264,242,1397
265,158899,1386
266,278,1383
267,700,1356
268,823,1351
269,197831,1346
270,32441,1338
271,28143,1337
272,5588,1305
273,1604,1298
274,2125,1293
275,2166,1280
276,121,1273
277,655,1261
278,715,1255
278,12747,1255
280,1501,1240
281,22827,1235
282,568,1230
283,165722,1217
284,361,1215
285,5322,1209
286,15162,1204
287,10453,1202
288,72125,1200
289,1339,1198
290,41,1196
291,120,1194
292,77130,1193
293,147020,1190
294,6862,1188
295,15818,1186
296,16992,1183
297,42,1180
298,156776,1178
299,3837,1166
300,21790,1163
301,11229,1154
302,34635,1153
303,1499,1151
304,5242,1150
305,2471,1145
306,40270,1141
307,16986,1134
308,1117,1113
309,173,1099
310,8392,1094
310,103886,1094
312,11971,1087
313,6283,1082
314,10640,1081
315,107529,1073
316,22895,1072
317,6535,1058
318,1730,1054
319,62871,1053
320,472,1049
320,4862,1049
322,1829,1036
323,2759,1032
324,1915,1018
324,2635,1018
326,3656,1015
327,2285,1012
327,4934,1012
329,16035,1005
330,339,1001
331,170216,988
332,28805,984
333,32674,983
334,12692,979
335,19679,963
336,7,951
336,257,951
338,1768,949
339,13715,948
340,3699,947
341,50,939
342,37589,927
343,47185,914
344,1860,911
345,2516,910
346,1099,908
347,24396,905
348,93,903
348,227,903
350,2653,897
350,39271,897
352,4052,891
353,18602,888
354,2557,876
354,37111,876
356,54,872
357,148949,871
358,936,869
359,1475,868
360,2891,866
361,3825,864
362,815,843
363,3633,836
364,156714,828
365,194655,822
366,2680,820
367,100423,818
368,131260,815
369,527,812
370,17,797
371,146508,796
372,4888,794
373,6830,793
373,7450,793
375,34585,792
376,5717,785
377,21241,783
378,8863,781
378,18723,781
380,1234,777
381,8304,776
382,1563,767
383,4779,763
384,9354,762
385,31481,758
386,427,756
387,12942,755
388,9296,748
389,11670,746
390,2346,744
390,7694,744
392,3487,737
392,17223,737
394,14423,731
395,25337,725
396,13657,724
396,14808,724
396,20100,724
399,2129,722
399,2238,722
401,1302,721
402,550,716
403,175,715
404,2266,693
404,5454,693
406,18699,685
407,855,684
408,2290,683
409,798,682
410,147859,680
411,10,678
411,24181,678
413,51,673
414,6366,672
414,53953,672
416,466,664
417,9385,663
418,11182,658
419,221,651
420,2750,650
421,1923,649
421,21523,649
423,38545,641
424,110,637
425,789,633
426,35677,630
427,15617,628
428,99,627
429,14247,626
430,166031,613
431,3988,612
432,2115,607
433,214,606
434,173090,605
435,2956,603
435,84876,603
437,9674,602
438,88,601
439,116,598
440,5195,596
440,205359,596
442,27588,594
443,63875,593
444,11104,592
445,224,585
445,2816,585
447,9138,581
448,136063,580
449,1421,577
450,187645,574
451,91312,571
452,38453,569
453,3157,567
454,286,565
454,22469,565
456,3099,564
457,9079,563
457,148261,563
459,1950,561
460,382,559
461,987,557
462,13308,553
463,199,547
463,31383,547
465,25433,546
466,97,539
466,20281,539
468,244992,537
469,8217,535
470,1149,534
471,128,532
472,153004,526
473,29368,524
474,118,523
475,12751,520
476,551,518
477,17526,515
478,25988,514
479,1962,512
479,24480,512
481,335,511
481,2596,511
481,6471,511
484,20551,510
485,421,509
486,177,508
486,1836,508
486,7854,508
489,748,502
490,240,497
490,2060,497
492,713,496
493,8964,495
493,33604,495
495,1259,492
496,29500,491
496,127685,491
498,3,489
499,2607,486
500,4746,484
501,18683,482
502,460,481
503,5251,479
504,66,473
505,196,471
506,19,470
506,69,470
506,1197,470
506,36550,470
506,66056,470
511,104006,469
512,42685,464
513,10383,461
514,5034,460
515,14038,459
516,865,455
517,1513,448
517,3570,448
519,4171,447
520,3851,446
521,824,445
522,139771,443
523,43022,442
524,12,437
525,12168,431
526,9217,427
527,10884,423
528,2770,421
529,2368,420
530,24698,419
531,618,418
532,1608,417
532,91536,417
534,66188,416
535,5168,414
536,9446,413
537,1943,412
538,7479,410
539,2866,408
539,31999,408
541,15045,405
541,100901,405
543,28596,401
544,5782,400
545,91,399
545,2342,399
545,2639,399
548,528,395
548,21763,395
550,9160,394
551,235655,393
552,3966,391
553,3655,390
554,3307,386
554,21861,386
556,475,385
557,22825,383
558,731,381
559,3931,380
559,13036,380
561,9010,378
561,117959,378
563,553,376
564,1431,372
565,37628,370
566,1897,368
566,2132,368
568,2363,366
569,3518,365
570,1613,363
570,2872,363
572,70919,362
573,25990,360
574,814,358
575,1535,356
575,3836,356
575,28838,356
578,46,355
578,6647,355
580,826,354
581,25895,352
582,14105,351
583,1419,350
584,237,347
584,1423,347
584,2229,347
584,23864,347
588,18254,344
588,19764,344
590,3084,343
591,586,341
592,420,340
592,6380,340
594,13642,339
595,2970,338
595,7338,338
595,13726,338
598,2987,337
599,15182,336
600,3125,335
600,244521,335
602,2043,333
602,6333,333
604,545,332
605,1250,331
605,5770,331
605,8636,331
608,3086,330
609,9379,329
609,13455,329
609,15062,329
612,2842,327
612,13328,327
612,37917,327
615,1827,326
616,2808,324
616,43443,324
618,2259,322
619,168,321
620,555,320
