rank,bgg_id,page_views
1,171,458093
2,2223,191640
3,1406,175856
4,10816,174385
5,2397,157674
6,29351,141421
7,2093,107860
8,2181,99727
9,463,95026
10,2162,89752
11,2243,78639
12,13,71728
13,181,68910
14,25821,68824
15,320,67692
16,50381,64022
17,1294,63904
18,2425,61618
19,27443,52719
20,811,48554
21,5072,47391
22,2136,42660
23,19967,41351
24,2952,39872
25,5432,39609
26,822,34694
27,2398,33126
28,2719,32766
29,3886,31807
30,6819,31641
31,2392,31402
32,39856,28494
33,28,26455
34,2921,26236
35,2386,26125
36,1111,24806
37,30549,23621
38,1258,23281
39,18011,22530
40,11733,21936
41,1917,21764
42,4192,20981
43,2407,20295
44,483,20165
45,2785,20139
46,2281,19835
47,13713,18740
48,5894,18485
49,4112,17979
50,11634,17902
51,3955,17743
52,2399,17718
53,41114,17388
54,36218,17181
55,9209,15912
56,68448,15420
57,1269,14721
58,34848,14304
59,1293,13703
60,1602,13693
61,255613,13489
62,1730,13198
63,6472,12819
64,9364,12059
65,98,12006
66,38950,11495
67,2381,11178
68,2375,10521
69,188834,10228
70,26952,10116
71,2932,9996
72,2086,9904
73,17530,9824
74,34,9786
75,28302,9730
76,178900,9623
77,45,9502
78,3720,9435
79,1887,9189
80,4001,9017
81,891,8986
82,4143,8907
83,712,8878
84,74,8787
85,172225,8734
86,526,8689
87,55763,8600
88,3737,8596
89,2679,8216
90,714,8117
91,699,8110
92,12745,7874
93,478,7538
94,10547,7371
95,56796,7353
96,521,7301
97,590,7114
98,11930,7021
99,2453,6888
100,5339,6743
101,3072,6658
102,31260,6538
103,29146,6529
104,163,6371
105,7108,6298
106,29316,6291
107,1465,6220
108,2593,6203
109,73664,6104
110,124742,6098
111,7688,6039
112,2728,5969
113,215,5898
114,8098,5887
115,40398,5808
116,57409,5589
117,432,5441
118,4815,5297
119,123417,5280
120,1410,5196
121,3076,5141
122,12333,5053
123,1931,5015
124,2405,4857
125,2163,4775
126,146021,4725
127,25669,4722
128,14423,4711
129,5895,4679
130,12493,4359
131,5130,4338
132,6974,4255
133,4040,4197
134,681,4156
135,2655,4108
136,1353,4037
137,1301,4023
138,1797,4006
139,11464,3998
140,1219,3947
141,98778,3907
142,943,3893
143,19432,3883
144,4031,3875
145,2322,3818
146,17226,3778
147,624,3755
148,3565,3743
149,3818,3655
150,170586,3605
151,8790,3589
152,1502,3576
153,21488,3522
154,2651,3485
155,140,3449
156,110327,3387
157,159655,3360
158,22392,3358
159,40692,3329
160,33112,3323
161,5,3257
162,258,3227
163,4386,3069
164,1500,3064
165,26067,3035
166,10213,3003
167,6278,2970
168,26920,2963
169,8909,2885
170,11,2863
171,157507,2839
172,129622,2837
173,3967,2829
174,63268,2791
175,1295,2733
176,2944,2709
177,113924,2707
178,6887,2688
179,1899,2640
180,205637,2596
181,2821,2582
182,18803,2573
183,209010,2570
184,9220,2563
185,315,2561
186,3495,2534
187,1634,2527
188,929,2458
189,143884,2393
190,1568,2390
191,764,2382
192,26947,2377
193,22303,2370
194,96848,2313
195,11022,2311
196,55690,2296
197,10453,2278
198,15,2273
199,4148,2261
200,103885,2256
201,25213,2192
202,31821,2171
203,1198,2150
204,18,2067
205,181304,2058
206,7314,2056
207,13714,2025
208,19841,2015
209,20806,1968
210,30,1963
211,70323,1951
212,127398,1943
213,120677,1940
214,10653,1931
215,938,1892
216,71,1878
216,150376,1878
218,102652,1848
219,14186,1837
220,6249,1823
221,1038,1820
222,33701,1805
223,36799,1795
224,9206,1793
225,83330,1787
226,1035,1757
227,42,1738
228,197405,1730
229,22847,1728
230,4378,1703
231,29234,1702
232,1515,1696
233,41,1690
234,242,1678
234,77130,1678
236,153938,1651
237,1589,1650
238,16991,1596
239,197831,1592
240,28143,1580
241,11971,1571
242,949,1569
242,5255,1569
244,169786,1557
245,2795,1525
246,327,1522
247,5588,1513
247,11168,1513
249,12856,1509
250,29741,1499
251,12747,1497
252,16992,1484
253,3768,1468
254,700,1461
255,823,1446
256,65244,1445
257,25613,1439
258,2294,1403
259,1501,1400
260,1275,1392
260,32441,1392
262,107529,1390
263,6862,1388
264,33690,1375
265,2516,1369
266,715,1367
267,9354,1352
268,1117,1333
268,34635,1333
270,2511,1329
271,121,1321
272,120,1320
273,158899,1315
273,174182,1315
275,6283,1312
276,361,1309
277,5217,1294
278,278,1291
279,3837,1287
280,2557,1279
281,1604,1272
282,173,1269
282,28805,1269
284,2471,1225
285,6275,1224
286,156776,1215
287,77423,1214
288,4934,1193
289,22827,1186
290,72125,1164
291,936,1156
292,1829,1144
293,3699,1130
294,8392,1129
295,39271,1116
295,54672,1116
297,15162,1104
298,568,1100
299,472,1092
300,227,1091
300,2125,1091
300,3656,1091
303,21790,1074
304,93,1073
305,6535,1070
306,10640,1068
307,147151,1057
308,156714,1054
309,3464,1053
310,1915,1052
311,655,1051
311,1475,1051
313,147020,1048
314,62871,1043
315,5242,1038
316,115746,1030
317,10630,1028
318,47185,1023
319,16986,1019
320,11229,1016
321,40270,1015
322,12692,1013
323,100423,1012
324,1099,1011
325,22895,1005
326,7694,997
327,19679,996
328,18723,995
329,37589,984
330,18602,980
331,1563,979
332,2285,968
333,17223,962
334,21861,960
335,2635,955
336,1860,945
337,204583,944
338,427,933
339,37111,921
340,2816,919
341,339,910
342,1923,906
343,527,892
344,21241,885
345,24396,882
346,257,874
346,1339,874
348,32674,861
349,8863,860
350,7,859
351,3633,847
352,550,844
353,54,843
353,175,843
355,1768,836
