rank,bgg_id,page_views
1,171,518296
2,1406,230617
3,2223,195690
4,2397,177696
5,10816,161963
6,29351,152721
7,1294,137069
8,2093,120174
9,463,117455
10,2162,117062
11,2181,108966
12,2243,82576
13,2425,72125
14,181,69988
15,320,68703
16,13,67054
17,50381,65440
18,25821,64400
19,27443,51970
20,811,47919
21,2719,47124
22,2136,44765
23,5072,42159
24,3886,41671
25,2392,40184
26,822,39628
27,2952,39251
28,28,36394
29,6819,34867
30,5432,33052
31,2398,31770
32,2386,28934
33,2921,27581
34,39856,27536
35,1111,27369
36,1258,26704
37,18011,24449
38,4192,23833
39,2785,22876
40,30549,22259
41,1917,21954
42,2407,21315
43,5894,20983
44,2281,20954
45,483,20779
46,36218,20665
47,13713,19293
48,3955,19252
49,2399,19122
50,41114,17932
51,11733,17291
52,11634,16728
53,9209,16704
54,34848,15035
55,1293,14762
56,9364,14603
57,98,14300
58,1269,13940
59,4112,13807
60,29146,13599
61,4001,12566
62,2375,12090
63,2381,12019
64,68448,11657
65,891,11475
66,26952,11318
67,38950,11290
68,1887,10775
69,178900,10687
70,55763,10674
71,526,10637
72,17530,10180
73,28302,9933
74,10547,9703
75,74,9701
76,45,9432
77,56796,9350
78,4143,9333
79,255613,9255
80,34,9171
81,2086,9117
82,2932,9056
83,12745,8900
84,1602,8624
85,188834,8591
86,699,8564
87,7108,8531
88,3720,8342
89,3737,8132
90,163,7987
91,714,7937
92,2679,7789
93,590,7701
94,712,7665
95,11930,7639
96,15,7225
97,521,7170
98,478,7115
99,31260,7063
100,6472,6947
101,26920,6786
102,2453,6733
103,124742,6698
104,1465,6626
105,172225,6582
106,2163,6435
107,40398,6392
108,5339,6254
109,8098,6197
110,57409,6171
111,2593,6120
112,1410,6028
113,3072,5978
114,197831,5963
115,12333,5782
116,215,5758
117,2405,5743
118,2322,5577
119,7688,5532
120,432,5500
121,123417,5403
122,3076,5375
123,6974,5301
124,1219,5218
125,1353,5101
126,73664,5075
127,5130,5029
128,5895,4997
129,19432,4935
130,4031,4741
131,3818,4701
132,11464,4626
133,943,4617
134,1797,4531
135,1301,4480
136,17226,4435
137,98778,4406
138,25669,4388
139,2655,4283
140,681,4268
141,1931,4213
142,40692,4208
143,258,4171
143,22392,4171
145,29316,4162
146,3565,4145
147,2651,4138
148,12493,4133
149,624,4060
150,2728,4048
151,4040,3925
152,8790,3924
153,140,3899
154,26067,3843
155,1502,3836
156,159655,3747
157,11,3723
158,21488,3698
159,170586,3658
160,55690,3650
161,4386,3608
162,146021,3531
163,2821,3489
164,5,3444
165,1295,3415
166,3967,3319
167,157507,3309
168,315,3290
169,1899,3280
170,19967,3243
171,8304,3234
172,10213,3224
173,6887,3215
174,8909,3196
175,103885,3182
176,1634,3135
177,36799,3126
177,96848,3126
179,33112,3095
180,209010,3068
181,113924,3060
182,1500,3008
183,6278,2943
184,11022,2925
185,63268,2862
186,2516,2798
187,110327,2746
188,6249,2697
189,18803,2651
190,120677,2616
191,2944,2609
192,22303,2598
193,25213,2575
194,3495,2574
195,1568,2545
196,1198,2525
197,18683,2523
198,764,2511
199,26947,2477
200,143884,2448
201,9220,2432
202,929,2424
203,147020,2404
204,4148,2389
205,19841,2388
206,18,2381
207,22847,2366
208,5242,2354
209,102652,2331
210,9206,2283
210,205637,2283
212,10653,2247
213,197405,2224
214,20806,2205
215,70323,2196
216,150376,2151
217,2795,2147
218,30,2139
218,13714,2139
220,1038,2135
221,71,2124
222,14186,2119
223,7314,2104
224,153938,2102
225,1035,2098
226,32441,2096
227,127398,2078
228,938,2072
229,4378,2055
230,242,2047
231,5255,2030
232,6275,2019
233,33701,2003
234,327,1991
235,29234,1955
236,815,1930
237,28143,1895
238,6862,1872
238,107529,1872
240,12856,1860
240,158899,1860
242,361,1855
243,1730,1853
244,33690,1848
245,1275,1830
246,823,1819
247,22895,1779
248,1515,1776
249,39271,1735
250,1117,1731
251,34635,1729
252,5588,1725
253,949,1722
254,83330,1708
255,19916,1686
256,181304,1657
257,10453,1654
258,2294,1652
259,11168,1643
260,129622,1636
260,174182,1636
262,21790,1624
263,72125,1621
264,1604,1596
265,1860,1590
266,2511,1587
267,715,1576
268,1589,1559
269,700,1556
270,156776,1541
271,5217,1523
271,147151,1523
273,3699,1501
273,3768,1501
275,65244,1498
276,29741,1489
277,1501,1488
278,11229,1484
279,42,1480
279,13715,1480
281,936,1476
282,32674,1460
283,2471,1458
284,40270,1457
284,115746,1457
286,568,1444
287,121,1443
287,173,1443
289,93,1440
290,41,1428
291,54,1411
292,77423,1400
293,1915,1399
294,22827,1392
295,28805,1385
296,1829,1380
297,12747,1378
298,8392,1375
299,4934,1371
300,120,1361
301,10640,1339
301,16986,1339
303,278,1330
304,15162,1323
305,62871,1316
306,3464,1311
307,1475,1309
308,3656,1303
309,10630,1302
309,20100,1302
311,6283,1298
312,16991,1294
313,12692,1290
314,2557,1281
315,713,1280
316,17,1263
317,37589,1247
318,19679,1244
319,14423,1242
319,100423,1242
321,2346,1241
322,257,1231
322,77130,1231
324,18723,1228
325,54672,1226
326,4862,1220
327,472,1205
328,9354,1198
328,25613,1198
328,33604,1198
331,3633,1192
332,227,1186
333,2285,1183
334,1234,1174
335,1099,1170
336,2125,1169
337,655,1164
338,50,1163
339,16992,1161
340,47185,1159
341,34585,1145
342,110,1144
343,3837,1139
344,550,1134
344,18602,1134
346,221,1123
346,11971,1123
348,1339,1118
349,214,1103
350,37111,1102
351,9138,1101
352,24181,1097
353,66188,1087
354,4888,1085
355,527,1084
356,25337,1074
357,21241,1070
358,24396,1065
359,31481,1058
360,1563,1057
360,2653,1057
362,2635,1055
363,17223,1045
364,865,1033
365,1768,1031
366,148949,1026
367,103886,1020
368,2891,1018
369,2759,1015
369,35677,1015
371,10,1012
372,5717,1006
373,3825,1001
374,1923,995
374,11670,995
376,4052,993
377,156714,992
378,789,988
379,15818,976
380,2750,972
381,7450,969
382,2816,966
382,38545,966
384,4102,963
385,53953,952
386,4779,951
387,91312,950
388,335,939
389,15617,936
390,7,931
391,11182,930
392,5454,923
