rank,bgg_id,page_views
1,171,507228
2,1406,190758
3,10816,174626
4,2397,136194
5,2223,123994
6,29351,118754
7,2162,116095
8,463,110957
9,2093,102512
10,2181,99410
11,50381,96055
12,181,79463
13,2243,79060
14,320,73815
15,13,64899
16,1294,63469
17,98,57195
18,25821,57038
19,2425,55938
20,822,45111
21,2136,43316
22,5072,39510
23,811,38043
24,27443,37457
25,2392,36731
26,5432,36399
27,2719,33520
28,6819,33332
29,2952,30224
30,5894,29894
31,4192,29255
32,3886,28559
33,2921,26564
34,39856,26483
35,2398,25023
36,1111,24838
37,18011,23675
38,2399,23452
39,2386,23288
40,36218,23228
41,483,22286
42,2785,21332
43,712,21204
44,41114,21144
45,2281,20996
46,30549,20558
47,45,19760
48,1917,19422
49,5242,19042
50,9209,18540
51,13713,17728
52,891,17654
53,3955,16936
54,1258,16884
55,4112,16843
56,28,16437
57,9364,16427
58,11634,15431
59,2407,15200
60,11733,15045
61,1269,15033
62,74,14995
63,1293,14508
64,2679,14135
65,34848,13577
66,29146,12462
67,4001,12367
68,68448,12192
69,55763,12163
70,34,12057
71,3737,11824
72,2381,11351
73,31260,11260
74,6472,10803
75,11930,10648
76,4143,10336
77,17530,10292
78,714,10099
79,12745,9740
79,38950,9740
81,28302,9680
82,172225,9610
83,526,9488
84,2086,8980
85,699,8905
86,124742,8425
87,3720,8338
88,255613,8285
89,2375,7878
90,1887,7786
91,10547,7554
92,2453,7441
93,2163,7437
94,590,7360
95,163,7340
96,8098,7156
97,7688,7028
98,478,6996
99,3565,6989
100,1602,6969
101,1410,6964
102,56796,6892
103,1465,6431
103,2932,6431
105,3076,6316
106,1353,6155
107,215,6132
108,521,6129
109,1301,6100
110,2728,6021
111,12333,5974
112,57409,5797
113,1931,5784
114,26952,5724
115,123417,5707
116,2651,5614
117,7108,5576
118,1634,5450
119,5895,5423
120,2593,5354
121,26920,5330
122,258,5129
123,4031,4913
124,12493,4906
125,2405,4846
126,25669,4793
127,40692,4756
128,3818,4703
129,40398,4670
130,6974,4651
131,1219,4517
132,1797,4502
133,17226,4444
134,33112,4428
135,3072,4284
136,681,4231
137,5,4193
138,140,4159
138,943,4159
140,2655,4158
140,3967,4158
142,2944,4145
143,103885,4121
144,2322,4102
