rank,bgg_id,page_views
1,171,431287
2,2223,283504
3,1406,197957
4,10816,191071
5,2397,184646
6,29351,175218
7,2093,115782
8,2243,106125
9,25821,102964
10,2181,102909
11,463,94155
12,2162,91545
13,50381,85177
14,181,74033
15,320,73482
16,13,72600
17,1294,66443
18,811,60168
19,2425,57705
20,27443,57243
21,5072,49706
22,2136,44387
23,2719,40465
24,2398,40281
25,3886,39563
26,822,38848
27,1258,35818
28,6819,34377
29,5432,34271
30,2952,33014
31,2392,31258
32,2386,30806
33,39856,30293
34,11733,30245
35,18011,30034
36,2921,27609
37,2407,26378
38,1111,26120
39,204583,24071
40,1917,23571
41,2785,23511
42,11634,22685
43,30549,22195
44,3955,22034
45,28,22005
46,41114,21343
47,483,21284
48,1269,21030
49,2281,20877
50,4192,20748
51,68448,20471
52,5894,20285
53,36218,19700
54,13713,19144
55,9209,16977
56,2399,15950
57,2086,15797
58,2375,15264
59,4112,15232
60,1293,14456
61,9364,14395
62,98,12899
63,55763,12796
64,2381,12693
65,45,12633
66,34848,12366
67,6472,12007
68,56796,11174
69,178900,11078
70,26952,10924
71,590,10661
72,17530,10612
73,1602,10452
74,891,10437
75,74,10371
76,8098,10234
77,38950,10209
78,4001,10104
79,28302,10039
80,34,9332
81,3737,9094
82,526,8989
83,188834,8939
84,714,8886
85,2932,8769
86,11930,8678
87,4143,8432
88,5339,8337
89,255613,8312
90,10547,8119
91,478,8093
92,699,8061
93,2453,8023
94,40398,7873
95,1887,7765
96,29146,7753
97,163,7678
98,172225,7636
99,73664,7561
100,3720,7419
101,6974,7188
102,1465,7103
103,712,7099
104,521,6957
105,2593,6925
106,2679,6919
107,215,6810
108,12745,6781
109,7108,6572
110,31260,6555
111,1353,6320
112,315,6209
113,170586,6147
114,432,6104
115,1410,5930
116,123417,5736
117,2405,5708
118,943,5640
118,1931,5640
120,29316,5481
121,124742,5470
122,1797,5389
123,2163,5306
124,25669,5286
125,57409,5281
126,5895,4959
127,19967,4860
128,98778,4835
129,4040,4799
130,12333,4742
131,3076,4711
132,22392,4707
133,2322,4588
133,4031,4588
135,159655,4581
136,7688,4566
137,177524,4407
138,5130,4308
139,1301,4172
140,2728,4148
141,2655,4095
142,63268,4010
143,1502,4000
144,3818,3981
145,681,3966
146,624,3959
147,140,3936
148,1219,3853
149,3072,3786
150,17226,3783
151,11,3769
152,11464,3745
153,19432,3728
154,3565,3714
155,6887,3685
156,258,3646
157,40692,3557
158,2651,3509
159,146021,3497
160,8790,3447
161,21488,3402
162,8909,3358
163,18803,3349
164,4386,3273
165,143884,3125
166,12493,3107
167,2821,3082
167,26067,3082
169,1295,3078
170,10213,3044
171,1500,3038
172,3967,3035
173,30,2990
174,7314,2899
175,33112,2881
176,1899,2866
177,9220,2848
178,157507,2816
179,1634,2808
180,2944,2805
181,929,2793
182,5,2783
183,22303,2770
184,113924,2729
185,209010,2696
186,96848,2681
187,6278,2659
188,3495,2632
189,26947,2617
190,55690,2578
191,33701,2568
192,1198,2559
193,110327,2544
194,103885,2541
195,129622,2501
196,764,2478
197,26920,2465
198,15,2455
199,205637,2451
200,938,2433
201,1568,2297
202,25213,2281
203,70323,2237
204,102652,2136
205,6249,2119
206,217372,2096
207,153938,2094
208,36799,2080
208,127398,2080
210,197831,2056
211,158899,2055
212,54672,2048
213,4148,2043
213,19841,2043
215,197405,2031
216,18,2020
217,14186,2018
218,29234,1983
219,20806,1978
220,11022,1957
221,71,1946
222,10653,1924
223,19254,1892
224,4378,1890
225,1117,1889
226,2294,1878
227,120677,1870
228,83330,1863
228,181304,1863
230,150376,1852
231,1038,1851
232,107529,1850
233,1515,1804
234,22847,1790
235,13714,1775
236,26519,1753
237,28143,1723
238,361,1680
239,655,1679
240,1275,1678
241,242,1675
242,32441,1666
243,1730,1662
243,11168,1662
245,31821,1654
246,12856,1646
247,327,1641
248,42,1640
249,16991,1637
250,3699,1634
251,209778,1632
252,65244,1631
253,41,1620
254,5255,1610
255,568,1604
256,3768,1598
257,9206,1591
258,823,1580
259,2795,1571
260,1035,1570
261,147020,1567
262,1501,1541
263,29741,1525
264,10453,1516
265,949,1511
266,2511,1510
267,715,1488
268,1589,1486
269,700,1459
270,1604,1447
271,34635,1446
272,15162,1427
273,6275,1415
274,120,1400
275,5588,1396
276,5242,1386
277,21790,1376
278,6862,1367
279,278,1364
280,29368,1358
281,3837,1348
282,472,1347
283,100423,1341
284,12747,1335
285,173,1308
286,77423,1305
287,121,1303
287,72125,1303
289,37589,1302
290,147151,1294
291,15818,1289
292,4934,1282
293,6283,1278
294,33690,1264
295,16986,1249
296,62871,1242
297,2471,1241
298,2557,1227
299,93,1213
300,2516,1198
301,1475,1190
302,5217,1186
303,39271,1176
304,1860,1170
304,28805,1170
306,110,1169
307,174182,1168
308,8392,1161
309,3656,1156
310,1829,1153
311,1915,1150
312,12692,1149
313,4888,1136
314,16035,1131
315,54,1130
316,19679,1122
317,1339,1113
318,11229,1111
319,339,1106
320,3157,1099
321,4102,1089
322,34585,1087
322,156776,1087
324,1099,1081
325,9354,1078
326,6535,1077
326,115746,1077
328,1923,1072
329,2285,1071
330,77130,1070
331,11971,1062
332,40270,1056
333,2635,1055
334,2125,1052
335,22827,1051
336,10630,1048
337,466,1045
338,14423,1036
339,936,1035
340,7,1025
341,16992,1022
341,22895,1022
343,50,1018
344,10640,1010
345,227,1008
346,3464,1000
347,11670,993
348,4862,991
348,6830,991
350,1234,984
351,25613,979
352,17223,978
353,427,972
354,175,969
355,24396,967
356,148949,964
357,17,963
358,1563,960
359,32674,959
360,214,954
361,3633,941
362,550,938
363,257,931
364,9296,927
365,382,924
366,37111,922
367,47185,919
368,10,916
368,8863,916
370,33604,912
371,4815,909
372,527,907
373,18602,906
374,789,901
375,103886,900
376,104006,882
377,13308,869
378,5717,868
379,1768,864
380,156714,861
381,7450,857
382,53953,849
383,139030,847
384,18723,842
385,2750,841
386,987,832
387,21241,829
388,2653,823
389,2816,814
390,20100,811
391,8304,807
392,5251,805
393,35677,803
394,116,800
395,25337,791
396,221,789
397,5454,786
398,2346,785
399,1950,784
400,3988,777
401,13715,765
402,3825,755
403,19,753
403,100901,753
405,24181,752
406,2891,750
407,9674,740
408,38453,735
409,2129,733
410,147859,731
411,4779,729
412,31481,728
413,286,726
414,97,725
415,1302,723
416,4052,722
416,27588,722
416,176494,722
419,9138,714
420,2607,713
421,15617,707
422,9079,705
423,713,704
424,1421,701
425,2238,700
425,6471,700
427,88,695
428,2060,693
429,2759,692
430,815,688
431,199,686
432,460,682
433,7854,678
434,7694,676
435,1197,670
436,22469,667
437,865,666
438,1513,664
438,11182,664
440,84876,660
441,2596,657
442,2680,654
443,51,652
444,12,647
445,170216,645
446,798,638
446,1962,638
448,166031,628
449,618,619
450,14247,616
450,17526,616
452,63875,613
453,224,610
454,194655,605
455,1836,599
455,24480,599
457,48871,598
458,5195,597
459,128,596
460,118,592
461,21861,587
462,139771,579
463,66,575
463,1499,575
465,5168,574
466,1149,573
466,38545,573
468,855,572
469,240,571
469,14808,571
469,20281,571
472,91312,564
473,2266,563
473,8217,563
473,10383,563
476,442,561
477,3851,559
478,20551,558
478,43022,558
480,28838,556
481,3487,555
482,553,553
483,99,549
484,21523,548
485,196,544
485,3099,544
485,91536,544
488,37628,541
489,2290,534
489,2770,534
491,42685,530
492,3,529
493,66188,527
494,2866,522
494,36550,522
496,3655,520
496,12942,520
498,2573,517
499,748,516
500,18683,513
501,25433,501
502,15062,497
503,335,496
504,11104,495
505,13657,490
505,18699,490
507,2987,489
508,2956,488
508,31999,488
510,5034,487
511,177,484
512,4171,478
513,421,477
514,9385,470
514,148228,470
516,826,468
517,14038,466
518,2115,465
519,154203,464
520,4746,456
520,9160,456
522,2166,451
522,12168,451
524,22,446
524,69,446
524,43443,446
524,173090,446
528,1608,443
528,8636,443
530,1897,441
531,7479,435
531,36235,435
533,1420,434
533,1943,434
535,283,427
536,5782,425
537,6366,424
537,12751,424
539,3836,421
539,9217,421
541,1419,419
541,1613,419
541,15045,419
544,2639,416
544,2995,416
546,1827,414
546,13642,414
548,237,412
549,9010,411
550,3084,409
551,2342,408
551,22897,408
553,6707,406
554,31383,405
555,29500,404
556,7338,402
557,3125,401
557,25988,401
557,66056,401
560,1329,398
561,2368,392
562,8093,391
563,117959,387
564,5404,384
565,2043,381
566,2842,379
566,28298,379
568,200,378
568,420,378
570,21763,377
571,91,376
571,551,376
571,18254,376
574,2767,374
574,25895,374
576,6380,373
577,3570,368
578,9446,367
579,475,366
580,1535,364
580,3086,364
582,1032,362
582,9379,362
584,3377,361
585,3931,360
585,5770,360
585,10884,360
588,6647,359
589,19351,353
590,8930,352
591,13208,351
592,193738,348
593,70919,345
594,168,344
594,254,344
594,209592,344
597,119506,343
598,1159,341
598,2872,341
600,2240,338
601,6752,337
601,22825,337
603,15271,336
604,131260,335
605,528,333
606,731,332
606,101721,332
608,230,329
608,12891,329
608,27708,329
611,545,327
612,2229,324
612,11102,324
612,14105,324
615,10819,323
616,555,320
616,18737,320
618,8983,318
619,1525,317
619,12995,317
619,23864,317
622,394,315
622,19540,315
624,17804,314
625,1431,313
625,2363,313
625,15182,313
625,144845,313
629,6787,311
630,1444,310
631,4390,309
631,24698,309
633,814,307
634,2608,306
634,2808,306
634,4636,306
634,33643,306
638,108,305
639,8939,304
640,41916,303
641,1190,301
641,26990,301
643,1233,300
643,11375,300
645,13726,299
645,19671,299
647,23,297
647,915,297
647,4105,297
647,133664,297
651,8964,294
651,25990,294
653,8728,292
653,19854,292
655,8203,291
656,5258,290
657,26047,289
657,191862,289
659,153,286
659,19764,286
661,3966,285
662,115,284
663,26,283
663,2132,283
665,124,281
665,824,281
665,3307,281
668,4532,280
669,3685,279
669,4962,279
671,105593,277
672,96,275
673,508,270
673,2025,270
673,3661,270
676,43528,269
677,248,268
677,2123,268
677,3085,268
680,16807,267
681,60,265
681,911,265
683,2970,264
683,7277,264
683,15512,264
686,503,263
687,12616,262
688,520,261
688,25972,261
690,36,260
691,10081,259
692,13455,258
692,15033,258
692,19916,258
695,2307,256
696,37917,255
697,380,252
697,1202,252
697,4098,252
700,3826,250
701,9161,249
702,2955,247
702,3616,247
702,4173,247
702,4977,247
702,54137,247
707,6411,246
707,10922,246
709,788,244
710,2130,243
711,35722,242
712,28720,241
713,26458,240
713,27970,240
715,162,236
715,12004,236
715,25471,236
715,34303,236
719,9246,235
720,1262,233
720,2259,233
722,586,232
723,589,230
724,3417,229
725,18657,228
726,256,227
726,1147,227
728,23308,226
729,484,225
729,12005,225
731,119,224
731,3572,224
731,19766,224
734,3577,223
734,4123,223
736,1,222
736,22457,222
736,23686,222
739,1890,221
739,5322,221
739,6333,221
739,29223,221
743,228,219
743,6873,219
745,2802,218
746,1250,217
747,1708,215
747,154880,215
749,1323,213
749,21882,213
749,109797,213
752,10595,212
752,39373,212
754,12146,211
754,13328,211
756,2228,210
757,4558,209
757,7451,209
759,3052,208
760,102680,206
761,948,205
761,6638,205
761,144733,205
764,639,204
764,118048,204
766,10917,202
766,11371,202
766,12002,202
769,464,200
769,1729,200
771,12628,199
772,1442,197
772,7420,197
772,133473,197
775,3945,196
775,40628,196
775,68083,196
778,8786,195
778,17133,195
778,25417,195
781,94732,194
782,54138,193
782,60707,193
784,18574,189
785,24697,188
785,28050,188
787,559,187
787,124361,187
789,444,185
789,16977,185
791,372,184
791,6923,184
791,27172,184
794,392,183
794,710,183
796,1820,182
796,8166,182
798,1726,181
798,13777,181
798,15817,181
801,645,180
801,4737,180
801,6346,180
804,3312,179
804,171623,179
804,191004,179
807,7717,178
808,4881,177
808,73761,177
810,1430,175
810,13754,175
810,67239,175
813,2499,174
813,17490,174
815,321,173
815,701,173
815,1443,173
