rank,bgg_id,page_views
1,171,515076
2,2223,210714
3,1406,200749
4,10816,186036
5,2397,144116
6,2093,130524
7,463,117810
8,2181,110848
9,2162,95171
10,1294,83216
11,2243,80473
12,25821,78919
13,320,78209
14,29351,75691
15,2425,73410
16,13,70473
17,50381,63570
18,811,61055
19,181,60736
20,2136,51218
21,5072,51184
22,3886,49516
23,27443,47696
24,822,38213
25,2719,35546
26,6819,35224
27,2952,33748
28,2392,33403
29,39856,32553
30,2386,31307
31,2398,31237
32,32341,30732
33,2921,27760
34,3955,26874
35,5432,26229
36,18011,26051
37,2785,24212
38,1111,24211
39,1917,23577
40,2407,22682
41,4192,21669
42,2281,21250
43,36218,20580
44,124742,20550
45,483,20168
46,13713,20087
47,11733,19823
48,1258,19376
49,30549,19371
50,9209,19246
51,2399,18578
52,5894,17794
53,1269,16642
54,178900,16372
55,41114,15947
56,28,15901
57,68448,15762
58,188834,15577
59,4112,15065
60,9364,14366
61,1602,14250
62,34848,13177
63,1293,12123
64,98,11799
65,26952,11297
66,163,11249
67,12745,11210
68,3737,11146
69,28302,11132
70,10547,11063
71,255613,11029
72,34,10781
73,4143,10706
74,45,10482
75,2381,10371
76,2375,10347
77,17530,9969
78,55763,9691
79,38950,9396
80,73664,9362
81,2163,9355
82,2932,9300
83,2086,9274
84,11634,9233
85,526,9188
86,521,8822
87,230802,8784
88,714,8623
89,4001,8503
90,699,8348
91,2453,8224
92,172225,8120
93,1887,7927
94,1465,7914
95,74,7823
96,432,7738
96,3720,7738
98,174430,7673
99,891,7576
100,478,7382
101,2679,7368
102,29146,7349
103,5339,7296
104,11930,6898
105,1198,6877
106,29316,6874
107,7688,6731
108,57409,6653
109,712,6611
110,2405,6464
111,590,6409
112,31260,6376
113,205637,6370
114,2593,6335
115,169786,6226
116,4040,5916
117,8098,5764
118,2728,5663
119,4815,5618
120,215,5584
121,123417,5563
122,1219,5420
123,7108,5400
124,36799,5354
125,12333,5342
126,5130,5306
127,1353,5299
128,1931,5285
129,4386,5270
130,40398,5213
131,6472,5193
132,2944,5189
133,1301,5110
134,1797,5089
135,12493,5057
136,943,5054
137,624,5047
137,56796,5047
139,1410,5001
140,25669,4968
141,681,4791
142,98778,4767
143,11464,4740
144,5895,4732
145,4031,4630
146,2680,4587
147,8790,4583
148,2655,4576
149,83330,4323
150,19432,4287
151,63268,4233
152,3076,4155
153,1502,4151
154,3818,4122
154,6974,4122
156,129622,4035
157,21488,4032
158,17226,4027
159,2322,4002
160,11,3947
161,181304,3897
162,55690,3890
163,3072,3869
164,2651,3775
165,14186,3677
166,170586,3534
167,167791,3527
168,3967,3507
169,258,3503
170,33701,3478
171,209010,3471
172,174182,3468
173,18803,3441
174,20806,3421
175,26067,3394
176,3565,3363
177,26920,3360
178,29741,3351
179,127398,3344
180,159655,3324
181,157507,3306
182,140,3238
183,1634,3220
184,40692,3219
185,113924,3205
186,1500,3148
186,146021,3148
188,3495,3112
189,929,2994
190,10213,2973
191,143884,2967
192,5,2944
193,148228,2923
194,8909,2902
195,1899,2858
196,1295,2815
197,6887,2788
198,18,2772
199,11022,2723
200,1568,2697
201,33112,2634
202,204583,2585
203,197405,2573
204,315,2559
205,15,2510
206,938,2473
207,77423,2450
208,18723,2428
209,22392,2398
210,110327,2378
211,4148,2346
212,6278,2272
213,2653,2258
214,96848,2249
215,13714,2246
216,153938,2224
217,2821,2217
218,26947,2215
219,71,2210
220,1730,2169
221,158899,2157
222,9220,2152
223,19841,2139
224,25213,2112
225,3768,2101
226,11168,2083
227,7314,2062
228,19967,2061
229,6249,2051
230,5255,2046
231,102652,2019
232,1038,2018
233,29234,2007
234,242,1998
235,12856,1955
236,120677,1945
237,244992,1933
238,70323,1925
239,16991,1887
240,327,1879
241,16986,1870
242,22847,1855
243,65244,1852
244,2511,1850
245,22303,1839
246,2795,1795
247,28143,1769
248,10630,1763
249,32441,1754
250,361,1751
251,764,1739
252,1035,1735
253,255664,1734
254,949,1719
255,1515,1673
256,9206,1667
256,40270,1667
258,15818,1641
259,115746,1622
260,568,1614
260,823,1614
262,4378,1606
263,32674,1604
264,6275,1598
265,278,1551
266,10653,1546
266,107529,1546
268,77130,1536
269,3837,1533
270,715,1525
271,2471,1511
272,5217,1500
273,72125,1499
274,1275,1495
275,10884,1486
276,2516,1482
277,11971,1481
