rank,bgg_id,page_views
1,171,490851
2,1406,179247
3,2223,162639
4,10816,156161
5,2397,143596
6,463,116313
7,2162,114274
8,2093,107700
9,29351,91503
10,2181,91430
11,181,72533
12,50381,72352
13,320,67160
14,2243,66504
15,27443,66342
16,13,60294
17,1294,59362
18,2425,55923
19,25821,51821
20,2719,46476
21,13713,46366
22,822,43715
23,5432,40247
24,2136,37324
25,811,34987
26,5072,34708
27,6819,33009
28,2921,31292
29,2392,31001
30,2952,30926
31,3886,30138
32,39856,27749
33,5894,26287
34,2785,26131
35,2398,25681
36,1111,25509
37,36218,24487
38,2386,24248
39,1258,23932
40,4192,23079
41,30549,22536
42,18011,22240
43,41114,21773
44,483,20579
45,2399,19959
46,1917,19344
47,3955,19160
48,2281,19037
49,4112,18788
50,2407,18128
51,9209,18081
52,98,16207
53,5242,15853
54,1269,15743
55,9364,15686
56,891,15198
57,11733,15071
58,28,14692
59,1293,14607
60,19841,14541
61,11634,14368
62,68448,13142
63,3967,12981
64,29146,12751
65,74,12532
66,6472,12398
67,2759,12261
68,34848,12029
69,2381,11958
70,4001,11872
71,34,11258
72,45,10977
73,38950,10858
74,12333,10655
75,55763,10530
76,31260,10529
77,28302,10528
78,4143,10061
79,526,9359
80,10547,9352
81,714,9162
82,17530,8942
83,2375,8781
84,172225,8694
85,3737,8629
86,26952,8619
87,699,8600
88,11930,8592
89,3720,8496
90,2086,8389
91,255613,8178
92,12745,8166
93,2163,8114
94,2932,8101
95,7108,8041
96,124742,8000
97,1602,7887
98,712,7822
99,590,7642
100,2679,7617
101,56796,7482
102,26920,7430
103,57409,7241
104,7688,7205
105,163,7092
106,1465,7088
107,1887,7061
108,1219,7056
109,478,6917
110,2453,6774
111,1410,6721
112,8098,6693
113,258,6520
114,3076,6347
115,2593,5903
116,215,5862
117,1301,5798
118,1339,5747
119,2405,5649
120,521,5423
121,1353,5319
122,40398,5296
123,3818,5285
124,2655,5108
125,19432,5072
126,123417,4972
127,5895,4944
128,2651,4836
129,6974,4798
130,1931,4794
131,3565,4756
132,29316,4540
133,4031,4506
134,40692,4468
135,7694,4467
136,25669,4439
137,98778,4310
138,1797,4223
139,12493,4220
140,140,4147
141,17226,4137
142,3072,4040
143,943,4028
144,15,3914
145,5130,3906
146,11464,3901
147,5339,3841
148,2728,3832
149,432,3807
