rank,bgg_id,page_views
1,171,671568
2,2223,293241
3,1406,251078
4,10816,216608
5,2397,185557
6,2093,158002
7,2162,122771
8,463,110052
9,811,102129
10,2181,100144
11,320,93636
12,2425,90392
13,2243,84329
14,13,77705
15,29351,77173
16,29316,72748
17,27443,72075
18,2136,71045
19,1294,68810
20,11733,68758
21,181,58894
22,3886,52611
23,25821,52475
24,5072,50469
25,2398,46665
26,178900,45902
27,2719,42672
28,5432,42203
29,2392,39393
30,18011,38625
31,822,38514
32,4192,35606
33,50381,35258
34,6819,34338
35,2386,34184
36,2952,33745
37,39856,31181
38,21488,28724
39,2921,28699
40,1917,26659
41,483,25830
42,2785,25508
43,2399,25447
44,1258,24891
45,9209,23766
46,1111,22332
47,13713,21545
48,28,20718
49,2381,20415
50,2281,20390
51,30549,19108
52,188834,18902
53,1602,18735
54,1269,18523
55,6887,18511
56,36218,18251
57,2086,17501
58,73664,17334
59,2407,17298
60,4001,17086
61,26952,17012
62,34848,16932
63,4815,16131
64,5894,15525
65,3955,14735
66,28302,13911
67,45,13594
68,2375,13536
69,9364,13469
70,68448,13351
71,4112,13304
72,174430,12791
73,205637,12600
74,17530,12295
75,11634,12004
76,38950,11977
77,29146,11823
78,5130,11672
79,98,11554
80,57409,11437
81,2932,10884
82,1293,10730
83,255613,10644
84,4143,10418
85,526,10080
86,34,10009
87,7688,9930
88,63268,9745
89,521,9722
90,3720,9459
91,172225,9211
92,3737,9079
93,2593,8975
94,1465,8916
95,2453,8898
96,55763,8887
97,19432,8834
98,266192,8750
99,714,8745
100,432,8678
101,1198,8662
102,2728,8477
103,12745,8371
104,41114,8362
105,590,8193
106,699,8040
107,7108,7901
108,712,7641
109,4031,7629
110,215,7448
111,3072,7421
112,146021,7263
113,26920,7252
114,2679,7131
115,478,7108
116,1887,7057
117,11930,7056
118,230802,6673
119,2405,6647
120,2322,6486
121,8098,6180
122,129622,6137
123,33112,6035
124,98778,6017
125,2944,5976
126,33701,5944
127,2163,5919
128,1931,5845
129,10547,5761
130,74,5700
131,167791,5599
132,943,5518
133,891,5485
134,624,5424
135,12493,5421
136,4040,5419
137,169786,5345
138,29741,5342
139,170586,5330
140,12333,5271
141,25669,5185
142,123417,5009
143,2655,4983
144,6974,4961
145,31260,4905
146,3818,4774
147,56796,4773
148,8909,4697
149,18254,4693
150,163,4664
151,11464,4653
152,148228,4573
153,1219,4514
154,1410,4490
155,54672,4478
156,5895,4460
157,1502,4315
157,26067,4315
159,3076,4302
160,124742,4253
161,681,4214
162,1634,4171
163,77423,4165
164,1301,4163
165,11,4107
166,197405,4076
167,159655,4034
168,83330,3983
169,6472,3956
170,1295,3889
171,14186,3863
172,127398,3846
173,26947,3804
174,3967,3700
175,3565,3662
176,10213,3554
177,1500,3472
177,5339,3472
179,255664,3437
180,4386,3433
181,28805,3298
182,157507,3240
183,96848,3185
184,1797,3149
185,2511,3121
186,1353,3115
187,11022,3098
188,20806,3089
189,2651,3050
190,3495,3024
191,8790,3021
192,36799,3008
193,113924,2980
194,174182,2944
195,55690,2912
196,4148,2860
197,929,2849
198,143884,2844
199,140,2842
200,7314,2831
201,1899,2785
202,315,2775
203,41,2774
204,258,2729
205,19841,2658
206,40692,2611
207,15,2595
208,1568,2588
209,13714,2538
210,6862,2528
211,29234,2526
212,9220,2519
213,5,2485
214,17226,2462
215,5255,2408
216,22392,2398
217,22303,2348
218,40398,2339
219,25213,2304
220,181304,2293
221,121,2290
222,18,2288
223,15818,2283
224,4378,2256
225,254640,2245
226,7263,2235
227,19967,2227
228,1038,2211
229,71,2205
230,6278,2161
231,6249,2145
232,22847,2118
233,18803,2093
234,9296,2048
235,949,2041
236,9206,2032
237,120677,2014
238,166384,2010
239,33690,1973
240,11168,1966
241,361,1938
242,70323,1931
242,204583,1931
244,1117,1921
245,655,1908
246,289363,1889
247,10653,1877
248,1515,1866
249,32441,1856
250,5217,1832
251,3768,1813
252,2633,1799
253,284083,1798
254,153938,1764
255,242,1762
256,12856,1757
256,226610,1757
258,823,1756
259,1035,1742
260,278,1741
261,110327,1736
262,10630,1728
263,2795,1726
264,1730,1718
265,115746,1703
266,102652,1676
267,938,1674
268,1915,1670
269,20281,1658
270,6275,1597
271,120,1595
272,8392,1575
273,227,1574
274,244521,1573
275,158899,1560
276,146508,1559
277,327,1541
278,21790,1522
279,1604,1520
280,3837,1519
281,65244,1517
282,1501,1507
282,2125,1507
284,28143,1503
285,700,1488
286,3464,1486
287,8304,1466
288,34635,1456
289,1589,1445
290,131260,1441
291,173,1434
292,715,1427
293,10640,1413
294,16986,1405
295,147020,1396
296,36550,1394
297,18602,1383
298,12747,1375
299,4934,1368
300,1275,1366
301,147151,1352
302,4888,1345
303,107529,1330
304,30,1327
305,54,1318
306,764,1315
306,31383,1315
308,1099,1311
308,72125,1311
310,5588,1299
311,40270,1293
312,3656,1286
313,2653,1272
314,42,1271
315,1860,1270
316,103885,1263
317,16991,1262
318,1339,1244
319,46213,1239
320,93,1234
321,4862,1230
322,9079,1229
323,472,1218
324,11182,1200
325,50,1193
326,14808,1184
326,70919,1184
328,15162,1165
329,34585,1162
330,13715,1152
331,2294,1151
332,2285,1149
333,3359,1141
334,11229,1132
335,4052,1129
336,150376,1124
337,22895,1118
338,39271,1117
339,10453,1109
340,31821,1106
341,25613,1102
342,4102,1094
343,9385,1066
344,37589,1060
345,148949,1058
346,194655,1057
347,1475,1055
348,24698,1046
349,568,1042
350,51,1039
351,550,1037
352,18683,1035
353,2821,1029
354,2471,1027
355,1563,1024
356,77130,1023
357,37111,1018
358,24396,1016
359,1897,1010
360,14423,990
361,7694,985
362,16992,984
363,156776,981
364,1829,975
365,32674,973
366,173090,969
367,855,966
368,2516,954
369,17223,951
370,339,950
371,5206,949
372,244992,947
373,6535,943
374,13657,941
375,10,937
375,14247,937
377,7854,935
378,214,932
379,66056,924
380,427,915
380,47185,915
382,382,912
383,9138,904
384,527,903
385,6283,895
386,2635,894
387,7,893
387,987,893
389,2238,889
390,110,888
391,147859,882
392,156714,881
393,25433,880
394,2557,879
394,11670,879
396,2816,875
397,15182,873
398,5454,867
399,5322,858
400,12692,851
401,117959,849
402,24480,848
403,1923,847
404,13308,842
405,170216,841
406,936,836
407,103886,835
408,18723,834
409,466,832
410,187645,831
411,21241,830
412,100423,824
413,28720,817
414,1768,814
414,205359,814
416,5242,812
417,15062,811
418,2759,809
419,1950,807
420,139771,803
421,3825,800
422,3099,792
423,284108,791
424,1234,787
425,27588,783
426,1421,782
427,1149,778
428,12751,776
429,31481,772
430,2346,771
430,5717,771
432,22827,768
433,88,764
433,84876,764
435,3570,763
436,2129,756
437,62871,753
438,199,752
439,91312,751
440,118,748
440,789,748
442,104006,747
443,421,744
444,18699,742
445,6380,738
446,12942,735
447,2025,725
448,9379,722
449,2266,721
450,3851,720
451,224,717
451,11971,717
453,3633,716
454,6830,714
455,160477,711
456,5195,707
457,1499,697
457,6471,697
459,116,693
460,286,692
460,35677,692
462,713,685
463,3487,682
464,24181,680
465,9674,679
466,18737,677
467,8217,673
467,20100,673
469,15617,671
469,19679,671
471,197831,668
472,4779,665
473,63875,664
474,3699,663
475,3377,661
476,2166,657
477,22469,651
477,25988,651
479,2607,650
479,14105,650
481,21763,645
482,7450,643
483,196,641
483,28838,641
485,257,635
485,3988,635
487,103,634
488,1431,632
489,19,631
490,175,628
491,2132,625
492,17526,623
493,3157,620
494,97,619
495,221,617
496,748,616
497,1302,605
498,335,601
498,618,601
500,17,599
500,195372,599
502,460,596
503,31999,594
504,240,591
505,1962,588
505,38545,588
505,244522,588
508,5168,584
509,6647,581
509,162886,581
511,2767,580
512,99,569
513,2866,565
514,20551,562
515,9160,557
516,2770,553
517,798,552
518,8863,550
519,1613,543
519,25337,543
521,1513,540
521,2060,540
523,128,539
524,209010,537
525,10884,536
526,7338,535
527,9217,534
528,177,531
529,2891,530
530,69,528
530,5251,528
532,5034,527
532,29223,527
532,53953,527
535,8964,518
536,2115,517
537,105593,514
537,295486,514
539,2680,513
539,3655,513
541,4390,511
541,38453,511
543,4171,506
544,198994,502
545,9354,500
546,528,497
547,171623,492
548,209778,491
549,66,490
549,551,490
549,1535,490
549,12005,490
553,2043,489
553,172386,489
555,29500,488
555,263918,488
557,100901,486
558,1836,482
558,2596,482
560,815,481
561,25417,480
562,1577,475
563,2259,472
564,284435,471
565,3086,470
566,9246,469
567,5782,468
568,5258,467
569,3,464
569,6578,464
571,237,457
571,21861,457
573,22,456
573,1197,456
575,2639,455
576,199792,452
577,12,450
578,475,449
578,15045,449
578,121921,449
581,12168,448
582,7791,447
582,176494,447
584,136063,446
585,1419,444
585,2808,444
585,8983,444
588,266083,443
589,2573,440
589,15512,440
591,1943,439
592,2229,438
593,21523,437
593,43022,437
595,8636,434
596,420,433
596,545,433
598,2955,428
599,3661,426
600,11104,424
601,2240,423
602,372,422
602,3084,422
604,166031,421
605,108,420
606,209685,417
607,321,414
607,2956,414
609,219215,413
610,2842,412
611,3085,410
612,144733,408
613,14438,407
614,1329,406
614,2342,406
614,6366,406
617,274023,404
618,66188,403
619,283,400
619,19764,400
621,442,399
621,39373,399
623,586,397
624,2872,396
625,3052,395
625,7479,395
627,4962,394
628,555,393
629,2228,392
629,127685,392
631,14038,391
631,199042,391
633,2290,387
634,2363,386
634,11102,386
636,1444,385
636,9446,385
638,3125,384
638,165722,384
640,153,383
640,13455,383
642,559,381
643,230,380
644,1608,379
644,9010,379
646,437,377
647,1323,376
648,2802,374
649,91,372
650,1420,369
651,6707,368
651,118048,368
651,206931,368
654,1000,367
655,1190,366
655,3836,366
655,4636,366
658,8093,362
659,154880,361
660,206939,360
661,915,358
662,1827,357
662,18574,357
664,256,356
665,8203,355
665,29368,355
665,37917,355
668,54137,354
669,3931,351
669,5404,351
671,162,350
671,25972,350
671,43443,350
674,826,348
674,10383,348
676,12891,346
676,17133,346
678,23,344
679,553,343
679,5770,343
679,153004,343
682,2970,341
683,42685,340
684,33643,337
685,520,336
685,23864,336
687,1159,335
687,25895,335
689,217372,330
690,36235,329
691,3685,328
692,6787,327
693,4105,325
694,731,324
694,91536,324
696,124,322
696,12995,322
698,254,321
698,13642,321
700,168,320
700,2368,320
702,2311,319
703,2987,318
703,28298,318
705,25990,317
706,865,315
706,2130,315
706,14346,315
709,16035,313
710,133473,311
711,4977,310
711,22897,310
711,26458,310
714,6411,309
715,17392,307
716,2750,306
717,8786,305
717,19351,305
719,10081,304
720,1032,303
721,503,302
721,2063,302
721,3577,302
721,19540,302
725,200,300
725,1992,300
725,3307,300
728,12002,299
729,1262,297
729,24697,297
731,814,296
731,8728,296
731,27708,296
734,9161,295
734,133664,295
734,241590,295
737,1708,294
738,1726,293
738,10819,293
738,13726,293
741,394,292
741,27710,292
741,148261,292
744,1442,290
745,12616,289
746,36250,288
746,41916,288
748,4098,287
749,22457,284
750,230408,283
751,42636,282
752,8122,281
752,172308,281
752,183251,281
755,824,280
756,235944,279
757,1,278
757,62227,278
759,2250,276
759,13328,276
759,22825,276
762,1202,273
762,2995,273
762,12004,273
762,109797,273
766,2422,272
767,5455,271
767,8930,271
769,948,268
769,39488,268
771,101721,267
771,108745,267
773,380,266
774,444,265
774,37628,265
776,11375,264
777,4173,258
777,18657,258
779,3572,257
779,8939,257
781,1233,256
781,18840,256
783,118410,253
784,508,250
784,4746,250
784,13036,250
784,13777,250
788,589,249
788,144845,249
790,2608,248
790,17804,248
790,170042,248
793,2168,246
793,8220,246
793,26047,246
793,232417,246
797,3417,245
797,124361,245
799,244,243
799,1525,243
799,19854,243
802,6873,240
802,19916,240
802,28050,240
802,163412,240
806,5651,239
806,23308,239
806,217083,239
809,1250,238
809,2975,238
809,3966,238
809,6368,238
809,16977,238
809,247763,238
815,7277,237
816,1506,236
816,164928,236
818,96,235
818,48871,235
820,60,234
820,484,234
822,43528,233
823,67,232
823,27172,232
825,21882,231
826,6752,230
826,19254,230
826,34303,230
826,83195,230
826,119506,230
831,139030,229
832,1711,228
832,10206,228
832,13754,228
832,26990,228
836,7006,227
837,248,225
837,3312,225
837,4396,225
840,2307,224
841,701,223
841,3177,223
841,54043,223
841,188188,223
845,28128,222
846,490,221
846,22141,221
848,3616,219
848,66356,219
850,2338,217
850,3945,217
850,15511,217
853,1147,216
853,18289,216
855,26,215
855,60707,215
857,5205,214
857,6638,214
859,788,213
859,220308,213
861,4123,212
862,828,211
862,8196,211
864,6778,210
865,1875,208
865,6282,208
865,6923,208
868,4737,207
869,6333,206
869,54138,206
869,68083,206
872,15817,204
872,25471,204
874,39620,203
875,620,202
875,1820,202
877,1498,201
877,17240,201
879,2087,200
880,4532,199
880,5260,199
882,3041,198
882,67239,198
884,1430,197
884,13414,197
884,34481,197
887,115,196
887,2484,196
887,3463,196
890,464,195
890,911,195
890,2947,195
890,17835,195
894,645,193
894,219513,193
896,91671,191
896,154203,191
898,228,190
898,17457,190
900,20,189
900,18656,189
902,4025,188
902,35722,188
902,40943,188
905,2123,187
906,392,186
906,4881,186
906,269603,186
909,17449,185
910,3080,184
911,8166,183
911,12146,183
911,15033,183
911,25234,183
911,206915,183
916,697,182
916,6247,182
916,19671,182
916,79828,182
920,75,181
920,3228,181
920,17490,181
923,11945,180
923,27970,180
923,157785,180
926,119,179
926,7451,179
926,11997,179
926,22877,179
926,66851,179
931,132,178
931,1823,178
931,5709,178
931,32597,178
935,619,177
935,19526,177
935,30093,177
