rank,bgg_id,page_views
1,171,803371
2,2223,302909
3,1406,255136
4,10816,234758
5,2397,211483
6,2093,176806
7,2162,136531
8,463,115390
9,2181,108138
10,811,99341
11,2425,97136
12,320,94304
13,27443,90694
14,13,86539
15,2243,86449
16,29351,84424
17,2136,74474
18,1294,74362
19,181,62955
20,178900,62534
21,25821,57881
22,3886,55567
23,5072,53843
24,5432,47528
25,18011,46615
26,2719,46537
27,2392,41691
28,822,40780
29,50381,40718
30,4192,40641
31,2386,39922
32,2952,37299
33,2398,34535
34,6819,33572
35,39856,33521
36,2785,29029
37,2399,28388
38,2921,27531
39,483,27392
40,1917,27341
41,9209,24975
42,1111,24547
43,28,23975
44,1258,23599
45,13713,23114
46,2281,22498
47,188834,22214
48,2381,21696
49,4001,21439
50,11733,21302
51,30549,21166
52,36218,21145
53,1602,21024
54,34848,20565
55,1269,20275
56,2407,19049
57,2086,17616
58,4112,16655
59,5894,16639
60,45,16541
61,73664,15673
62,3955,15402
63,174430,14407
64,6887,14118
65,28302,13818
66,2932,13529
67,255613,13451
68,34,13448
69,3720,13344
70,205637,13257
71,17530,13240
72,57409,13124
73,11634,13014
74,1293,12670
75,9364,12626
76,2375,12445
77,98,12377
78,68448,12212
79,29316,12131
80,29146,11724
81,26952,11671
82,7688,11563
83,38950,11400
84,4143,11144
85,266192,11070
86,3072,10626
87,4815,10610
88,172225,10579
89,521,10413
90,714,10215
91,526,10135
92,2453,9965
93,7108,9922
94,55763,9916
95,63268,9667
96,3737,9620
97,19432,9615
98,2728,9462
99,41114,9313
100,699,9110
101,1931,9104
102,12745,9102
103,432,8908
104,1198,8905
105,712,8617
106,2593,8410
107,590,8386
108,215,8382
109,2679,8265
110,1465,8223
111,11930,8014
112,1887,7910
113,478,7676
114,98778,7501
115,5130,7451
116,4031,7286
117,2405,6836
118,26920,6679
119,624,6677
120,230802,6595
121,2163,6594
122,74,6586
123,169786,6538
124,10547,6463
125,167791,6332
126,146021,6208
127,8098,6003
128,129622,5995
129,891,5974
130,12493,5899
131,31260,5867
132,33701,5840
133,21488,5775
134,2944,5691
135,2655,5681
136,11464,5673
137,170586,5583
138,157507,5575
139,12333,5477
140,163,5414
141,4040,5403
142,943,5336
143,29741,5291
144,25669,5287
145,3818,5270
146,124742,5266
147,3076,5164
148,123417,5114
149,1219,5093
150,1301,5034
151,8909,5028
152,54672,4965
153,26067,4945
154,681,4889
155,2322,4828
156,148228,4825
157,56796,4645
158,1410,4613
159,11,4605
160,5895,4546
161,6974,4443
162,1502,4417
163,77423,4407
164,26947,4405
165,83330,4373
166,159655,4253
167,3967,4220
168,197405,4175
169,33112,4160
170,1500,4087
171,14186,4077
172,6472,4059
173,1295,3994
174,127398,3848
175,3565,3845
176,1634,3721
177,5339,3675
178,10213,3672
179,2651,3642
180,113924,3582
181,20806,3568
182,4386,3554
183,41,3500
184,28805,3494
185,55690,3460
186,3495,3439
187,1797,3283
188,1353,3248
189,11022,3223
190,174182,3218
191,143884,3171
192,8790,3143
193,29234,3070
194,2511,3063
195,17226,3061
196,1568,3037
197,40692,3012
198,4148,3003
199,289363,2969
200,140,2938
201,36799,2894
202,315,2888
203,258,2826
204,9220,2807
205,1899,2805
206,15,2795
207,19841,2794
208,6862,2714
209,96848,2683
210,929,2675
211,13714,2651
212,254640,2641
213,7314,2640
214,22303,2581
215,5,2574
216,18,2572
217,4378,2556
218,18803,2555
219,2635,2518
219,40398,2518
221,7263,2503
222,181304,2466
223,121,2461
224,166384,2452
225,1038,2389
226,22392,2382
227,204583,2370
228,71,2365
229,19967,2358
230,3768,2282
231,25213,2269
232,5255,2245
233,5217,2241
234,120677,2229
235,22847,2211
236,9206,2179
237,6249,2171
238,655,2166
239,15818,2150
240,10653,2101
241,1515,2094
242,32441,2080
243,6278,2078
244,11168,2054
245,110327,2031
246,361,2023
247,1915,2018
248,153938,2006
249,70323,1995
250,33690,1983
251,2795,1975
252,115746,1962
253,1730,1936
254,949,1901
255,823,1885
256,1035,1857
257,72125,1812
258,278,1811
259,938,1789
260,242,1786
260,1099,1786
262,8304,1783
263,2125,1765
264,8964,1762
265,226610,1760
266,146508,1750
267,147151,1743
268,3837,1740
269,158899,1735
269,244521,1735
271,12856,1731
272,255664,1714
273,700,1711
274,21790,1700
275,65244,1699
276,284083,1684
277,6275,1668
278,2633,1660
279,3656,1658
280,12747,1656
281,9296,1655
282,16986,1637
283,120,1626
284,147020,1624
285,36550,1620
286,8392,1606
287,327,1594
288,173,1585
289,1604,1568
290,4934,1564
291,715,1550
292,3464,1538
293,28143,1537
294,10640,1521
295,107529,1519
296,1275,1517
297,1501,1516
298,6535,1514
299,34635,1512
300,102652,1500
301,1589,1496
302,30,1495
303,227,1485
304,13715,1483
305,131260,1468
306,10630,1459
307,50,1456
308,4052,1455
309,42,1448
310,1117,1425
311,2653,1420
312,5588,1415
313,54,1389
314,2294,1387
315,18602,1379
316,14808,1356
317,472,1348
318,5206,1341
319,9079,1330
320,22895,1324
321,1339,1322
322,16991,1303
323,103885,1299
324,150376,1291
325,148949,1271
326,46213,1268
327,2516,1243
327,70919,1243
329,4862,1231
330,93,1226
331,10453,1225
332,40270,1220
333,156776,1214
334,16992,1207
335,25613,1204
336,34585,1202
336,244992,1202
338,14423,1169
339,10,1156
340,339,1152
341,4102,1148
342,11229,1139
343,39271,1131
344,3359,1130
345,764,1128
346,37589,1122
347,550,1121
348,77130,1114
349,1860,1108
350,194655,1107
351,11182,1105
352,31383,1098
353,24396,1092
354,7854,1081
355,66056,1075
356,2285,1074
357,2821,1073
358,37111,1053
359,1897,1051
359,47185,1051
359,170216,1051
362,2471,1047
363,31821,1044
364,12692,1042
365,13657,1038
366,1829,1035
366,103886,1035
368,15162,1034
369,20281,1031
370,205359,1027
371,24698,1022
372,5717,1018
373,1768,1010
374,2238,1005
375,1475,1004
376,199792,999
377,18723,998
378,1563,991
379,568,981
380,936,971
381,3825,970
382,147859,960
383,9385,956
384,527,955
384,5322,955
386,5195,951
386,28720,951
388,5454,948
389,2557,946
390,1234,943
391,427,936
392,25433,934
393,214,930
394,110,925
395,2816,921
396,466,913
397,7450,912
398,2266,909
399,221,906
400,6283,902
401,382,901
401,284108,901
403,4888,895
404,51,892
405,22827,891
406,2607,888
407,2025,883
408,15062,879
409,7,865
409,7694,865
411,1499,862
412,1923,860
412,2759,860
414,173090,845
415,100423,838
416,789,837
417,175,836
417,17223,836
419,118,832
420,987,827
421,62871,826
422,12751,821
423,13308,819
424,224,815
425,2129,814
425,84876,814
427,197831,813
428,21241,810
429,5242,805
430,286,803
430,3570,803
430,15617,803
433,20551,799
434,116,793
435,1950,791
436,27588,790
437,11971,784
438,4171,782
438,31481,782
440,6471,776
441,117959,771
442,156714,769
443,88,768
443,187645,768
445,11670,767
446,1431,766
447,855,765
448,3851,763
449,9138,762
449,24480,762
451,38545,761
452,22469,760
453,3633,756
454,295486,753
455,1421,751
456,160477,750
457,3988,745
458,2346,744
458,14247,744
460,35677,738
461,460,736
461,18699,736
463,32674,725
464,1149,721
464,9674,721
466,104006,720
467,12942,719
468,9010,716
468,19679,716
470,18683,712
471,1992,710
472,6647,707
473,97,703
473,6830,703
475,3099,699
476,17526,698
477,421,695
478,24181,694
479,103,693
479,3699,693
481,2891,692
482,15182,690
483,748,683
484,21763,682
485,199,680
486,3377,678
486,4779,678
488,257,665
488,6380,665
490,99,662
490,91312,662
492,17,661
493,9160,653
494,63875,649
495,3487,646
496,240,644
497,713,643
498,19,642
499,3655,635
500,196,633
500,29223,633
502,244522,632
503,2680,631
504,9217,629
505,162886,623
506,8217,621
507,20100,618
508,31999,616
509,798,615
510,2060,613
511,2770,611
512,1962,610
513,5168,607
514,2767,596
515,128,593
515,43022,593
517,4390,590
518,8863,586
519,157779,584
519,274023,584
521,209685,583
522,25988,580
522,127685,580
524,66,575
524,1613,575
524,2166,575
527,53953,572
528,1302,570
529,2043,565
530,198994,562
531,2596,558
532,335,554
533,28838,553
534,1513,552
535,139771,551
536,18657,550
537,2866,547
538,38453,546
538,165722,546
540,25417,545
541,815,543
542,1836,542
543,12005,541
543,136063,541
545,266083,538
546,10884,533
547,15512,531
548,528,530
549,12,526
550,3157,523
550,14105,523
552,618,522
552,21523,522
554,177,520
555,826,518
555,1535,518
557,25337,517
557,100901,517
559,3,514
559,1197,514
559,2115,514
559,263918,514
563,321,510
563,7479,510
563,29500,510
563,166031,510
567,237,507
567,2342,507
567,9354,507
570,551,506
571,5251,504
572,69,499
573,284435,497
574,420,496
575,4962,493
575,209010,493
577,372,492
577,9379,492
579,171623,491
580,22,486
581,475,485
581,5034,485
581,7338,485
581,21861,485
585,172386,484
586,2132,476
587,14438,471
588,6578,467
588,9246,467
590,545,466
591,2872,465
592,555,464
592,8636,464
594,13455,459
595,2229,458
595,3661,458
597,1329,457
597,10383,457
597,206939,457
600,7791,456
601,3125,452
601,105593,452
603,10819,450
603,12168,450
605,559,449
606,2639,446
606,2956,446
606,144733,446
609,5782,445
610,12002,444
610,219215,444
612,1419,442
612,3085,442
614,2259,441
614,36235,441
616,91,438
617,6366,437
618,2808,434
619,26458,433
619,176494,433
621,8983,432
622,19764,431
623,14038,429
624,1943,428
625,39373,427
626,865,423
626,5258,423
628,2955,422
629,15045,419
630,108,418
630,437,418
632,1608,416
632,66188,416
634,3084,414
635,3052,409
635,37917,409
637,2290,407
637,2363,407
637,18254,407
640,2842,406
640,5404,406
642,42685,404
643,121921,403
644,162,402
645,1,400
646,2573,399
647,5770,394
648,442,392
648,3685,392
650,2130,391
651,1190,389
652,586,388
653,29368,387
654,283,385
655,1827,383
655,11104,383
655,18574,383
658,54137,381
658,199042,381
660,133473,380
661,1420,379
662,39488,378
663,164928,373
664,230,372
664,33643,372
666,1577,371
666,12995,371
668,9446,370
669,11102,368
669,101721,368
671,3836,367
672,256,366
672,814,366
674,25972,364
675,2368,362
675,118048,362
677,1032,361
677,3931,361
677,18737,361
680,553,359
681,12891,357
682,200,353
683,1726,352
683,2750,352
685,23864,350
686,2987,349
687,27708,347
687,217372,347
689,2228,346
690,154880,345
691,2240,344
692,124,343
692,168,343
694,948,342
694,4746,342
696,254,341
696,380,341
696,12616,341
696,91536,341
700,2970,340
701,25990,339
702,915,338
703,6707,337
704,2311,336
704,13642,336
706,153,335
706,1444,335
706,22825,335
706,43443,335
710,3307,333
711,1000,332
711,148261,332
713,17133,331
714,1323,330
715,3086,328
715,24697,328
715,108745,328
718,206931,327
719,1159,325
720,2802,324
721,109797,323
722,394,322
723,19540,320
723,41916,320
725,503,319
726,6787,317
727,23,316
727,13726,316
727,195372,316
730,4636,315
730,153004,315
732,17392,312
733,4105,310
733,62227,310
735,3417,308
735,9161,308
737,68083,303
738,1233,302
738,4098,302
738,19351,302
741,6411,301
742,3463,300
742,28298,300
744,589,299
745,22897,298
746,731,296
746,8093,296
746,10081,296
746,12004,296
750,8786,294
751,37628,291
752,1442,290
752,2422,290
754,520,289
754,16035,289
756,11375,288
756,133664,288
756,217083,288
759,8930,287
759,12570,287
759,17804,287
762,8939,286
763,4977,285
764,6368,283
764,183251,283
766,8122,282
767,2608,281
767,3177,281
769,8203,279
770,8728,278
770,163412,278
770,172308,278
773,1262,277
773,6752,277
773,25895,277
776,1202,276
777,124361,275
778,60,274
778,118410,274
780,824,273
780,26990,273
782,8719,272
782,42636,272
784,119506,271
784,188188,271
786,20,269
786,154203,269
788,13328,267
789,19916,266
789,230408,266
791,444,265
791,1708,265
793,13777,264
794,83195,260
795,2063,259
795,33604,259
795,235944,259
