rank,bgg_id,page_views
1,171,470053
2,2223,307428
3,1406,185255
4,10816,170196
5,29351,168934
6,2397,166305
7,2181,112436
8,463,109564
9,2093,109101
10,2162,106318
11,2243,91720
12,50381,83309
13,181,77223
14,320,72429
15,13,67125
16,25821,61451
17,1294,57617
18,811,54538
19,2425,50530
20,27443,49654
21,822,44473
22,5072,42876
23,2136,40852
24,5432,37503
25,2719,36293
26,6819,34742
27,1258,32496
28,3886,31549
29,11733,30780
30,2392,30717
31,2398,29741
32,2952,28499
33,39856,27300
34,2386,25751
35,36218,24858
36,2921,24843
37,2785,24789
38,41114,24351
39,1111,24048
40,4192,22279
41,5894,21607
42,30549,21561
43,1269,21390
44,1917,20994
45,18011,20984
46,3955,20836
47,483,20475
48,13713,19562
49,9209,19094
50,2281,18840
51,29146,18398
52,2407,17887
53,11634,17811
54,2399,17107
55,9364,17065
56,2086,15925
57,28,15625
58,1293,15127
59,891,14610
60,34848,14455
61,17530,14340
62,98,14124
63,68448,13528
64,4112,13013
65,2381,12259
66,34,11520
67,26952,10976
68,4001,10944
69,74,10775
70,6472,10702
71,55763,10583
72,28302,10393
73,45,10383
74,2375,10134
75,38950,10109
76,526,9776
77,699,9683
78,178900,9310
79,26920,9271
80,255613,9269
81,31260,9177
82,7108,8991
83,714,8984
84,590,8886
85,10547,8559
86,3720,8384
87,1887,8352
88,2163,8335
89,32674,8229
90,3737,8216
91,1465,8110
92,215,7968
93,124742,7937
94,8098,7893
95,2932,7827
96,712,7728
97,478,7694
98,6974,7553
99,4143,7459
100,163,7319
101,56796,7135
102,11930,6917
103,1602,6836
104,2453,6814
105,2593,6746
106,521,6716
107,2728,6597
108,1353,6526
109,123417,6512
110,2405,6390
111,2679,6301
112,12333,6201
113,1410,6110
114,3076,6044
115,3565,5989
116,73664,5928
117,12745,5835
118,172225,5734
119,943,5709
120,170586,5639
121,40398,5576
122,1797,5574
123,2655,5393
124,258,5295
125,432,5179
126,624,5106
127,19432,5040
128,1301,5025
129,98778,4911
130,188834,4906
131,57409,4816
132,17226,4627
133,5895,4609
134,681,4528
135,2651,4380
136,25669,4372
137,7688,4367
138,1931,4331
139,140,4208
140,1219,4206
141,5339,4192
142,40692,4190
143,4031,4127
144,159655,4037
145,3495,3991
146,1502,3971
147,11,3963
148,4040,3932
149,3072,3923
150,5242,3913
151,12493,3863
152,3818,3841
153,2322,3840
154,29316,3714
155,3967,3589
156,5130,3540
157,22392,3533
158,6887,3528
159,11464,3467
160,764,3384
161,1899,3375
162,21488,3357
163,146021,3271
164,15,3197
165,1634,3180
166,26067,3069
167,1295,3047
168,5,3043
169,96848,3021
170,4386,2998
171,6278,2988
172,929,2946
173,103885,2887
174,8909,2826
175,26947,2779
176,71,2730
177,33112,2694
178,8790,2690
179,1568,2680
180,1198,2651
181,10213,2635
182,1500,2634
183,157507,2585
184,2944,2565
185,70323,2528
186,22303,2507
187,18,2483
188,153938,2468
189,1038,2463
190,83330,2457
191,42,2456
192,315,2434
193,36799,2433
194,2821,2416
195,150376,2404
196,63268,2369
197,6249,2364
198,9220,2348
199,110327,2337
200,14186,2246
201,120677,2220
202,11022,2211
203,1339,2204
204,10653,2203
205,242,2201
206,113924,2193
207,823,2180
208,25213,2174
209,102652,2156
210,1117,2147
211,18803,2142
212,11168,2098
213,1589,2087
214,1035,2084
215,4378,2082
216,4148,2079
217,30,2038
218,19841,2027
219,2795,1991
220,3768,1990
221,127398,1932
222,7314,1918
223,10640,1910
224,32441,1898
225,107529,1897
226,33701,1895
227,938,1875
228,28143,1784
229,3699,1742
230,1515,1724
231,29234,1663
232,1604,1657
233,12856,1656
234,949,1654
235,715,1650
235,22847,1650
237,72125,1636
238,77423,1627
239,5255,1625
240,2557,1618
240,6275,1618
242,568,1611
243,173,1606
243,9206,1606
245,1730,1602
246,11229,1601
247,11971,1586
248,5588,1580
248,65244,1580
250,19679,1577
251,361,1574
252,174182,1565
253,20806,1555
254,34635,1549
255,1275,1546
256,2516,1543
257,147151,1542
258,12747,1535
259,327,1533
260,40270,1530
261,121,1520
261,278,1520
263,12692,1519
264,1829,1517
265,1501,1499
266,21790,1497
267,936,1492
268,2294,1455
269,5217,1441
270,15818,1431
271,8392,1423
271,77130,1423
273,3633,1418
273,37589,1418
275,147020,1409
276,31481,1401
277,2511,1397
278,10453,1381
279,62871,1378
280,33690,1371
281,700,1361
282,1099,1354
283,13714,1339
284,17223,1330
285,28805,1318
286,19967,1303
287,31821,1291
288,120,1284
289,2285,1278
290,54672,1276
291,24396,1268
292,1915,1263
293,257,1252
294,15162,1248
295,25613,1246
295,100423,1246
297,4862,1245
298,3656,1243
299,1234,1240
300,6862,1235
301,7,1227
302,20100,1225
303,93,1221
304,1563,1218
305,2471,1215
306,14423,1212
307,115746,1199
308,139771,1196
309,10383,1194
310,18602,1188
311,21241,1186
312,3837,1182
313,1475,1176
314,16991,1173
315,34585,1163
316,39271,1160
317,1860,1157
318,472,1146
319,50,1144
320,22895,1130
321,37111,1128
322,29741,1127
323,16035,1122
324,25337,1120
325,2653,1110
326,18723,1100
327,8304,1093
328,16992,1092
329,4934,1088
330,54,1058
330,339,1058
332,5717,1056
333,3464,1053
334,41,1047
335,10630,1044
336,16986,1036
337,4815,1023
338,35677,1009
339,2125,1004
340,6283,992
341,9674,985
342,7694,976
343,53953,974
344,8863,958
345,148949,956
346,789,951
347,2635,950
348,47185,949
349,227,946
350,10,940
351,110,939
352,3825,938
353,815,926
354,116,925
354,22827,925
356,1768,922
356,9354,922
358,103886,920
359,156714,916
360,4052,915
361,2891,913
362,29368,902
363,6830,898
364,527,896
364,3988,896
366,38545,892
367,550,884
368,987,883
369,33604,882
370,214,881
371,51,872
372,24181,869
373,427,868
374,6471,862
375,221,852
375,1923,852
377,2346,850
377,2816,850
379,48871,845
380,129622,837
381,2759,832
382,4888,830
383,13715,824
384,17,823
385,655,818
386,143884,815
387,9296,811
388,11670,809
388,38453,809
390,7479,800
391,1421,799
392,382,798
392,7450,798
394,27588,790
395,7854,789
396,466,784
397,1499,776
398,91312,774
399,1950,765
400,286,764
400,2129,764
400,6535,764
403,798,757
403,104006,757
405,88,753
406,17526,749
407,865,745
408,5168,741
409,21523,737
410,128,735
411,2238,734
412,25433,733
413,97,731
414,9079,730
415,713,726
416,1962,722
417,20551,719
418,1302,718
418,4102,718
420,9138,714
421,13308,710
422,1197,700
422,24480,700
424,1836,698
425,2956,696
426,5251,692
427,2866,691
428,14808,686
429,1149,681
429,14038,681
431,175,680
431,3052,680
433,224,676
434,4779,674
434,139030,674
436,6366,667
437,855,665
438,22469,664
438,156776,664
440,177,662
441,66,659
441,2290,659
443,8217,658
444,166031,655
445,5454,652
446,240,648
447,15617,647
448,99,645
449,168,640
450,2770,639
451,3487,636
452,37628,634
453,2266,631
454,2060,627
455,2596,626
456,199,624
457,3931,621
458,14247,619
459,2750,615
460,28838,614
461,748,607
462,460,598
462,100901,598
464,12,594
465,3851,591
466,12942,590
467,618,581
467,11182,581
469,55690,580
470,5195,574
471,1513,573
472,147859,572
473,2607,570
474,19,567
474,7338,567
476,118,566
477,15045,559
478,3099,558
479,158899,545
480,3157,543
481,553,541
482,13657,540
483,91536,537
484,2166,531
485,9385,529
486,9217,527
487,91,521
488,3,520
488,84876,520
490,21861,519
491,36550,517
492,335,516
493,6707,515
494,4171,514
495,13642,506
496,4746,503
497,31999,499
498,421,497
499,3084,491
500,528,490
500,15182,490
502,9446,488
503,43443,487
504,43022,486
505,8930,485
505,28298,485
507,1613,484
508,731,482
509,1535,481
510,22825,480
511,19764,478
512,2639,475
513,10884,473
514,196,471
515,237,470
515,2842,470
517,9160,469
518,3836,468
518,15033,468
520,69,466
521,3655,465
522,2229,462
522,3125,462
524,555,461
525,42685,458
526,551,456
526,826,456
528,9010,453
528,144845,453
530,22,450
530,25988,450
532,6380,449
533,18699,446
534,8636,444
534,66188,444
536,5782,443
537,63875,441
538,2573,439
539,4636,436
539,5034,436
539,14105,436
539,19351,436
543,475,435
544,1897,434
545,18683,431
546,6752,430
547,3086,427
547,19854,427
549,442,426
550,5404,425
551,1943,424
551,2970,424
553,2342,422
554,11375,421
555,21763,420
556,26047,419
557,3570,417
558,1420,415
559,12751,414
560,6647,413
561,2987,412
562,2872,411
563,2368,409
564,283,408
565,254,407
566,15062,406
567,1159,405
568,1419,403
569,20281,400
570,814,399
570,13455,399
572,66056,397
573,5258,395
574,153,394
575,197405,393
576,1190,392
576,1827,392
578,2240,391
579,29500,390
580,3685,387
581,230,386
581,2132,386
581,12891,386
584,2115,385
585,22897,382
585,117959,382
587,1608,381
588,1484,378
589,2043,377
589,23686,377
591,18254,376
592,12995,374
593,420,372
594,9379,371
595,503,370
596,11102,369
597,36,367
597,12168,367
599,2995,364
600,1329,360
601,1,358
601,2025,358
601,8728,358
601,26519,358
601,70919,358
606,3966,355
607,2680,354
608,200,351
609,1233,350
609,19540,350
611,17804,346
612,228,338
612,29223,338
614,4105,336
615,13777,335
616,11104,334
617,394,332
617,2955,332
617,4643,332
620,824,331
621,23,326
621,1444,326
621,2259,326
621,36235,326
625,8983,324
626,23864,323
626,31383,323
628,508,322
628,3307,322
630,3085,321
631,124,320
631,948,320
633,60,318
633,5770,318
635,3661,317
636,2608,316
637,34303,315
638,1323,313
638,37917,313
640,15271,311
641,108,309
641,3577,309
641,4977,309
644,16977,308
645,1202,306
646,96,303
647,5322,301
648,911,300
649,25895,298
650,9161,294
651,2802,291
652,2363,289
652,6787,289
654,1032,288
654,1431,288
654,2123,288
654,27708,288
654,54137,288
659,4390,287
659,133664,287
661,6638,285
661,25417,285
663,4173,284
663,33643,284
665,1250,282
666,8122,281
666,27970,281
668,17133,280
668,18737,280
668,181304,280
671,3616,279
672,915,278
672,8939,278
674,21882,275
675,589,273
675,8203,273
675,9246,273
678,12004,272
679,10819,271
680,7420,269
681,4098,268
682,2808,267
682,19671,267
684,697,266
684,25972,266
686,372,264
686,380,264
688,520,262
688,4962,262
688,144733,262
691,20,261
691,2130,261
693,21632,258
693,22457,258
693,131260,258
696,12627,257
696,25990,257
698,103,254
698,10081,254
700,1147,253
700,5260,253
702,45748,252
703,1525,251
703,7277,251
705,23308,250
706,67,248
706,701,248
706,3826,248
706,26990,248
706,39373,248
711,248,244
712,73761,243
713,256,242
713,12146,242
715,1650,241
715,8786,241
715,118048,241
718,464,239
718,13328,239
718,35722,239
721,545,238
721,23387,238
723,43528,237
724,19916,235
724,29805,235
726,8196,233
727,20436,231
728,39488,230
729,15512,229
729,30093,229
729,124361,229
732,40943,228
733,3572,227
734,11997,226
734,19766,226
736,2250,225
736,2767,225
738,119,224
738,17490,224
740,153004,223
741,115,222
741,17392,222
743,1970,221
743,3945,221
743,7451,221
743,12601,221
747,2574,220
748,3417,219
749,6923,218
750,6411,217
751,60707,215
752,4123,213
752,13726,213
754,1901,211
754,16807,211
756,2307,210
756,194655,210
758,3518,208
758,8166,208
758,24698,208
758,109797,208
762,1498,207
762,2472,207
762,157785,207
765,1443,206
766,1155,205
766,1442,205
768,3080,204
768,6873,204
768,12071,204
768,24697,204
768,148228,204
773,46,202
773,484,202
773,4518,202
776,17449,201
777,2038,200
777,6333,200
777,11730,200
780,788,198
780,4737,198
780,11371,198
783,1726,197
783,10595,197
783,18574,197
786,1708,196
787,6657,194
787,9755,194
789,321,192
789,422,192
789,586,192
789,3377,192
789,13563,192
794,1262,191
794,3177,191
796,5651,190
796,12002,190
796,22345,190
796,119506,190
800,392,189
800,13754,189
800,19526,189
800,54138,189
804,10922,188
805,3228,187
805,7943,187
807,1986,186
807,2228,186
807,12646,186
810,28720,185
811,963,184
812,2348,183
812,5709,183
812,18289,183
815,162,182
815,2422,182
815,97903,182
818,26,181
818,4025,181
820,4236,180
820,5455,180
820,13208,180
823,54043,179
824,1820,177
824,2168,177
824,7717,177
824,68083,177
