rank,bgg_id,page_views
1,171,528679
2,1406,319135
3,2223,299600
4,10816,212166
5,2397,179151
6,50381,159720
7,13,122442
8,2093,121892
9,2243,118962
10,1294,112733
11,181,109813
12,29351,101875
13,2181,97746
14,25821,97499
15,320,96949
16,463,92024
17,2162,85466
18,811,83710
19,39856,78175
20,2136,72001
21,822,71202
22,1111,66576
23,2952,66477
24,2425,64590
25,27443,60087
26,3886,54201
27,5072,53180
28,1258,50034
29,9209,47385
30,2398,45216
31,2392,43623
32,2921,42997
33,30549,41344
34,2386,39841
35,5432,39614
36,178900,37140
37,6819,36395
38,2719,35606
39,2407,35498
40,2281,32792
41,11733,32261
42,18011,29984
43,172225,29976
44,2785,29920
45,41114,29890
46,3955,28543
47,11634,28424
48,36218,28155
49,1917,27705
50,891,27275
51,5894,26660
52,13713,26197
53,2381,25106
54,1269,24532
55,68448,24158
56,483,22780
57,55763,22721
58,188834,21702
59,74,21591
60,4112,21158
61,2399,20815
62,2375,20532
63,28,19642
64,4192,18525
65,98,18490
66,1931,17527
67,521,17217
68,9364,16803
69,1293,16603
70,2453,15760
71,526,15036
72,163,14694
73,8790,14403
74,45,14009
75,2086,13918
76,28302,13865
77,714,13785
78,26952,13718
79,34848,13546
80,12745,13397
81,3737,13324
82,38950,12867
83,4143,12759
84,590,12648
85,478,12555
86,2679,12543
87,8098,12523
88,1219,12307
89,3720,12040
90,10547,11766
91,34,11629
92,699,11559
93,5339,11073
94,17530,11071
95,1465,11050
96,25669,10782
97,19967,10780
98,31260,10398
99,11930,10310
100,2593,10208
101,2932,10171
102,432,10143
103,6472,10039
104,4040,9987
105,29146,9933
106,1353,9825
107,1602,9744
108,63268,9268
109,5130,9264
110,1797,9124
111,1887,9039
112,73664,8893
113,29316,8873
114,1410,8662
115,204583,8464
116,943,8311
117,3076,8226
118,2322,8157
119,57409,8108
120,1502,8102
121,56796,7748
122,7108,7635
123,3072,7584
124,98778,7399
125,3818,7386
126,7314,7379
127,4001,7262
128,12493,7085
129,40692,6969
130,215,6907
131,123417,6889
132,147151,6825
133,12333,6778
134,712,6615
135,2655,6594
136,169786,6560
137,40398,6542
138,2651,6406
139,2821,6130
140,2405,6099
141,624,6092
142,6974,6084
143,140,6024
144,181304,6014
145,20100,5984
146,5895,5972
147,681,5960
148,11,5915
149,2728,5715
150,18803,5662
151,22303,5615
152,129622,5575
153,170586,5569
154,124742,5516
155,17226,5395
156,12747,5293
157,159655,5229
158,258,5226
159,7688,5198
160,153938,5052
161,143884,5047
162,33701,5043
163,127398,5019
164,158899,4989
165,2944,4892
166,2163,4850
167,146021,4758
168,113924,4736
169,9220,4673
170,327,4581
170,929,4581
172,11464,4533
173,19432,4430
174,255613,4360
175,33112,4338
176,938,4283
177,22392,4250
178,1899,4227
179,10213,4198
180,4031,4176
181,55690,4118
182,83330,4117
183,1275,4055
184,25213,4052
185,32441,3962
186,16986,3896
187,764,3773
188,5,3711
189,1295,3682
190,26067,3633
191,4386,3617
192,6249,3603
193,157507,3600
194,1301,3560
195,26947,3504
196,1634,3495
197,70323,3425
198,21488,3406
199,205637,3402
200,103885,3381
201,107529,3308
202,3565,3294
203,110327,3289
204,3768,3244
205,65244,3233
206,8909,3201
207,1500,3116
208,1198,3101
209,96848,3070
210,315,2977
211,6887,2967
212,1117,2952
213,15,2939
214,278,2921
215,4862,2864
216,18,2792
217,71,2780
218,1038,2779
219,2125,2776
220,715,2770
221,165722,2741
222,1568,2711
223,10453,2683
224,19841,2663
225,36799,2644
226,5588,2642
227,11022,2627
228,3967,2606
229,197405,2604
230,77130,2594
231,242,2581
232,6278,2570
233,9079,2567
234,8304,2560
235,13714,2519
236,209010,2487
237,12856,2465
238,2511,2463
239,120677,2447
240,102652,2440
241,26920,2421
242,30,2403
243,1515,2393
244,1730,2390
244,150376,2390
246,15162,2378
247,14186,2367
248,2557,2362
249,3495,2356
250,16991,2339
251,3699,2319
252,4378,2311
253,9354,2298
254,4148,2275
255,209778,2271
256,197831,2269
257,568,2245
258,16992,2233
259,2294,2224
260,21790,2220
261,18254,2203
262,1501,2144
263,823,2121
263,18723,2121
265,20806,2118
266,28143,2087
267,77423,2038
268,34585,2022
269,11168,2011
270,34635,1999
271,2816,1997
272,1604,1988
273,361,1969
274,949,1957
275,4934,1930
276,41,1918
277,33604,1894
278,8392,1889
279,22847,1861
279,174182,1861
281,72125,1860
282,10653,1838
283,39271,1823
284,1950,1822
284,11229,1822
286,25613,1807
287,217372,1803
288,15818,1799
289,2956,1798
290,339,1787
291,120,1775
291,29234,1775
293,2285,1766
294,700,1750
295,2471,1736
296,148949,1729
297,93,1727
298,173090,1726
299,1035,1717
300,1829,1715
301,37589,1712
302,1099,1705
303,472,1699
304,9206,1690
304,62871,1690
306,5217,1683
307,15617,1661
308,173,1656
309,3464,1648
310,10630,1643
311,29741,1641
312,16035,1611
313,1234,1600
314,12692,1598
315,54,1584
316,11971,1569
317,6862,1566
318,6283,1552
319,3837,1548
320,4815,1527
321,54672,1509
322,1589,1507
323,148228,1506
324,2750,1502
324,2795,1502
326,33690,1501
327,2129,1499
327,167791,1499
329,42,1497
330,5255,1478
331,2653,1476
332,3656,1472
333,37111,1454
334,1475,1451
335,10,1438
336,6535,1437
337,1768,1436
338,115746,1429
339,550,1426
340,14423,1409
341,6275,1397
342,427,1393
343,28805,1391
344,50,1385
345,1339,1369
346,230802,1364
347,22827,1355
348,147020,1351
349,10640,1348
350,110,1340
351,100423,1330
352,103886,1324
353,121,1317
353,27588,1317
355,655,1312
356,5242,1304
357,22895,1282
357,40270,1282
359,156776,1281
360,7,1273
360,131260,1273
362,227,1262
362,936,1262
364,18602,1256
365,9674,1251
366,466,1239
367,31481,1227
368,382,1218
369,154880,1215
370,527,1200
370,2516,1200
372,8964,1189
373,4052,1187
374,214,1182
375,2607,1174
376,2635,1166
377,2680,1164
378,5195,1163
379,20281,1162
379,24396,1162
379,170216,1162
382,104006,1161
383,257,1150
384,139030,1147
385,136063,1146
386,789,1125
387,4888,1123
388,1923,1122
389,1915,1117
390,13308,1116
391,7694,1113
392,4102,1106
393,2759,1101
394,175,1100
395,24480,1094
396,31821,1085
397,47185,1077
398,1563,1072
399,116,1069
400,11670,1067
401,84876,1062
402,11182,1059
403,88,1051
404,51,1048
404,15045,1048
406,19679,1029
407,194655,1027
408,5717,1022
409,1860,1018
410,1302,1017
411,70919,1011
412,3633,1010
413,6830,1000
414,17223,999
415,17,996
416,4779,990
417,2266,979
418,421,969
419,7854,965
420,2866,962
420,8983,962
422,9296,957
423,545,956
424,8939,953
425,38453,946
426,156714,928
427,97,927
428,15182,926
429,32674,925
430,21241,924
431,36550,911
432,221,909
433,21523,908
434,13715,907
435,199,906
436,12942,905
437,35677,880
438,2060,878
439,3988,877
440,19,875
440,153004,875
442,2346,867
443,6366,866
444,2596,865
445,24181,855
446,176494,850
447,1513,841
448,37628,837
449,91312,835
450,43022,834
451,1962,830
451,5454,830
453,42685,828
454,286,827
455,128,825
456,53953,819
457,3825,817
458,43443,814
459,460,813
460,8863,810
460,21763,810
462,7450,809
463,2238,806
464,9379,796
465,8217,788
466,117959,784
467,2363,778
468,66056,774
469,147859,769
470,25433,763
471,815,760
472,987,756
473,18699,752
473,182516,752
475,10383,744
476,2891,743
477,66,741
478,1836,740
478,1897,740
480,855,736
480,177524,736
482,1613,735
482,14247,735
484,99,734
484,196,734
486,29368,730
487,1421,727
488,146508,723
489,553,722
489,713,722
491,18683,719
491,38545,719
493,118,718
494,224,710
495,66188,708
496,41916,699
496,100901,699
498,31999,689
499,1149,688
500,3487,685
501,14808,681
502,2115,679
503,29805,673
504,3655,672
505,865,671
506,9138,669
507,63875,668
508,5251,665
509,3570,664
510,28128,654
511,20551,653
512,1197,651
513,420,649
513,15062,649
515,4746,648
516,209592,645
517,5782,643
517,9385,643
519,2573,641
519,3084,641
519,233502,641
