rank,bgg_id,page_views
1,171,536876
2,2223,286243
3,10816,234693
4,1406,222654
5,2397,187696
6,27443,185919
7,2181,181425
8,2093,158392
9,2162,131820
10,463,112782
11,811,103887
12,29351,97194
13,2399,93775
14,2243,84821
15,2425,70084
16,13,68176
17,25821,67869
18,320,67314
19,1294,63803
20,2136,57210
21,5072,54506
22,181,48396
23,3886,46286
24,5432,42112
25,178900,41980
26,4192,41393
27,50381,35052
28,822,34894
29,2398,34506
30,2392,33982
31,2386,33204
32,2719,32894
33,6819,32672
34,11733,31860
35,18011,31026
36,1258,27646
37,2952,27191
38,2086,26215
39,39856,25606
40,28,24618
41,1917,23653
42,1269,22865
43,9209,21899
44,73664,21812
45,2785,21258
46,1602,20750
47,13713,20372
48,2921,20357
49,188834,19953
50,1111,19827
51,2281,19749
52,30549,18629
53,483,18340
54,4001,18216
55,163,18033
56,29146,16691
57,36218,16653
58,3955,16258
59,6887,15796
60,2381,15156
61,11634,14455
62,300010,14341
63,5894,14249
64,2375,13966
65,2407,13870
66,45,13654
67,255613,13603
68,318977,13599
69,17530,13389
70,34848,13132
71,174430,12438
72,28302,12425
73,3720,12277
74,9364,12220
75,4112,11414
76,2932,11180
77,29316,10664
78,1293,10609
79,590,10573
80,98,10345
81,41114,10088
82,205637,9945
83,2593,9876
84,68448,9871
85,34,9672
86,38950,9272
87,26952,9258
88,714,9233
89,4031,9020
90,172225,8909
91,4143,8834
92,266192,8809
93,4815,8783
94,526,8530
95,33701,8405
96,521,8364
97,712,8252
98,1465,8215
99,1198,8157
100,26920,8043
101,170586,7990
102,215,7929
103,7688,7885
104,57409,7863
105,432,7861
106,55763,7566
107,1931,7338
108,6974,7330
109,29741,7260
110,2405,7175
111,63268,7093
112,12745,6976
113,699,6975
114,3737,6867
115,33112,6761
116,478,6734
117,12493,6636
118,7108,6531
119,8098,6525
120,10547,6440
121,98778,6410
122,1887,6314
123,3072,6254
124,2679,6209
125,159655,6168
126,129622,6103
127,5130,6035
128,146021,6034
129,8909,5958
130,140,5955
131,167791,5931
132,11930,5914
133,2163,5814
134,157507,5760
135,19432,5705
136,54672,5564
137,74,5528
138,2453,5520
139,96848,5432
140,12333,5373
141,624,5340
142,169786,5257
143,31260,5163
144,2655,5115
145,4040,5087
146,148228,5065
147,943,5023
148,230802,5019
149,123417,4889
150,25669,4733
151,2944,4486
152,2728,4435
153,5895,4364
154,197405,4340
155,56796,4335
156,21488,4243
157,1301,4210
158,3076,4208
159,11,4169
160,11464,4140
161,681,4139
162,1410,4037
163,83330,4030
164,3818,4009
165,15818,3882
166,1219,3874
167,1295,3850
168,891,3813
169,2322,3798
170,3565,3785
171,1502,3765
172,20806,3668
173,1353,3647
174,121,3644
175,26067,3608
176,77423,3604
177,1500,3547
178,3967,3503
179,14186,3500
180,11022,3491
181,929,3358
182,26947,3266
183,7263,3251
184,6472,3240
185,143884,3182
186,258,3153
187,25213,3148
188,289363,3142
189,124742,3109
190,5,3073
191,10213,3052
192,22303,2945
193,2651,2848
194,5339,2831
195,28805,2786
196,15,2779
197,113924,2727
198,1899,2716
199,4386,2705
200,181304,2690
201,255664,2681
202,13714,2660
203,315,2649
203,55690,2649
205,3495,2646
206,4148,2640
207,166384,2596
208,655,2569
209,29234,2559
210,40692,2557
211,17226,2518
212,127398,2515
213,1797,2511
214,2511,2458
215,174182,2396
216,18803,2382
217,19967,2374
218,22392,2369
219,36799,2348
220,1634,2305
221,19841,2272
222,6278,2254
223,204583,2244
224,71,2242
225,1568,2202
226,8790,2198
227,40398,2140
228,15182,2121
229,5588,2106
230,10653,2080
231,1038,2066
232,18,2032
233,254640,2021
234,7314,1988
235,5255,1944
236,1515,1926
237,9220,1921
238,3837,1907
239,8304,1874
240,2795,1870
241,700,1862
242,949,1853
243,32441,1834
244,41,1792
245,6862,1786
245,9206,1786
247,22847,1755
248,1117,1733
248,5217,1733
250,472,1724
251,6275,1697
252,1035,1693
253,120677,1681
254,11168,1677
255,147020,1668
256,31821,1655
257,4378,1654
258,70323,1639
259,1099,1630
260,110327,1629
261,3768,1610
262,242,1599
263,6249,1594
264,153938,1593
265,65244,1583
265,244521,1583
267,361,1572
267,1589,1572
269,115746,1553
270,4934,1546
271,823,1538
271,72125,1538
273,12856,1514
274,33690,1512
275,2294,1489
276,4105,1468
277,1604,1458
278,28143,1454
279,3359,1448
280,8392,1447
281,226610,1435
282,24396,1426
283,715,1409
284,9296,1408
285,327,1401
286,103885,1388
287,30,1385
288,278,1381
289,284083,1379
290,173,1372
291,158899,1367
292,11182,1364
293,3464,1359
294,1915,1350
295,1501,1344
296,120,1337
297,22895,1336
298,938,1334
299,1730,1316
300,46213,1309
301,2653,1308
302,107529,1298
303,227,1284
304,16991,1282
305,21790,1262
306,1339,1256
307,37589,1246
307,150376,1246
309,34635,1234
310,147151,1228
311,131260,1226
312,2633,1213
313,11229,1196
314,16992,1191
315,10630,1188
316,2125,1180
317,10640,1177
318,50,1165
319,40270,1164
320,102652,1161
321,3656,1159
322,10453,1157
323,2516,1151
324,18602,1130
325,1275,1114
326,339,1104
327,5206,1099
328,18723,1096
329,237182,1094
330,54,1084
331,5322,1078
331,13715,1078
333,36550,1070
334,62871,1068
335,3851,1067
335,15062,1067
337,14423,1063
338,34585,1052
339,93,1049
340,13657,1041
341,42,1040
342,12751,1036
343,8122,1034
344,4862,1029
345,7854,1009
346,25613,1008
347,2285,1007
348,1860,994
349,4052,992
350,16986,991
351,20281,988
352,2821,980
353,244992,965
354,17223,963
355,31383,962
356,15162,955
357,146508,950
358,764,947
359,1421,944
360,1475,938
360,162886,938
362,84876,936
363,1829,930
364,194655,919
365,9079,917
366,1563,914
367,527,908
368,568,907
369,1149,903
370,550,894
371,77130,889
372,4102,886
373,39271,883
374,32674,875
374,148949,875
376,6830,871
377,12692,867
378,2471,862
379,51,857
379,6535,857
381,10,853
381,24698,853
383,173090,851
384,3988,846
385,110,842
386,6283,841
387,103886,838
388,987,837
389,156776,836
390,147859,830
391,2266,828
392,7694,826
392,66056,826
394,70919,824
395,2129,823
396,37111,819
397,47185,816
398,205359,812
399,12747,808
400,11971,804
401,15617,801
402,3487,793
402,14808,793
404,9385,791
405,382,789
406,1768,788
407,427,786
407,2759,786
409,936,781
410,6471,776
411,7,775
412,1950,774
413,156714,772
414,214,766
415,2346,763
415,3633,763
417,170216,762
418,3825,760
419,1897,755
419,2557,755
421,100423,754
422,9674,752
423,117959,751
424,789,748
424,11670,748
424,18683,748
427,160477,747
428,2238,742
429,2025,740
430,9138,737
430,25433,737
432,3099,732
433,24480,724
434,7450,718
435,5454,706
436,1302,705
436,3699,705
438,116,704
439,28720,702
440,31481,696
441,2635,694
441,19679,694
443,118,693
444,1234,692
445,22827,690
446,2816,689
446,6380,689
448,168,688
449,5195,681
450,466,680
450,91312,680
452,1499,676
453,13308,667
454,38545,666
455,12942,662
456,187645,654
457,63875,651
458,21241,649
459,257,648
460,1923,647
461,88,642
462,27588,639
463,5168,638
464,284108,636
465,224,632
466,5717,629
466,35677,629
468,5242,625
469,103,624
469,4888,624
471,14247,623
472,2891,619
473,460,618
473,713,618
475,798,617
476,240,615
477,19,605
478,221,604
479,9379,603
480,421,599
480,855,599
482,175,595
482,4779,595
484,22469,586
485,17,584
486,20100,583
486,38453,583
488,18699,582
489,31999,581
490,8217,580
491,326494,577
492,6647,575
492,198994,575
494,1159,574
495,99,573
496,3086,568
496,4171,568
498,2866,566
499,748,563
500,10884,562
500,209685,562
502,17526,556
502,197831,556
504,815,549
505,1419,548
506,199,547
507,23864,542
508,29500,535
509,1197,534
510,97,530
510,9160,530
512,53953,528
513,3570,525
514,5034,523
515,2060,520
516,335,516
517,166031,513
518,5251,511
519,66,510
520,136063,508
521,104006,507
522,442,506
523,20551,505
523,62219,505
525,286,504
525,28838,504
527,2596,502
527,209010,502
529,1962,499
530,9217,498
531,24181,497
532,9246,489
533,618,486
534,7791,485
535,29223,483
536,2770,482
537,69,479
537,1420,479
539,7479,478
539,25417,478
541,8863,477
542,2956,476
543,3157,475
544,528,468
544,2166,468
546,128,467
546,177,467
548,196,464
548,248,464
548,15512,464
551,3177,461
552,127685,458
553,2368,456
554,12,453
554,22,453
554,39373,453
554,100901,453
558,108,452
559,12168,451
559,25988,451
559,244522,451
562,9010,450
563,5782,449
564,551,446
565,1613,445
565,2970,445
567,2115,440
568,315200,438
569,2229,437
570,25337,435
571,1943,433
571,43022,433
573,586,432
574,321,431
574,2607,431
574,12002,431
574,219215,431
578,11104,430
579,2259,429
579,21523,429
579,118410,429
582,1329,427
582,3655,427
584,7338,426
585,8636,425
586,3052,423
587,420,422
587,1535,422
589,199792,421
590,1190,418
591,2680,417
592,10383,416
593,520,413
593,172386,413
595,3085,410
596,1513,409
597,372,408
597,18254,408
599,2290,407
600,3,406
601,237,405
601,2573,405
603,139771,404
603,165722,404
605,2043,402
606,283,398
606,1431,398
606,266083,398
609,263918,396
610,4390,395
610,5258,395
610,9354,395
610,11102,395
614,826,392
615,2132,391
616,1836,390
616,21763,390
616,21861,390
616,295486,390
620,2872,388
621,19764,387
622,15045,385
623,731,384
624,2955,382
625,162,381
625,1608,381
627,14438,380
628,66188,378
629,3377,374
629,8728,374
631,1992,372
631,171623,372
633,814,369
634,153,368
635,1323,367
636,256,363
637,144733,357
638,17133,356
639,2363,353
639,91536,353
641,475,351
642,555,350
642,589,350
642,2842,350
645,14038,349
646,206931,348
647,2342,345
648,13726,344
648,41916,344
650,2750,341
651,17392,338
652,8093,337
653,3084,336
654,4977,335
655,2987,331
655,206939,331
657,828,330
657,2808,330
659,2639,329
659,16035,329
661,553,325
661,9446,325
661,22825,325
664,91,324
665,6366,323
665,37917,323
667,54137,322
668,1827,321
669,3836,320
670,105593,319
671,4962,318
671,6578,318
673,200,317
673,2130,317
675,18737,316
675,29368,316
677,254,315
677,911,315
677,3661,315
680,14105,314
681,2240,313
682,5404,310
683,2802,309
683,3125,309
683,133664,309
686,559,308
687,26047,307
688,2063,306
688,2767,306
690,154880,304
691,230,303
692,25990,299
693,10819,295
694,503,293
695,380,291
695,1525,291
695,2574,291
695,4636,291
695,176494,291
700,19540,290
701,6411,289
701,8930,289
701,8964,289
704,22897,288
704,43443,288
704,284435,288
707,1262,287
707,3307,287
709,3931,286
710,915,285
710,12005,285
710,163602,285
713,42685,284
714,2311,282
715,1233,280
715,13455,280
715,177590,280
718,545,279
718,148261,279
720,1032,278
720,18574,278
722,334986,277
723,1444,276
723,310448,276
725,19854,274
726,26458,273
727,3577,272
728,2228,270
728,3685,270
728,4098,270
728,8786,270
728,10578,270
728,36235,270
734,2995,269
734,5824,269
736,865,268
737,1,267
737,23,267
737,6707,267
740,27172,266
741,8983,265
741,13328,265
743,824,264
743,12995,264
743,37628,264
746,2168,263
746,8203,263
748,4746,262
749,188188,260
750,12891,259
751,9161,257
752,173346,256
753,10081,255
754,3312,254
754,25972,254
756,133473,253
757,39488,252
758,1726,251
759,25895,250
759,28050,250
759,118048,250
762,2123,249
762,5770,249
762,28298,249
762,62227,249
766,13777,247
766,17804,247
768,18657,246
769,1202,245
770,948,242
770,3417,242
772,33643,241
773,60707,240
774,2250,239
775,217372,237
776,4737,236
776,8939,236
778,394,235
778,4173,235
780,1442,234
780,13414,234
780,153004,234
780,183251,234
784,67,233
784,6787,233
784,13642,233
784,19351,233
788,19916,230
789,437,229
789,3463,229
791,23308,228
791,274023,228
793,6752,227
794,124,226
794,66356,226
794,101721,226
797,83195,225
797,139030,225
799,34303,224
799,109797,224
801,6873,223
801,11375,223
803,12616,222
804,3228,220
805,397,218
805,6778,218
807,60,217
807,710,217
807,16977,217
810,209778,215
811,27710,214
811,199042,214
813,154203,213
814,36,212
814,1708,212
814,2422,212
814,13036,212
814,15817,212
814,19671,212
820,2608,210
820,11972,210
822,1577,209
822,25471,209
822,119506,209
825,1506,207
825,122522,207
827,620,206
827,11945,206
827,42636,206
827,66851,206
831,2338,205
832,788,204
832,2484,204
832,3945,204
835,3572,203
836,26,202
836,6923,202
838,1820,201
838,2307,201
838,26990,201
838,48871,201
838,217083,201
843,5260,200
843,195372,200
845,645,199
845,1147,199
845,12004,199
845,24697,199
849,115,198
849,3041,198
849,54138,198
852,3616,197
852,21882,197
854,392,196
854,464,196
856,1408,195
857,10206,194
858,1711,193
858,219513,193
860,9755,192
861,14249,191
861,19254,191
863,1498,190
863,6638,190
865,1986,189
865,6368,189
865,7006,189
865,7277,189
865,12146,189
865,23686,189
865,35722,189
865,121921,189
865,172308,189
874,4123,188
875,244,187
875,804,187
877,75,186
877,17490,186
877,241590,186
880,484,185
880,27708,185
882,22953,184
883,508,183
883,701,183
883,1823,183
883,6333,183
887,15364,182
887,22457,182
889,119,181
889,3966,181
891,619,180
891,6929,180
891,8220,180
894,1430,179
894,124361,179
896,1250,177
896,5205,177
896,8196,177
896,54043,177
896,102680,177
901,13765,176
901,30093,176
903,4881,175
903,5651,175
903,13614,175
906,96,174
906,3080,174
906,8095,174
906,11997,174
906,19766,174
911,13754,173
911,19996,173
913,144845,171
914,444,170
914,5455,170
914,5709,170
914,32597,170
914,34481,170
914,34615,170
920,1729,169
920,2975,169
920,21632,169
923,6247,168
923,247763,168
925,1146,167
925,27970,167
927,94732,166
928,79828,165
929,4025,164
929,17457,164
929,43528,164
929,230408,164
933,330,163
933,3044,163
933,10595,163
933,15033,163
933,164928,163
938,20,162
938,697,162
938,1155,162
941,7451,161
941,7717,161
941,39620,161
944,85287,160
944,235944,160
946,340,159
946,40943,159
946,67239,159
949,228,158
949,548,158
949,12071,158
949,22877,158
953,1702,157
953,15511,157
953,29259,157
956,22141,155
956,193738,155
958,1000,154
958,2637,154
958,4643,154
958,40393,154
958,68083,154
963,1143,153
963,1866,153
963,3226,153
963,6282,153
963,12694,153
968,4532,152
969,18656,151
969,191862,151
969,218603,151
972,201,150
972,8719,150
972,22168,150
975,26204,149
976,14346,148
976,214293,148
978,1717,147
978,1890,147
978,2947,147
978,108745,147
982,12601,146
982,25234,146
982,63370,146
982,232417,146
986,2472,145
986,17449,145
986,35497,145
989,38823,144
990,3637,143
990,13301,143
992,1261,142
992,4396,142
992,15271,142
995,1662,141
995,2499,141
995,73761,141
995,203195,141
999,58,140
999,3343,140
999,20436,140
1002,176,139
1002,1423,139
1004,1337,138
1004,5716,138
1006,1875,137
1006,8945,137
1006,17534,137
1006,245643,137
1010,33604,136
1010,38707,136
1012,15020,135
1012,91671,135
1014,46,134
1014,3518,134
1014,22278,134
1014,45315,134
1014,259830,134
1019,6346,133
1019,18289,133
1019,23890,133
1022,62,132
1022,639,132
1022,4668,132
1022,23730,132
1022,269603,132
1027,305,131
1027,485,131
1027,3339,131
1027,3848,131
1027,15064,131
1027,153065,131
1033,3090,130
1033,19526,130
1033,23387,130
1036,207830,129
1037,1041,128
1037,2348,128
1037,92044,128
1037,127997,128
1037,134352,128
1042,2428,127
1042,3218,127
1042,12157,127
1042,12645,127
1042,20545,127
1047,1650,126
