rank,bgg_id,page_views
1,171,461922
2,2223,223445
3,1406,212608
4,10816,190837
5,2181,179863
6,2397,145877
7,2093,141836
8,463,111222
9,2162,92483
10,320,78462
11,2243,78416
12,29351,76158
13,13,75095
14,25821,72992
15,50381,63500
16,1294,62233
17,2425,59811
18,811,59684
19,181,58786
20,3886,52442
21,5072,48085
22,27443,46405
23,2136,44958
24,2952,41490
25,6819,35323
26,822,34661
27,2386,32470
28,2398,31029
29,2392,30083
30,39856,29856
31,2719,27295
32,2921,25860
33,5432,25618
34,18011,24745
35,11733,23334
36,1258,22813
37,1111,22046
38,2785,21716
39,3955,20842
40,1917,20760
41,2407,20518
42,2281,19232
43,36218,19173
44,9209,18436
45,483,18385
46,30549,18152
47,13713,17993
48,28,17874
49,26920,17574
50,4192,17529
51,124742,17316
52,5894,16641
53,41114,16512
54,2399,16428
55,68448,16145
56,188834,15712
57,1269,15625
58,178900,15220
59,4112,15027
60,17530,14484
61,1602,14342
62,163,13346
63,9364,13116
64,26952,12610
65,255613,12112
66,2086,11465
67,1293,11390
68,45,11226
69,2375,11186
70,34848,10924
71,98,10713
72,11634,10200
73,73664,10199
74,28302,9890
75,174430,9579
76,34,9541
77,2932,9439
78,2381,9246
79,714,9229
80,4143,9170
81,521,9018
82,55763,8938
83,127685,8816
84,12745,8514
85,38950,8410
86,2453,8404
87,3720,8230
88,699,8175
89,3737,8159
90,172225,7983
91,4001,7981
92,74,7947
93,526,7879
94,10547,7834
95,230802,7786
96,478,7342
97,1465,7278
98,1887,7270
99,1198,7190
100,891,7170
101,590,7158
102,169786,7058
103,712,7042
104,432,7038
105,2679,6972
106,1730,6771
107,29146,6728
108,5339,6660
109,2163,6651
110,205637,6534
111,57409,6487
112,11930,6195
113,31260,6150
114,12333,6116
115,2593,6058
116,29316,5968
117,7688,5774
118,1301,5730
119,2728,5679
120,8098,5641
121,4815,5526
122,1410,5439
123,123417,5382
124,7108,5337
125,215,5314
126,6472,5248
127,1931,5072
128,56796,4992
129,2655,4976
130,624,4919
131,5130,4915
132,4040,4852
133,98778,4822
134,25669,4718
135,12493,4672
136,2405,4668
137,11464,4645
138,3072,4612
139,40398,4560
140,943,4507
141,2944,4490
142,129622,4463
143,1353,4439
144,4031,4435
145,1219,4434
146,1797,4432
147,681,4415
148,3076,4261
149,6974,4169
150,19432,4136
151,5895,4117
152,174182,3989
153,83330,3988
154,258,3949
155,4386,3930
156,17226,3889
157,63268,3856
158,21488,3821
159,1502,3757
160,33701,3738
161,2651,3711
162,8790,3694
163,11,3676
164,55690,3622
165,170586,3552
166,140,3536
167,14186,3524
168,3818,3521
169,159655,3507
170,2322,3506
171,209010,3487
172,3565,3467
173,20806,3455
174,181304,3449
175,40692,3365
176,148228,3350
177,29741,3340
178,157507,3313
179,1634,3299
180,113924,3262
181,3967,3199
182,146021,3178
183,3495,3094
184,143884,3081
185,1500,3044
186,26067,3042
187,929,2989
188,8909,2951
189,77423,2922
190,5,2921
191,1295,2877
192,110327,2848
193,22392,2776
194,10213,2759
195,1899,2708
196,127398,2707
197,6887,2688
198,11022,2656
199,18803,2622
200,167791,2603
201,33112,2572
202,1568,2515
203,15,2480
203,315,2480
205,16991,2457
206,36799,2442
207,204583,2425
208,18,2410
209,96848,2402
210,26947,2361
211,6278,2315
212,197405,2297
213,2821,2274
214,4148,2269
215,13714,2268
216,9220,2230
217,102652,2154
218,6249,2149
219,3768,2143
220,70323,2133
221,949,2128
222,156776,2117
223,51,2104
224,1038,2077
225,255664,2069
226,3837,2062
