rank,bgg_id,page_views
1,171,639427
2,1406,279786
3,2223,274367
4,2397,261368
5,10816,189647
6,29351,185341
7,1294,175415
8,2093,153480
9,181,125603
10,50381,124946
11,2162,124437
12,2181,123298
13,13,114182
14,463,111232
15,320,99324
16,2243,91520
17,2425,71074
18,822,69605
19,27443,69070
20,811,68950
21,25821,62648
22,2136,60911
23,2719,55400
24,5072,52239
25,1258,52131
26,39856,49494
27,2952,46719
28,2398,43888
29,1111,43202
30,3886,42787
31,6819,42442
32,2392,41225
33,2921,37868
34,30549,37136
35,2386,36546
36,5432,35547
37,36218,32444
38,2785,31812
39,1917,31576
40,41114,30164
41,2407,29499
42,3955,29395
43,9209,29138
44,18011,27810
45,483,27763
46,2281,27728
47,5894,25581
48,11634,25559
49,11733,25528
50,2399,25015
51,17530,24378
52,4192,23596
53,4112,23532
54,28,23198
55,521,22276
56,891,21292
57,13713,20398
58,2381,20252
59,98,20033
60,29146,19178
61,1293,18753
62,9364,18687
63,2375,18669
64,1269,18030
65,178900,17860
66,68448,17738
67,74,17221
68,34848,17166
69,55763,16891
70,2086,15672
71,26952,13947
72,34,13841
73,45,12635
74,714,12490
75,526,12465
76,699,12343
77,10547,12318
78,28302,12239
79,712,12003
80,38950,11965
81,4001,11954
82,478,11322
83,163,11229
84,31260,10754
85,12745,10680
86,2932,10636
87,2453,10539
88,590,10299
89,3072,10194
90,6472,10079
91,3720,10078
92,3737,9357
93,4143,9119
94,1410,9069
95,2163,9024
96,1887,9004
97,1465,8840
98,1353,8785
99,11930,8735
100,8098,8621
101,124742,8513
102,188834,8423
103,2679,8392
104,56796,8109
105,7108,7864
106,172225,7605
107,2593,7573
108,26920,7540
109,57409,7501
110,1602,7423
111,3076,7397
112,7688,7079
113,1931,7070
114,215,6997
115,40398,6833
116,25669,6822
117,943,6800
118,98778,6787
119,19432,6784
120,12333,6732
121,2728,6647
122,5339,6554
123,432,6531
124,2405,6514
125,8790,6474
126,258,6458
127,2322,6322
128,255613,6251
129,1219,6241
130,1797,6187
131,1502,6145
132,17226,5954
133,140,5946
134,2655,5945
135,123417,5891
136,22392,5876
137,5895,5800
138,157507,5653
139,2651,5536
140,5130,5454
141,3818,5438
142,40692,5413
143,681,5390
144,3565,5342
145,159655,5331
146,170586,5313
147,624,5310
148,1301,5226
149,4040,5071
150,4031,4918
151,11,4869
152,103885,4867
153,5,4820
154,4386,4685
155,29316,4643
156,33112,4436
157,1899,4397
158,146021,4380
159,12493,4306
160,6974,4210
161,73664,4208
162,22303,4143
163,11464,4127
164,1295,4030
165,21488,4007
166,96848,3932
167,2821,3927
168,113924,3890
169,55690,3843
170,26067,3791
171,8909,3776
172,9220,3762
173,1500,3761
174,3967,3659
175,10213,3636
176,3495,3590
177,63268,3568
178,26947,3563
179,143884,3559
180,209010,3506
181,929,3497
182,1634,3496
183,6249,3495
184,12747,3449
185,15,3418
186,127398,3326
187,36799,3316
188,158899,3260
189,150376,3234
190,153938,3218
191,6278,3210
192,1275,3197
193,2944,3184
194,18,3138
195,764,3123
196,25213,3111
