rank,bgg_id,page_views
1,171,576860
2,1406,200325
3,10816,188096
4,2223,171481
5,2397,155176
6,2093,141179
7,2181,121529
8,463,115605
9,2162,110794
10,29351,107321
11,50381,90515
12,181,86963
13,2243,85705
14,320,80677
15,1294,80225
16,13,77495
17,2425,59421
18,25821,53666
19,822,49784
20,811,44394
21,2136,43392
22,5072,42669
23,27443,42612
24,5432,38900
25,2952,38628
26,6819,37786
27,3886,35550
28,2392,35079
29,39856,34686
30,2719,33954
31,2921,31471
32,2398,30161
33,1111,29349
34,2785,28293
35,2399,27315
36,30549,27205
37,5894,27133
38,483,26310
39,36218,25863
40,41114,25635
41,2386,25467
42,2281,24226
43,1258,23837
44,18011,23523
45,3955,22361
46,9209,21708
47,4192,21321
48,17530,21184
49,9364,20869
50,2759,20570
51,1917,20399
52,13713,18923
53,28,18911
54,1269,18224
55,1293,17817
56,11733,17456
57,11634,17243
58,2407,17099
59,891,16210
60,4112,15523
61,29146,15426
62,98,15177
63,74,14857
64,2381,13777
65,28143,12856
66,526,12842
67,34,12823
68,68448,12760
69,2086,12720
70,34848,12582
71,4001,12163
72,12745,11255
73,45,11203
74,714,11043
75,55763,10787
76,172225,10580
77,38950,10408
78,2375,9938
79,4143,9917
80,31260,9832
81,712,9718
82,3720,9600
83,28302,9564
84,6472,9477
85,699,8757
86,7108,8697
87,3737,8490
88,478,8446
89,7688,8353
90,163,8198
91,2322,8127
92,11930,8118
93,124742,8109
94,5242,8094
95,590,7906
96,2163,7796
97,8098,7759
98,1465,7594
99,2453,7590
100,10547,7583
101,1887,7548
102,1602,7391
103,2932,7381
104,19967,7351
105,26952,7343
106,3076,7097
107,1410,7081
108,2679,7079
109,26920,6838
110,12333,6535
111,1301,6519
112,1353,6489
113,29316,6437
114,521,6330
115,56796,6302
116,2593,6140
117,215,6136
118,40398,5808
119,2405,5764
120,57409,5683
121,3565,5651
122,2651,5596
123,258,5575
124,40692,5513
125,25669,5494
126,2655,5421
126,123417,5421
128,1931,5386
129,1219,5335
130,6974,5296
131,943,5280
132,157507,5151
133,2728,5073
134,255613,5016
135,1797,4984
136,5895,4882
137,3967,4848
138,140,4840
139,17226,4836
140,3818,4791
141,98778,4654
142,432,4505
143,19432,4438
144,11,4354
145,26067,4253
146,4031,4251
147,5,4193
148,170586,4116
149,3072,4090
150,1604,4089
151,624,3975
152,22392,3940
153,4040,3939
154,1502,3850
155,12493,3800
156,2944,3740
157,159655,3703
158,22303,3696
159,103885,3693
160,681,3641
161,102652,3580
162,8790,3553
163,21488,3537
164,1500,3507
165,6887,3492
166,1634,3479
167,33112,3401
168,96848,3354
169,11464,3351
170,1295,3344
171,10213,3287
172,4386,3273
173,6278,3146
