rank,bgg_id,page_views
1,171,511296
2,1406,228186
3,50381,201093
4,10816,162530
5,2397,144603
6,2223,141671
7,2162,112595
8,2093,104067
9,29351,103598
10,463,100035
11,320,99879
12,2181,97241
13,181,92080
14,13,78699
15,2243,73512
16,1294,70205
17,25821,58895
18,2425,57530
19,822,52814
20,2921,47648
21,811,45145
22,2136,44419
23,2952,39586
24,2392,39045
25,5072,38280
26,27443,37248
27,5432,36188
28,39856,35896
29,2719,35664
30,6819,34382
31,5894,34191
32,1111,32774
33,3886,32284
34,2398,28020
35,36218,25433
36,2386,25422
37,30549,25368
38,9209,24927
39,2785,24596
40,2281,24546
41,41114,23792
42,4192,23754
43,1258,23682
44,18011,22628
45,28,22437
46,483,22234
47,891,21988
48,1917,21959
49,74,20761
50,2407,20542
51,2399,19424
52,3955,19038
53,11634,18950
54,13713,18205
55,5242,17979
56,2381,17873
57,4112,17188
58,1269,17028
59,1293,16991
60,9364,15828
61,11733,15568
62,55763,15129
63,98,14644
64,172225,14551
65,68448,14155
66,712,13903
67,4001,12455
68,10547,12417
69,29146,12357
70,34,12107
71,34848,12021
72,3720,11783
73,3737,11529
74,699,11486
75,2375,11212
76,3565,11006
77,4143,10953
78,45,10913
79,2453,10814
80,6472,10761
81,714,10702
82,526,10439
83,31260,10407
84,28302,10279
85,38950,10211
86,2932,10141
87,163,10033
88,12745,10014
89,17530,9690
90,2086,8951
91,8098,8926
92,590,8883
93,123417,8570
94,1410,8417
95,2679,8412
96,124742,8108
97,7688,7923
98,12493,7866
99,478,7859
100,11930,7567
101,1353,7478
102,25669,7413
103,26952,7290
104,3076,7169
105,1931,7118
106,521,7055
107,1899,6900
108,1219,6827
109,1465,6757
110,12333,6751
111,1602,6441
112,56796,6417
113,2728,6321
114,2593,6305
115,2163,6288
116,1887,6280
117,1301,6279
118,2651,6269
119,5895,6009
120,215,5919
121,7108,5653
122,40692,5596
123,26920,5581
124,258,5548
125,140,5485
126,255613,5455
127,3072,5420
128,1797,5408
129,3818,5264
130,29316,5259
131,57409,5109
132,2405,4855
133,98778,4821
134,5,4717
135,22303,4702
136,4040,4692
137,943,4645
138,40398,4604
139,20100,4512
140,681,4500
141,2655,4468
142,17226,4436
143,11,4368
144,2322,4343
145,19432,4292
146,4031,4247
147,1502,4240
148,1634,4133
149,432,4063
150,8790,4051
151,153938,3987
152,6974,3931
153,26067,3866
154,624,3811
155,2944,3810
156,3967,3730
157,63268,3687
158,103885,3649
159,70323,3547
160,107529,3513
161,1500,3493
162,6249,3447
163,33112,3401
164,21488,3340
165,6278,3305
166,33604,3300
167,11464,3281
168,1295,3168
169,10213,3151
170,11022,3142
171,1198,3127
172,5339,3111
173,6887,3065
174,4386,3013
175,15,2966
176,170586,2959
177,8909,2942
178,764,2940
179,327,2899
180,159655,2848
181,1568,2823
182,96848,2813
183,938,2792
184,33701,2767
