rank,bgg_id,page_views
1,171,454118
2,2223,200508
3,1406,161041
4,10816,158137
5,2397,153981
6,2162,122426
7,29351,104803
8,463,102586
9,2093,102455
10,2181,88688
11,181,73162
12,320,67358
13,50381,66073
14,2243,65015
15,25821,62587
16,13,59059
17,1294,58608
18,5894,53265
19,2425,53201
20,5072,49096
21,27443,44483
22,5432,42886
23,822,39625
24,2719,38945
25,2392,36682
26,2136,36071
27,811,35938
28,4192,31748
29,6819,30513
30,2952,29427
31,1258,29262
32,3886,27543
33,2398,26549
34,2921,25594
35,2386,24688
36,39856,23790
37,2785,23783
38,1111,23576
39,41114,23485
40,36218,22810
41,483,21160
42,2281,20494
43,1917,20345
44,1269,20331
45,18011,19697
46,30549,18664
47,9209,18307
48,2399,18018
49,11733,17874
50,2407,17319
51,3955,17100
52,11634,16987
53,6472,16466
54,28,16061
55,13713,15479
56,29146,15244
57,699,15180
58,4112,14355
59,1293,14199
60,98,13867
61,2381,13586
62,891,13074
63,9364,12309
64,17530,11789
65,34848,11774
66,4001,11487
67,74,11392
68,68448,10874
69,26952,10730
70,28302,10340
71,2086,10175
72,45,10047
73,2375,10001
74,3720,9958
75,5242,9735
76,55763,9601
77,4143,9454
78,2759,9289
79,34,9241
80,526,8912
81,12745,8732
82,1339,8114
83,31260,8092
84,38950,8090
85,56796,7981
86,11930,7921
87,3737,7806
88,714,7547
89,2163,7530
90,26920,7514
91,712,7505
92,590,7256
93,2932,7182
94,124742,7144
95,10547,7095
96,1887,6856
97,7688,6776
98,2453,6693
99,7108,6655
100,1410,6643
101,8098,6575
102,163,6546
103,255613,6541
104,57409,6402
105,2679,6286
106,681,6278
107,478,6175
108,3565,6025
109,12333,5994
110,1465,5828
111,1353,5584
112,172225,5581
113,2593,5557
114,1602,5429
115,1931,5201
116,2405,5190
117,40398,5076
118,521,4970
119,3076,4939
120,215,4789
121,258,4777
122,4031,4762
123,1634,4735
124,3967,4608
125,2655,4600
126,1500,4593
127,123417,4566
128,1797,4433
129,178900,4396
130,1301,4385
131,5895,4374
132,71,4371
133,17226,4340
134,1219,4233
135,98778,4220
136,943,3928
137,140,3913
138,3072,3874
139,40692,3864
140,6974,3827
141,25669,3717
142,5339,3707
143,4386,3696
144,2651,3689
144,12493,3689
146,432,3688
147,5130,3673
148,2728,3656
148,3495,3656
150,19432,3562
151,3818,3552
152,21488,3510
153,11464,3477
154,5,3414
155,170586,3392
156,624,3298
157,29316,3288
158,5255,3256
159,26067,3248
160,8909,3230
161,11,3205
162,157507,3118
163,6278,3080
164,96848,3063
165,22392,3020
166,1295,2995
167,1502,2983
168,10213,2976
169,1899,2953
170,4040,2916
171,2322,2912
172,146021,2890
173,32674,2721
174,1568,2715
175,11022,2668
176,6887,2660
177,26947,2623
178,929,2614
179,764,2580
180,1198,2533
181,15,2527
182,36799,2508
183,73664,2499
184,8790,2480
185,17223,2474
186,33112,2435
187,159655,2394
188,103885,2387
189,9220,2341
190,70323,2339
191,315,2329
192,2944,2321
193,22303,2300
194,10653,2266
195,18,2251
196,110327,2199
197,7314,2197
198,25213,2149
199,1038,2141
200,22847,2133
201,18803,2130
202,2516,2100
203,7479,2086
204,113924,2065
205,10640,2035
206,63268,2017
206,102652,2017
208,2821,2015
209,11168,2001
210,120677,1955
211,6249,1952
212,30,1925
212,173,1925
214,19841,1919
215,153938,1894
216,150376,1874
217,33701,1867
218,4148,1865
219,14186,1843
220,2795,1800
221,242,1785
222,327,1782
223,3699,1768
224,6275,1761
225,4378,1736
226,188834,1729
227,107529,1715
228,32441,1712
229,1035,1708
230,938,1678
231,700,1635
232,62871,1632
233,127398,1595
234,29234,1592
235,823,1588
236,11971,1584
237,42,1557
238,28143,1555
239,8392,1551
240,1589,1523
240,19679,1523
242,72125,1518
243,9206,1517
244,949,1512
245,361,1499
246,1515,1475
247,147020,1462
248,34635,1461
249,77423,1451
250,147151,1440
251,1829,1436
252,715,1434
253,1117,1429
254,12856,1425
255,21790,1417
256,1275,1409
257,3768,1405
258,20806,1403
258,43022,1403
260,2294,1386
261,2511,1384
262,22895,1382
263,6862,1378
264,1604,1375
265,40270,1361
266,33690,1346
267,65244,1338
268,12692,1337
268,174182,1337
270,936,1336
271,28805,1322
272,10453,1321
273,2125,1297
274,1915,1296
275,3633,1291
275,5588,1291
277,29741,1279
278,37589,1278
279,1501,1277
280,15162,1276
281,11229,1273
282,120,1270
283,1234,1269
284,121,1263
285,19967,1243
286,1730,1242
287,2557,1237
288,3464,1221
289,93,1215
290,278,1209
291,568,1193
292,4862,1192
293,156714,1191
294,25337,1188
295,2471,1172
296,5217,1166
297,1475,1162
298,3656,1160
299,16992,1155
300,4888,1147
301,34585,1146
302,2060,1141
303,77130,1137
304,47185,1135
305,1563,1134
306,16991,1131
307,12747,1127
308,7,1126
309,472,1115
310,6283,1112
311,2285,1111
311,54672,1111
313,1860,1094
314,9674,1091
315,100423,1078
316,3837,1074
317,16986,1073
318,116,1064
319,10630,1060
319,16035,1060
321,2653,1058
322,257,1057
323,21241,1050
324,5717,1048
325,83330,1043
326,815,1042
327,39271,1041
328,31821,1040
329,2635,1033
329,24396,1033
331,54,1032
332,15818,1027
333,115746,1023
334,5251,1013
335,50,1012
335,8863,1012
337,18723,1004
338,1768,997
339,8304,992
340,789,970
340,4934,970
342,550,968
343,339,956
344,41,950
345,9354,942
346,18602,940
347,14423,930
348,1099,922
349,25613,921
350,13715,919
351,17,917
352,527,909
353,1923,908
354,139771,901
355,10,900
356,3988,897
357,2346,894
358,110,893
