rank,bgg_id,page_views
1,171,520821
2,1406,228830
3,2223,199383
4,2136,187136
5,10816,175588
6,2397,149934
7,50381,127478
8,2093,116376
9,463,97179
10,2181,95824
11,181,94893
12,13,87452
13,320,86969
14,29351,86850
15,1294,86800
16,2162,83933
17,2243,79839
18,25821,76648
19,2425,66059
20,5072,51158
21,27443,50892
22,811,50582
23,822,48587
24,39856,43536
25,2952,41268
26,3886,40836
27,5432,37685
28,2392,37564
29,1111,36465
30,2398,34646
31,2719,34318
32,2921,32713
33,6819,32335
34,2407,30992
35,1258,29005
36,2386,28486
37,30549,27986
38,9209,27893
39,2785,25375
40,28,25096
41,2281,24261
42,18011,24003
43,1917,23514
44,19967,22793
45,36218,22050
46,5894,22025
47,13713,20872
48,11634,20526
49,178900,20181
50,483,20126
51,2399,19560
52,3955,19273
53,68448,19120
54,11733,18666
55,41114,18572
56,4192,18228
57,521,17547
58,3072,16602
59,2381,16014
60,98,15886
61,9364,15642
62,1269,15609
63,172225,15282
64,891,14682
65,1293,14662
66,74,14648
67,4112,14393
68,34848,14191
69,55763,13793
70,200147,13475
71,188834,13233
72,12745,12881
73,2375,12420
74,26952,12060
75,1602,12039
76,4143,11827
77,1887,11613
78,699,11411
79,28302,11297
80,714,11278
81,38950,10856
82,526,10709
83,2453,10488
84,34,10175
85,17530,9848
86,3720,9661
87,15,9589
88,3737,9467
89,2679,9190
90,590,9159
91,10547,9055
92,5339,8954
93,163,8798
94,478,8691
95,2086,8675
96,45,8646
97,2932,8645
98,4001,8441
99,7688,8384
100,11930,8063
101,31260,8060
102,6472,8002
103,1410,7961
104,712,7931
105,1219,7788
106,8098,7475
107,25669,7395
108,57409,7320
109,1931,7295
110,7108,7069
111,2593,7024
112,1797,7020
113,255613,6915
114,29146,6834
115,29316,6611
116,1465,6606
117,2728,6421
118,432,6077
119,5130,6034
120,3076,5970
121,56796,5942
122,2405,5781
123,4040,5780
124,215,5700
125,8790,5688
126,12333,5651
127,12493,5622
128,73664,5616
129,63268,5547
130,2322,5532
131,5895,5302
132,1353,5298
133,40398,5252
134,123417,5238
135,98778,5080
136,17226,5071
137,1502,5046
138,55690,5044
139,124742,5032
140,681,5023
141,2163,4970
142,40692,4923
143,20100,4851
144,146021,4840
145,11464,4812
146,140,4755
146,3818,4755
148,943,4674
149,2651,4664
150,19432,4366
151,2655,4346
152,624,4224
153,169786,4184
154,11,4101
155,113924,4061
156,4031,4047
157,258,3987
158,6974,3882
159,129622,3806
160,2944,3779
160,4386,3779
162,1301,3752
163,3565,3723
164,143884,3709
165,181304,3689
166,170586,3685
167,159655,3642
168,5,3631
169,26067,3543
170,33112,3532
171,22303,3527
172,83330,3517
173,157507,3347
174,21488,3341
175,938,3328
176,1634,3327
177,147151,3222
178,18803,3206
179,204583,3204
180,209010,3199
181,10213,3192
182,1500,3189
183,1899,3186
184,127398,3101
185,1295,3094
186,18,3081
187,205637,3077
188,158899,3075
189,9220,3059
190,764,2962
191,110327,2943
192,153938,2939
193,929,2926
194,2821,2866
195,36799,2851
196,33701,2830
197,71,2825
198,315,2824
199,96848,2784
200,8909,2777
201,11022,2754
202,12747,2748
203,4148,2747
204,6249,2712
205,70323,2710
206,1198,2709
207,22392,2689
208,327,2659
209,6887,2625
210,6278,2583
211,3967,2552
212,1568,2542
213,3495,2484
214,103885,2464
215,26947,2460
216,25213,2376
217,7314,2368
218,3768,2345
219,30,2344
220,102652,2337
221,13714,2330
222,120677,2321
223,19841,2299
224,174182,2295
225,26920,2208
226,1038,2199
227,2294,2197
228,12856,2185
229,242,2173
230,107529,2168
231,77130,2118
232,1275,2104
232,1730,2104
234,10453,2091
235,14186,2084
236,197405,2083
237,150376,2071
238,20806,2067
239,16986,2064
240,21790,2058
241,65244,2040
242,33604,2016
243,1604,2012
244,32441,1999
245,4378,1955
246,5588,1948
247,72125,1908
248,1117,1883
249,41,1878
250,5217,1860
251,10653,1851
252,1035,1850
253,1515,1844
254,823,1843
255,22847,1830
256,5255,1825
257,715,1797
258,11168,1787
259,197831,1770
260,1860,1763
261,2511,1743
262,278,1717
263,34635,1716
264,10640,1702
265,34585,1698
266,361,1677
267,9206,1675
268,700,1671
269,949,1664
270,1501,1660
271,8392,1654
272,77423,1653
273,29741,1636
274,1950,1609
