rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
4206,173294,DC Comics Dice Masters: War of Light,2015,3893,7.233,7.089,-0.144,5.780,-313
4207,66424,Dungeon Run,2011,4399,6.240,6.204,-0.036,5.780,192
4208,45134,Arcana,2009,4428,6.105,6.123,0.018,5.780,220
4209,246150,Arraial,2018,3528,6.638,6.412,-0.226,5.780,-681
4210,72809,Barbarossa,2010,4221,6.802,6.793,-0.009,5.780,11
4211,130680,iKNOW,2012,4180,6.378,6.315,-0.063,5.780,-31
4212,257668,1906 San Francisco,2018,3711,7.212,6.986,-0.226,5.780,-501
4213,204817,Henchmania,2016,3959,6.897,6.725,-0.172,5.780,-254
4214,170318,Among the Stars: Revival,2015,3701,7.181,7.037,-0.144,5.780,-513
4215,252297,OrcQuest WarPath,2023,5448,8.308,7.947,-0.361,5.780,1233
4216,23010,Risk: 40th Anniversary Collector's Edition,1999,5958,6.402,6.692,0.289,5.780,1742
4217,43578,Monster Chase,2009,4277,6.329,6.348,0.018,5.780,60
4218,436,Canyon,1997,5384,6.250,6.594,0.344,5.780,1166
4219,173504,"The Greatest Day: Sword, Juno, and Gold Beaches",2015,4524,8.604,8.459,-0.144,5.780,305
4220,258451,Deckscape: The Mystery of Eldorado,2018,3405,6.446,6.220,-0.226,5.780,-815
4221,6542,Lock 'n Load: Forgotten Heroes – Vietnam,2003,4500,7.397,7.578,0.181,5.779,279
4222,142,Vino,1999,4870,6.439,6.728,0.289,5.779,648
4223,92120,Atlantis Rising,2012,3988,6.507,6.444,-0.063,5.779,-235
4224,3692,Firepower,1984,6569,6.263,6.959,0.696,5.779,2345
4225,102,Klunker,1999,5142,6.197,6.487,0.289,5.779,917
4226,4637,Max,1986,6413,6.457,7.099,0.642,5.779,2187
4227,235627,Iquazú,2017,3668,6.867,6.669,-0.199,5.779,-559
4228,251442,Liberation,2019,3524,6.919,6.666,-0.253,5.779,-704
4229,3414,"Yom Kippur: The Battle for the Sinai, October, 1973",1995,4997,7.037,7.435,0.398,5.779,768
4230,366456,My Shelfie,2022,3113,6.532,6.198,-0.334,5.779,-1117
4231,6607,Munchkin Fu,2003,6654,5.869,6.050,0.181,5.779,2423
4232,234711,Christmas Tree,2017,3764,7.197,6.998,-0.199,5.779,-468
4233,360471,Aquamarine,2022,3602,7.382,7.048,-0.334,5.779,-631
4234,369282,Rise,2022,3551,7.132,6.798,-0.334,5.778,-683
4235,184522,Dead Last,2016,3592,6.267,6.095,-0.172,5.778,-643
4236,178494,Dutch Blitz: Blue Expansion Pack,2012,4253,7.275,7.212,-0.063,5.778,17
4237,1726,Alexander the Great,1971,7679,6.232,7.281,1.049,5.778,3442
4238,7290,Dynasty League Baseball,1985,5491,7.761,8.430,0.669,5.778,1253
4239,20750,Black Stories 2,2005,4888,6.141,6.268,0.127,5.778,649
4240,179448,Monikers: Shmonikers,2015,3861,8.010,7.865,-0.144,5.778,-379
4241,123160,Battle For Souls,2013,4341,6.835,6.745,-0.090,5.778,100
4242,277,Res Publica,1991,7221,5.916,6.422,0.506,5.778,2979
4243,360896,Tiny Epic Vikings,2023,3791,7.500,7.138,-0.361,5.778,-452
4244,178892,Vs System 2PCG: The Marvel Battles,2015,4168,6.969,6.825,-0.144,5.777,-76
4245,144325,Munchkin Legends,2013,4578,6.392,6.302,-0.090,5.777,333
4246,5641,Nightmare,1991,10784,5.896,6.403,0.506,5.777,6538
4247,91189,Ristorante Italia,2011,4190,6.812,6.776,-0.036,5.777,-57
4248,307963,Durian,2020,3537,6.908,6.628,-0.280,5.777,-711
4249,178591,Lunarchitects,2016,4022,7.258,7.086,-0.172,5.777,-227
4250,261342,Old West Empresario,2019,3592,7.176,6.923,-0.253,5.777,-658
4251,327971,Hippocrates,2022,3432,6.819,6.485,-0.334,5.777,-819
4252,36424,"Gulf, Mobile & Ohio",2008,4066,7.134,7.179,0.045,5.777,-186
4253,35669,Bastogne: Screaming Eagles Under Siege 18-27 Dec' 44,2009,4312,7.374,7.392,0.018,5.777,59
4254,2678,Voyage of the B.S.M. Pandora,1981,6152,6.843,7.621,0.778,5.776,1898
4255,4920,5th Fleet: Modern Naval Combat in the Indian Ocean,1989,5465,7.207,7.768,0.561,5.776,1210
4256,109969,Mutant Meeples,2012,4006,6.615,6.552,-0.063,5.776,-250
4257,218376,Direwild,2018,4070,7.463,7.237,-0.226,5.776,-187
4258,6203,Enemy at the Gates,1994,5190,7.655,8.080,0.425,5.776,932
4259,195227,Quartermaster General: Victory or Death – The Peloponnesian War,2016,3808,7.191,7.019,-0.172,5.776,-451
4260,1350,Das Amulett,2001,4944,6.423,6.658,0.235,5.776,684
4261,182094,BANG! The Duel,2015,4434,6.390,6.246,-0.144,5.776,173
4262,204605,Unicornus Knights,2016,4073,6.959,6.788,-0.172,5.775,-189
4263,31954,"A Victory Denied: Crisis at Smolensk, July-September, 1941",2009,4536,7.285,7.303,0.018,5.775,273
4264,322709,Ugly Gryphon Inn,2021,3539,6.792,6.485,-0.307,5.775,-725
4265,204575,Way of the Panda,2018,3667,6.783,6.557,-0.226,5.775,-598
4266,270836,Imperial Settlers: Roll & Write,2019,3327,6.316,6.063,-0.253,5.775,-939
4267,91773,Resident Evil Deck Building Game: Alliance,2011,4904,6.849,6.813,-0.036,5.775,637
4268,377420,Mind Space,2023,3647,7.322,6.961,-0.361,5.775,-621
4269,31506,Ziegen Kriegen,2007,4527,6.172,6.244,0.073,5.775,258
4270,335869,A Little Wordy,2021,3516,6.808,6.501,-0.307,5.775,-754
4271,142555,The Lord of the Rings: The Two Towers Deck-Building Game,2013,4120,6.861,6.771,-0.090,5.775,-151
4272,234337,Senators,2017,3735,6.941,6.742,-0.199,5.775,-537
4273,150146,Rattlebones,2014,3819,6.481,6.364,-0.117,5.775,-454
4274,2536,Vabanque,2001,4889,6.448,6.684,0.235,5.775,615
4275,147623,Friese's Landlord,2013,4020,6.486,6.396,-0.090,5.775,-255
4276,64826,Moongha Invaders: Mad Scientists and Atomic Monsters Attack the Earth!,2010,4158,6.618,6.609,-0.009,5.774,-118
4277,300305,Nanga Parbat,2021,3391,6.804,6.497,-0.307,5.774,-886
4278,224031,Cartagena,2017,3757,6.705,6.507,-0.199,5.774,-521
4279,314589,Night Parade of a Hundred Yokai,2021,4166,7.413,7.106,-0.307,5.774,-113
4280,183572,Dungeons & Dragons Dice Masters: Faerûn Under Siege,2016,3998,7.528,7.356,-0.172,5.774,-282
4281,148271,Metallum,2013,4015,6.995,6.905,-0.090,5.774,-266
4282,256623,Realm of Sand,2018,3656,6.756,6.530,-0.226,5.774,-626
4283,57,Schoko & Co.,1987,5535,6.659,7.274,0.615,5.774,1252
4284,187353,Marvel Dice Masters: Civil War,2016,3926,7.274,7.102,-0.172,5.774,-358
4285,211940,Level 10,2016,3927,6.537,6.366,-0.172,5.774,-358
4286,123185,Axis & Allies: 1941,2012,4774,6.359,6.296,-0.063,5.774,488
4287,73313,Elements,2010,4110,6.782,6.773,-0.009,5.774,-177
4288,178134,London Dread,2016,3867,6.592,6.421,-0.172,5.774,-421
4289,10527,Gyges,1985,5909,6.591,7.261,0.669,5.774,1620
4290,154634,Yardmaster,2014,4061,6.305,6.188,-0.117,5.774,-229
4291,696,The Big Idea,2000,5210,6.282,6.544,0.262,5.774,919
4292,257380,Counterfeiters,2018,3698,6.869,6.643,-0.226,5.774,-594
4293,47046,Gambit 7,2008,4286,6.736,6.782,0.045,5.773,-7
4294,39832,Sumeria,2009,4632,6.571,6.589,0.018,5.773,338
4295,12171,Le Passe-Trappe,2003,4598,6.677,6.858,0.181,5.773,303
4296,325096,Skies Above Britain,2023,4450,8.909,8.548,-0.361,5.773,154
4297,25491,Alhambra: The Dice Game,2006,4744,6.205,6.305,0.100,5.773,447
4298,393,Dinosaurs of the Lost World,1987,5691,6.655,7.270,0.615,5.773,1393
4299,2555,Vom Kap bis Kairo,2001,4985,6.275,6.510,0.235,5.773,686
4300,307044,Trailblazer: The John Muir Trail,2023,3860,7.854,7.492,-0.361,5.772,-440
4301,58099,Granada,2009,4145,6.974,6.993,0.018,5.772,-156
4302,257198,TOKYO TSUKIJI MARKET,2020,3668,7.405,7.125,-0.280,5.772,-634
4303,67919,The Message,2009,4870,6.974,6.993,0.018,5.772,567
4304,253719,Getaway Driver,2019,3499,6.591,6.338,-0.253,5.772,-805
4305,31545,Pow Wow,2006,4460,6.591,6.691,0.100,5.772,155
4306,113927,Nightfall: The Coldest War,2012,4021,7.277,7.214,-0.063,5.772,-285
4307,244320,SOS Dino,2018,4000,6.895,6.670,-0.226,5.772,-307
4308,11096,Tahuantinsuyu,2004,4312,7.200,7.354,0.154,5.772,4
4309,13005,Dance of Ibexes,2004,4609,6.507,6.661,0.154,5.771,300
4310,285773,Arkham Horror: Final Hour,2019,3878,6.498,6.245,-0.253,5.771,-432
4311,246855,Boss Monster: Rise of the Minibosses,2018,4183,6.884,6.658,-0.226,5.771,-128
4312,275972,Star Trek: Alliance – Dominion War Campaign,2021,5258,8.743,8.436,-0.307,5.771,946
4313,184842,Catan Junior,2014,4145,6.545,6.427,-0.117,5.771,-168
4314,669,Plague & Pestilence,1993,6620,6.219,6.671,0.452,5.771,2306
4315,216798,Telestrations: 6 Player Family Pack,2014,4164,7.318,7.201,-0.117,5.771,-151
4316,353150,FYFE,2022,3644,7.079,6.745,-0.334,5.771,-672
4317,272993,Dragonrealm,2019,3770,7.005,6.752,-0.253,5.770,-547
4318,25727,Lock 'n Load Tactical: Day of Heroes,2008,4677,7.699,7.745,0.045,5.770,359
4319,256669,Scorpius Freighter,2018,3683,6.971,6.745,-0.226,5.770,-636
4320,330,Block Mania,1987,6160,6.533,7.148,0.615,5.770,1840
4321,15045,Risk: Star Wars – Clone Wars Edition,2005,6042,6.011,6.138,0.127,5.770,1721
4322,193840,The Dragon & Flagon,2016,3863,6.407,6.235,-0.172,5.770,-459
4323,40107,"Soviet Dawn: The Russian Civil War, 1918-1921",2009,4580,7.069,7.087,0.018,5.770,257
4324,249673,Rolling Ranch,2019,3543,6.700,6.447,-0.253,5.770,-781
4325,296238,Sea of Legends,2021,4344,7.418,7.111,-0.307,5.770,19
4326,218995,Santo Domingo,2017,3678,6.609,6.410,-0.199,5.770,-648
4327,348070,The Palaces of Carrara (Second Edition),2022,3629,7.529,7.195,-0.334,5.770,-698
4328,302461,Intrepid,2021,3757,7.205,6.898,-0.307,5.770,-571
4329,17851,Pizza Box Football,2005,4961,6.258,6.385,0.127,5.770,632
4330,255633,Town Builder: Coevorden,2019,3676,7.040,6.788,-0.253,5.770,-654
4331,80979,Fortuna,2011,4128,6.491,6.455,-0.036,5.770,-203
4332,16933,Super Munchkin,2005,6797,5.863,5.990,0.127,5.770,2465
4333,341583,Exit: The Game – The Return to the Abandoned Cabin,2021,3676,7.734,7.426,-0.307,5.770,-657
4334,192120,Meeple War,2016,3797,6.558,6.387,-0.172,5.770,-537
4335,18723,"Aye, Dark Overlord! The Red Box",2005,6390,5.849,5.976,0.127,5.769,2055
4336,173319,Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire,2015,4056,6.793,6.649,-0.144,5.769,-280
4337,28086,Risk Express,2006,4654,6.268,6.367,0.100,5.769,317
4338,2608,King Oil,1974,8608,6.066,7.034,0.967,5.769,4270
4339,249821,Codenames: Harry Potter,2018,3622,6.541,6.315,-0.226,5.769,-717
4340,379,Express,1990,6230,6.208,6.741,0.534,5.769,1890
4341,341165,Dune: A Game of Conquest and Diplomacy,2021,3641,6.803,6.496,-0.307,5.769,-700
4342,292187,1861: Railways of the Russian Empire & 1867: Railways of Canada,2020,3767,7.676,7.396,-0.280,5.769,-575
4343,166854,Dark Domains,2019,3991,7.528,7.275,-0.253,5.769,-352
4344,87821,Kingdom of Solomon,2012,4099,6.856,6.793,-0.063,5.769,-245
4345,941,Turbo Taxi,2000,5538,6.065,6.328,0.262,5.769,1193
4346,376893,Cyberion,2023,3996,8.150,7.788,-0.361,5.769,-350
4347,171630,Drakon (Fourth Edition),2015,4049,6.490,6.346,-0.144,5.769,-298
4348,270,Svea Rike,1996,6048,6.386,6.757,0.371,5.769,1700
4349,80642,Antics!,2010,4091,6.938,6.930,-0.009,5.769,-258
4350,7742,Confrontation,2000,4964,7.094,7.357,0.262,5.769,614
4351,1591,Ploy,1970,7695,6.280,7.356,1.076,5.769,3344
4352,257601,The Duke: Lord's Legacy,2018,3911,7.801,7.575,-0.226,5.768,-441
4353,247160,Dinosaur Tea Party,2018,3607,6.435,6.209,-0.226,5.768,-746
4354,2125,Amazons,1992,5038,7.181,7.661,0.479,5.768,684
4355,42929,Martian Rails,2009,4327,7.221,7.240,0.018,5.768,-28
4356,159492,The Game of 49,2014,3899,6.362,6.245,-0.117,5.768,-457
4357,271460,UNO Flip!,2019,4149,6.341,6.088,-0.253,5.767,-208
4358,3071,Blood Bowl,1986,7487,6.061,6.703,0.642,5.767,3129
4359,153425,North Wind,2014,3980,6.447,6.329,-0.117,5.767,-379
4360,66081,Pocket Battles: Elves vs. Orcs,2010,4350,6.508,6.499,-0.009,5.767,-10
4361,275284,Arkeis,2023,4435,7.936,7.574,-0.361,5.767,74
4362,176146,The Lamps Are Going Out: World War I,2016,4182,7.665,7.493,-0.172,5.767,-180
4363,344839,Dog Lover,2021,3535,6.798,6.491,-0.307,5.767,-828
4364,259,Atlantic Storm,1997,5287,6.546,6.890,0.344,5.767,923
4365,150783,Antidote,2013,4529,6.278,6.187,-0.090,5.767,164
4366,1315,Africa,2001,5500,5.995,6.230,0.235,5.766,1134
4367,38797,Uruk: Wiege der Zivilisation,2008,4293,6.682,6.728,0.045,5.766,-74
4368,200726,Rocky Road à la Mode,2017,3726,6.682,6.484,-0.199,5.766,-642
4369,41239,Mamma Mia! Plus,2009,4277,6.963,6.982,0.018,5.766,-92
4370,312,Landlord!,1992,6986,5.926,6.406,0.479,5.766,2616
4371,341166,The Plum Island Horror,2023,4229,8.046,7.685,-0.361,5.766,-142
4372,72644,Perplexus,2001,4687,6.965,7.201,0.235,5.766,315
4373,110524,"Goblins, Inc.",2012,4120,6.389,6.326,-0.063,5.766,-253
4374,1202,The Sorcerer's Cave,1978,7205,6.483,7.342,0.859,5.766,2831
4375,341512,En Las Cenizas,2023,4475,8.355,7.993,-0.361,5.766,100
4376,35935,Day & Night,2007,4553,6.588,6.661,0.073,5.766,177
4377,4358,The Guns of August,1981,10059,5.950,6.727,0.778,5.766,5682
4378,42142,Doctor Who: Solitaire Story Game,2009,5526,7.981,7.999,0.018,5.766,1148
4379,130390,Ruhrschifffahrt 1769-1890,2012,4045,7.171,7.108,-0.063,5.766,-334
4380,32382,Gipsy King,2007,4447,6.544,6.617,0.073,5.766,67
4381,268890,Proving Grounds,2019,3671,6.689,6.437,-0.253,5.766,-710
4382,278783,Almanac: The Dragon Road,2020,3803,7.247,6.967,-0.280,5.766,-579
4383,19989,Robber Knights,2005,5062,6.097,6.224,0.127,5.765,679
4384,67181,PIX,2012,4354,6.628,6.565,-0.063,5.765,-30
4385,64897,Formule Dé,1991,5440,7.272,7.779,0.506,5.765,1055
4386,167298,Sheep & Thief,2014,3964,6.620,6.503,-0.117,5.765,-422
4387,348602,Illiterati,2023,3941,7.493,7.131,-0.361,5.765,-446
4388,200924,Order of the Gilded Compass,2016,4092,6.799,6.627,-0.172,5.765,-296
4389,65225,Road Kill Rally,2010,4400,6.390,6.381,-0.009,5.765,11
4390,326936,Unmatched: Teen Spirit,2023,4149,7.968,7.607,-0.361,5.765,-241
4391,313963,Cloud City,2020,3668,6.482,6.202,-0.280,5.765,-723
4392,232473,Ratland,2017,4575,7.005,6.807,-0.199,5.765,183
4393,228,Lunch Money,1996,17826,5.628,5.999,0.371,5.765,13433
4394,27680,1936: Guerra Civil,2006,4988,7.528,7.628,0.100,5.765,594
4395,362020,Cosmoctopus,2023,4013,7.596,7.235,-0.361,5.764,-382
4396,56796,Let's Catch the Lion!,2008,4446,6.663,6.709,0.045,5.764,50
4397,4424,Cranium: Hoopla,2002,5410,6.187,6.395,0.208,5.764,1013
4398,159059,The King's Abbey,2016,4409,6.917,6.745,-0.172,5.764,11
4399,4958,Ardennes,1994,5534,7.122,7.547,0.425,5.764,1135
4400,354132,East India Companies,2023,3771,7.471,7.110,-0.361,5.764,-629
4401,2579,Arctic Front: Battle for Norway,1985,5382,7.289,7.958,0.669,5.764,981
4402,219512,Tudor,2018,4056,6.843,6.618,-0.226,5.764,-346
4403,369270,Astra,2022,3506,6.729,6.395,-0.334,5.763,-897
4404,25900,Kingdom of Heaven: The Crusader States 1097-1291,2012,4183,7.646,7.583,-0.063,5.763,-221
4405,301665,DC Deck-Building Game: Dark Nights – Metal,2020,4629,7.872,7.592,-0.280,5.763,224
4406,284229,Butterfly,2019,3898,6.720,6.467,-0.253,5.763,-508
4407,97803,Penny Arcade: The Game – Gamers vs. Evil,2011,4447,6.468,6.432,-0.036,5.763,40
4408,200785,Legendary Inventors,2016,3781,6.326,6.155,-0.172,5.763,-627
4409,320698,Blitz Bowl: Season 2,2020,4174,8.183,7.903,-0.280,5.763,-235
4410,206939,Do De Li Do,2016,3772,6.537,6.365,-0.172,5.763,-638
4411,870,Empires of the Ancient World,2000,5087,6.633,6.895,0.262,5.763,676
4412,234450,Ruthless,2018,4110,7.092,6.866,-0.226,5.763,-302
4413,282291,Escape Tales: Low Memory,2019,3938,6.661,6.408,-0.253,5.762,-475
4414,28396,It's Alive!,2007,4607,6.265,6.338,0.073,5.762,193
4415,180231,OctoDice,2015,3850,6.417,6.273,-0.144,5.762,-565
4416,10156,The Russian Campaign: 4th edition,2003,5178,7.718,7.899,0.181,5.762,762
4417,154510,Shadows of Malice,2014,4527,7.223,7.105,-0.117,5.762,110
4418,10174,Bitter Woods Deluxe Edition,2003,4887,7.652,7.833,0.181,5.762,469
4419,313718,Hibachi,2021,3737,7.091,6.784,-0.307,5.762,-682
4420,252315,The Everrain,2022,4618,7.567,7.233,-0.334,5.762,198
4421,294047,Superclub: The football manager board game,2020,4944,7.766,7.486,-0.280,5.762,523
4422,202819,Gnomopolis,2018,4395,7.267,7.041,-0.226,5.762,-27
4423,411875,Pixies,2024,3731,6.882,6.494,-0.388,5.762,-692
4424,192297,America,2016,3836,6.810,6.638,-0.172,5.762,-588
4425,270131,KLASK 4,2019,3771,7.426,7.173,-0.253,5.762,-654
4426,98347,Empires of the Void,2012,4220,6.708,6.645,-0.063,5.762,-206
4427,209696,Star Saga,2017,4872,7.564,7.366,-0.199,5.762,445
4428,137095,The Witches,2013,4409,6.165,6.075,-0.090,5.762,-19
4429,317321,Darkest Dungeon: The Board Game,2022,4202,6.861,6.527,-0.334,5.761,-227
4430,9963,Santorini,2004,4597,7.247,7.401,0.154,5.761,167
4431,276497,La Viña,2019,4021,6.947,6.694,-0.253,5.761,-410
4432,90009,Eselsbrücke,2011,4541,7.001,6.965,-0.036,5.761,109
4433,156372,Heart of Crown: Fairy Garden,2013,4361,8.163,8.073,-0.090,5.761,-72
4434,4921,"3rd Fleet: Modern Naval Combat in the North Pacific, Caribbean, and Atlantic Oceans",1990,5476,7.274,7.808,0.534,5.761,1042
4435,140457,Ultimate Werewolf: Inquisition,2013,4175,6.514,6.424,-0.090,5.761,-260
4436,316080,KeyForge: Dark Tidings,2021,4085,7.720,7.413,-0.307,5.761,-351
4437,67,Conquest,1974,6962,6.388,7.356,0.967,5.761,2525
4438,331582,HEXplore It: The Domain of Mirza Noctis,2022,4229,8.486,8.152,-0.334,5.761,-209
4439,23890,Der schwarze Pirat,2006,4589,6.513,6.613,0.100,5.761,150
4440,178940,Push It,2015,4207,7.129,6.984,-0.144,5.761,-233
4441,257839,Arkham Noir: Case #2 – Called Forth By Thunder,2018,4047,7.117,6.891,-0.226,5.760,-394
4442,146784,A Touch of Evil: Dark Gothic,2014,4229,6.946,6.829,-0.117,5.760,-213
4443,490,Warangel,2000,6959,7.732,7.994,0.262,5.760,2516
4444,265430,Elekt,2019,4510,7.593,7.341,-0.253,5.760,66
4445,274349,Pakal,2020,3859,7.049,6.769,-0.280,5.760,-586
4446,69552,Panic Station,2011,4657,5.994,5.958,-0.036,5.759,211
4447,294175,Cheese Thief,2020,4817,7.401,7.121,-0.280,5.759,370
4448,912,Pacific Victory: War in the Pacific 1941-45,2000,5066,6.930,7.192,0.262,5.759,618
4449,154880,Voodoo,2014,4428,6.290,6.173,-0.117,5.759,-21
4450,1860,Dragon Dice,1995,9746,5.898,6.296,0.398,5.759,5296
4451,239175,Shiver Me Timbers,2021,4392,7.922,7.614,-0.307,5.759,-59
4452,2975,Origins of World War II,1971,9303,6.027,7.075,1.049,5.759,4851
4453,125050,Pay Dirt,2014,4066,6.710,6.593,-0.117,5.759,-387
4454,247704,Quartermaster General: The Cold War,2018,3937,7.277,7.052,-0.226,5.759,-517
4455,119632,IOTA,2012,4463,6.158,6.095,-0.063,5.759,8
4456,18243,Parthenon: Rise of the Aegean,2005,4873,6.323,6.450,0.127,5.759,417
4457,96704,Fealty,2011,4181,6.672,6.636,-0.036,5.758,-276
4458,226254,The Ruhr: A Story of Coal Trade,2017,3899,6.863,6.664,-0.199,5.758,-559
4459,182770,DC Comics Dice Masters: World's Finest,2016,4101,7.415,7.244,-0.172,5.758,-358
4460,318183,Prehistories,2020,3827,7.024,6.744,-0.280,5.758,-633
4461,27165,Age of Discovery,2007,5048,6.331,6.404,0.073,5.758,587
4462,5677,A Bridge Too Far: Arnhem (alternate),1976,6214,7.287,8.200,0.913,5.758,1752
4463,13751,Under the Shadow of the Dragon,2004,4770,6.495,6.649,0.154,5.758,307
4464,254588,Hearts and Minds: Vietnam 1965-1975 (Third Edition),2019,4413,7.986,7.733,-0.253,5.758,-51
4465,156175,Championship Formula Racing,2017,4285,7.732,7.534,-0.199,5.758,-180
4466,22497,Straw,2006,4918,6.226,6.326,0.100,5.758,452
4467,253399,Journal 29: Interactive Book Game,2017,3965,6.998,6.799,-0.199,5.758,-502
4468,1695,The Legend of Robin Hood,1979,6914,6.315,7.146,0.832,5.758,2446
4469,9617,Russian Rails,2004,4717,6.967,7.121,0.154,5.758,248
4470,358557,The Search for Lost Species,2023,3931,7.998,7.637,-0.361,5.757,-539
4471,1144,The Warlock of Firetop Mountain,1986,8538,5.942,6.584,0.642,5.757,4067
4472,7103,Ace of Aces: Flying Machines,1983,6041,6.997,7.721,0.723,5.757,1569
4473,380165,Next Station: Tokyo,2023,3564,7.089,6.728,-0.361,5.757,-909
4474,351810,Viking See-Saw,2021,3879,7.173,6.866,-0.307,5.757,-595
4475,2891,Starfire,1979,6269,6.901,7.732,0.832,5.757,1794
4476,8920,BuyWord,2004,4999,6.254,6.408,0.154,5.757,523
4477,147431,Cubist,2014,4018,6.743,6.625,-0.117,5.757,-459
4478,154519,Time Barons,2014,4911,7.655,7.537,-0.117,5.757,433
4479,89,Blue vs. Gray,1999,5067,6.750,7.040,0.289,5.757,588
4480,268493,Mechanica,2020,3925,6.773,6.493,-0.280,5.757,-555
4481,344254,Yummy Yummy Monster Tummy,2021,3731,7.206,6.899,-0.307,5.756,-750
4482,234691,Mystery of the Temples,2017,3921,6.559,6.361,-0.199,5.756,-561
4483,10496,Camelot Legends,2004,5581,6.092,6.246,0.154,5.756,1098
4484,50381,Cards Against Humanity,2009,9090,5.759,5.777,0.018,5.756,4606
4485,259809,Sonar Family,2018,4077,6.828,6.602,-0.226,5.756,-408
4486,164865,B-Sieged: Sons of the Abyss,2016,4371,6.537,6.366,-0.172,5.756,-115
4487,119337,Aeroplanes: Aviation Ascendant,2012,4206,6.580,6.517,-0.063,5.756,-281
4488,188188,Complots,2013,4257,6.828,6.738,-0.090,5.756,-231
4489,352238,Turncoats,2021,3760,7.126,6.818,-0.307,5.756,-729
4490,254188,Blank Slate,2018,3959,6.738,6.512,-0.226,5.756,-531
4491,2447,World War II: European Theater of Operations,1985,6085,7.245,7.914,0.669,5.756,1594
4492,2872,Terrace,1992,6010,6.382,6.861,0.479,5.756,1518
4493,534,N.Y. Chase,1999,5563,6.404,6.693,0.289,5.756,1070
4494,269041,Calavera,2019,3816,6.786,6.533,-0.253,5.755,-678
4495,360617,Findorff,2022,3655,7.121,6.787,-0.334,5.755,-840
4496,299371,The Emerald Flame,2021,4608,8.351,8.044,-0.307,5.755,112
4497,14035,Piranha Pedro,2004,4912,6.269,6.423,0.154,5.755,415
4498,163163,Grand Prix,2016,4190,7.197,7.026,-0.172,5.755,-308
4499,31745,Utopia,2007,4995,6.321,6.394,0.073,5.755,496
4500,244258,The Red Dragon Inn 7: The Tavern Crew,2018,4812,7.956,7.730,-0.226,5.755,312
4501,309408,Arcana Rising,2022,3794,6.891,6.557,-0.334,5.755,-707
4502,5035,"PanzerArmee Afrika: Rommel in the Desert, April 1941 - November 1942",1973,7430,6.358,7.353,0.995,5.755,2928
4503,217576,Hellenica: Story of Greece,2019,4449,7.725,7.472,-0.253,5.755,-54
4504,21985,Giro Galoppo,2006,4656,6.672,6.772,0.100,5.755,152
4505,38318,Start Player,2008,4466,6.352,6.398,0.045,5.755,-39
4506,266304,MegaCity: Oceania,2019,3809,6.784,6.531,-0.253,5.755,-697
4507,257582,Periodic: A Game of The Elements,2019,3857,6.797,6.544,-0.253,5.755,-650
4508,39328,Baltic Gap: Summer 1944,2009,4676,7.963,7.981,0.018,5.754,168
4509,23995,No Peace Without Spain!: The War of the Spanish Succession 1702-1713,2011,4585,7.537,7.501,-0.036,5.754,76
4510,195194,Horizons,2018,3994,6.798,6.572,-0.226,5.754,-516
4511,275089,Mental Blocks,2019,3747,6.842,6.589,-0.253,5.754,-764
4512,191177,Space Race: The Card Game,2017,4095,6.860,6.661,-0.199,5.754,-417
4513,269146,Yōkai,2019,3714,6.691,6.438,-0.253,5.754,-799
4514,198832,Legends Untold: Weeping Caves Novice Set,2019,4579,7.287,7.034,-0.253,5.754,65
4515,324345,Cat in the box,2020,3809,7.305,7.025,-0.280,5.754,-706
4516,8515,Hybrid,2003,5102,7.352,7.533,0.181,5.754,586
4517,234469,Origami,2017,3890,6.648,6.450,-0.199,5.754,-627
4518,236305,Combo Fighter,2019,3957,6.975,6.722,-0.253,5.754,-561
4519,31808,GUBS: A Game of Wit and Luck,2007,5641,6.058,6.130,0.073,5.753,1122
4520,3181,Farkle,1996,17151,5.597,5.968,0.371,5.753,12631
4521,8130,Die Fugger,2003,4905,6.428,6.609,0.181,5.753,384
4522,307561,Steam Up: A Feast of Dim Sum,2023,3661,6.804,6.442,-0.361,5.753,-861
4523,6738,Quicksand,2003,5558,6.110,6.291,0.181,5.753,1035
4524,3061,Samurai,1996,5376,7.057,7.428,0.371,5.753,852
4525,12897,La Bataille de Ligny,1991,5848,7.890,8.396,0.506,5.753,1323
4526,302734,Master Word,2020,3754,6.775,6.495,-0.280,5.753,-772
4527,8273,Alexandros,2003,5247,6.174,6.355,0.181,5.753,720
4528,8719,The Next War: Modern Conflict in Europe,1978,6120,7.452,8.311,0.859,5.753,1592
4529,151,Piratenbillard,1989,5902,6.556,7.117,0.561,5.752,1373
4530,358690,MANTIS,2022,3781,6.734,6.399,-0.334,5.752,-749
4531,141932,The Agents,2013,4286,6.229,6.139,-0.090,5.752,-245
4532,299450,Tsukuyumi: Full Moon Down (Second Edition),2020,4144,7.483,7.203,-0.280,5.752,-388
4533,5680,Lee vs. Grant: The Wilderness Campaign of 1864,1988,5845,7.142,7.730,0.588,5.752,1312
4534,3095,Star Trek: The Adventure Game,1985,5784,6.930,7.599,0.669,5.752,1250
4535,29355,Würfel Bingo,2007,4959,6.325,6.398,0.073,5.752,424
4536,279644,Peloponnesian War,2019,4270,7.465,7.212,-0.253,5.752,-266
