bgg_id,name,year,kennerspiel_score
2349,Inspector Higgins,1988,0.00078617
2381,Scattergories,1988,0.11145
20,Full Metal Planète,1988,0.99809
1252,Pyramidis,1988,0.05029
602,Animal Poker,1988,0.13284
8899,Rimini,1988,0.00077461
1211,Race Through Space,1988,0.00073667
230,Merchant of Venus,1988,1
900,City,1988,0.0074982
20965,Der Natur auf der Spur,1988,0.0010959
11836,Code Stack!,1988,0.011169
4587,Roller Coaster Hippo,1988,0.080102
1001,Vendetta,1988,0.010735
15505,The Last Straw,1988,6.1119e-05
2062,Deal Me In,1988,0.065256
17909,PS,1988,0.24714
28266,Das Spiele-Buch,1988,0.21865
820,Axiom,1988,0.78962
11147,Ea$y Money,1988,0.0033015
494,Ave Caesar,1989,0.009955
126,The Really Nasty Horse Racing Game,1989,0.49774
167,Dicke Kartoffeln,1989,0.99984
699,HeroQuest,1989,0.99949
7973,My Haunted Castle,1989,0.00016464
6,Mare Mediterraneum,1989,1
12535,Verzauberte Eulen,1989,0.11009
4957,Timberland,1989,0.015665
151,Piratenbillard,1989,0.00088139
8939,Der wahre Walter,1989,0.026677
4485,Hotel Life,1989,0.97249
501,Dschungelrennen,1989,0.0085641
2003,Spectrangle,1989,0.011419
12574,Images,1989,0.039858
13017,Animal Olympics,1989,0.00026206
1014,Fief 2,1989,0.9987
406,Meteo,1989,0.6172
23954,Pictionary: Party Edition,1989,0.0012579
19693,was is'es?,1989,0.97045
856,"New York, New York",1989,0.0012015
12644,Echelon,1989,0.043524
30951,Nanu?,1989,0.00021761
462,Esels-Rennen,1989,0.0003536
5167,Rubik's Illusion,1989,0.050854
514,True Colors,1989,0.056704
3085,Gang of Four,1990,0.086872
3182,Vanished!,1990,0.092693
95,Igel Ärgern,1990,0.0033134
2310,Cash,1990,0.0054115
719,Tyranno Ex,1990,0.99808
2944,Halli Galli,1990,0.00091379
2379,Guesstures,1990,0.019819
940,Karawane,1990,0.17112
430,Asterix: Das Kartenspiel,1990,0.011851
1940,Sindbad,1990,0.26154
12157,Unanimo,1990,0.0072498
1160,Boom Town,1990,0.06337
12539,Amnesia,1990,0.0023251
1066,Zargos,1990,0.9999
8790,Activity,1990,0.12845
3569,Robin Hood,1990,0.0091361
22192,HeroQuest Advanced Quest,1990,0.9985
561,Flußpiraten,1990,0.62838
30446,Bockige Esel,1990,0.078111
157,Eurorails,1990,0.99993
1866,Brainstorm,1990,0.062913
290,Gold Digger,1990,0.0076148
10637,Husky,1990,0.0037753
26012,Wahlparty,1990,0.19204
3914,Splat!,1990,0.00023921
277,Res Publica,1991,0.47026
215,Tichu,1991,0.91252
2535,Valley of the Mammoths,1991,0.99991
2092,Elfengold,1991,0.7246
449,The Great Balloon Race,1991,0.022761
3147,Mandarin,1991,0.0091551
454,Tante Tarantel,1991,0.012974
40529,Cosmic Encounter,1991,0.99327
104,Extrablatt,1991,0.99594
224,History of the World,1991,1
1038,Tantrix,1991,0.16275
64897,Formule Dé,1991,0.96959
2217,Columbus,1991,0.10443
751,Minos,1991,0.99981
1484,Clue: The Great Museum Caper,1991,0.10133
1402,Neolithibum,1991,0.030415
458,Sherlock Holmes: The Card Game,1991,0.20016
1450,Jagd der Vampire,1991,0.020571
1400,Columbus,1991,0.19055
2981,Breaking Away,1991,0.86421
6558,The Secret Door,1991,0.00020536
6604,Flotte Krabbe,1991,0.00072179
9619,Ex Libris,1991,0.5154
21774,African Queen,1991,0.77964
8104,Monopoly: European Edition,1991,0.19398
305,Der Fliegende Holländer,1992,0.95419
308,Santa Fe,1992,0.9262
8829,Nobody Is Perfect,1992,0.35743
201,The Rose King,1992,0.10067
14553,Times,1992,0.56828
327,Loopin' Louie,1992,3.551e-05
416,A to Z,1992,0.04428
2792,Coco Crazy,1992,0.00024014
2189,Pfusch,1992,0.036268
15390,ハーベスト (Harvest),1992,0.017685
1243,Split Second,1992,0.00084176
4,Tal der Könige,1992,0.91962
505,Goldener Drache,1992,0.2759
485,Galloping Pigs,1992,0.0075022
11085,Packen Wir's!,1992,0.027394
770,Loot,1992,0.018267
312,Landlord!,1992,0.012463
211,Times to Remember,1992,0.013646
303,Koalition,1992,0.99522
10813,Aya,1992,0.0027245
1401,Crash!,1992,0.0040497
571,Papua,1992,0.22037
4072,¡Knock-on-Word!,1992,0.15217
366,Viva Pamplona!,1992,0.047213
198,Buried Treasure,1992,0.034071
459,Ausgebremst,1993,0.070085
249,Lifeboats,1993,0.79533
1234,Once Upon a Time: The Storytelling Card Game,1993,0.022284
332,Vernissage,1993,0.99754
169,En Garde,1993,0.025693
317,The Mob,1993,0.26021
1702,Klondike,1993,0.00057711
13972,Party & Co,1993,0.33475
354,Stick 'Em,1993,0.47929
1912,World Cup Tournament Football,1993,0.56557
1899,13 Dead End Drive,1993,0.0078036
39089,Tiku,1993,0.02331
1053,Orbit,1993,0.65632
1419,Pylos,1993,0.021015
1007,Die Hanse,1993,0.68161
29,Terrain Vague,1993,0.99868
1448,Freight Train,1993,0.97622
465,Zankapfel,1993,0.43148
14128,Jupiter,1993,0.0013142
292,Attacke,1993,0.053886
19772,Abtei der wandernden Bücher,1993,0.84853
3293,König Artus Tafelrunde,1993,0.073364
605,Banana Republic,1993,0.084378
16802,Mastermind Challenge,1993,0.037551
3150,Taktvoll,1993,0.03441
18,RoboRally,1994,0.984
109,Wettstreit der Baumeister,1994,0.33586
2095,Waldmeister,1994,0.84478
280,Neue Spiele im alten Rom,1994,0.72845
137,Pass the Bomb,1994,0.10351
313,Big Boss,1994,0.92877
119,Kingdoms,1994,0.24998
398,Wildlife Safari,1994,0.017684
993,An den Ufern des Nils,1994,0.9485
1006,Die Erbraffer,1994,0.16378
13094,Category Game,1994,0.02126
1008,Die Schlangen von Delhi,1994,0.0025373
1459,Sharp Shooters,1994,0.010862
404,Worm Up!,1994,0.00215
6573,Husch Husch kleine Hexe,1994,0.0010651
2304,Knock Out,1994,0.82137
1936,Paparazzo,1994,0.54451
183,Stonehenge,1994,0.050795
1411,"Fugger, Welser, Medici",1994,1
6617,Rapidough,1994,0.0035456
8897,Kennen Sie Traxenbichl ?,1994,0.15391
3252,Beziehungskisten,1994,0.0068998
261,Olympia 2000 (v. Chr.),1994,0.086771
1065,Vigo,1994,0.013451
114,Ransom,1994,0.05031
9194,Personality,1995,0.0024037
915,Mystery of the Abbey,1995,0.84183
220,High Society,1995,0.095569
1162,Burp,1995,0.058333
619,The Bottle Imp,1995,0.29829
471,Totem,1995,0.7907
3837,Rat-a-Tat Cat,1995,0.0011902
415,Espresso,1995,0.00193
668,Sternenhimmel,1995,0.49073
3034,Cluedo: Super Sleuth,1995,0.093954
541,Das Motorsportspiel,1995,0.79547
5953,Karambolage,1995,0.0011997
929,The Great Dalmuti,1995,0.1359
27928,Maillot Jaune,1995,0.93585
144,Elfenwizards,1995,0.96537
24803,Speed,1995,0.00047694
350,Hattrick,1995,0.11792
3190,Quixo,1995,0.0021736
1915,Middle-earth,1995,1
179,Nuba,1995,0.13455
1504,Bakschisch,1995,0.068306
910,Kunst Stücke,1995,0.93268
635,Formula Motor Racing,1995,0.020668
2978,Stratego 4,1995,0.02807
15920,Die verrückte Kette,1995,0.076601
200,Entdecker,1996,0.67991
2604,Compatibility,1996,0.034747
1177,Die Ritter von der Haselnuss,1996,0.00020193
293,Bamboleo,1996,0.0040044
16,MarraCash,1996,0.70266
232,Serenissima,1996,0.99988
434,Yucata',1996,0.018406
344,Classic Art,1996,0.7465
1974,Das GROSSE und das kleine A,1996,0.027557
5590,Hallo Dachs!,1996,0.001074
1367,Grand National Derby,1996,0.29941
9597,Vier zu mir!,1996,0.00066701
10645,Mutabor: Im Irrgarten des Kalifen,1996,0.2077
272,Downtown,1996,0.77848
473,Olé!,1996,0.012468
146,Buy Low Sell High,1996,0.42728
343,Twins,1996,0.0072698
1439,Penguin Pile-Up,1996,0.00023902
834,Chronology,1996,0.11293
601,Take Two,1996,0.002647
2563,Hot Dog,1996,0.069408
1299,Trivial Pursuit: Genus IV,1996,0.84526
1171,Ricochet,1996,0.018462
9092,Avalam,1996,0.076926
1227,Stonewall,1996,0.010467
3119,Haste Worte?,1997,0.014375
3570,Chicken Cha Cha Cha,1997,6.7778e-05
172,For Sale,1997,0.015447
124,Primordial Soup,1997,0.99924
8098,Jungle Speed,1997,0.0039718
686,Dr. Jekyll & Mr. Hyde,1997,0.90059
1130,Halali,1997,0.013241
173,Formula Dé,1997,0.89686
105,Colossal Arena,1997,0.93912
219,Volle Hütte,1997,0.38029
624,Quoridor,1997,0.0069696
2114,"Duck, Duck, Bruce",1997,0.0033095
2629,Ramses II,1997,0.013436
10508,Leinen los!,1997,0.0001625
2839,Fair Play,1997,0.0030108
1163,"Ciao, Ciao...",1997,0.010205
8243,Rolit,1997,0.0051426
1027,Konzern,1997,0.82391
547,Flohzirkus,1997,0.00024212
11160,Think: Memo Crime,1997,0.38847
853,...und tschüss!,1997,0.04863
6994,Scrabble Card Game,1997,0.041656
1017,Fresh Fish,1997,0.9973
282,Vikingatid,1997,1
858,Blindes Huhn,1997,0.0019932
3,Samurai,1998,0.50777
429,Magalon,1998,0.80081
374,Colorado County,1998,0.79622
1028,Kraut & Rüben,1998,0.0035102
296,Medieval Merchant,1998,0.99749
337,Circus Flohcati,1998,0.006071
206,Jalape-NO!,1998,0.062278
651,Zero Down,1998,0.019716
294,Keydom,1998,0.99103
564,Die Seidenstraße,1998,0.11023
6191,Xe Queo!,1998,0.006988
106,Mystery Rummy: Jack the Ripper,1998,0.19128
1474,Ohio,1998,0.34305
457,Jumbo Grand Prix,1998,0.055375
388,Finale,1998,0.849
5338,Ocean,1998,0.45495
461,Freibeuter,1998,0.10626
2733,Stimmvieh,1998,0.92074
116,Guillotine,1998,0.081475
1849,Wörtersee,1998,0.0035894
625,Business,1998,0.064415
271,It's Mine!,1998,0.0081924
8560,Make 5,1998,0.0011248
1002,Cosmic Eidex,1998,0.99556
17997,Anno Domini: Sex & Crime,1998,0.090883
1353,Time's Up!,1999,0.43566
51,Ricochet Robots,1999,0.75892
372,Schotten Totten,1999,0.054756
12,Ra,1999,0.89962
70,Big City,1999,0.8633
8651,Pi mal Daumen,1999,0.020827
765,Space Walk,1999,0.023866
141,Andromeda,1999,0.89931
204,Stephenson's Rocket,1999,0.98685
111,Rheinländer,1999,0.93497
1237,Autoscooter,1999,0.62361
348,Merchants of the Middle Ages,1999,0.99939
525,Pisa,1999,0.56494
48,Krieg und Frieden,1999,0.9674
848,Tip Tap,1999,0.00061922
1307,Haunted Castle,1999,4.5551e-05
10565,Fits,1999,0.00012364
210,Don Pepe,1999,0.012472
148,Die Glücksritter,1999,0.0687
831,Schrille Stille,1999,0.49847
2096,Caprice,1999,0.021398
304,Evergreen,1999,0.16772
142,Vino,1999,0.99952
4493,Kayanak,1999,0.00066541
74,Apples to Apples,1999,0.091437
555,The Princes of Florence,2000,0.9999
492,Aladdin's Dragons,2000,0.99144
760,Battle Line,2000,0.56137
5222,Old Town,2000,0.49204
904,Nightmare Productions,2000,0.88808
855,Java,2000,0.9998
557,Laguna,2000,0.03687
562,Silberzwerg,2000,0.65824
903,Hamsterrolle,2000,0.0007356
854,Doge,2000,0.88442
660,Riffifi,2000,0.0078419
531,Merchants of Amsterdam,2000,0.97635
638,Hera and Zeus,2000,0.72386
941,Turbo Taxi,2000,0.0048466
916,Pete the Pirate,2000,0.00044224
827,Attila,2000,0.92643
8295,Secrets of the Pyramids,2000,0.00012271
869,Bongo!,2000,0.017142
1404,Strand-Cup,2000,0.037276
3749,Sumo!,2000,0.014954
566,Wongar,2000,0.99953
510,Eschnapur,2000,0.84785
556,7 Safari,2000,0.00097558
1263,Knights,2000,0.092123
883,Ivanhoe,2000,0.23267
25821,The Werewolves of Miller's Hollow,2001,0.10889
2338,Starship Catan,2001,0.99813
1334,Entdecker: Exploring New Horizons,2001,0.94951
1261,Medina,2001,0.93863
1159,Evo,2001,0.99921
2476,Industrial Waste,2001,0.94438
6830,Zendo,2001,0.8792
1205,Luxor,2001,0.0039652
2655,Hive,2001,0.20641
1315,Africa,2001,0.29078
1470,Venezia,2001,0.7609
1309,Die Magier von Pangea,2001,0.85736
2539,Urland,2001,0.99803
2555,Vom Kap bis Kairo,2001,0.12414
3507,By Golly!,2001,0.00021627
2940,A Dog's Life,2001,0.42665
1354,Zaubercocktail,2001,0.13428
878,Wyatt Earp,2001,0.060212
72644,Perplexus,2001,0.029542
1533,Ghost Chase,2001,0.15959
1317,Auf falscher Fährte,2001,0.013587
18056,Anno Domini: Kunst,2001,0.072735
1042,Dragon's Gold,2001,0.51816
2353,Muscat,2001,0.87119
1335,Gnadenlos!,2001,0.61604
25213,30 Seconds,2002,0.028831
4396,Odin's Ravens,2002,0.27839
2955,Mexica,2002,0.96834
2987,Pirate's Cove,2002,0.92769
3228,Pueblo,2002,0.34702
3307,Wallenstein,2002,0.99999
3955,BANG!,2002,0.23081
4218,O Zoo le Mio,2002,0.089165
3243,Wooly Wars,2002,0.0038849
5867,10 Days in Europe,2002,0.0030157
3452,Emerald,2002,0.78294
3208,Dragonland,2002,0.18356
3201,Lord of the Rings: The Confrontation,2002,0.93508
3139,Goldland,2002,0.96218
4106,Moderne Zeiten,2002,0.83532
4395,Bean Trader,2002,0.97701
8195,Viva Topo!,2002,7.9284e-05
3421,StreetSoccer,2002,0.10817
4375,Krone & Schwert,2002,0.97988
5393,Wheedle,2002,0.016542
4249,Trias,2002,0.91026
3236,WildLife,2002,0.99485
5711,Squad Seven,2002,0.04205
4620,The Prestel New York Architecture Game,2002,0.0017944
3632,Foodie Forest,2002,0.030369
16986,Ubongo,2003,0.0073443
7805,Fearsome Floors,2003,0.2154
6351,Gulo Gulo,2003,0.00010305
8069,Clue FX,2003,0.013935
8147,Maka Bana,2003,0.6884
8166,Anno 1503,2003,0.92447
6539,Formula Dé Mini,2003,0.074432
8017,Feurio!,2003,0.097112
8125,Santiago,2003,0.97406
11972,Monte Rolla,2003,5.5169e-05
7865,10 Days in Africa,2003,0.0035022
8552,I Go!,2003,0.01336
8190,The Bridges of Shangri-La,2003,0.92266
12346,Spooky Stairs,2003,0.00025363
7804,Dracula,2003,0.435
5767,Mammoth Hunters,2003,0.9778
6263,King's Breakfast,2003,0.010206
8273,Alexandros,2003,0.61717
6137,Drive,2003,0.002654
5406,New England,2003,0.96706
6281,Eketorp,2003,0.26519
15290,R-Eco,2003,0.05511
7866,10 Days in the USA,2003,0.0047841
8128,Atta Ants,2003,0.023818
6569,Cronberg,2003,0.039911
12589,Razzia!,2004,0.88857
13004,The Downfall of Pompeii,2004,0.056593
10630,Memoir '44,2004,0.67113
9220,Saboteur,2004,0.17188
13551,Oltre Mare,2004,0.99058
9216,Goa: A New Expedition,2004,0.99915
8989,Hansa,2004,0.69773
12004,Candamir: The First Settlers,2004,0.75044
9341,Lost Valley,2004,0.91771
17991,TAC,2004,0.28628
39332,Tasso,2004,0.0029887
10206,Make 'n' Break,2004,0.01965
9735,Duell,2004,0.06949
9139,Marco Polo Expedition,2004,0.10551
9473,Adam & Eva,2004,0.10315
12761,Ys,2004,0.99563
16747,Tumblin' Dice,2004,0.028954
13542,De Ontembare Stad,2004,0.99084
14042,Team Work Original,2004,0.016749
10547,Betrayal at House on the Hill,2004,0.98621
9342,Fifth Avenue,2004,0.97502
9446,Blue Moon,2004,0.97584
10947,Master Thieves,2004,0.92001
9028,Tongiaki: Journey into the Unknown,2004,0.14982
14054,Akaba,2004,0.0013128
16149,Up And Down,2005,0.0026968
15818,Pickomino,2005,0.0060146
19526,Elasund: The First City,2005,0.98554
15817,Manila,2005,0.8757
19100,Hacienda,2005,0.98774
15157,Amazonas,2005,0.37399
16142,Geisterwäldchen,2005,0.00028718
16366,Funny Friends,2005,0.97323
19996,Nacht der Magier,2005,0.00079392
20100,Wits & Wagers,2005,0.0067031
17329,Animal Upon Animal,2005,0.00025653
19237,Ca$h 'n Gun$,2005,0.1245
17133,Railways of the World,2005,0.99923
15173,Die Insel,2005,0.20419
15511,Fjords,2005,0.053347
20082,Pecunia non olet: Geld stinkt nicht,2005,0.0048271
15033,Australia,2005,0.98079
15318,Palazzo,2005,0.22383
21437,Agora Barcelona,2005,0.050299
18833,Lord of the Rings: The Confrontation,2005,0.96585
13642,Louis XIV,2005,0.99785
16373,Techno Witches,2005,0.055285
15510,Tower of Babel,2005,0.74472
16992,Tsuro,2005,0.0044695
19600,Antike,2005,0.99924
26156,Ausgerechnet Uppsala,2006,0.0017511
24508,Taluva,2006,0.24423
21763,Mr. Jack,2006,0.67019
20551,Shogun,2006,0.99996
27225,Bananagrams,2006,0.0033025
57660,Time's Up! Edición Azul,2006,0.10659
24416,Santy Anno,2006,0.036084
21985,Giro Galoppo,2006,0.0026832
24773,On the Underground,2006,0.85003
22266,Zig-Zag,2006,0.0019707
22465,On the Dot,2006,0.0037048
42636,Gemischtes Doppel,2006,0.12575
23890,Der schwarze Pirat,2006,0.00066933
22141,Cleopatra and the Society of Architects,2006,0.98711
23451,Space Dealer,2006,0.52331
24509,Gambit Royale,2006,0.077524
21920,Leonardo da Vinci,2006,0.99899
23908,Metromania,2006,0.51285
22245,Royal Visit,2006,0.44382
21754,Nottingham,2006,0.057471
25738,The Big Taboo,2006,0.2406
28086,Risk Express,2006,0.006336
21550,Blokus Trigon,2006,0.0060888
21632,To Court the King,2006,0.86698
24417,Factory Fun,2006,0.89697
27162,Kingsburg,2007,0.99987
31497,Oregon,2007,0.26936
30957,Tribune: Primus Inter Pares,2007,0.99638
27746,Colosseum,2007,0.99916
31479,Ubongo Extreme,2007,0.028039
30380,Cuba,2007,0.99962
27172,Ponte del Diavolo,2007,0.37239
28218,Cash-a-Catch,2007,0.06751
27789,Rotterdam,2007,0.20424
56692,Parade,2007,0.02012
28143,Race for the Galaxy,2007,0.99516
28720,Brass: Lancashire,2007,0.99995
34219,Biblios,2007,0.10056
32382,Gipsy King,2007,0.12013
28723,Before the Wind,2007,0.97277
32412,Palastgeflüster,2007,0.32694
32405,Alles Tomate!,2007,0.0022882
31853,Black Box +,2007,0.24745
30381,Hamburgum,2007,0.99864
22398,10 Days in Asia,2007,0.0043688
27627,Talisman: Revised 4th Edition,2007,0.99788
29934,Amyitis,2007,0.99853
27306,Venedig,2007,0.5149
29773,Cheeky Monkey,2007,0.00030973
31745,Utopia,2007,0.98737
38713,Time's Up! Edición Amarilla,2008,0.017567
34969,Ubongo: Duel,2008,0.062601
38054,Snow Tails,2008,0.47142
36648,Pyramid of Pengqueen,2008,0.018811
36553,Time's Up! Title Recall!,2008,0.16077
37728,Rock the Beat,2008,0.0079392
35293,Im Reich der Wüstensöhne,2008,0.43212
37046,Ghost Stories,2008,0.99971
91666,Crossboule,2008,0.0030621
38548,Fast Flowing Forest Fellers,2008,0.020919
47046,Gambit 7,2008,0.0017489
37904,Formula D,2008,0.8008
34599,Toledo,2008,0.26763
38531,Powerboats,2008,0.53851
35677,Le Havre,2008,0.99999
37400,Sushizock im Gockelwok,2008,0.021124
38386,A Castle for All Seasons,2008,0.91094
39463,Cosmic Encounter,2008,0.99876
34320,Shanghaien,2008,0.046125
