rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
7959,286559,Antiquity Quest,2019,8973,6.614,6.765,0.151,5.596,1014
7960,104376,Bonbons,2011,13438,5.981,6.695,0.714,5.596,5478
7961,37362,Robot Master,2008,8225,6.350,6.432,0.082,5.596,264
7962,334278,Black Hole: Kyrum,2021,10232,8.170,8.321,0.151,5.596,2270
7963,19646,Cowabunga,2005,8981,5.886,5.968,0.082,5.596,1018
7964,367978,Super-Skill Pinball: Holiday Special,2022,8396,7.168,7.319,0.151,5.596,432
7965,261529,The Boldest,2018,6770,6.300,6.080,-0.221,5.596,-1195
7966,25182,24/7: The Game,2006,8468,6.359,6.471,0.112,5.596,502
7967,441,Filthy Rich,1998,4940,6.395,5.899,-0.496,5.596,-3027
7968,133534,Sigismundus Augustus: Dei gratia rex Poloniae,2012,7524,7.082,6.656,-0.427,5.596,-444
7969,338678,Taco Hat Cake Gift Pizza,2021,9394,6.348,6.499,0.151,5.596,1425
7970,32149,Word Blur,2007,8812,6.866,7.017,0.151,5.596,842
7971,147883,Lost Legacy: Hyakunen Senso to Ryu no Miko,2013,8936,7.140,7.291,0.151,5.596,965
7972,244817,Farmini,2018,9144,6.519,6.670,0.151,5.596,1172
7973,343386,Decktective: The Will without an Heir,2021,8259,6.974,7.125,0.151,5.596,286
7974,367086,Dragons of Etchinstone,2022,8882,8.267,8.418,0.151,5.596,908
7975,4839,Berlin '85: The Enemy at the Gates,1980,7225,6.807,6.374,-0.433,5.596,-750
7976,143782,Global Mogul,2013,6708,6.947,6.520,-0.427,5.596,-1268
7977,375931,Land and Freedom: The Spanish Revolution and Civil War,2023,8081,8.011,7.578,-0.433,5.596,104
7978,391290,Ecosystem: Savanna,2023,8652,7.427,7.578,0.151,5.596,674
7979,308652,Age of Dogfights: WW1,2020,8447,8.207,7.774,-0.433,5.595,468
7980,37982,God Dice,2008,10423,6.329,6.524,0.195,5.595,2443
7981,323841,Spook Manor,2022,8664,6.924,7.006,0.082,5.595,683
7982,266980,Steamopolis,2019,8537,6.845,6.996,0.151,5.595,555
7983,765,Space Walk,1999,9601,5.970,6.151,0.181,5.595,1618
7984,99935,Keep Up The Fire!: The Boxer Rebellion,2011,7570,7.353,6.920,-0.433,5.595,-414
7985,345684,The Charge of the 3 Kings: Navas de Tolosa 1212,2021,8550,8.227,7.794,-0.433,5.595,565
7986,7634,Western Desert,1982,7751,7.524,7.091,-0.433,5.595,-235
7987,215482,Road Hog: Rule the Road,2017,9368,6.391,6.542,0.151,5.595,1381
7988,4226,"Victory at Midway: Turning Point of the Pacific War, June 1942",1992,7260,7.216,6.783,-0.433,5.595,-728
7989,11760,Knuckling Knights,2004,21392,5.499,6.282,0.783,5.595,13403
7990,171721,Micro Rome,2023,9414,7.046,7.197,0.151,5.595,1424
7991,148036,Risk: Plants vs. Zombies,2013,9666,6.154,6.305,0.151,5.595,1675
7992,40182,Telepathy,2008,9342,6.613,6.794,0.181,5.595,1350
7993,186723,Cave Evil: Warcults,2016,7299,8.358,7.554,-0.805,5.595,-694
7994,74596,Flash Point,2010,8213,6.916,7.067,0.151,5.595,219
7995,199086,Festival of a Thousand Cats,2016,8251,6.569,6.720,0.151,5.595,256
7996,158982,Blue Max: World War I Air Combat,2013,6589,6.637,6.204,-0.433,5.595,-1407
