bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
171,107234,1,165,2,39,1,32,1,27,1,34,1,2453,1,31,1,26,1,52,1,731,1,40,1,31,1,38,1,,,46,1,378,1,117,1,135,1,422,1,54,1,38,1,276,1,31,1,236,1,48,1,19,1,30,1,1152,1,23,1,86,1,347,3,4597,2,37,1,26,1,473,3,28,1,29970,2,66,1,12782,1,529,1,81,1,1815,3,1554,2,31,1,3364,2,,,32,1,25,1,40,1,22,1,29,1,56,1,94,1,20,1,,,1745,4,2863,1,48,1,342,1,23,1,14,1,1168,1,277,1,,,28,1,1590,2,28,1,19,1,31,1,90,1,3537,1,2623,3,34,1,32,1,32,2,487,1,441,1,130,1,358,3,28,1,,,56,1,47,1,30,1,21,1,32,1,24,1,303,2,209,1,31,1,21,1,75,1,61,1,125,1,232,1,1350,1,221,3,37,1,58,1,22,1,29,1,21,2,19,1,991,5,39,1,485,3,23,1,,,26,1,28,1,22,1,28,1,23,1,21,1,,,28,1,2997,2,27,1,17,1,3172,2,21,1,24,1,331,1,5682,2,94,1,22,1,25,1,23,1,15,1,24,1,31,1,30,1,155,2,138,1,301,1,210,1,,,249,1,337,2,,,20,3,873,2,52,1,,,223,1,,,339,1,5,1,507,2,37,1,251,1,409,2,38,1,,,505,2,68,1,274,1,51,1,18,1,3650,1,,,33,1,,,21,1,,,21,1,29,1,26,1,26,1,18,1,,,2301,5
2398,75717,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,34,347,63,,,,,,,,,74286,1,3,38,127,58,,,,,,,22,54,,,414,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,51,,,,,,,,,,,,,,,,,,,,,,,,,46,50,,,,,,,,,,,,,179,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,74,,,,,,,,,,,,,,,,,,,35,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,54876,3,,,,,,,,,,,384,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5,,,,,,,753,2,,,,,415,1,2035,14,,,,,,,,,13728,4,,,4563,2,,,,,2175,2,1619,1,,,2668,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,3,,,,,228,8,,,,,,,,,3210,2,2343,5,,,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,371,1,,,,,,,,,,,18,5,,,,,286,2,,,,,,,,,,,,,746,9,,,868,2,,,,,,,,,,,,,,,,,,,,,3075,1,,,,,7421,1,,,,,,,2282,7,,,,,,,,,,,,,,,,,,,5,4,,,104,2,,,,,37,11,,,,,185,13,,,,,,,,,,,,,399,3,,,,,2226,1,,,,,282,3,,,,,,,,,711,2,,,,,,,,,,,1,11,,,,,,,,,,,1645,7
1406,52681,4,35,3,,,,,,,,,10,21,,,,,29,2,52,3,,,,,,,,,,,257,3,,,,,,,,,,,,,,,51,4,,,,,,,157,10,,,23,4,212,5,3719,4,,,,,350,4,,,21429,3,21,3,3320,3,55,5,27,2,282,6,921,4,,,2473,4,41,1,,,,,10,2,,,,,,,,,,,,,3008,1,,,,,322,2,,,,,169,10,33,4,,,17,2,1786,1,,,,,,,22,4,1246,5,3316,2,,,22,2,23,3,,,,,,,,,,,,,,,12,3,,,,,,,,,93,4,25,10,,,,,,,,,,,,,,,68,6,,,,,,,,,,,,,1664,1,15,5,448,4,,,,,,,,,,,,,,,,,,,,,650,8,,,,,712,7,,,,,90,7,2910,6,,,,,,,,,,,18,2,14,2,,,263,1,,,48,11,32,7,,,,,165,4,,,,,543,5,,,,,,,,,,,,,,,,,,,93,7,,,,,145,5,19,2,,,,,,,136,8,,,,,,,16,2,,,19,2,,,,,,,11,2,,,1034,10
10816,39533,5,,,,,,,,,,,269,6,,,,,25,3,,,,,,,23,2,,,27,2,124,6,,,,,,,,,,,26,2,,,49,6,,,,,,,319,4,,,,,177,6,3533,5,,,,,63,8,,,11251,7,,,2667,4,68,4,,,430,5,267,7,,,1995,6,,,,,,,,,,,,,,,,,,,,,1079,6,97,6,,,129,7,,,,,306,3,,,,,,,259,7,,,,,,,,,1573,3,1879,9,,,,,,,,,,,35,2,250,4,,,,,,,,,,,,,,,,,,,62,3,,,,,,,,,,,,,,,,,,,,,,,,,24,1,,,618,12,17,3,230,5,,,22,1,,,,,,,,,,,,,,,,,1332,4,,,,,1400,3,,,,,103,6,5222,3,,,,,,,,,,,,,,,,,33,4,,,87,5,,,,,,,84,5,,,,,670,3,,,,,,,,,43,3,,,,,,,24,3,93,8,,,,,118,8,,,,,,,,,248,7,,,,,,,15,3,,,18,3,,,,,,,,,,,2150,6
2397,33481,6,9,4,12,3,,,4,2,,,707,2,,,,,2,8,97,2,,,8,3,,,,,5,5,309,2,,,,,16,5,,,38,2,22,3,,,47,8,,,10,2,2,2,222,7,,,11,8,407,2,3338,7,,,,,313,5,,,11720,6,20,4,1712,9,34,9,10,8,2779,1,291,6,,,1280,11,,,,,7,3,,,,,,,10,3,,,,,,,1387,5,,,6,2,166,6,,,,,227,5,58,2,,,11,3,46,13,,,,,7,3,19,5,703,12,2021,7,,,,,,,55,2,23,2,,,34,21,4,2,,,,,8,5,,,,,5,3,7,3,45,8,44,5,,,,,,,53,2,7,7,,,,,6,10,,,,,,,,,,,,,427,18,6,12,209,6,,,,,,,11,2,,,,,,,5,3,,,,,548,10,8,2,,,499,9,,,,,,,1405,11,,,,,,,,,,,6,4,,,,,25,6,,,78,6,26,9,,,,,74,6,,,,,389,7,10,3,,,21,5,,,,,,,69,8,,,3,4,182,4,,,,,103,9,9,4,,,,,5,2,70,11,16,1,,,,,5,4,,,3,9,,,,,,,5,3,,,880,12
2181,30158,7,,,,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,170,4,,,,,,,,,,,,,,,24,21,,,,,,,143,13,,,,,165,7,2391,13,,,,,586,2,,,7897,12,16,7,1385,14,125,2,14,4,,,188,11,,,1423,8,,,,,,,,,,,,,,,,,,,,,376,9,,,,,109,9,,,,,182,8,,,,,,,476,5,,,,,,,23,3,1118,6,918,16,,,,,,,52,3,,,,,48,14,,,,,,,,,,,,,,,12,2,51,6,38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369,2,16,4,3021,1,,,,,,,,,,,,,,,,,,,,,2064,3,,,,,317,16,,,,,103,5,2139,8,,,,,,,,,,,10,3,,,,,25,5,,,73,7,27,8,,,,,37,10,13,2,,,1415,1,,,,,,,,,,,,,182,6,,,,,151,5,,,,,123,6,16,3,,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,1111,9
463,26847,8,,,14,2,,,,,,,,,,,,,,,14,5,,,,,,,,,,,27,13,,,,,,,,,23,3,,,,,46,10,,,,,,,206,8,,,,,81,13,2490,11,,,,,,,,,12590,5,11,10,1259,17,27,12,12,5,21,18,160,14,,,1294,10,,,,,,,,,,,,,,,,,,,,,157,18,,,,,30,14,,,,,75,21,,,,,,,60,11,,,,,,,,,949,8,2317,6,,,,,,,,,,,,,72,9,,,,,,,16,2,,,,,,,,,26,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,17,12,7,35,24,,,,,,,,,,,,,,,,,,,,,467,12,,,,,1064,4,,,,,,,1578,9,,,,,,,,,,,,,,,,,,,,,,,34,6,,,,,35,12,,,,,140,18,,,,,,,,,,,,,73,7,,,,,34,16,,,,,71,14,,,,,,,,,60,12,,,,,,,,,,,,,,,,,,,,,,,836,13
2093,26410,9,,,,,,,,,,,78,11,,,,,,,15,4,,,,,,,,,,,31,12,,,,,9,6,5,2,,,,,,,35,14,5,2,,,,,66,22,,,,,51,18,1323,22,,,,,,,,,10611,8,8,15,1373,15,,,,,80,12,128,19,,,820,18,,,,,,,,,13,2,,,,,,,7,2,,,191,16,20,7,,,60,12,,,,,84,20,12,5,,,,,115,10,,,,,,,,,518,18,3925,1,,,16,3,5,5,,,2,4,,,148,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,7,,,,,,,,,,,,,524,14,,,61,19,,,,,,,,,,,,,,,,,,,,,356,18,,,,,423,12,,,,,,,1314,12,,,,,6,2,,,,,,,,,,,,,,,44,12,23,11,,,,,,,20,1,,,180,14,,,4,2,,,,,,,,,301,4,,,,,51,9,,,,,74,13,,,,,,,,,481,4,,,,,,,,,,,10,4,,,,,,,,,7,2,2728,2
2162,21449,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,,,,,10,41,,,,,,,126,14,,,,,15,37,1418,18,,,,,,,,,10185,10,,,641,23,,,,,,,124,21,,,980,16,,,,,7,2,,,,,,,,,,,,,,,36,38,,,,,,,,,,,236,4,,,,,,,12,19,,,,,,,10,8,585,16,7,113,,,,,,,13,4,,,,,68,10,,,,,,,,,,,,,,,,,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,39,4,14,,,,,,,,,,,,,,,,,,,,,,,372,16,,,,,193,25,,,,,15,12,4388,4,,,,,,,,,,,,,,,,,9,8,,,,,16,14,,,,,27,13,,,,,106,22,,,,,,,,,,,,,,,,,,,41,11,,,,,120,7,,,,,,,,,35,16,,,,,,,,,,,,,,,,,,,,,,,1508,8
