bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
29351,22019,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,203,11,,,,,,,4067,7,,,,,,,,,,,3603,35,,,309,44,141,2,,,,,131,22,,,,,440,46,,,,,,,,,,,,,,,,,,,,,,,270,8,,,,,,,,,,,61,23,30,5,,,,,,,,,,,,,,,,,121,56,,,,,,,,,,,,,16,48,,,,,,,,,,,,,,,,,223,1,87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,29,,,,,,,,,,,,,,,,,,,,,,,,,984,6,,,,,,,,,,,,,9593,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,41,,,,,,,,,,,,,,,,,,,,,,,,,,,831,1,,,,,,,,,505,6,,,,,,,,,,,,,,,,,,,,,,,102,42
463,21652,12,11,4,5,3,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,21,18,,,,,,,,,5,5,,,,,39,12,,,,,,,232,9,,,,,70,15,1918,17,,,,,,,,,,,9767,10,7,13,1039,22,17,13,3,14,10,24,132,21,,,,,1058,20,,,,,,,,,,,,,,,,,,,,,,,82,24,,,,,25,15,,,,,74,20,,,,,,,42,11,,,,,,,,,1037,11,2380,6,,,,,,,,,,,,,43,23,,,,,,,4,10,,,,,,,,,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,21,6,12,45,20,,,,,,,,,,,,,,,,,,,,,375,19,,,,,809,7,,,,,,,938,14,,,,,,,,,,,,,,,,,,,,,,,19,12,,,,,12,20,,,,,193,12,,,,,,,,,,,,,61,8,,,,,,,56,15,,,,,58,14,,,,,,,,,49,17,,,,,,,,,,,,,,,,,,,,,,,616,17
13,20284,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,7,,,,,,,116,17,,,3,10,32,23,1622,20,,,,,,,72,9,,,9215,12,3,38,2478,7,,,4,9,,,48,37,,,9,2,857,24,,,,,,,,,,,,,2,4,,,,,,,,,806,4,,,,,,,,,,,120,16,,,9,1,,,,,,,,,,,,,373,30,1162,16,,,,,,,,,,,,,74,15,,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,11,15,4,64,14,,,,,,,,,,,,,,,,,,,,,354,20,,,,,375,14,,,,,49,9,722,17,,,,,,,,,,,,,,,,,,,,,22,14,33,11,,,,,69,9,,,,,163,16,,,,,,,,,,,,,,,,,,,,,53,17,,,,,,,,,,,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,403,20
25821,20110,14,,,,,,,,,,,460,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3418,8,,,,,,,,,,,1325,85,18,3,1894,12,,,,,,,,,,,,,5984,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3659,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837,4,,,,,,,,,,,,,,,,,,,,,,,862,12
2425,18872,15,,,,,,,,,,,153,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,,,,29,16,,,,,,,156,14,,,,,118,8,1580,21,,,,,,,,,,,5985,23,4,31,1806,13,,,3,15,159,10,169,11,,,,,1331,14,,,,,,,,,,,,,,,,,,,,,,,156,13,,,,,,,,,,,153,13,21,6,,,,,,,,,,,,,,,669,17,673,19,,,,,,,,,,,,,11,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,25,,,,,,,,,,,,,,,,,,,,,,,,,763,8,,,,,1367,4,,,,,142,6,2583,8,,,,,,,,,,,,,,,,,,,,,68,10,,,,,,,,,,,,,112,21,,,,,5,7,,,,,,,,,,,,,,,,,,,,,174,6,,,,,,,,,47,18,,,,,,,,,,,,,,,,,,,,,,,156,34
320,18342,16,,,,,,,,,,,75,15,,,,,,,6,6,,,,,,,,,,,,,7,1,,,99,10,,,,,,,,,12,2,,,,,36,13,,,,,,,78,22,,,9,4,35,22,2244,14,,,,,,,157,6,,,6693,19,12,6,1155,20,22,11,,,80,14,229,8,,,,,2391,8,,,,,6,4,5,3,,,,,9,2,,,14,4,,,,,100,19,45,6,,,,,,,,,469,5,,,,,,,193,8,,,,,,,4,8,245,40,277,32,,,,,6,6,,,,,16,3,23,37,,,,,,,5,8,,,,,,,,,44,8,9,12,,,,,,,,,10,6,,,,,116,5,,,,,,,,,,,,,705,12,19,3,72,11,,,,,,,8,4,,,,,,,,,,,,,596,12,,,,,333,15,,,,,83,8,868,16,,,,,,,,,,,,,2,3,,,,,,,68,9,69,5,,,,,15,16,,,,,73,27,,,,,11,5,,,,,,,32,11,,,,,,,73,13,,,13,1,50,15,,,,,,,,,62,15,,,,,,,,,,,6,8,,,,,,,,,,,248,26
1294,17730,17,,,,,,,,,,,34,20,,,,,,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,18,,,,,,,,,,,,,54,19,906,32,,,,,,,,,,,10901,8,3,41,894,24,,,4,10,113,12,145,16,,,,,1703,12,,,,,,,,,,,,,,,11,4,,,,,,,187,11,,,,,,,,,,,131,15,,,,,,,24,14,,,,,8,2,3,11,931,13,,,,,,,,,,,,,,,269,3,,,,,,,,,,,,,,,,,,,22,10,,,,,,,,,,,,,,,4,10,,,,,,,,,,,,,420,16,,,24,27,,,,,,,7,5,,,,,,,,,,,,,38,57,,,,,,,,,,,,,403,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,11,,,,,150,17,,,,,,,,,,,,,30,12,,,,,,,16,28,,,,,18,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,28
181,17177,18,14,3,,,,,,,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,21,,,,,,,,,,,,,84,11,1541,22,,,,,,,,,,,9692,11,,,1736,14,,,10,2,,,53,35,,,,,1099,16,,,,,,,,,,,,,,,,,,,,,,,223,10,,,,,226,5,,,,,69,22,,,,,,,,,,,,,,,,,234,42,109,59,,,,,,,,,,,,,,,,,,,,,7,4,,,,,,,,,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,19,,,60,16,,,,,,,,,,,,,,,,,,,,,128,30,,,,,191,22,,,,,,,503,21,,,,,,,,,,,,,,,,,224,2,,,,,,,,,,,,,,,,,185,13,,,,,,,,,,,,,11,15,,,,,,,40,20,,,,,42,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,30
27443,16493,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,14,,,,,,,55,24,,,3,12,80,12,712,39,,,,,,,55,10,,,607,143,7,15,461,33,32,8,,,,,139,18,,,,,431,47,,,,,,,,,,,,,,,,,,,,,,,58,31,,,,,43,12,,,,,,,,,,,,,,,,,,,,,,,536,21,1991,10,,,,,,,,,,,,,219,6,,,,,,,,,,,,,,,,,,,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,34,,,,,,,,,,,,,,,,,,,,,,,,,257,23,,,,,159,26,,,,,,,6575,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607,2,,,,,,,,,,,,,47,16,,,,,,,,,237,10,,,,,,,,,,,,,,,,,,,,,,,2925,4
2136,14619,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,6,,,,,,,,,,,,,,,,,,,,,,,361,6,,,,,,,2700,13,,,,,,,,,,,5958,24,6,19,346,39,,,,,976,4,,,,,,,426,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,11,,,,,229,10,17,7,,,,,,,,,,,,,,,449,25,,,,,,,,,,,,,,,14,53,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,,,,,,,,,,,,,,,,,,,,,1077,6,,,,,,,,,,,,,,,,,,,,,,,,,910,7,,,,,,,,,,,,,92,63,,,,,,,,,,,,,,,,,10,7,,,139,3,,,,,5,2,109,8,1,4,,,285,9,,,,,,,,,,,,,,,,,,,,,125,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,44
1000,14471,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14471,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,12854,22,,,,,,,,,,,331,8,,,,,,,,,,,,,,,,,,,,,,,,,107,9,,,,,276,2,,,,,,,,,7,56,,,,,,,,,,,,,102,9,457,59,,,,,,,,,,,8901,15,6,22,132,61,,,,,20,19,,,,,,,402,50,,,,,,,,,,,,,,,,,73,2,,,,,,,387,2,,,,,,,,,,,,,,,,,164,10,,,,,,,,,85,81,403,25,,,,,,,,,,,,,50,20,,,,,,,,,,,,,,,,,,,,,,,,,26,1,,,72,2,,,191,2,170,3,,,,,,,,,,,,,39,75,8,9,81,9,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,,,,,,,86,66,,,,,,,,,,,,,,,,,,,25,2,,,,,,,,,,,,,,,33,47,,,,,121,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,61
3886,12757,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,3,,,,,,,,,,,,,,,12,35,,,,,,,215,10,,,,,63,17,3227,9,,,,,,,,,,,2815,49,5,27,451,34,16,14,7,6,144,11,146,15,,,,,589,36,,,,,8,3,,,,,,,,,,,,,,,,,83,22,,,,,,,,,,,552,3,,,,,,,,,,,,,,,,,1097,10,434,23,,,,,,,,,,,,,61,16,,,,,,,,,13,2,,,5,12,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,35,4,14,87,8,,,,,,,,,,,,,,,,,,,,,252,24,,,,,936,5,,,,,175,4,188,42,,,,,,,,,,,,,,,,,,,,,96,5,19,14,,,,,348,2,,,,,68,31,,,,,,,,,,,,,,,,,,,,,105,12,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,45
