bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
29351,22684,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,208,10,,,,,,,3923,6,,,,,,,,,3466,28,,,176,51,179,2,,,,,171,17,,,653,27,,,,,,,,,,,,,,,,,,,,,270,8,,,,,,,,,,,48,25,9,8,,,,,,,,,,,,,,,,,141,47,,,,,,,,,,,,,13,45,,,,,,,,,,,,,,,,,418,2,77,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,32,,,,,,,,,,,,,,,,,,,,,,,,,1144,6,,,,,,,,,,,,,10168,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,35,,,,,,,,,,,,,,,,,,,,,,,,,844,1,,,,,,,,,412,5,,,,,,,,,,,,,,,,,,,,,,,86,40
2243,22406,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,12,,,,,,,,,,,,,,,10,36,,,,,,,,,,,,,,,7007,1,,,,,,,,,5320,16,,,,,,,,,,,,,,,2143,7,,,,,,,,,,,,,,,,,,,,,,,,,,,153,8,,,,,308,7,,,,,,,,,,,,,,,,,659,13,184,38,,,,,,,,,,,,,13,44,,,,,,,,,,,,,,,,,61,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109,3,,,,,,,,,,,,,,,,,,,,,,,,,1463,5,,,,,500,9,,,,,21,10,974,14,,,,,,,,,,,1,7,,,,,,,,,,,201,2,,,,,1182,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,53
811,18860,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,9,,,,,,,26,36,,,,,,,1729,16,,,,,,,,,4750,20,4,20,2292,7,,,,,,,195,13,,,1780,9,,,,,,,,,,,,,3,6,,,,,,,538,6,,,,,,,,,,,159,13,,,,,,,,,,,,,,,,,123,54,297,28,,,,,,,,,,,,,332,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632,2,,,49,23,,,,,,,,,,,,,,,,,,,,,457,16,,,,,548,8,,,,,133,4,292,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456,7
13,18645,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12,,,,,,,108,18,,,3,8,50,22,1321,19,,,,,21,12,,,9388,10,5,16,1878,10,,,3,13,,,37,39,7,2,681,25,,,,,,,,,,,2,3,,,,,,,,,778,4,,,,,,,,,,,108,17,,,7,1,,,,,,,,,,,,,368,26,1041,12,,,,,,,,,,,,,39,17,,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,13,12,5,71,19,,,,,,,,,,,,,,,,,,,,,210,22,,,,,278,18,,,,,22,9,603,18,,,,,,,,,,,,,,,,,,,,,25,14,37,10,,,,,55,10,,,,,267,11,,,,,,,,,,,,,,,,,,,14,26,,,,,,,,,,,,,,,17,17,,,,,,,,,,,,,,,,,,,,,,,361,21
320,17228,15,,,,,,,,,,,104,8,,,,,10,6,,,,,,,,,9,1,,,85,9,,,,,,,,,4,5,,,,,38,10,,,,,,,137,16,,,13,4,55,20,1281,20,,,,,116,7,,,7596,13,24,3,938,20,26,12,,,76,13,270,10,,,1219,14,,,,,,,3,3,,,5,2,,,20,3,,,,,109,18,54,6,,,,,,,,,310,6,,,,,,,357,5,,,,,,,5,8,277,33,265,31,,,,,5,4,,,,,14,3,16,34,,,,,,,2,10,,,,,,,,,17,11,13,10,,,,,,,,,3,7,,,,,297,3,,,,,,,,,,,,,935,10,9,6,154,12,,,,,,,1,5,,,,,,,,,,,,,527,13,,,,,315,16,,,,,84,7,794,15,,,,,,,,,,,,,4,3,,,,,,,73,8,76,6,,,,,,,,,,,88,31,,,,,17,5,,,3,4,,,17,13,,,,,11,30,,,6,1,28,23,,,,,,,,,58,13,,,,,,,,,,,6,9,,,,,,,,,,,249,23
2425,16344,16,,,,,,,,,,,64,13,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,,,,,,,17,24,,,,,,,149,14,,,,,83,15,1333,18,,,,,,,,,5046,18,7,14,1022,17,,,4,11,194,8,202,12,,,1200,16,,,,,,,,,,,,,,,,,,,,,127,14,,,,,,,,,,,175,12,,,,,,,,,,,,,,,,,661,12,524,19,,,,,,,,,,,,,17,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,26,,,,,,,,,,,,,,,,,,,,,,,,,1129,7,,,,,716,5,,,,,133,5,2718,6,,,,,,,,,,,,,,,,,,,,,69,10,,,,,,,,,,,,,116,25,,,,,3,8,,,,,,,,,,,,,,,,,,,188,5,,,,,,,,,37,14,,,,,,,,,,,,,,,,,,,,,,,163,28
1294,14979,17,,,,,,,,,,,44,14,,,,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,14,,,,,,,,,,,,,86,14,891,29,,,,,,,,,8257,11,13,7,835,22,,,9,5,60,14,175,15,,,1774,10,,,,,,,,,,,,,11,3,,,,,,,159,11,,,,,,,,,,,109,16,,,,,,,25,14,,,,,14,3,,,1016,7,,,,,,,,,,,,,,,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9,,,,,,,,,,,,,449,15,,,30,29,,,,,,,10,3,,,,,,,,,,,,,47,46,,,,,,,,,,,,,488,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,16,,,,,,,,,,,,,25,11,,,,,20,22,,,,,31,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,34
181,14036,18,14,4,,,,,,,,,78,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,18,,,,,,,,,,,,,131,9,1263,21,,,,,,,,,7246,15,,,1827,11,,,5,9,,,62,32,,,803,20,,,,,,,,,,,,,,,,,,,,,149,12,,,,,194,7,,,,,52,24,,,,,,,,,,,,,,,,,271,34,119,49,,,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,24,,,48,25,,,,,,,,,,,,,,,,,,,,,163,30,,,,,131,27,,,,,,,593,19,,,,,,,,,,,,,,,,,139,2,,,,,,,,,1,3,,,,,,,194,14,,,,,,,,,,,,,9,15,,,,,31,16,,,,,28,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,33
50381,13733,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,948,28,,,,,,,,,9936,9,,,881,21,,,,,60,15,131,23,,,305,51,,,,,,,,,,,,,,,,,,,,,140,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,15,67,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,13665,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,7,,,,,,,,,,,,,,,,,,,,,,,355,7,,,,,,,3297,8,,,,,,,,,4266,23,3,29,247,42,,,,,978,4,,,,,396,44,,,,,,,,,,,,,,,,,,,,,,,,,,,127,10,,,,,229,10,7,9,,,,,,,,,,,,,,,350,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,,,,,,,,,,,,,,,,,,,,,1507,5,,,,,,,,,,,,,,,,,,,,,,,,,1026,8,,,,,,,,,,,,,52,84,,,,,,,,,,,,,,,,,7,7,,,147,4,,,,,4,2,,,4,3,,,442,8,,,,,,,,,,,,,,,,,,,29,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,55
27443,11892,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,13,,,,,,,78,20,,,23,2,45,23,787,33,,,,,109,8,,,597,131,36,2,478,32,66,6,,,,,808,4,,,436,42,,,,,,,,,,,,,,,,,,,,,51,26,,,,,79,12,,,,,,,,,,,,,,,,,,,,,,,452,21,1752,8,,,,,,,,,,,,,461,2,,,,,,,,,,,,,,,,,,,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,28,,,,,,,,,,,,,,,,,,,,,,,,,441,17,,,,,202,21,,,,,,,647,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,1,,,,,,,,,,,60,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3271,3
5072,11451,22,,,,,,,,,,,9,21,,,,,,,,,,,,,,,,,,,11,20,,,,,144,2,,,,,,,,,11,34,,,,,,,,,,,,,140,7,412,51,,,,,,,,,7595,14,3,34,85,68,,,,,58,16,,,,,319,49,,,,,,,,,,,,,,,65,2,,,,,,,842,2,,,,,,,,,,,,,,,,,160,9,,,,,,,,,92,70,338,25,,,,,,,,,,,,,24,26,,,,,,,,,,,,,,,,,,,,,,,,,25,1,,,45,2,,,317,2,175,4,,,,,,,,,,,,,62,59,5,12,158,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,64,,,,,,,,,,,,,,,,,,,19,2,,,,,,,,,,,,,,,30,52,,,,,190,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,81
3886,11066,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,5,,,,,,,,,,,,,,,11,32,,,,,,,178,12,,,,,127,10,3158,9,,,,,,,,,2030,51,4,23,438,33,32,9,5,10,101,11,180,14,,,523,37,,,,,3,4,,,,,,,,,,,,,,,21,39,,,,,,,,,,,644,2,,,,,,,,,,,,,,,,,943,8,97,52,,,,,,,,,,,,,19,32,,,,,,,,,11,2,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,31,3,15,174,9,,,,,,,,,,,,,,,,,,,,,193,25,,,,,644,6,,,,,176,3,237,35,,,,,,,,,,,,,,,,,,,,,78,7,18,12,,,,,310,2,,,,,132,22,,,,,,,,,,,,,,,,,,,40,12,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,41
822,8284,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,15,,,,,,,,,,,,,,,22,17,,,,,,,113,17,,,9,6,29,31,836,31,,,,,18,13,,,2944,35,11,10,598,27,,,,,,,153,20,,,596,32,,,,,,,,,,,,,,,,,,,,,46,28,,,,,,,,,,,105,18,,,,,,,,,,,,,,,,,393,23,283,29,,,,,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,17,9,7,101,16,,,,,,,,,,,,,,,,,,,,,299,20,,,,,140,26,,,,,,,520,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,16,,,,,,,,,,,,,,,,,,,,,,,382,20
6819,7940,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,16,4160,5,,,,,,,,,1683,58,3,35,124,59,,,,,,,35,40,,,256,53,,,,,,,,,,,,,,,,,,,,,30,34,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,203,40,80,57,,,,,,,,,,,,,6,65,,,,,,,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,124,41,,,33,28,,,,,,,,,,,,,,,,,,,,,586,10,,,,,38,46,,,,,,,161,48,,,,,,,,,,,,,,,,,,,,,23,15,,,,,,,,,,,,,121,24,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,36
