bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
25821,20832,11,,,,,,,,,,,545,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860,10,,,,,,,,,,,1559,72,11,8,1573,17,,,,,,,,,,,,,6505,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4191,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,7,,,,,,,,,,,,,,,,,,,,,,,1764,8
2425,19871,12,,,,,,,,,,,138,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,,,,89,3,,,,,,,238,10,,,,,130,8,1803,15,,,,,,,,,,,5211,28,4,26,2144,9,,,5,11,174,10,204,14,,,,,1369,11,,,,,,,,,,,,,,,,,,,,,,,140,16,,,,,,,,,,,189,10,,,,,,,,,,,,,,,,,1043,9,994,18,,,,,,,,,,,,,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,25,,,,,,,,,,,,,,,,,,,,,,,,,903,7,,,,,1240,4,,,,,217,3,2662,7,,,,,,,,,,,,,,,,,,,,,90,7,,,,,,,,,,,,,138,17,,,,,12,8,,,,,,,,,,,,,,,,,,,,,235,5,,,,,,,,,39,18,,,,,,,,,,,,,,,,,,,,,,,178,32
13,19490,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,8,,,,,,,162,15,,,9,7,44,21,1576,20,,,,,,,46,10,,,9670,12,3,27,1773,12,,,8,6,,,43,39,,,11,2,702,22,,,,,,,,,,,,,2,4,,,,,,,,,950,3,,,,,,,,,,,100,18,,,9,1,,,,,,,,,,,,,328,29,1127,16,,,,,,,,,,,,,65,15,,,,,,,,,,,,,,,,,,,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714,9,10,11,46,20,,,,,,,,,,,,,,,,,,,,,176,25,,,,,353,16,,,,,36,10,676,17,,,,,,,,,,,,,,,,,,,,,21,16,33,8,,,,,58,10,,,,,182,13,,,,,,,,,,,,,,,,,,,,,39,22,,,,,,,,,,,,,,,34,19,,,,,,,,,,,,,,,,,,,,,,,425,21
320,19216,14,,,,,,,,,,,142,12,,,,,,,33,4,,,,,,,,,,,13,1,,,142,7,,,,,,,,,17,3,,,,,54,7,,,,,,,106,20,,,19,4,41,23,1657,18,,,,,,,135,6,,,7198,17,22,3,1530,18,22,12,,,60,15,342,8,,,,,2459,6,,,,,15,3,11,3,,,,,17,2,,,17,3,,,,,118,18,64,6,,,,,,,,,410,5,,,,,,,221,7,,,,,,,16,6,237,40,281,38,,,,,17,4,,,,,22,3,38,22,,,,,,,16,3,,,,,,,,,33,9,19,10,,,,,,,,,14,7,,,,,57,5,,,,,,,,,,,,,683,11,15,6,56,15,,,,,,,10,4,,,,,,,,,,,,,687,9,,,,,387,13,,,,,96,8,869,15,,,,,,,,,,,,,9,3,,,,,,,111,6,81,5,,,,,27,15,,,,,76,32,,,,,22,5,,,,,,,32,10,,,,,,,55,19,,,17,1,54,15,,,,,,,,,51,15,,,,,,,,,,,9,8,,,,,,,,,,,254,25
811,18554,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,12,,,,,,,17,43,,,,,,,1866,14,,,,,,,,,,,6641,21,3,28,1481,19,,,,,,,223,11,,,,,1279,13,,,,,,,,,,,,,,,1,10,,,,,,,633,5,,,,,,,,,,,173,11,,,,,,,,,,,,,,,,,98,76,449,28,,,,,,,,,,,,,164,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,5,,,21,29,,,,,,,,,,,,,,,,,,,,,507,15,,,,,490,12,,,,,293,2,332,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818,5
29351,18530,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,113,19,,,,,,,3069,8,,,,,,,,,,,3055,44,,,271,44,96,2,,,,,186,17,,,,,371,47,,,,,,,,,,,,,,,,,,,,,,,225,10,,,,,,,,,,,55,24,41,5,,,,,,,,,,,,,,,,,170,47,,,,,,,,,,,,,19,39,,,,,,,,,,,,,,,,,165,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,33,,,,,,,,,,,,,,,,,,,,,,,,,690,8,,,,,,,,,,,,,8239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,38,,,,,,,,,,,,,,,,,,,,,,,,,,,773,1,,,,,,,,,451,5,,,,,,,,,,,,,,,,,,,,,,,200,29
1294,17163,17,,,,,,,,,,,45,20,,,,,,,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,,,,,,,,,,,,,67,14,962,27,,,,,,,,,,,10152,9,3,30,912,26,,,6,9,115,13,167,19,,,,,1886,8,,,,,,,,,,,,,,,5,3,,,,,,,179,11,,,,,,,,,,,114,16,,,,,,,27,14,,,,,6,3,,,806,12,,,,,,,,,,,,,,,241,3,,,,,,,,,,,,,,,,,,,16,11,,,,,,,,,,,,,,,5,10,,,,,,,,,,,,,430,17,,,20,30,,,,,,,5,6,,,,,,,,,,,,,41,56,,,,,,,,,,,,,418,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,11,,,,,166,15,,,,,,,,,,,,,32,11,,,,,,,33,26,,,,,31,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,33
2136,16502,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,6,,,,,,,,,,,,,,,,,,,,,,,384,4,,,,,,,3266,6,,,,,,,,,,,6633,22,9,10,539,33,,,,,1175,4,,,,,,,469,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,8,,,,,238,8,14,7,,,,,,,,,,,,,,,429,23,,,,,,,,,,,,,,,8,73,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,,,,,,,,,,,,,,,,,,,,,970,6,,,,,,,,,,,,,,,,,,,,,,,,,1079,6,,,,,,,,,,,,,85,66,,,,,,,,,,,,,,,,,7,8,,,138,3,,,,,10,2,,,7,3,,,413,8,,,,,,,,,,,,,,,,,,,,,222,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,51
181,15394,19,13,6,,,,,,,,,152,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,11,,,,,,,,,,,,,83,11,1730,16,,,,,,,,,,,8213,15,,,1678,14,,,7,7,,,77,30,,,,,825,19,,,,,,,,,,,,,,,,,,,,,,,99,22,,,,,182,5,,,,,81,20,,,,,,,,,,,,,,,,,217,44,181,44,,,,,,,,,,,,,,,,,,,,,9,7,,,,,,,,,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,21,,,40,21,,,,,,,,,,,,,,,,,,,,,123,29,,,,,186,27,,,,,,,490,22,,,,,,,,,,,,,,,,,188,2,,,,,,,,,,,,,,,,,196,12,,,,,,,,,,,,,20,14,,,,,,,60,18,,,,,31,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,38
5072,14978,20,,,,,,,,,,,793,5,,,,,,,,,,,,,,,,,,,,,,,34,13,,,,,293,2,,,,,,,,,12,37,,,,,,,,,,,,,131,7,504,53,,,,,,,,,,,10122,10,2,36,174,56,,,,,24,18,,,,,,,371,46,,,,,,,,,,,,,,,,,78,2,,,,,,,594,2,,,,,,,,,,,,,,,,,219,8,,,,,,,,,98,77,633,24,,,,,,,,,,,,,45,19,,,,,,,,,,,,,,,,,,,,,,,,,24,2,,,50,2,,,141,2,39,7,,,,,,,,,,,,,58,65,17,5,94,8,,,,,,,,,,,,,,,,,,,,,,,,,,,31,51,,,,,,,114,55,,,,,,,,,,,,,,,,,,,49,2,,,,,,,,,,,,,,,47,42,,,,,128,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,69
3886,14791,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,3,,,,,,,,,,,,,,,25,24,,,,,,,246,9,,,,,51,19,3259,7,,,,,,,,,,,3255,42,7,19,575,31,29,10,11,5,128,11,220,12,,,,,566,29,,,,,5,5,,,,,,,,,,,,,,,,,41,39,,,,,,,,,,,643,2,,,,,,,,,,,,,,,,,1129,7,1502,14,,,,,,,,,,,,,40,21,,,,,,,,,28,2,,,7,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,39,7,15,72,10,,,,,,,,,,,,,,,,,,,,,266,22,,,,,1086,5,,,,,177,5,183,46,,,,,,,,,,,,,,,,,,,,,62,10,20,13,,,,,344,2,,,,,96,26,,,,,,,,,,,,,,,,,,,,,128,11,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,39
28,12420,22,,,,,,,,,,,408,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,69,,,,,,,,,,,6819,20,,,1793,11,,,,,,,47,36,,,,,221,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,11,,,,,,,,,297,30,2096,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,70,,,,,,,,,,,,,,,,,,,,,105,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50381,12231,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,30,967,26,,,,,,,,,,,9047,13,,,559,32,,,,,35,17,144,25,,,,,198,66,,,,,,,,,,,,,,,,,,,,,,,136,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,20,100,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443,11753,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,26,,,,,,,58,25,,,14,5,37,25,761,35,,,,,,,39,11,,,479,173,13,6,444,37,39,6,,,,,146,23,,,,,373,45,,,,,,,,,,,,,,,,,,,,,,,51,33,,,,,63,12,,,,,,,,,,,,,,,,,,,,,,,370,25,3485,7,,,,,,,,,,,,,218,4,,,,,,,,,,,,,,,,,,,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,30,,,,,,,,,,,,,,,,,,,,,,,,,282,21,,,,,207,24,,,,,,,697,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629,1,,,,,,,,,,,,,55,14,,,,,,,,,234,9,,,,,,,,,,,,,,,,,,,,,,,2803,6
