bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
13,25784,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,8,,,,,,,205,17,,,9,5,64,20,4542,7,,,,,,,127,10,,,9590,13,7,21,2698,6,,,8,11,,,82,32,,,7,2,1022,21,,,,,,,,,,,,,2,4,,,,,,,,,1022,3,,,,,,,,,,,252,11,,,13,1,,,,,,,,,,,,,438,31,1105,12,,,,,,,,,,,,,93,13,,,,,,,,,,,,,,,,,,,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,6,29,2,64,17,,,,,,,,,,,,,,,,,,,,,384,22,,,,,379,13,,,,,84,9,1145,18,,,,,,,,,,,,,,,,,,,,,49,13,97,6,,,,,89,10,,,,,184,14,,,,,,,,,,,,,,,,,,,,,49,22,,,,,24,32,,,,,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,648,18
2425,24096,12,,,,,,,,,,,120,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,50,15,,,,,,,326,8,,,,,225,5,2545,17,,,,,,,,,,,6449,22,7,23,1706,12,,,9,10,154,9,264,10,,,,,1513,12,,,,,15,3,,,,,,,,,,,,,,,,,194,11,,,,,,,,,,,230,12,34,6,,,,,,,,,,,,,,,1377,8,688,19,,,,,,,,,,,,,17,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,21,,,,,,,,,,,,,,,,,,,,,,,,,948,7,,,,,876,5,,,,,384,3,4359,7,,,,,,,,,,,,,,,,,,,,,179,4,,,,,,,,,,,,,186,13,,,,,9,8,,,,,,,,,,,,,,,167,13,,,,,381,4,,,,,,,,,37,18,,,,,,,,,,,,,,,,,,,,,,,256,29
320,23011,13,,,,,,,,,,,151,13,,,,,,,23,3,,,,,,,,,,,,,12,1,,,205,7,,,,,,,,,22,3,,,,,72,9,,,,,,,311,10,,,12,4,46,23,2367,19,,,,,,,327,5,,,6550,20,16,5,1826,11,39,8,16,5,77,14,235,11,,,,,3641,3,,,,,16,2,9,3,,,,,21,2,17,3,21,3,,,,,132,18,50,5,,,,,,,,,501,6,,,,,,,275,7,,,,,,,19,4,448,30,219,38,,,,,12,4,,,,,33,2,35,28,,,,,,,13,5,,,,,,,,,102,6,29,12,,,,,,,,,12,6,,,,,83,5,,,,,,,,,,,,,967,8,20,5,59,19,,,,,,,11,4,,,,,,,,,,,,,685,11,,,,,267,18,,,,,174,7,1643,14,,,,,,,,,,,,,10,3,,,,,,,223,3,166,5,,,,,49,13,,,,,79,30,,,,,15,5,,,,,,,61,12,,,,,13,5,68,21,,,15,1,47,20,,,,,,,,,80,15,,,,,,,,,,,11,5,,,,,,,,,,,353,26
2243,22809,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,11,,,,,,,,,,,,,,,11,55,,,,,,,,,,,,,,,4822,5,,,,,,,,,,,7667,15,,,,,,,,,,,15,92,,,,,1692,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,6,,,,,217,14,,,,,,,,,,,,,,,,,686,19,982,13,,,,,,,,,,,,,18,46,,,,,,,,,,,,,,,,,66,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,7,,,,,,,,,,,7,6,,,,,,,,,,,,,1746,4,,,,,651,8,,,,,43,11,1228,17,,,,,,,,,,,5,6,,,,,,,,,,,172,4,,,,,811,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,23
1294,21763,15,,,,,,,,,,,36,22,,,,,,,12,7,,,,,,,,,,,,,,,,,10,26,,,,,,,,,,,,,,,59,13,,,,,,,,,,,,,80,15,1796,25,,,,,,,,,,,11386,9,6,26,1350,17,,,7,13,111,12,182,17,,,,,2118,10,,,,,,,,,,,,,,,9,6,,,,,,,231,10,,,,,,,,,,,136,17,,,,,,,13,18,,,,,3,6,8,9,1493,7,,,,,,,,,,,,,,,189,7,,,,,,,,,,,,,,,,,,,32,11,,,,,,,6,4,,,,,,,6,11,,,,,,,,,,,,,543,17,,,27,28,,,,,,,2,9,,,,,,,,,,,,,43,62,,,,,,,,,,,,,1235,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,11,,,,,172,16,,,,,,,,,,,,,54,13,,,,,,,23,28,,,,,10,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,28
2136,21621,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,5,,,,,,,,,,,,,,,,,,,,,,,520,4,,,,,,,4955,4,,,,,,,,,,,6402,23,6,27,293,44,,,,,1875,4,,,,,,,627,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,7,,,,,352,8,9,10,,,,,,,,,,,,,,,486,28,,,,,,,,,,,,,,,14,61,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,,,,,,,,,,,,,,,,,,,,,1182,5,,,,,,,,,,,,,,,,,,,,,,,,,1574,6,,,,,,,,,,,,,88,73,,,,,,,,,,,,,,,,,23,7,,,305,2,,,,,15,3,292,4,3,3,,,1239,2,,,,,,,,,,,,,,,,,,,,,575,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,49
29351,21385,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,,,,,,,,,,,,,,,,,8,68,,,,,,,169,20,,,,,,,2586,16,,,,,,,,,,,2875,46,,,235,50,99,3,,,,,112,29,,,,,455,47,,,,,,,,,,,,,,,,,,,,,,,271,8,,,,,,,,,,,64,27,39,5,,,,,,,,,,,,,,,,,105,59,,,,,,,,,,,,,14,65,,,,,,,,,,,,,,,,,262,2,107,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,38,,,,,,,,,,,,,,,,,,,,,,,,,915,8,,,,,,,,,,,,,10362,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,52,,,,,,,,,,,,,,,,,,,,,,,,,,,1440,1,,,,,,,,,909,5,,,,,,,,,,,,,,,,,,,,,,,122,51
181,19631,18,22,4,,,,,,,,,232,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,22,,,,,,,,,,,,,104,11,2684,14,,,,,,,,,,,10090,12,,,1410,14,,,3,19,,,74,35,,,,,1275,15,,,,,,,,,,,,,,,,,,,,,,,143,15,,,,,407,5,,,,,96,21,,,,,,,,,,,,,,,,,253,43,152,48,,,,,,,,,,,,,,,,,,,,,6,9,,,,,,,,,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,23,,,58,20,,,,,,,,,,,,,,,,,,,,,227,29,,,,,158,24,,,,,,,827,22,,,,,,,,,,,,,,,,,302,2,,,,,,,,,5,4,,,,,,,359,9,,,,,,,,,,,,,10,19,,,,,,,49,23,,,,,39,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,32
178900,18063,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,49,,,,,,,70,29,,,,,,,3082,10,,,,,,,,,,,12141,8,,,,,,,,,,,,,,,,,863,24,,,,,,,,,,,,,,,,,,,,,,,501,6,,,,,,,,,,,64,28,,,,,,,,,,,,,,,,,239,44,131,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,39,,,,,,,,,,,,,,,,,,,,,,,,,152,32,,,,,,,,,,,,,538,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443,17588,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,16,,,,,,,121,23,,,31,2,73,16,863,39,,,,,,,224,7,,,479,171,25,2,558,31,44,6,,,,,121,28,,,,,431,49,,,,,,,,,,,,,,,,,,,,,,,67,30,,,,,88,13,,,,,,,,,,,,,,,,,,,,,,,515,27,1800,9,,,,,,,,,,,,,504,2,,,,,,,,,,,,,,,,,,,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,36,,,,,,,,,,,,,,,,,,,,,,,,,513,16,,,,,226,20,,,,,,,5154,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,3,,,,,,,,,,,,,92,13,,,,,,,,,329,8,,,,,,,,,,,,,,,,,,,,,,,4452,5
4192,15440,21,,,,,,,,,,,,,,,,,,,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,31,,,,,,,62,31,,,,,69,18,2415,18,,,,,,,34,14,,,7482,17,,,375,39,,,,,,,55,42,,,,,529,41,,,,,,,,,,,,,,,5,8,,,,,,,34,45,,,,,,,,,,,67,25,,,,,,,,,,,,,,,,,535,25,496,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,34,,,,,,,,,,,,,,,,,,,,,,,,,222,30,,,,,,,,,,,,,2458,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,24,,,,,,,,,,,,,,,,,,,,,,,,,,,81,16,,,,,,,,,,,,,,,,,,,,,5,10,,,,,,,,,,,155,44
3886,14526,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,4,,,,,,,,,,,,,,,39,18,,,,,,,322,9,,,,,85,13,3870,8,,,,,,,,,,,2930,45,12,10,462,37,10,17,4,18,133,10,180,18,,,,,677,33,,,,,9,6,,,,,,,,,,,,,,,,,48,38,,,,,,,,,,,887,2,,,,,,,,,,,,,,,,,1180,12,267,30,,,,,,,,,,,,,37,27,,,,,,,,,28,2,,,7,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,41,8,13,102,10,,,,,,,,,,,,,,,,,,,,,326,25,,,,,426,12,,,,,293,5,276,42,,,,,,,,,,,,,,,,,,,,,124,8,40,11,,,,,541,3,,,,,122,21,,,,,,,,,,,,,,,,,,,,,347,9,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,47
25821,13648,23,,,,,,,,,,,389,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984,24,,,,,,,,,,,1010,107,13,7,849,24,,,,,,,,,,,,,4066,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,9,,,,,,,,,,,,,,,,,,,,,,,521,22
