bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
50381,22435,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,18,,,,,,,,,,,20420,3,,,,,,,,,10,18,211,9,,,365,39,,,,,,,,,,,,,,,,,,,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,751,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,25,,,,,,,,,,,,,,,,,,,,,,,,,,,309,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,20517,12,,,4,3,,,,,,,,,,,,,,,9,5,,,,,,,,,30,13,,,,,,,,,9,4,,,,,18,13,,,,,,,226,7,,,,,82,12,1884,12,,,,,,,,,10734,8,4,16,,,15,13,4,9,,,121,17,,,,,,,,,,,,,,,,,,,,,,,82,17,,,,,24,14,,,,,74,20,,,,,51,12,,,,,,,,,913,8,1907,10,,,,,,,,,,,,,50,13,,,,,,,4,6,,,,,,,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,16,7,7,46,22,,,,,,,,,,,,,,,,,346,18,,,,,835,3,,,,,1750,9,,,,,,,,,,,,,,,,,,,18,12,,,,,7,12,,,,,142,18,,,,,,,,,,,,,36,9,,,,,30,15,,,,,47,11,,,,,,,,,24,12,,,,,,,,,,,,,,,,,,,,,,,644,11
2162,20233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,10,26,,,,,,,138,11,,,,,42,21,1179,20,,,,,,,,,9131,9,,,,,,,,,,,90,23,,,629,26,,,,,6,3,,,,,,,,,,,,,49,25,,,,,,,,,,,167,10,,,,,,,,,,,,,10,5,520,16,8,106,,,,,,,8,4,,,,,78,10,,,,,,,,,,,,,,,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,39,8,6,,,,,,,,,,,,,,,,,,,531,10,,,,,155,23,,,7,12,6419,2,,,,,,,,,,,,,4,9,,,,,9,16,,,,,,,,,,,95,26,,,,,,,,,,,,,,,,,,,22,22,,,,,74,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744,10
320,16709,14,,,,,,,,,,,212,8,,,,,,,,,,,,,2,1,,,72,10,,,,,,,,,11,3,,,,,40,6,,,,,,,106,14,,,14,4,43,20,1287,17,,,,,139,6,,,8033,12,20,3,1233,13,15,12,,,22,14,185,12,,,965,18,,,,,,,8,3,,,6,2,,,4,4,,,72,20,65,5,,,,,,,,,214,6,,,,,266,6,,,,,,,17,3,176,42,327,26,,,,,4,4,,,,,8,2,35,22,,,,,,,11,2,,,,,,,20,10,,,,,,,,,7,5,,,,,87,4,,,,,,,,,,,,,751,9,3,15,71,14,,,,,1,5,,,,,,,,,,,375,16,,,,,167,21,,,55,7,877,14,,,,,,,,,14,3,,,,,,,44,10,91,5,,,,,,,,,,,54,33,,,,,12,4,,,6,3,,,25,10,,,,,36,12,,,5,1,41,13,,,,,,,,,48,10,,,,,,,,,,,,,,,,,,,,,,,307,19
13,16542,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,3,,,,,,,123,13,,,3,8,71,13,894,25,,,,,1,14,,,7971,13,3,24,1572,11,,,6,6,,,,,3,2,441,35,,,,,,,,,,,,,,,,,,,809,3,,,,,,,,,,,123,15,,,,,,,,,,,,,,,311,27,1205,14,,,,,,,,,,,,,131,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,130,8,4,37,23,,,,,,,,,,,,,,,,,207,24,,,,,201,19,,,31,10,863,16,,,,,,,,,,,,,,,,,8,17,38,9,,,,,38,7,,,,,144,16,,,,,,,,,,,,,,,,,,,29,17,,,,,,,,,,,,,,,20,13,,,,,,,,,,,,,,,,,,,,,,,1196,8
181,16356,16,10,4,,,,,,,,,334,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,,,,,,,,,,,,,114,9,1562,15,,,,,,,,,8551,10,,,1709,10,,,3,12,,,67,31,,,972,17,,,,,,,,,,,,,,,,,,,123,13,,,,,234,4,,,,,110,17,,,,,,,,,,,,,,,194,40,310,27,,,,,,,,,,,,,,,,,,,,,2,9,,,,,,,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,15,,,54,19,,,,,,,,,,,,,,,,,200,25,,,,,140,24,,,,,617,21,,,,,,,,,,,,,116,2,,,,,,,,,,,,,,,,,291,10,,,,,,,,,,,,,15,13,,,,,32,14,,,,,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,26
1294,14805,17,,,,,,,,,,,77,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,20,,,,,,,,,,,,,59,17,884,26,,,,,,,,,7104,17,5,13,821,22,,,,,,,101,20,,,2377,5,,,,,,,,,,,,,4,5,,,,,161,10,,,,,,,,,,,139,12,,,,,146,10,,,,,19,2,,,1226,6,,,,,,,,,,,,,,,46,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,,,,,,,,,,410,14,,,36,24,,,,,1,6,,,,,,,,,,,72,36,,,,,,,,,,,582,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,12,,,,,,,,,,,,,,,,,,,19,24,,,,,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,18
2425,13189,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,12,22,,,,,,,75,16,,,,,67,14,1187,19,,,,,,,,,4206,26,4,19,904,19,,,2,15,82,9,195,10,,,1328,11,,,,,,,,,,,,,,,,,,,167,9,,,,,,,,,,,138,13,,,,,,,,,,,,,,,591,15,682,18,,,,,,,,,,,,,15,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,22,,,,,,,,,,,,,,,,,,,,,252,20,,,,,426,10,,,78,5,2065,7,,,,,,,,,,,,,,,,,49,9,,,,,,,,,,,,,113,22,,,,,12,5,,,,,,,,,,,,,,,,,,,69,9,,,,,,,,,29,11,,,,,,,,,,,,,,,,,,,,,,,216,24
811,13122,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,7,,,,,,,18,31,,,,,,,1220,18,,,,,,,,,4688,23,,,2235,7,,,,,,,88,24,,,999,16,,,,,,,,,,,,,3,6,,,,,791,4,,,,,,,,,,,90,19,,,,,,,,,,,,,,,96,60,253,33,,,,,,,,,,,,,286,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994,5,,,33,26,,,,,,,,,,,,,,,,,417,14,,,,,479,9,,,43,8,349,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27443,12738,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,37,,,,,,,60,19,,,9,6,35,26,788,30,,,,,,,,,625,117,1,46,664,23,31,8,,,,,195,11,,,467,33,,,,,,,,,,,,,,,,,,,,,,,,,52,12,,,,,,,,,,,,,,,,,,,,,332,25,2341,6,,,,,,,,,,,,,2394,1,,,,,,,,,,,,,,,,,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,185,26,,,,,,,,,,,,,,,,,,,,,377,15,,,,,338,11,,,,,665,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3098,2
5072,11253,21,,,,,,,,,,,4,20,,,,,,,,,,,,,,,,,13,18,,,,,74,2,,,,,,,,,2,64,,,,,,,,,,,,,152,6,425,45,,,,,,,,,8185,11,3,28,69,72,,,,,,,,,,,317,44,,,,,,,,,,,,,,,14,2,,,,,678,2,,,,,,,,,,,,,,,253,7,,,,,,,,,72,72,273,31,,,,,,,,,,,,,39,17,,,,,,,,,,,,,,,,,,,,,3,1,,,27,2,,,168,2,,,,,,,,,,,,,,,46,59,6,10,140,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,57,,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,26,44,,,,,109,2,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,77
2136,9877,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,8,,,,,,,,,,,,,,,,,,,,,,,253,6,,,,,,,2222,11,,,,,,,,,3354,35,8,9,241,41,,,,,578,4,,,,,232,50,,,,,,,,,,,,,,,,,,,,,,,,,80,11,,,,,206,7,,,,,,,,,,,,,,,330,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,891,6,,,,,,,,,,,,,,,,,,,,,559,9,,,,,,,,,,,103,59,,,,,,,,,,,,,11,7,,,82,4,,,,,,,,,8,3,,,528,7,,,,,,,,,,,,,,,,,,,35,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,92
2719,9759,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,34,,,,,22,30,1034,21,,,,,,,,,7122,16,2,34,332,33,,,,,,,27,42,,,536,29,,,,,,,,,,,,,,,,,,,48,26,,,,,,,,,,,18,35,,,,,,,,,,,,,,,169,44,,,,,,,,,,,,,,,21,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,57,,,,,,,,,,,,,,,,,,,,,32,55,,,,,,,,,,,151,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,46,,,,,,,,,,,,,,,,,,,,,,,,,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,28
3886,8866,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,6,,,,,,,,,,,,,,,8,32,,,,,,,,,,,,,142,7,3818,6,,,,,,,,,20,874,1,41,408,30,21,10,,,48,12,154,14,,,452,34,,,,,4,4,,,,,,,,,,,,,31,31,,,,,,,,,,,752,1,,,,,,,,,,,,,,,703,11,149,48,,,,,,,,,,,,,23,37,,,,,,,,,15,2,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,37,5,11,188,8,,,,,,,,,,,,,,,,,236,22,,,,,694,4,,,140,2,202,37,,,,,,,,,,,,,,,,,58,7,11,14,,,,,12,9,,,,,130,19,,,,,,,,,,,,,,,,,,,51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,37
822,8534,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,,,,,,,,,,,,,,,11,24,,,,,,,,,,,5,7,9,45,983,23,,,,,5,11,,,3292,36,5,12,540,26,,,,,,,104,19,,,373,38,,,,,,,,,,,,,,,,,,,35,30,,,,,,,,,,,74,21,,,,,,,,,,,,,,,397,21,573,22,,,,,,,,,,,,,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,17,8,5,50,20,,,,,,,,,,,,,,,,,446,13,,,,,124,27,,,,,550,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,11,,,,,,,,,,,,,,,,,,,,,,,,,8,30,,,,,,,,,15,14,,,,,,,,,,,,,,,,,,,,,,,410,17
2398,8531,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,48,,,,,,,,,7211,15,5,14,88,62,,,,,,,25,45,,,436,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,42,,,,,,,,,,,,,,,,,,,,,45,43,,,,,,,,,,,166,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,40,,,,,,,,,,,,,,,,,,,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,7648,27,,,,,,,,,,,178,9,,,18,2,,,,,,,,,,,,,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,67,,,,,,,,,4822,22,,,848,20,,,,,174,7,13,71,,,122,71,,,,,,,,,,,,,,,7,3,,,62,22,217,3,,,,,,,,,,,,,,,170,9,,,,,,,,,100,59,96,56,,,,,,,,,,,,,26,33,,,,,,,,,,,,,,,,,20,8,,,,,,,6,6,,,14,3,,,,,,,,,,,,,,,109,36,9,3,33,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,,,8,2,,,222,5,,,,,,,,,,,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,44
