rank_debiased,bgg_id,name,year,rank,avg_rating,avg_rating_debiased,avg_rating_change,avg_rating_bayes_debiased,rank_change
3,316554,Dune: Imperium,2020,6,8.435,8.476,0.042,8.337,3
18,28720,Brass: Lancashire,2007,20,8.195,8.236,0.042,8.006,2
44,284378,Kanban EV,2020,46,8.418,8.460,0.042,7.791,2
2,342942,Ark Nova,2021,4,8.536,8.577,0.042,8.428,2
38,175914,Food Chain Magnate,2015,39,8.056,8.098,0.042,7.837,1
1,224517,Brass: Birmingham,2018,1,8.594,8.636,0.042,8.490,0
26,341169,Great Western Trail: Second Edition,2021,26,8.328,8.370,0.042,7.945,0
24,266507,Clank! Legacy: Acquisitions Incorporated,2019,22,8.532,8.574,0.042,7.978,-2
106,256916,Concordia Venus,2018,97,8.290,8.331,0.042,7.553,-9
15,174430,Gloomhaven,2017,3,8.583,8.149,-0.433,8.055,-12
96,55690,Kingdom Death: Monster,2015,77,8.494,8.060,-0.433,7.570,-19
22,161936,Pandemic Legacy: Season 1,2015,2,8.525,8.091,-0.433,7.985,-20
36,291457,Gloomhaven: Jaws of the Lion,2020,10,8.429,7.996,-0.433,7.841,-26
95,251661,Oathsworn: Into the Deepwood,2022,65,8.959,8.525,-0.433,7.572,-30
43,162886,Spirit Island,2017,11,8.344,7.910,-0.433,7.810,-32
62,295770,Frosthaven,2022,25,8.826,8.393,-0.433,7.697,-37
68,167355,Nemesis,2018,21,8.266,7.833,-0.433,7.672,-47
88,205637,Arkham Horror: The Card Game,2016,27,8.130,7.697,-0.433,7.587,-61
101,192135,Too Many Bones,2017,33,8.340,7.907,-0.433,7.563,-68
116,96848,Mage Knight Board Game,2011,34,8.085,7.651,-0.433,7.513,-82
123,285774,Marvel Champions: The Card Game,2019,40,8.120,7.687,-0.433,7.495,-83
136,324856,The Crew: Mission Deep Sea,2021,37,8.139,7.705,-0.433,7.460,-99
208,264220,Tainted Grail: The Fall of Avalon,2019,98,8.090,7.657,-0.433,7.324,-110
170,255984,Sleeping Gods,2021,55,8.195,7.762,-0.433,7.410,-115
174,253344,Cthulhu: Death May Die,2019,58,8.183,7.749,-0.433,7.408,-116
179,205059,Mansions of Madness: Second Edition,2016,59,7.944,7.511,-0.433,7.392,-120
176,314040,Pandemic Legacy: Season 0,2020,53,8.392,7.959,-0.433,7.400,-123
207,373106,Sky Team,2023,76,8.195,7.762,-0.433,7.325,-131
199,221107,Pandemic Legacy: Season 2,2017,57,8.029,7.596,-0.433,7.346,-142
221,209010,Mechs vs. Minions,2016,74,7.968,7.535,-0.433,7.298,-147
238,191189,Aeon's End,2016,84,7.898,7.464,-0.433,7.270,-154
240,284083,The Crew: The Quest for Planet Nine,2019,75,7.798,7.364,-0.433,7.268,-165
268,121921,Robinson Crusoe: Adventures on the Cursed Island,2012,95,7.741,7.308,-0.433,7.218,-173
