bgg_id,name,year
8400,Travel Buff,1987
3313,Traverse,1987
6665,Legend of Camelot,1987
1348,Web of Gold,1987
1731,Tintin,1987
28,Illuminati,1987
21703,Mana,1987
1188,Chaos Marauders,1987
8619,Pictionary: Bible,1987
3676,Global Pursuit,1987
6926,Viking Raiders,1987
1790,Rollout: The Game of the Risk-Takers,1987
7693,Fußball-Bundesliga: Das große Geschäft,1987
716,Pizza Party,1987
5459,No Dice,1987
5841,Quick Wit,1987
4655,Battle of the Halji,1987
13239,Dragon Master,1987
43295,Distrito 21,1987
5239,Omaha Beachhead: Battle for the Bocage,1987
6642,Western Front Tank Leader,1987
825,Screaming Eagles,1987
10355,Fore: The Golf Game,1987
4157,Hail to the Chief,1987
5573,Outremer,1987
3255,Cash Flow,1987
11126,Moscow 1941: The Enemy at the Gates,1987
6021,"Hastings, 1066",1987
786,Maxi Bour$e,1987
3712,Tac Air,1987
10634,Napoleon and the Archduke Charles: The Battle of Abensberg,1987
755,Thunder at Cassino,1987
9464,Teenage Mutant Ninja Turtles: Pizza Power Game,1987
5858,Clue II: Murder in Disguise VCR Mystery Game,1987
1425,Raid on St. Nazaire,1987
6470,Hetzer Sniper!: Sniper Companion Game #1,1987
4287,Onslaught,1987
34,Arkham Horror,1987
29226,El Zorro del Desierto: Norte de Africa 1941-1942,1987
330,Block Mania,1987
5282,Raise the Titanic,1987
2080,Central America,1987
7991,Napoleon and the Archduke Charles: The Battle of Eckmuhl,1987
1558,Rogue Trooper,1987
4558,Take Off!,1987
5930,Campaigns of Marlborough,1987
5935,Drive on Frankfurt,1987
8101,Team Yankee,1987
2699,Fire Team,1987
13520,La Bataille d'Albuera: Espagnol,1987
3613,Air Superiority,1987
27618,Classic Statis Pro Baseball,1987
4392,Dragonstar Rising,1987
1827,Chainsaw Warrior,1987
602,Career Poker,1988
943,Ligretto,1988
1924,Maloney's Inheritance,1988
362,Elefantenparade,1988
5155,Dorada,1988
1029,Lieber bairisch sterben,1988
1001,Vendetta,1988
2381,Scattergories,1988
900,City,1988
4587,Roller Coaster Hippo,1988
15505,The Last Straw,1988
17909,PS,1988
2364,Black Monday,1988
8899,Rimini,1988
20,Full Metal Planète,1988
2350,Eureka,1988
1211,Race Through Space,1988
15520,Kids On Stage,1988
2349,Inspector Higgins,1988
20924,The Guinness Game of Records,1988
2649,Spider Wars,1988
230,Merchant of Venus,1988
291,Courtisans of Versailles,1988
7683,Ronda Magica,1988
1242,Cut and Run,1988
1252,Pyramidis,1988
10424,Crazy Crocodiles,1988
8996,Pictionary Junior,1988
5885,Meschugge,1988
6350,Zomax,1988
18464,White Rabbit,1988
10511,Gute Freunde,1988
5271,Stack,1988
808,Pipeline,1988
820,Axiom,1988
264,Enemy in Sight,1988
39245,Neu,1988
14951,Danmark-spillet,1988
12584,Cloak & Dagger,1988
2788,First to Reverse,1988
1576,Gettysburg (125th Anniversary Edition),1988
21652,Silence in Class!,1988
4476,Hot Potato,1988
11899,Le Docte Rat,1988
1707,Spices of the World,1988
41587,Эрудит,1988
62,Curse of the Mummy's Tomb,1988
2903,The Hunt for Red October,1988
6800,"Win, Lose or Draw",1988
2791,Baby Bird Game,1988
9516,Adverteasing,1988
11147,Ea$y Money,1988
3860,Wordsearch,1988
1965,Mertwig's Maze,1988
2306,Bewitched,1988
9174,Leonardo,1988
3064,CribbGolf,1988
1833,The Willow Game,1988
9607,Enigma,1988
4070,Tri-Virsity,1988
2115,Free Parking,1988
3845,Yahtzee Jr.,1988
5680,Lee vs. Grant: The Wilderness Campaign of 1864,1988
10090,Turmbau zu Babel,1988
2288,Blood Bowl (Second Edition),1988
13792,Tyrannosaurus Rex,1988
5031,Dare!,1988
5724,The Great Patriotic War: Nazi Germany vs. the Soviet Union,1988
6284,Shark Attack!,1988
8446,Campaigns in the Valley,1988
9706,Tis The Season: Christmas Trivia,1988
6891,24 Game,1988
3482,Past Lives,1988
795,Dragonlance,1988
5733,Star Wars Lightsaber Dueling,1988
13508,Boggle Jr.,1988
5231,Orcwars,1988
6504,Ace of Aces: Wingleader,1988
3548,Assault on Hoth: The Empire Strikes Back,1988
4885,Chicken Out,1988
3920,Monster Maker,1988
4607,Omnigon,1988
9507,Dynamite,1988
41712,Desafino,1988
9475,Backwords,1988
1654,Double Crossing,1988
6004,The Indian Mutiny,1988
8329,"Pegasus Bridge: The Beginning of D-Day – June 6, 1944",1988
1611,Bullwinkle and Rocky Role Playing Party Game,1988
548,Buck Rogers: Battle for the 25th Century Game,1988
6007,Fortress Stalingrad,1988
7058,Nicaragua!,1988
6548,Heartthrob,1988
4677,Lee Invades the North,1988
6563,Sweet Valley High,1988
6826,The Campaigns of Robert E. Lee,1988
5335,The Horse Soldiers: Forrest at Bay,1988
5559,Sky Galleons of Mars,1988
6765,Sniper! Special Forces: Sniper! Companion Game #2,1988
5993,The Tigers Are Burning,1988
494,Ave Caesar,1989
167,Dicke Kartoffeln,1989
126,The Really Nasty Horse Racing Game,1989
8939,Der wahre Walter,1989
7973,My Haunted Castle,1989
4485,Hotel Life,1989
2003,Spectrangle,1989
1325,Wild Pirates,1989
4957,Timberland,1989
699,HeroQuest,1989
462,Esels-Rennen,1989
501,Dschungelrennen,1989
406,Meteo,1989
13017,Animal Olympics,1989
2089,Das Letzte Kamel,1989
514,True Colors,1989
856,"New York, New York",1989
9016,Treasure Hunt,1989
4473,Pompeii: The Last Days,1989
6,Mare Mediterraneum,1989
2074,Murphy,1989
5167,Rubik's Illusion,1989
3329,Hans Dampf,1989
1954,Kalahen,1989
1824,Trump: The Game,1989
30951,Nanu?,1989
2957,Trivial Pursuit: The 1980's,1989
23954,Pictionary: Party Edition,1989
18857,Cluedo: Magnetic Pocket Edition,1989
6902,Tetris,1989
1962,Tribond,1989
1274,Cue Me!,1989
1216,Mystery Garden,1989
8624,Outburst Bible Edition,1989
10203,ASAP,1989
1973,Outburst Junior,1989
4976,Derby Days,1989
6646,Excalibur,1989
2301,The New Dungeon!,1989
2063,The Great Khan Game,1989
4433,Acrobats,1989
2387,Huggermugger,1989
15090,Scrabble Dice,1989
1014,Fief 2,1989
8997,Scattergories Junior,1989
10291,Ready! Set! Spaghetti!,1989
4693,White Lady,1989
3830,Doctor Who: Battle for the Universe,1989
9571,Baha,1989
1853,Hägar ruft zum Beutefest,1989
15614,Fantasi,1989
22923,Die Augen der Kali,1989
4922,Clever Endeavor,1989
9559,The Hamburger Game,1989
2390,Race to Riches,1989
3008,Wicketz,1989
2879,Encore,1989
2435,Reminiscing: The Game For People Over Thirty,1989
1972,Game of the Year,1989
1925,Krystal,1989
4781,Electronic Talking Battleship,1989
2811,Blind Justice,1989
4814,Rubout,1989
2518,Quicksand,1989
1493,1853,1989
5086,Electronic Mall Madness,1989
5690,Oi! Dat's My Leg!,1989
759,Turning Point: Stalingrad,1989
2163,Space Hulk,1989
22257,Joakim von Ankas fantastiska affärer,1989
3707,Red Storm Rising,1989
10267,Africa Orientale,1989
7631,The Game of Sniglets,1989
3344,Lone Wolf and Cub Game,1989
10450,Clue Jr.: Case of The Missing Pet,1989
10968,Crash Canyon,1989
3403,Rise and Fall,1989
225,Icehouse,1989
5688,Trolls in the Pantry,1989
1710,The Siege of Jerusalem (Third Edition),1989
8321,Beirut ‘82: Arab Stalingrad,1989
28296,Gruble,1989
5208,Six Cubes,1989
6641,Desert Steel,1989
4273,Temple of the Beastmen,1989
5994,Tsushima,1989
1668,Modern Naval Battles,1989
4676,Rush for Glory,1989
5882,Europe Aflame,1989
8815,Academia,1989
1189,The King's War: The First English Civil War 1642-1646,1989
1770,Aliens,1989
1758,Advanced Heroquest,1989
3691,Harvest of Death: The Second Day at Gettysburg,1989
15269,The Headlines Game,1989
2287,Dungeonbowl: Elves & Dwarfs,1989
3152,Star Wars: Starfighter Battle Book,1989
4438,This Hallowed Ground,1989
9545,The Batman Game,1989
5875,Last Battle: Twilight – 2000,1989
95,Igel Ärgern,1990
2310,Cash,1990
3182,Vanished!,1990
8790,Activity,1990
12539,Amnesia,1990
2944,Halli Galli,1990
790,Terra Turrium,1990
940,Karawane,1990
561,Flußpiraten,1990
661,Where's Bob's Hat?,1990
719,Tyranno Ex,1990
3085,Gang of Four,1990
430,Asterix: Das Kartenspiel,1990
157,Eurorails,1990
352,Trumpet,1990
1940,Sindbad,1990
3198,Hecht im Karpfenteich,1990
1160,Boom Town,1990
3569,Robin Hood,1990
290,Gold Digger,1990
2379,Guesstures,1990
2178,Römer,1990
1865,Astrotime,1990
3914,Splat!,1990
12157,Unanimo,1990
1866,Brainstorm,1990
2295,Astérix et les Romains,1990
22192,HeroQuest Advanced Quest,1990
10855,Le Paresseux,1990
1568,Space Crusade,1990
1251,New World,1990
1961,5 Alive,1990
3457,Tabula,1990
379,Express,1990
422,1835,1990
1933,Key to the Kingdom,1990
18117,Schoko-Hexe,1990
1513,The Republic of Rome,1990
2836,Magestones,1990
17700,Cluedo Card Game,1990
1867,Curse of the Idol,1990
9157,Werner: Volle Socke,1990
1468,Anybody's Guess,1990
5661,Trivial Pursuit: 1960's Edition,1990
129417,Scotland Yard,1990
1651,Vertigo,1990
7995,Quits,1990
22990,Les Aigles,1990
11508,Katego,1990
5339,Monopoly Junior,1990
10075,Claim to Fame,1990
7526,Welfen und Staufer,1990
6851,The Simpsons Mystery of Life,1990
1066,Zargos,1990
5530,Burger Battle,1990
6774,High Ground,1990
7808,Solar Trader,1990
3007,Noteability,1990
6210,On Assignment with National Geographic,1990
5108,The Disneyland Game,1990
8254,Balance,1990
33625,Indicios,1990
1687,Red Empire,1990
9474,Flying Pirates,1990
8056,"Operation Shoestring: The Guadalcanal Campaign, 1942",1990
3447,The Game of Maze,1990
9573,The Dick Tracy Game,1990
3501,Fantasy,1990
2140,Eldorado,1990
6681,Back Off! Buzzard,1990
6466,Pirates' Gold,1990
3636,SongBurst 50's & 60's Edition,1990
4894,Three For All!,1990
6020,Borodino: Doomed Victory,1990
1844,Battle of Britain,1990
8327,Men At Arms,1990
1991,Ace of Aces: Jet Eagles,1990
4456,1862,1990
18330,Dragon Noir 1: L'Exil,1990
5725,The Journeys of Paul,1990
1503,Mid-East Peace,1990
5700,"Air Bridge to Victory: Operation Market-Garden, 1944",1990
6006,Iron Cross,1990
1579,Wrasslin',1990
3771,Palabra,1990
8405,Hamburger Hill,1990
1682,The Challenge,1990
2725,Star Wars: Escape From The Death Star,1990
11129,"Krim: von Manstein's Battles for Sevastopol, 1941-1942",1990
10564,Mississippi Fortress,1990
8666,Days of Decision,1990
2260,Blood and Iron,1990
91313,Ataxx,1990
2082,Shell Shock!,1990
5829,Balkan Front,1990
5991,Lion of Ethiopia,1990
12629,Marching Through Georgia,1990
3054,Sideshow: The Campaign for German East Africa 1914-1918,1990
8888,August Fury,1990
6549,Pretty Pretty Princess,1990
215,Tichu,1991
449,The Great Balloon Race,1991
3147,Mandarin,1991
277,Res Publica,1991
224,History of the World,1991
2092,Elfengold,1991
2217,Columbus,1991
454,Tante Tarantel,1991
2535,Valley of the Mammoths,1991
1484,Clue: The Great Museum Caper,1991
1038,Tantrix,1991
458,Sherlock Holmes: The Card Game,1991
40529,Cosmic Encounter,1991
4975,Pick Two!,1991
9619,Ex Libris,1991
347,Fishy,1991
2981,Breaking Away,1991
574,Devil Take the Hindmost,1991
751,Minos,1991
1402,Neolithibum,1991
1450,Jagd der Vampire,1991
104,Extrablatt,1991
64897,Formule Dé,1991
4789,Trivial Pursuit: Genus III,1991
2864,Automania: The Game of the Motor Giants,1991
11573,Celebrity Taboo,1991
2179,Musketeers,1991
1400,Columbus,1991
2373,Vendetta,1991
3370,Connections,1991
954,Pony Express,1991
8104,Monopoly: European Edition,1991
3330,Peloton,1991
3818,Alias,1991
4570,Wordsters,1991
3062,Pyramis,1991
20153,Klumpeduns,1991
1855,Hedbanz for Adults!,1991
7815,Secrets of the Deep,1991
7641,Three of a Crime,1991
31767,Outburst II,1991
2337,Droids,1991
4948,Play It By Ear,1991
1923,MindTrap,1991
1331,Showdown Yahtzee,1991
6558,The Secret Door,1991
9471,Crazy Bugs,1991
1136,Domain: The Warlock's Challenge,1991
235,Blackbeard,1991
1267,Polar Dare!,1991
2784,Plague!,1991
1420,Monopoly Express,1991
26786,Number Rumba!,1991
4580,Who Is Going to Do the Dishes?,1991
7462,Jumpin' Monkeys,1991
6574,Mad Dash!,1991
16428,Mr. Bucket,1991
4217,Alexandros,1991
1947,Robin Hood,1991
781,Tabloid Teasers,1991
6355,Cirondo,1991
2958,Let's Buy Hollywood,1991
7334,Knockout,1991
10463,Quick Chess,1991
307,Candidate,1991
14151,Quickword: The Ultimate Word Game,1991
10453,Crocodile Dentist,1991
12280,Geistesblitz,1991
4022,Diceball!,1991
6412,Humm...ble,1991
2391,Risky Strategy,1991
31,Dark World,1991
10878,Visual Game,1991
511,Silverton,1991
8981,Anagram: The Ingenious Game of Juggling Words,1991
3063,March Madness,1991
281,Ostindiska Kompaniet,1991
5641,Nightmare,1991
8638,Monopoly Junior: Travel Edition,1991
80719,Monopoly: Franklin Mint Collector's Edition,1991
7033,Kadesh: Mobile Warfare in the Ancient Middle East,1991
3517,Tornado Rex,1991
1738,Castle of Magic,1991
1580,Legends of Robin Hood,1991
5233,The Great Battles of Alexander,1991
8332,Red Beach One: Tarawa,1991
3846,Ghostly Galleon,1991
12030,WWF Wrestling Challenge,1991
9090,My First UNO,1991
6668,Bibleopoly,1991
9233,Royalists & Roundheads,1991
22629,Giggle Wiggle,1991
4234,Hougoumont,1991
5607,Battle of the Bulge,1991
6406,Hannibal: The Second Punic War,1991
1491,Outpost,1991
6578,Electronic Dream Phone,1991
11532,The Eagle and the Sun,1991
16723,Crystal Maze,1991
17615,1792: La Patrie en Danger,1991
305,Der Fliegende Holländer,1992
8829,Nobody Is Perfect,1992
201,The Rose King,1992
308,Santa Fe,1992
327,Loopin' Louie,1992
416,A to Z,1992
11085,Packen Wir's!,1992
3500,Schmuggler an Bord,1992
211,Times to Remember,1992
14553,Times,1992
303,Koalition,1992
10813,Aya,1992
4,Tal der Könige,1992
571,Papua,1992
366,Viva Pamplona!,1992
770,Loot,1992
505,Goldener Drache,1992
6541,Articulate!,1992
312,Landlord!,1992
9759,Outta Control,1992
1036,Speculation,1992
2792,Coco Crazy,1992
1243,Split Second,1992
198,Buried Treasure,1992
485,Galloping Pigs,1992
2961,Confusion: Espionage and Deception in the Cold War,1992
5001,Telepaths,1992
2189,Pfusch,1992
704,Montgolfiere,1992
695,Fibonacci,1992
6386,Nibelungen,1992
1401,Crash!,1992
2361,U.F.O.s,1992
1975,Stamp,1992
2872,Terrace,1992
25313,An Evening With Bram Stoker's Dracula,1992
56410,Activity kompakt,1992
2066,"Teufel, Teufel!",1992
642,Oodles,1992
7927,Trivial Pursuit: Junior,1992
1093,Jolly Roger,1992
2312,Ringgeister,1992
1120,Silver Mine,1992
3958,Songburst: 70's & 80's Edition,1992
1147,Outrage! Steal the Crown Jewels,1992
5854,Azuma,1992
984,Name Burst,1992
12920,Tension: The Crazy Naming Game,1992
1986,Spy Alley,1992
2125,Amazons,1992
3689,Think Alike,1992
6931,Katamino,1992
12956,FutuRisiKo,1992
13623,Who's in the Bag,1992
216,Atlanteon,1992
6680,Murphy's Magic Island,1992
4952,"Trivial Pursuit: TV Edition – 4,800 Questions and Answers",1992
6405,Four Battles of the Ancient World,1992
700,Battle Masters,1992
1471,Gangsters,1992
12624,Trivial Pursuit: 10th Anniversary,1992
470,Road to the White House,1992
10904,New Rules for Classic Games,1992
1607,Blurt!,1992
1953,Mystic War,1992
4047,Across 5 Aprils,1992
20952,UNO Junior,1992
8636,The Grape Escape,1992
25196,Rummikub XP,1992
11527,Friedland,1992
18647,Colpevole!,1992
899,Movie Mania,1992
6535,Don't Wake Daddy,1992
3005,Chess for Three,1992
8009,Where in the World is Carmen Sandiego?,1992
11528,White Eagle Eastward,1992
720,Fast Food Franchise,1992
6047,Port Arthur: The Russo-Japanese War,1992
3945,Forbidden Bridge,1992
2156,Arch Rival,1992
6675,Madeline,1992
7140,Sink the Bismarck!,1992
1830,Nippon Rails,1992
1375,Guadalcanal,1992
2668,Picture Picture,1992
1835,Scrutineyes,1992
5834,Campaign to Stalingrad: Southern Russia 1942,1992
1444,SPQR,1992
4226,Victory at Midway,1992
1908,G.O.O.T.M.U.,1992
1831,North American Rails,1992
5387,Shakin' Sorry,1992
13208,Thin Ice,1992
3086,The Omega Virus,1992
6045,I Am Spartacus!,1992
19914,Hexxagon,1992
2917,Age of Chivalry,1992
8388,Napoleon's Later Battles I,1992
11149,It from the Pit,1992
3419,Star Trek: The Game,1992
249,Lifeboats,1993
463,Magic: The Gathering,1993
332,Vernissage,1993
354,Stick 'Em,1993
1234,Once Upon a Time: The Storytelling Card Game,1993
459,Ausgebremst,1993
1053,Orbit,1993
317,The Mob,1993
465,Zankapfel,1993
1007,Die Hanse,1993
1912,World Cup Tournament Football,1993
169,En Garde,1993
1419,Pylos,1993
29,Terrain Vague,1993
1448,Freight Train,1993
1899,13 Dead End Drive,1993
3293,König Artus Tafelrunde,1993
2001,Trivial Pursuit: Family Edition,1993
14010,Nonsense Classic,1993
3762,Mister Diamond,1993
1702,Klondike,1993
3295,Athos,1993
1804,Inklings,1993
13972,Party & Co,1993
1946,Ali Baba,1993
605,Banana Republic,1993
2626,Das Phantom,1993
355,Das letzte Paradies,1993
2625,Das Pferd von Troja,1993
16802,Mastermind Challenge,1993
14032,Finders keepers!,1993
39089,Tiku,1993
8,Lords of Creation,1993
2693,Bottle Topps,1993
292,Attacke,1993
1221,Crossed Wires,1993
14128,Jupiter,1993
3402,Modigliani,1993
19512,Tintin et le Piège du Totem Dhor,1993
4272,Punk sucht Lady,1993
3100,Backpacks and Blisters,1993
5258,Star Trek: The Next Generation – Interactive VCR Board Game – A Klingon Challenge,1993
3347,Solo,1993
1544,Beyond Balderdash,1993
5522,UNO Rummy-Up,1993
2357,Nizza,1993
2586,Trivial Pursuit: Game Show,1993
3253,Perpetual Notion,1993
4596,Ein Nilpferd kommt selten allein,1993
15159,Coloretto,1993
3150,Taktvoll,1993
16439,Loot,1993
7320,Elefun,1993
1417,Alibi,1993
2814,Rapid Recall,1993
2855,Stare!,1993
2946,Pipeline,1993
1391,Aura Poku,1993
2616,Janus,1993
2990,Balanx,1993
1254,Crack the Case,1993
277671,RisiKo! Edizione Torneo,1993
5134,Peg Poker,1993
2578,Phase 10 Dice,1993
8526,Claymania,1993
3112,And They're Off!,1993
58782,Bluffer,1993
3973,Footmania,1993
8970,Herd Your Horses,1993
275,Extinction,1993
3794,Legend of Zagor,1993
5532,Where in the USA is Carmen Sandiego?,1993
5166,Express Monopoly Card Game,1993
4163,Quest for the Faysylwood,1993
11167,Brain Quest,1993
8806,Trivial Pursuit: All American Edition,1993
82,Bobby Lee: The Civil War in Virginia 1861-1865,1993
1149,Dragon Strike,1993
19188,World Cup Cricket,1993
2716,Suzerain,1993
16562,Pie Face,1993
5990,Blood & Iron,1993
861,Weapons & Warriors: Castle Combat Set,1993
5517,Mine!,1993
11115,Saipan,1993
1304,Credo!: the Game of Dueling Dogmas,1993
6848,Dinosaur Chess,1993
1081,Die Schlacht der Dinosaurier,1993
1094,Assassin,1993
7327,The Lion King,1993
3581,Lion of the North: The Dawn of Modern Warfare,1993
6037,Cortes: Conquest of the Aztec Empire,1993
620,We the People,1993
703,Roman Civil War,1993
3698,Clontarf,1993
4212,Here Come the Rebels,1993
7131,Napoleon's First Battles,1993
3693,Empires at War,1993
2206,Jurassic Park Game,1993
6038,Shogun Triumphant,1993
18,RoboRally,1994
109,Wettstreit der Baumeister,1994
313,Big Boss,1994
137,Pass the Bomb,1994
119,Kingdoms,1994
13094,Category Game,1994
280,Neue Spiele im alten Rom,1994
2095,Waldmeister,1994
1459,Sharp Shooters,1994
398,Wildlife Safari,1994
4855,Crazy Race,1994
993,An den Ufern des Nils,1994
1003,Das Regeln Wir Schon!,1994
1936,Paparazzo,1994
2304,Knock Out,1994
261,Olympia 2000 (v. Chr.),1994
1065,Vigo,1994
114,Ransom,1994
6573,Husch Husch kleine Hexe,1994
1411,"Fugger, Welser, Medici",1994
404,Worm Up!,1994
265,Intrigue,1994
2200,Falsche FuFFziger,1994
1006,Die Erbraffer,1994
11634,Mexican Train,1994
964,Kapitän Wackelpudding,1994
183,Stonehenge,1994
519,Mush,1994
8652,The Haunted Clock Tower,1994
7366,Flix,1994
6112,Battle Dome,1994
2000,True or False,1994
1586,The Hobbit Adventure Boardgame,1994
20203,Breakout,1994
1008,Die Schlangen von Delhi,1994
2002,Magical Maze,1994
1337,Kuba,1994
29268,Party & Co: Junior,1994
13507,WINK,1994
793,Yahtzee Deluxe Poker,1994
34129,The Beer Game,1994
4383,Oskar,1994
250,Colonial Diplomacy,1994
36611,Monopoly: The Portable Property Trading Game,1994
19349,Zahlemann und Söhne,1994
12737,Goofy Golf Machine,1994
3687,Picture Pursuit,1994
12451,Pro Action Football,1994
4374,Crosstrack,1994
7367,More Backpacks and Blisters,1994
1365,Olix,1994
13356,Yes! No! Game,1994
2821,UNO Stacko,1994
7920,Snowstorm,1994
1713,Maharaja,1994
5336,Talisman (Third Edition),1994
1862,Avalon,1994
2412,Word Thief,1994
6617,Rapidough,1994
16160,Junior Alias,1994
935,Australian Rails,1994
15559,Quak,1994
18574,Dark Force,1994
130,Iron Dragon,1994
2582,Catch Phrase!,1994
23200,Dylan Dog,1994
1473,Barbarians: 70 BC - 260 AD,1994
162022,6 nimmt! Schnupperspiel,1994
999,Panda Monium,1994
6367,Make 7,1994
24379,Celebrity Head,1994
452,Mummy Rummy,1994
2494,Hispania,1994
241,Age of Exploration,1994
3598,Tracks to Telluride,1994
24125,Gangster,1994
2143,UNO Hearts,1994
6153,Crisis: 2000,1994
22035,Travel Sequence,1994
3130,1899,1994
3804,Slamwich,1994
5433,The Crocodile Hunter Game,1994
274,Guerilla,1994
10574,Rock Jocks,1994
1148,Eagle Kingdoms,1994
2263,Crusades II,1994
2037,Triology,1994
12649,NFL-opoly,1994
1525,Dixie: Bull Run,1994
11683,Chicken of the Sea,1994
4500,Like Lions They Fought,1994
712,Blood Bowl (Third Edition),1994
12637,X-Men: Crisis in the Danger Room,1994
12222,Ancients: Thapsos & Alexandria,1994
4276,Across the Potomac,1994
5351,"Lost Victory: Manstein At Kharkov, Winter 1943",1994
23829,Dixie: Shiloh,1994
6890,The Last Blitzkrieg,1994
5831,Britain Stands Alone,1994
12308,Towers in Time,1994
915,Mystery of the Abbey,1995
9194,Personality,1995
929,The Great Dalmuti,1995
220,High Society,1995
668,Sternenhimmel,1995
619,The Bottle Imp,1995
1162,Burp,1995
24803,Speed,1995
471,Totem,1995
350,Hattrick,1995
3485,Anno Domini,1995
3034,Cluedo Super Sleuth,1995
2978,Stratego 4,1995
3984,Tahiti,1995
415,Espresso,1995
3837,Rat-a-Tat Cat,1995
541,Das Motorsportspiel,1995
5953,Karambolage,1995
910,Kunst Stücke,1995
2418,Rainbows,1995
1942,Foppen,1995
3190,Quixo,1995
1504,Bakschisch,1995
455,Am Fuß des Kilimandscharo,1995
144,Elfenwizards,1995
1909,Nomadi,1995
635,Formula Motor Racing,1995
373,Wrott & Swindlers,1995
21277,Nobody is Perfect 2,1995
182,Knights of Charlemagne,1995
2271,Creeper,1995
997,Canaletto,1995
7098,Monopoly: Deluxe Edition,1995
179,Nuba,1995
1977,Tor,1995
2935,Tashkent Domino,1995
1321,Catch the Match,1995
3404,The Legend of Landlock,1995
365,Tricks,1995
34091,Trivial Pursuit: Genus (2) Edition (German),1995
582,Kampf um Rom,1995
20810,Jenga Ultimate,1995
1362,Wit's End,1995
7318,Bob the Builder: Scoop's Construction Site Game,1995
10518,I Spy Memory Game,1995
767,Keywood,1995
6499,Two Player Brick by Brick,1995
9017,Rummikub Rummy Dice Game,1995
665,Quackshot,1995
3525,Act One,1995
2343,Electronic Talking Mystery Mansion,1995
8133,30 Second Mysteries,1995
4812,Rules of the Game,1995
5758,Monopoly: Pokémon,1995
3540,Tic Tac Chec,1995
1751,Jumanji,1995
6869,Bethump'd with Words,1995
13169,My First Rummikub,1995
5899,Fantasy Adventures,1995
1881,Atmosfear: The Harbingers,1995
4038,Skip-Bo Dice,1995
11208,Hopple-Popple,1995
14174,Monopoly: Chicago,1995
1566,Simply Cosmic,1995
26729,Blanko,1995
360,Quests of the Round Table,1995
23025,Shoot Out,1995
9250,UNO Madness,1995
824,Hijara,1995
231,Geronimo,1995
2442,Tiles,1995
10214,The Hundred Years War,1995
1567,Stockers!,1995
3503,Star Quest,1995
5789,Bombs Away,1995
11235,Golf the Perfect Game,1995
11394,Shopping List,1995
1915,Middle-earth,1995
11112,Rommel at Gazala,1995
11110,A Famous Victory,1995
12520,"Bélisaire, la gloire de Byzance",1995
1984,Material World,1995
5516,Symbioz,1995
20617,Battles of the Ancient World Volume II,1995
1860,Dragon Dice,1995
2889,Golem,1995
6897,The '45,1995
2138,Crisis: Sinai 1973,1995
59650,Hatalom Kártyái Kártyajáték,1995
3049,Blood on the Tigris,1995
742,Germania,1995
2669,Frog Juice,1995
11402,Antietam Campaign,1995
12276,Hyborian Gates,1995
2132,Guardians,1995
3021,Origins,1995
10326,Woods & Water,1995
10320,Lucky Ducks,1995
7849,Introduction to Advanced Dungeons & Dragons,1995
12736,The Battle for Dresden 1813,1995
200,Entdecker,1996
16,MarraCash,1996
293,Bamboleo,1996
344,Members Only,1996
2604,Compatibility,1996
473,Olé!,1996
1177,Die Ritter von der Haselnuss,1996
434,Yucata',1996
232,Serenissima,1996
1367,Grand National Derby,1996
1974,Das GROSSE und das kleine A,1996
834,Chronology,1996
2563,Hot Dog,1996
272,Downtown,1996
5590,Hallo Dachs!,1996
1299,Trivial Pursuit: Genus IV,1996
9597,Vier zu mir!,1996
146,Buy Low Sell High,1996
657,Münchhausen,1996
257,Kill Doctor Lucky,1996
208,Ex & Hopp,1996
1981,Schwarzmarkt,1996
2014,Thrill,1996
324,Ponte Vecchio,1996
886,Der Garten des Sonnenkönigs,1996
343,Twins,1996
1255,Vegas,1996
1439,Iceberg Seals,1996
1171,Ricochet,1996
381,X Pasch,1996
1227,Stonewall,1996
1514,Yali,1996
10612,Schampus,1996
33418,"Therapy, The Second Session",1996
9092,Avalam,1996
601,Take Two,1996
2111,Nix für Ungut!,1996
12243,Ziff Zoff,1996
6532,Monopoly: Australian Edition,1996
4331,Quads,1996
653,Shit!,1996
1884,Fireside Football,1996
2051,Pico,1996
5067,Lifetime,1996
1938,XXL,1996
9293,Turbulent Top,1996
14012,Boing!,1996
486,Barnyard Buddies,1996
1232,Saludos Amigos!,1996
3068,Komme Gleich,1996
95710,Bop It!,1996
64896,Formula D,1996
270,Svea Rike,1996
1934,Up & Down,1996
13164,Mastermind for Kids,1996
1913,Transsib,1996
2352,Treasure Quest,1996
18097,Monopoly: Moscow,1996
5135,Malarky,1996
3528,Priceless,1996
871,Fire,1996
6475,3 SPOT game,1996
53,Brauerei,1996
3181,Farkle,1996
5354,Colorama,1996
4064,Scrabble Up,1996
76,Air Baron,1996
1472,Five Crowns,1996
13103,Triolet,1996
621,25 Words or Less,1996
13547,Brain Warp,1996
279,The Very Clever Pipe Game,1996
26,Age of Renaissance,1996
16130,Trivial Pursuit Junior Fourth Edition,1996
10257,Battle of Buena Vista,1996
19834,Bus Stop,1996
15998,Totopoli,1996
3908,Dr. Seuss Green Eggs and Ham Game,1996
2205,The Lost World Jurassic Park Game,1996
8081,The Cat in the Hat Game,1996
32740,Zakgeldspel,1996
234,Hannibal: Rome vs. Carthage,1996
13052,Missionary: Impossible,1996
3745,Bioviva,1996
8349,Farm Families,1996
2370,Cows Can't Dance (But They Like to Be Asked!),1996
